time_modified,time_published,editors_choice,title,shipping,hotness,picture_url,price,uuid,url,description,category
,2017-12-28T12:11:32-05:00,,Chase Sapphire Preferred® Card,,,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/d8ppsk9jlwz1siyg70ap","50,000 bonus points",2167586,"https://www.dealnews.com/lw/click.html?20,2,2167586","Sign up for the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2167586"">Chase Sapphire Preferred® Credit Card</a> and earn <strong>50,000 bonus points</strong> after you spend <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17086874,2167586"">$4,000 or more</a> on purchases in the first three months from account opening – that's $625 toward travel when you redeem through Chase Ultimate Rewards®. Plus, earn <strong>5,000 bonus points</strong> after you add the first authorized user and make a purchase in the first three months from account opening. Also, earn <strong>2 points</strong> for every $1 spent on travel and dining at restaurants both in the U.S. and abroad, and <strong>1 point</strong> for every $1 spent on all other purchases. There's a <strong>$0 Intro Annual Fee</strong> for the first year, then $95 for each additional year, and <strong>no foreign transaction fees</strong> on purchases made outside the United States. For more terms and conditions, <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17086877,2167586"">click here</a>.<br>
<br>
This card — and several more — can be found on our <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""http://dealnews.com/credit-cards/s1642/Chase/"">Chase Credit Card page</a>.        <div class=""article-disclaimer"">
            <p class=""article-disclaimer-text"">
                <a href=""#"" class=""article-disclaimer-link info"" data-panel=""article_disclaimer-dialog"" data-dialog_text=""DealNews has financial relationships with the credit card issuers mentioned on our site, and DealNews receives compensation if consumers choose to apply for these by clicking links in our content and ultimately sign up for these specific cards. This compensation has no impact or influence on where or how the cards appears on dealnews.com. DealNews does not include all card companies or all card offers available in the marketplace.&lt;br&gt;&lt;br&gt;
&lt;bold&gt;UGC Disclosure&lt;/bold&gt;&lt;br&gt;
&lt;br&gt;
These responses are not provided or commissioned by the bank advertiser. Responses have not been reviewed, approved or otherwise endorsed by the bank advertiser. It is not the bank advertiser's responsibility to ensure all posts and/or questions are answered.
&lt;bold&gt;Bank Disclaimer&lt;/bold&gt;&lt;br&gt;
&lt;br&gt;
This content is not provided or commissioned by the Bank Advertiser. Opinions expressed here are author's alone, not those of the Bank Advertiser, and have not been reviewed, approved or otherwise endorsed by the Bank Advertiser. This site may be compensated through the Bank Advertiser Affiliate Program."" data-dialog_title=""Advertiser Disclosure"">Advertiser Disclosure</a>
            </p>
        </div>",CREDIT CARDS
,2018-01-02T18:09:00-05:00,,Anne Klein Women's Twill Fit & Flare Dress,free s&h w/beauty item,4,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/hiq5nrki5yjbuupvzsvb",$19,2170484,https://www.dealnews.com/Anne-Klein-Womens-Twill-Fit-Flare-Dress-for-19-free-s-h-w-beauty-item/2170484.html,"Macy's offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170484"">Anne Klein Women's Twill Fit &amp; Flare Dress</a> in Pacific Blue for <b>$18.96</b>. Pad your order with a <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17093435,2170484"">beauty item</a> (they start at $3) to bag <b>free shipping</b>; otherwise, shipping adds $10.95. That's $110 off list and the lowest price we could find. It's available in sizes 10 to 16.",DRESSES
,2018-01-02T18:00:50-05:00,,Columbia Men's Bugaboo Interchange Jacket,free shipping,3,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/y9yyjd09rrtej3rprxpq",$114,2170481,https://www.dealnews.com/Columbia-Mens-Bugaboo-Interchange-Jacket-for-114-free-shipping/2170481.html,"REI Garage offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170481"">Columbia Men's Bugaboo Interchange Jacket</a> in several colors (Phoenix Blue pictured) for <b>$113.73</b> with <b>free shipping</b>. That's the lowest price we could find by $8. It's available in sizes S to XXL.",COATS
,2018-01-02T17:50:34-05:00,,Jos. A. Bank Men's Executive Car Coat,free shipping,4,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/xzun0bh9jbzl2cmk56gw",$59,2170478,https://www.dealnews.com/Jos.-A.-Bank-Mens-Executive-Car-Coat-for-59-free-shipping/2170478.html,"Jos. A. Bank offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170478"">Jos. A. Bank Men's Executive 3/4 Length Storm Collar Car Coat</a> in Black or Brown for <strong>$59</strong> with <strong>free shipping</strong>. That's tied with our October mention, $536 off, and the lowest price we could find. It's available in select sizes from S to XXL.",COATS
,2018-01-02T17:48:09-05:00,,Under Armour Outlet Sale,free shipping,4,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/qndrbqhlxqj3tl5olfuy",Up to 30% off,2170424,https://www.dealnews.com/Under-Armour-Outlet-Sale-Up-to-30-off-free-shipping/2170424.html,"<a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170424"">Under Armour</a> takes <strong>up to 30% off</strong> select <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17093168,2170424"">men's, women's, and kids' outlet items</a> as part of its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17093171,2170424"">Semi-Annual Event</a>. (Prices are as marked.) Plus, all orders receive <strong>free shipping</strong> via coupon code ""FSDNEWS17"".<br>
<br>
Note: We found larger discounts within the site, like these <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17093174,2170424"">Under Armour Women's Play Up 2.0 Shorts</a> for <b>$12.50</b>, a 50% discount.<p>See all <a data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/s2658/Under-Armour/"">Under Armour Coupons</a>.</p>",CLOTHING & ACCESSORIES
,2018-01-02T17:41:41-05:00,,Reduce WaterWeek 16-oz. Water Bottle 5-Pack,free shipping,3,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/kornfstkr4cjlrua2znk",$10,2170442,https://www.dealnews.com/Reduce-Water-Week-16-oz.-Water-Bottle-5-Pack-for-10-free-shipping/2170442.html,"Firefly Buys via Walmart offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170442"">Reduce WaterWeek 16-oz. Water Bottle 5-Pack with Fridge Tray</a> for <b>$9.99</b> with <b>free shipping</b>. (<a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17093252,2170442"">Amazon</a> has it for the same with free Prime shipping.) That's $10 off and the lowest price we could find. Bottles are leak-proof and dishwasher-safe.",KITCHEN
,2018-01-02T17:17:02-05:00,True,Razer Holiday Gaming Bundle,free shipping,3,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/psjtw4dhalldu7nqplz7",$89,2170466,https://www.dealnews.com/Razer-Holiday-Gaming-Bundle-for-89-free-shipping/2170466.html,"Jet.com offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170466"">Razer Holiday Gaming Bundle</a> for <b>$89</b> with <strong>free shipping</strong>. That's $10 under our mention from last week and the lowest price we've seen. (It's also $38 under the best price we could find for all four items sold separately elsewhere.) It includes the Cynosa Pro Keyboard, DeathAdder Mouse, Kraken Headset, and Goliathus Mouse Pad.<br>
<br>
Note: You can also receive additional discounts during checkout by waiving free returns or by choosing select payment options.",PERIPHERALS
,2018-01-02T17:11:51-05:00,,2 Trendnet Day/Night WiFi 2-Way Baby Cameras,free shipping,3,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/dzxefw01jf8w7svhmb0w",$30,2170460,https://www.dealnews.com/2-Trendnet-Day-Night-Wi-Fi-2-Way-Baby-Cameras-for-30-free-shipping/2170460.html,"Newegg offers <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170460"">two Trendnet Day / Night 802.11n Wireless 2-Way Baby Cameras</a> for <strong>$29.99</strong> with <strong>free shipping</strong>. At $15 each, that beats our June mention (which saw these cameras for $18 each.), is a current best for this quantity by $30, and the lowest per-unit price we've seen. (Most retailers charge about this price or more for just <i>one</i> camera.) It features a microphone and speaker, 4x digital zoom, night vision up to 16 feet, sound and motion detection, remote viewing via its free mobile app, song-playing capability, and mounting hardware.",BABIES & KIDS ITEMS
,2018-01-02T17:05:16-05:00,,Kobalt Toy Circular Saw,pickup at Lowe's,2,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/hbmkmjhxh6kwz9oibugn",$11,2170472,https://www.dealnews.com/Kobalt-Toy-Circular-Saw-for-11-pickup-at-Lowes/2170472.html,"With stock and price varying by ZIP code, for in-store pickup only, Lowe's offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170472"">Kobalt Toy Circular Saw</a> for <strong>$10.99</strong>. That's $9 off list and the lowest price we could find. Designed for young children ages 3 and up, it features a simulated laser guide and removable battery pack. Two AA batteries are required and included.<br>
<br>
Note that this price is not available at all Lowe's locations.",TOYS & HOBBIES
,2018-01-02T16:53:54-05:00,,American Rag Men's Drawstring Jogger Shorts,free s&h w/beauty item,3,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/etyiey91scsekknn3gvb",$11,2170451,https://www.dealnews.com/American-Rag-Mens-Drawstring-Jogger-Shorts-for-11-free-s-h-w-beauty-item/2170451.html,"Macy's offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170451"">American Rag Men's Classic Fit Stretch Drawstring Jogger Shorts</a> in Green or Pink for <b>$10.56</b>. Pad your order with a <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17093279,2170451"">beauty item</a> (they start at $3) to bag <b>free shipping</b>; otherwise, shipping adds $10.95. That's $24 off and the lowest price we could find. They're available in select sizes from S to XXL.",SHORTS
,2018-01-02T10:37:44-05:00,,JetBlue Plus Card,,,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/uku4yulyuaxaufupterc","Earn 30,000 bonus points",2170181,"https://www.dealnews.com/lw/click.html?20,2,2170181","Sign up for the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170181"">JetBlue Plus Card</a> and receive <strong>30,000 bonus points</strong> after you <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17092208,2170181"">spend $1,000 in purchases</a> within the first 90 days of account opening. Other card features include earning <strong>6x points</strong> on JetBlue purchases, <strong>2x points</strong> at restaurants and grocery stores, and <strong>1x points</strong> on all other purchases. Plus, your first checked bag is <strong>free</strong>. Finally, there's no blackout dates on JetBlue-operated flights, you can redeem for any seat any time on JetBlue-operated flights, and points awarded into your TrueBlue account don't expire. A $99 annual fee applies. For more terms and conditions, <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17092211,2170181"">click here</a>.<br>
<br>
This card — and several more — can be found on our <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""http://dealnews.com/credit-cards/s39843/Barclay-Card/"">Barclaycard Credit Card page</a>.        <div class=""article-disclaimer"">
            <p class=""article-disclaimer-text"">
                <a href=""#"" class=""article-disclaimer-link info"" data-panel=""article_disclaimer-dialog"" data-dialog_text=""DealNews has financial relationships with the credit card issuers mentioned on our site, and DealNews receives compensation if consumers choose to apply for these by clicking links in our content and ultimately sign up for these specific cards. This compensation has no impact or influence on where or how the cards appears on dealnews.com. DealNews does not include all card companies or all card offers available in the marketplace.&lt;br&gt;&lt;br&gt;
&lt;bold&gt;UGC Disclosure&lt;/bold&gt;&lt;br&gt;
&lt;br&gt;
These responses are not provided or commissioned by the bank advertiser. Responses have not been reviewed, approved or otherwise endorsed by the bank advertiser. It is not the bank advertiser's responsibility to ensure all posts and/or questions are answered.
&lt;bold&gt;Bank Disclaimer&lt;/bold&gt;&lt;br&gt;
&lt;br&gt;
This content is not provided or commissioned by the Bank Advertiser. Opinions expressed here are author's alone, not those of the Bank Advertiser, and have not been reviewed, approved or otherwise endorsed by the Bank Advertiser. This site may be compensated through the Bank Advertiser Affiliate Program."" data-dialog_title=""Advertiser Disclosure"">Advertiser Disclosure</a>
            </p>
        </div>",CREDIT CARDS
,2018-01-02T16:52:28-05:00,,"Goplus 46"" Bathroom Aluminum Shower Panel",free shipping,5,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/euoixuxvijktoj6aazsc",$80,2170445,https://www.dealnews.com/Goplus-46-Bathroom-Aluminum-Shower-Panel-for-80-free-shipping/2170445.html,"Factory Direct Sale via eBay offers this <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170445"">Goplus 46"" Bathroom Aluminum Shower Panel</a> for <strong>$79.99</strong> with <strong>free shipping</strong>. (<a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17093267,2170445"">Costway</a> has it for about the same.) That's tied with our October mention and the lowest price we could find by $5, outside of other eBay sellers. It features a 1/2"" water supply hose, 10 massage jets, faucet, hand shower, mirror, and shelf.",BED & BATH
,2018-01-02T16:49:08-05:00,,Ozark Trail Folding Chair,pickup at Walmart,3,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/jzbgoqqxxtssoosgu3fs",$5,2170454,https://www.dealnews.com/Ozark-Trail-Folding-Chair-for-5-pickup-at-Walmart/2170454.html,"Walmart offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170454"">Ozark Trail Folding Chair</a> in Green or Raspberry for <strong>$5.37</strong>. Choose in-store <strong>pickup</strong> to dodge the $5.99 shipping fee. That's $4 off and among the best prices we've seen for this chair. It folds for easy storage and features a steel frame, cup holder, and carrying bag.",CAMPING & OUTDOORS
,2018-01-02T16:40:25-05:00,,Used Amazon Echo Dot,free shipping w/ Prime,4,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/gn8yknyd66qithrnwemq",$24,2170439,https://www.dealnews.com/Used-Amazon-Echo-Dot-for-24-free-shipping-w-Prime/2170439.html,"Amazon offers the used second-generation <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170439"">Amazon Echo Dot</a> in Black for <strong>$23.87</strong> with <b>free shipping</b> for Prime members. That's $16 below the lowest price we could find for a new one elsewhere. It features Alexa voice control, 802.11n dual-band wireless, Bluetooth, and a 3.5mm audio output.<br>
<br>
Note: It may have small cosmetic imperfections.",PORTABLE SPEAKERS
,2018-01-02T16:35:30-05:00,,Skechers Men's Boyar Molsen Oxford Sneakers,free s&h w/beauty item,4,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/tmcgdxwltmugejfp2q9g",$26,2170433,https://www.dealnews.com/Skechers-Mens-Boyar-Molsen-Oxford-Sneakers-for-26-free-s-h-w-beauty-item/2170433.html,"Macy's offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170433"">Skechers Men's Boyar Molsen Oxford Casual Sneakers</a> in Navy for <strong>$26.24</strong>. Plus, pad your order with a <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17093186,2170433"">beauty item</a> (they start at $3) to bag <b>free shipping</b>; otherwise, shipping adds $10.95. That's tied with last week's mention and the lowest price we could find by $21, excluding padding. They're available in sizes 10.5 to 13.",SHOES
