uuid,time_published,price,time_modified,description,picture_url,editors_choice,shipping,url,title,category,hotness
2172680,2018-01-05T20:18:44-05:00,$300,,"B&H Photo Video offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172680"">Ezviz Everyday 8-Channel 1080p 2TB DVR Surveillance System with 8 Indoor/Outdoor 1080p Cameras</a> for <strong>$299.88</strong> with <strong>free shipping</strong>. (<a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17098118,2172680"">Sam's Club</a> and <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17098121,2172680"">Amazon</a> charge the same.) That's tied with last week's mention and the lowest price we could find by $30. The system features eight weatherproof 1080p bullet cameras, night vision up to 100 feet, adjustable motion detection, a 2TB hard drive, Ethernet, and remote access via the Ezviz mobile app. Deal ends January 31.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/kikev7uo7yjiorzd1ax5",,free shipping,https://www.dealnews.com/Ezviz-8-Ch.-1080-p-2-TB-DVR-Surveillance-System-for-300-free-shipping/2172680.html,Ezviz 8-Ch. 1080p 2TB DVR Surveillance System,SECURITY CAMERAS,3
2172668,2018-01-05T20:16:22-05:00,$24,,"Home Depot offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172668"">Ozeri Extravo Electric Wine Opener</a> for <strong>$23.88</strong>. Opt for in-store <strong>pickup</strong> to dodge the $5.99 shipping fee. That's the lowest price we could find by $8. It automatically activates when placed on a wine bottle and can open up to 60 bottles per charge. It comes with a foil cutter stand, pourer, and stopper. Deal ends January 31.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/dqjupnfk6fuixvdrhxaj",,pickup at Home Depot,https://www.dealnews.com/Ozeri-Extravo-Electric-Wine-Opener-for-24-pickup-at-Home-Depot/2172668.html,Ozeri Extravo Electric Wine Opener,SMALL APPLIANCES,2
2172959,2018-01-05T20:13:15-05:00,$55,,"Proozy offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172959"">Callaway Men's Chev Comfort Golf Shoes</a> in Black or White for $79.99. Coupon code ""DN55"" cuts that to <strong>$55</strong>. With <strong>free shipping</strong>, that's $45 off and the best deal we could find. They're available in sizes 9 to 13. Deal ends January 11.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/pdobfi2oouti0rblr3zt",,free shipping,https://www.dealnews.com/Callaway-Mens-Chev-Comfort-Golf-Shoes-for-55-free-shipping/2172959.html,Callaway Men's Chev Comfort Golf Shoes,SHOES,3
2172956,2018-01-05T20:10:11-05:00,from $15,,"Costco offers its members the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172956"">Orvis Men's Long Sleeve Slub Tee</a> in several colors (Dark Blue pictured) for <strong>$14.99</strong> with <strong>free shipping</strong>. (Non-members pay a 75-cent surcharge.) That's the lowest price we could find by $7. It's available in sizes S to XXL.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/vmtx8nufnm02zajfgyhn",,free shipping,https://www.dealnews.com/Orvis-Mens-Long-Sleeve-Slub-Tee-from-15-free-shipping/2172956.html,Orvis Men's Long Sleeve Slub Tee,T-SHIRTS,3
2172971,,$1,2018-01-06T12:01:14-05:00,"GamersGate offers Steam downloads of the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172971"">Commandos Collection for Windows</a> for <strong>$1.30</strong>. That's a slight drop from our April mention and the lowest price we've seen. (It's the best deal now by $11.) It includes Commandos: Behind Enemy Lines, Commandos: Beyond the Call of Duty, Commandos 2: Men of Courage, and Commandos 3: Destination Berlin. Deal ends January 7.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/x6ynzm57t698dv04bnce",True,,https://www.dealnews.com/Commandos-Collection-for-PC-for-1/2172971.html,Commandos Collection for PC,PC GAMES,3
2172947,2018-01-05T20:08:13-05:00,$11,,"REI Garage offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172947"">Hydrapak Seeker 1-Liter Collapsible Water Container</a> in Gray for <strong>$10.73</strong>. Opt for in-store <strong>pickup</strong> to dodge the $5.99 shipping fee. That's tied with our July mention, $5 off, and the lowest price we could find. It features a 42mm screw cap and is compatible with the Katadyn BeFree Filter (sold separately).","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/h8jci6q2arpukos9v11x",,pickup at REI,https://www.dealnews.com/Hydrapak-1-L-Collapsible-Water-Container-for-11-pickup-at-REI/2172947.html,Hydrapak 1L Collapsible Water Container,CAMPING & OUTDOORS,3
2172968,2018-01-05T20:06:28-05:00,$32,,"Macy's offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172968"">Alfani Men's Jacquard Sport Coat</a> in Black for $39.99. Coupon code ""WKND25"" cuts it to <strong>$29.99</strong>. Pad your order with a <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17098826,2172968"">beauty item</a> (they start at $3) to bag <b>free shipping</b>; otherwise, shipping adds $10.95. That's $110 off and the lowest price we could find. It's available in sizes S to XL. Deal ends January 7.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/bu502n3fmy0tkeccyjj7",,free s&h w/beauty item,https://www.dealnews.com/Alfani-Mens-Jacquard-Sport-Coat-for-32-free-s-h-w-beauty-item/2172968.html,Alfani Men's Jacquard Sport Coat,SUITS,3
2172950,2018-01-05T19:48:10-05:00,$10,,"REI offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172950"">Reef Ahi Kids' Flip-Flops</a> in Aqua or Blue Floral for <strong>$9.83</strong>. Opt for in-store <strong>pickup</strong> to dodge the $5.99 shipping fee. That's the lowest price we could find by $5. They're available in select sizes from 5 to 8.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/agu3sc0ks815vzvrqswz",,pickup at REI,https://www.dealnews.com/Reef-Ahi-Kids-Flip-Flops-for-10-pickup-at-REI/2172950.html,Reef Ahi Kids' Flip-Flops,KIDS' SHOES,1
2173265,2018-01-06T12:47:04-05:00,"40,000 Bonus Miles",,"Sign up for the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2173265"">Barclaycard Arrival Plus™ World MasterCard®</a> and earn <strong>40,000 Bonus Miles</strong> when you spend <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17099078,2173265"">$3,000 or more</a> on purchases in the first 90 days. (That equates to $400 off your next trip.) Plus, you <strong>earn 2 miles</strong> on all purchases and <strong>get 5% miles back</strong> every time you redeem for travel statement credits. Also, you'll get a <strong>0% introductory APR</strong> for 12 months on Balance Transfers made within 45 days of account opening. After that, a variable APR will apply, 17.24%, 21.24% or 24.24%, based on your creditworthiness. Please note, there is a fee for balance transfers. There's an $89 annual fee, <strong>waived for the first year</strong>, and <strong>no foreign transaction fees</strong>. For more terms and conditions, <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17099081,2173265"">click here</a>.<br>
<br>
This card — and several more — can be found on our <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""http://dealnews.com/credit-cards/s39843/Barclay-Card/"">Barclaycard Credit Card page</a>.        <div class=""article-disclaimer"">
            <p class=""article-disclaimer-text"">
                <a href=""#"" class=""article-disclaimer-link info"" data-panel=""article_disclaimer-dialog"" data-dialog_text=""DealNews has financial relationships with the credit card issuers mentioned on our site, and DealNews receives compensation if consumers choose to apply for these by clicking links in our content and ultimately sign up for these specific cards. This compensation has no impact or influence on where or how the cards appears on dealnews.com. DealNews does not include all card companies or all card offers available in the marketplace.&lt;br&gt;&lt;br&gt;
&lt;bold&gt;UGC Disclosure&lt;/bold&gt;&lt;br&gt;
&lt;br&gt;
These responses are not provided or commissioned by the bank advertiser. Responses have not been reviewed, approved or otherwise endorsed by the bank advertiser. It is not the bank advertiser's responsibility to ensure all posts and/or questions are answered.
&lt;bold&gt;Bank Disclaimer&lt;/bold&gt;&lt;br&gt;
&lt;br&gt;
This content is not provided or commissioned by the Bank Advertiser. Opinions expressed here are author's alone, not those of the Bank Advertiser, and have not been reviewed, approved or otherwise endorsed by the Bank Advertiser. This site may be compensated through the Bank Advertiser Affiliate Program."" data-dialog_title=""Advertiser Disclosure"">Advertiser Disclosure</a>
            </p>
        </div>","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/ikii5iblmaajfhttb78y",,,"https://www.dealnews.com/lw/click.html?20,2,2173265",Barclaycard Arrival Plus™ MasterCard®,CREDIT CARDS,
2172938,2018-01-05T19:47:49-05:00,$9,,"REI Garage offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172938"">Diamondback Reflect 5-LED Rear Light</a> for <strong>$8.73</strong>. Opt for in-store <strong>pickup</strong> to dodge the $5.99 shipping charge. That's the lowest price we could find by $4. It features constant and flash modes and runs on two AAA batteries (included).","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/vayt6ht46hfd8uxlilpj",,pickup at REI,https://www.dealnews.com/Diamondback-Reflect-5-LED-Rear-Light-for-9-pickup-at-REI/2172938.html,Diamondback Reflect 5-LED Rear Light,BICYCLING,2
2172962,2018-01-05T19:47:43-05:00,$27,,"Macy's offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172962"">Clinique For Men Oil Control Essentials Kit</a> for <strong>$27</strong> with <strong>free shipping</strong>. That's the lowest price we could find by $8. It includes face scrub, oil-control face wash, oil-control mattifiying moisturizer, and anti-age eye cream.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/iv01ggma29otyow7rl8w",,free shipping,https://www.dealnews.com/Clinique-For-Men-Oil-Control-Essentials-Kit-for-27-free-shipping/2172962.html,Clinique For Men Oil Control Essentials Kit,SKIN CARE,3
2172941,2018-01-05T19:34:40-05:00,$26,,"REI Garage offers its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172941"">REI Co-op Boys' Quartz Peak Fleece Jacket</a> in several colors (Cabin Wood pictured) for $34.73. In cart, it drops to <strong>$26.04</strong>. Opt for in-store <strong>pickup</strong> to avoid the $5.99 shipping charge. That's tied with our November mention, $43 off, and the lowest price we've seen. It's available in select sizes from XXS to XL. Deal ends January 8.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/vqgpmeoxyexm9kgxij1f",,pickup at REI,https://www.dealnews.com/REI-Co-op-Boys-Quartz-Peak-Fleece-Jacket-for-26-pickup-at-REI/2172941.html,REI Co-op Boys' Quartz Peak Fleece Jacket,KIDS' CLOTHES,3
2172935,,$45,2018-01-06T13:32:29-05:00,"REI Garage offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172935"">Chaco Women's OutCross Evo 4 Water Shoes</a> in Iris or Crown Blue for $59.73. In cart, that drops to <strong>$44.79</strong>. Choose in-store <strong>pickup</strong> to avoid the $5.99 shipping fee. That's $75 off list and the lowest price we could find. They're available in select sizes from 6 to 11. Deal ends January 8.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/nzisiplyxo49uwvadfuv",,pickup at REI,https://www.dealnews.com/Chaco-Womens-Out-Cross-Evo-4-Water-Shoes-for-45-pickup-at-REI/2172935.html,Chaco Women's OutCross Evo 4 Water Shoes,SHOES,2
2172929,2018-01-05T19:34:15-05:00,$48,,"Rockport offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172929"">Rockport Men's Charson Chukka Boots</a> in Coach Brown or Bitter Chocolate for $79.99. Coupon code ""BOOT40"" cuts it to <b>$47.99</b>. With <b>free shipping</b>, that's tied with our November mention and the lowest price we could find by $31. They're available in select sizes from 7 to 11.5. Deal ends January 6.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/qrziami4okirkrbnuhcz",,free shipping,https://www.dealnews.com/Rockport-Mens-Charson-Chukka-Boots-for-48-free-shipping/2172929.html,Rockport Men's Charson Chukka Boots,SHOES,3
2172926,,Up to 80% off,2018-01-06T11:43:10-05:00,"<a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172926"">H&amp;M</a> takes <strong>up to 80% off</strong> a selection of <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17098781,2172926"">apparel, shoes, accessories, and home items</a> during its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17098784,2172926"">Winter Blowout Sale</a>. (Prices are as marked.) Shipping adds <strong>$5.99</strong>, although orders of $40 or more receive free shipping via coupon code ""0040"".<p>See all <a data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/s2604/H-M/"">H&amp;M Coupons</a>.</p>","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/hjlxhxzcl7elufa6f6yy",,free shipping w/ $40,https://www.dealnews.com/H-M-Winter-Blowout-Sale-Up-to-80-off-free-shipping-w-40/2172926.html,H&M Winter Blowout Sale,CLOTHING & ACCESSORIES,5
2172932,2018-01-05T19:31:31-05:00,Up to 60% off,,"<a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172932"">The House</a> takes <strong>up to 60% off</strong> over 8,500 items, including <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17098787,2172932"">apparel, camping, and ski items</a>, as part of its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17098790,2172932"">New Year Sale</a>. Shipping starts at <strong>$6.95</strong>, but orders of $50 or more qualify for free shipping. (Large items may have additional fees.) Some exclusions apply.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/rx5eor9sqmb7cm4nwbfy",,free shipping w/ $50,https://www.dealnews.com/The-House-New-Year-Sale-Up-to-60-off-free-shipping-w-50/2172932.html,The House New Year Sale,CAMPING & OUTDOORS,3
2172914,,$10,2018-01-06T13:29:49-05:00,"Walmart offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172914"">Trademark Games Dart Game Set</a> for <strong>$9.99</strong>. Opt for in-store <strong>pickup</strong> to dodge the $5.99 shipping charge. That's $12 off and the lowest price we could find. It includes a dart board and six darts.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/vzczmvl3pcoqqd8xg5lr",,pickup at Walmart,https://www.dealnews.com/Trademark-Games-Dart-Game-Set-for-10-pickup-at-Walmart/2172914.html,Trademark Games Dart Game Set,TOYS & HOBBIES,3
2172803,,$24,2018-01-06T13:29:28-05:00,"Macy's offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172803"">Alfani Men's Knit Essentials Stretch Travel Hoodie</a> in Alf Night or Deep Black for <strong>$23.93</strong>. Pad your order with a <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17098553,2172803"">beauty item</a> (they start at $3) to bag <b>free shipping</b>; otherwise, shipping adds $10.95. That's $46 off list and the lowest price we could find. It's available in sizes M to XXL.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/dgcnmdiye3mro2h7mtmn",,free s&h w/beauty item,https://www.dealnews.com/Alfani-Mens-Knit-Stretch-Travel-Hoodie-for-24-free-s-h-w-beauty-item/2172803.html,Alfani Men's Knit Stretch Travel Hoodie,SWEATSHIRTS & HOODIES,3
2172812,,,2018-01-06T11:41:40-05:00,"HP has announced a voluntary recall of select <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172812"">HP laptop batteries</a> due to an overheating defect that could result in a fire or burn hazard to customers. For affected customers, HP is providing battery replacement services by an authorized technician for <strong>free</strong>. (For some models, the battery is built-in and cannot be removed by the customer.)<br>
<br>
For a list of laptop models that may be affected, scroll down to the bottom of the page at this <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17098586,2172812"">link</a>. Then, if you have one of these models, download this <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17098589,2172812"">validation tool</a> to see if you need to replace your battery. (Not all batteries have the defect and require replacement.)","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/vd6v8qivhscrbeyhgdy0",,,https://www.dealnews.com/HP-Laptop-Battery-Recall/2172812.html,HP Laptop Battery Recall,LAPTOPS,5
2172953,,$55,2018-01-06T13:06:56-05:00,"Dick's Sporting Goods offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172953"">High Sierra Deluxe Snowboard Bag</a> in Black for <strong>$54.99</strong> with <strong>free shipping</strong>. That's the lowest price we could find by $5. It fits snowboards up to 67"" and features a padded bottom, front zip accessory pocket, and padded handle.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/nomhcuesmccufyv6vkdz",,free shipping,https://www.dealnews.com/High-Sierra-Deluxe-Snowboard-Bag-for-55-free-shipping/2172953.html,High Sierra Deluxe Snowboard Bag,SPORTS & FITNESS,2
2172908,,$15,2018-01-06T13:28:17-05:00,"Amazon offers Prime members the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172908"">Rubbermaid Balance Meal Kit</a> in Beet Red for <strong>$14.52</strong> with <strong>free shipping</strong>. (It's available in <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17098745,2172908"">Citron</a> for cents more.) That's $5 off and the lowest price we could find. This 11-piece set features four portion-control containers with a carrying box.<br>
<br>
Buying more than one? Sam's Club offers its members a <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17098748,2172908"">2-Pack</a> for <strong>$24.98</strong> with <strong>free shipping</strong>. (Non-members pay an additional $2.50.)","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/gvv1elv3ysztqk5jdhmf",,free shipping w/ Prime,https://www.dealnews.com/Rubbermaid-Balance-Meal-Kit-for-15-free-shipping-w-Prime/2172908.html,Rubbermaid Balance Meal Kit,KITCHEN,3
2172794,,$54,2018-01-06T12:31:59-05:00,"Rockport offers its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172794"">Rockport Men's Redemption Road Moc Toe Boots</a> in Black or dark Brown for $89.99. Coupon code ""BOOT40"" drops it to <b>$53.99</b>. With <b>free shipping</b>, that's $66 off and the lowest price we could find. They're available in regular and wide widths in select sizes from 7 to 12 <del>14</del>. Deal ends January 6.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/dqfykn2b7apqzo6ly9e4",,free shipping,https://www.dealnews.com/Rockport-Mens-Redemption-Road-Moc-Toe-Boots-for-54-free-shipping/2172794.html,Rockport Men's Redemption Road Moc Toe Boots,SHOES,4
2172806,,$109,2018-01-06T13:31:34-05:00,"Macy's offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172806"">Vince Camuto Loma 24"" Hardside Spinner Suitcase</a> in Latte or Black for $127.99. (Scroll down to see this deal.) Coupon code ""WKND"" drops it to <b>$108.79</b>. With <b>free shipping</b>, that's $211 off list and the lowest price we could find. It features a telescoping handle, four spinner wheels, and interior pockets. Deal ends January 7.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/mnvpl5hklghacd11mch3",,free shipping,https://www.dealnews.com/Vince-Camuto-Loma-24-Hardside-Suitcase-for-109-free-shipping/2172806.html,"Vince Camuto Loma 24"" Hardside Suitcase",LUGGAGE & TRAVEL GEAR,2
2172905,,$9,2018-01-06T13:27:18-05:00,"Walmart offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172905"">Expert Grill 14.5"" Portable Charcoal Grill</a> in Red or <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17098742,2172905"">Black</a> for <strong>$8.88</strong>. Choose in-store <strong>pickup</strong> to avoid the $5.99 shipping fee. That's tied with our November mention and the lowest price we could find by $10. It features a porcelain-coated steel cooking grid with 138 square inches of cooking space.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/c9zsytfnbwcydqnyln9p",,pickup at Walmart,https://www.dealnews.com/Expert-Grill-15-Portable-Charcoal-Grill-for-9-pickup-at-Walmart/2172905.html,"Expert Grill 15"" Portable Charcoal Grill",BBQS & GRILLS,3
2172911,,$15,2018-01-06T13:26:50-05:00,"KingSize via Amazon offers its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172911"">KingSize Men's Big &amp; Tall Fleece Open-Bottom Pants</a> in several colors for <b>$14.99</b> with <b>free shipping</b>. That's $25 off list and the lowest price we could find. They're available in select sizes from L to 6XL and Big XXL to 9XL.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/xjtlqfpaz5ynyyunin6d",,free shipping,https://www.dealnews.com/King-Size-Mens-Big-Tall-Fleece-Pants-for-15-free-shipping/2172911.html,KingSize Men's Big & Tall Fleece Pants,PANTS,3
2172821,,$38,2018-01-06T13:25:05-05:00,"Walmart offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172821"">Ozark Trail 4-Person Instant A-Frame Tent</a> in Brown or <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17098601,2172821"">Beige</a> for <b>$38</b> with <b>free shipping</b>. That's $21 off list and the lowest price we could find. It features pre-attached poles, fits one queen mattress, and comes with a carry bag.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/xo30vphyxpb2g8zjabhp",,free shipping,https://www.dealnews.com/Ozark-Trail-4-Person-Instant-A-Frame-Tent-for-38-free-shipping/2172821.html,Ozark Trail 4-Person Instant A-Frame Tent,CAMPING & OUTDOORS,3
2172902,,$18,2018-01-06T11:39:28-05:00,"Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172902"">Joseph Joseph Wash &amp; Drain Wash Basin</a> in White for <strong>$17.99</strong> with <strong>free shipping</strong> for Prime members. That's the lowest price we could find by $4. It features an integrated plug and strainer and 2.35-gallon capacity.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/httfdmfbac0nriebvssr",,free shipping w/ Prime,https://www.dealnews.com/Joseph-Joseph-Wash-Drain-Wash-Basin-for-18-free-shipping-w-Prime/2172902.html,Joseph Joseph Wash & Drain Wash Basin,KITCHEN,5
2172917,,$70,2018-01-06T12:30:01-05:00,"As a reader discovered, Office Depot and OfficeMax offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172917"">Thecus N2350 2-Bay USB 3.0 NAS Enclosure</a> for <strong>$69.99</strong> with <strong>free shipping</strong>. (<a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17098760,2172917"">Amazon</a> charges the same, but it is temporarily out of stock.) That's the lowest price we could find by $20. It features a Marvell Armada 385 1GHz dual-core processor, 1GB RAM, and two USB 3.0 ports.<br>
<br>
<i>Update</i>: Store info has been corrected; we apologize for the error.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/glkfhqlzajzeqk6fismg",,free shipping,https://www.dealnews.com/Thecus-N2350-2-Bay-USB-3.0-NAS-Enclosure-for-70-free-shipping/2172917.html,Thecus N2350 2-Bay USB 3.0 NAS Enclosure,DRIVE ENCLOSURES,4
2172923,,Up to 80% off,2018-01-06T12:28:11-05:00,"<a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17098766,2172923"">The Limited</a> continues to take <strong>up to 80% off</strong> <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17098769,2172923"">clearance styles</a>. Alternatively, cut <b>30% to 50% off</b> <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17098772,2172923"">everything else</a>. (Prices are as marked.) Even better, all orders receive <strong>free shipping</strong>. Some exclusions may apply. A couple of best bets:
<ul>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172923"">The Limited Women's Faux Suede A-Line Dress</a> for <strong>$19.80</strong> (pictured, $79 off)
 </li>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17098775,2172923"">The Limited Women's Stretch Velvet Jacket</a> for <strong>$29.75</strong> ($89 off)
 </li>
</ul>","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/c2egzr58ix5cpavrt2dm",,free shipping,https://www.dealnews.com/The-Limited-Clearance-Sale-Up-to-80-off-free-shipping/2172923.html,The Limited Clearance Sale,CLOTHING & ACCESSORIES,4
2172884,,$210,2018-01-06T13:24:28-05:00,"Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172884"">Barcalounger Relax &amp; Restore Recliner</a> in Black for <b>$209.99</b> with <b>free shipping</b>. That's $60 off list and the lowest price we could find. It features a pillowed arm rest and measures 35"" x 37"" x 40"".","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/z8v2svhgmwpg2fubzdgi",,free shipping,https://www.dealnews.com/Barcalounger-Relax-Restore-Recliner-for-210-free-shipping/2172884.html,Barcalounger Relax & Restore Recliner,CHAIRS,3
