picture_url,description,time_published,category,uuid,url,hotness,price,editors_choice,shipping,title,time_modified
"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/dvxltgggszc7hseyrceu","In select ZIP codes only, Walmart offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169239"">Logitech Harmony Smart Control with Universal Remote</a> for the in-cart price of $79. It drops to <strong>$58</strong> when you choose in-store <b>pickup</b>. That's tied with our mention from three weeks ago as the best price we've seen this year and it's the lowest price we could find today by $21. The Harmony Smart Control works on more than 225,000 devices and features Bluetooth 3.0, a universal remote with 50 favorite channel icons, and support for Amazon's Alexa voice control. The hub also works with the Harmony app for iOS or Android.",2017-12-31T18:06:52-05:00,UNIVERSAL REMOTE CONTROLS,2169239,https://www.dealnews.com/Logitech-Harmony-Smart-Control-w-Remote-for-58-pickup-at-Walmart/2169239.html,4,$58,True,pickup at Walmart,Logitech Harmony Smart Control w/ Remote,
"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/ai4qpx8x12w28vyi2uss","Amazon offers <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169230"">Fire Emblem Warriors for Nintendo Switch</a> for <strong>$42.52</strong> with <strong>free shipping</strong>. That's $5 under our preorder mention from August and the lowest price we could find today by $16.",2017-12-31T17:25:00-05:00,GAMES,2169230,https://www.dealnews.com/Fire-Emblem-Warriors-for-Nintendo-Switch-43-free-shipping/2169230.html,3,$43,,free shipping,Fire Emblem Warriors for Nintendo Switch,
"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/knncbhuqv78d6675zifx","Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169233"">The Bourne Ultimate Collection on Blu-ray 4K</a> for <b>$43.49</b> with <b>free shipping</b>. That's the lowest price we could find by $27. It includes all five films plus special features and commentary.",2017-12-31T17:15:00-05:00,BLU-RAY DISC MOVIES,2169233,https://www.dealnews.com/The-Bourne-Ultimate-Collection-on-Blu-ray-4-K-for-43-free-shipping/2169233.html,3,$43,,free shipping,The Bourne Ultimate Collection on Blu-ray 4K,
"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/mbvpintrcayxzoehspeo","Amazon offers Prime members the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169236"">Mattel Fast &amp; Furious Elite Diecast Vehicles 8-Pack</a> for <b>$9.94</b> with <strong>free shipping</strong>. That's $2 under our mention from four days ago and the lowest price we could find now by $13. They feature authentic auto decos from the movie.",2017-12-31T17:10:38-05:00,TOYS & HOBBIES,2169236,https://www.dealnews.com/Fast-Furious-Elite-Diecast-Vehicles-8-Pack-for-10-free-shipping-w-Prime/2169236.html,4,$10,True,free shipping w/ Prime,Fast & Furious Elite Diecast Vehicles 8-Pack,
"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/bdvpkwrdh3pw8ey7wvmq","Sign up for a <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2168492"">Southwest Rapid Rewards® Plus Credit Card from Chase</a> and earn <strong>40,000 points</strong> after you spend <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17089469,2168492"">$1,000 or more</a> in the first three months your account is open. You'll also earn <strong>3,000 bonus points</strong> after your Cardmember anniversary. Plus, earn unlimited points that don't expire as long as your card account is open. Cardmembers earn 2 points per $1 spent on Southwest® purchases and Rapid Rewards® Hotel and Car Rental Partner purchases, and 1 point per $1 spent on all other purchases. There are no blackout dates or seat restrictions when you redeem with points. Finally, bags fly free® and there are no change fees. A $69 annual fee applies.<br>
<br>
This card — and several more — can be found on our <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""http://dealnews.com/credit-cards/s1642/Chase/"">Chase Credit Card page</a>.        <div class=""article-disclaimer"">
            <p class=""article-disclaimer-text"">
                <a href=""#"" class=""article-disclaimer-link info"" data-panel=""article_disclaimer-dialog"" data-dialog_text=""DealNews has financial relationships with the credit card issuers mentioned on our site, and DealNews receives compensation if consumers choose to apply for these by clicking links in our content and ultimately sign up for these specific cards. This compensation has no impact or influence on where or how the cards appears on dealnews.com. DealNews does not include all card companies or all card offers available in the marketplace.&lt;br&gt;&lt;br&gt;
&lt;bold&gt;UGC Disclosure&lt;/bold&gt;&lt;br&gt;
&lt;br&gt;
These responses are not provided or commissioned by the bank advertiser. Responses have not been reviewed, approved or otherwise endorsed by the bank advertiser. It is not the bank advertiser's responsibility to ensure all posts and/or questions are answered.
&lt;bold&gt;Bank Disclaimer&lt;/bold&gt;&lt;br&gt;
&lt;br&gt;
This content is not provided or commissioned by the Bank Advertiser. Opinions expressed here are author's alone, not those of the Bank Advertiser, and have not been reviewed, approved or otherwise endorsed by the Bank Advertiser. This site may be compensated through the Bank Advertiser Affiliate Program."" data-dialog_title=""Advertiser Disclosure"">Advertiser Disclosure</a>
            </p>
        </div>",2017-12-29T15:35:48-05:00,CREDIT CARDS,2168492,"https://www.dealnews.com/lw/click.html?20,2,2168492",,"40,000 points",,,Southwest Rapid Rewards® Plus Credit Card,
"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/qinnfufikmkath5nylip","Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169227"">Keurig Krispy Kreme Doughnuts Single-Serve K-Cup Pods 72-Pack</a> for <b>$27.11</b> via the steps below. That's the lowest price we could find by $15, although we saw it for $9 less in July. To get this deal:
<ol>
 <li>View the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169227"">Keurig Krispy Kreme Doughnuts Single-Serve K-Cup Pods 72-Pack</a> for $36.15
 </li>
 <li>clip the 20% off coupon on the product page
 </li>
 <li>order via Subscribe &amp; Save to yield a final total of <b>$27.11</b> and bag <b>free shipping</b>
 </li>
</ol>
Be sure to cancel Subscribe & Save after your order ships to avoid being charged for subsequent orders.",2017-12-31T17:05:00-05:00,COFFEE,2169227,https://www.dealnews.com/Keurig-Krispy-Kreme-Doughnuts-K-Cup-72-Pack-for-27-free-shipping/2169227.html,4,$27,,free shipping,Keurig Krispy Kreme Doughnuts K-Cup 72-Pack,
"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/sbimbniikr6jms6tcylf","B&H Photo Video offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169218"">Samsung 42.5"" 1080p LED-Backlit LCD HD Smart Television</a>, model no. UN43M5300AFXZA, for <strong>$299.95</strong> with <strong>free shipping</strong>. That's the lowest price we could find by $48. It features a native resolution of 1920x1080 (1080p), Smart Hub (with access to Netflix, Amazon Instant Video, Hulu, etc.), and two HDMI inputs.",2017-12-31T16:55:00-05:00,TVS,2169218,https://www.dealnews.com/Samsung-43-1080-p-LED-LCD-HD-Smart-TV-for-300-free-shipping/2169218.html,2,$300,,free shipping,"Samsung 43"" 1080p LED LCD HD Smart TV",
"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/goamcs2zsybnxuue8lo6","Amazon offers <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169209"">The Office: The Complete Series on DVD</a> for <strong>$36.99</strong> with <strong>free shipping</strong>. That's the lowest price we could find by $13 and the second-best deal we've seen for this set. (It was a buck less in October.) This set includes all 201 episodes.",2017-12-31T16:44:00-05:00,DVD MOVIES,2169209,https://www.dealnews.com/The-Office-The-Complete-Series-on-DVD-for-37-free-shipping/2169209.html,3,$37,,free shipping,The Office: The Complete Series on DVD,
"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/wczzfcroeujqddtfd7jd","Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169194"">DeLonghi Nespresso Lattissima Plus Espresso Maker</a> in Red for <strong>$229</strong> with <strong>free shipping</strong>. That's the lowest price we could find by $51. It features a single-touch hot milk system, ""clean"" button for easy maintenance, automatic capsule ejection after brewing, and sliding drip tray.",2017-12-31T16:35:00-05:00,SMALL APPLIANCES,2169194,https://www.dealnews.com/De-Longhi-Nespresso-Lattissima-Plus-Machine-for-229-free-shipping/2169194.html,3,$229,,free shipping,DeLonghi Nespresso Lattissima Plus Machine,
"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/aebrqohfdmglkhu4akjy","Amazon offers its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169206"">AmazonBasics Cotton Washcloth 24-Pack</a> in White for <b>$9.99</b>. Plus, Amazon Prime members bag <b>free shipping</b>. That's $4 off list and the lowest price we could find. Each towel measures 12"" x 12"".",2017-12-31T16:25:00-05:00,TOWELS,2169206,https://www.dealnews.com/Amazon-Basics-Cotton-Washcloth-24-Pack-for-10-free-shipping-w-Prime/2169206.html,4,$10,,free shipping w/ Prime,AmazonBasics Cotton Washcloth 24-Pack,
"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/xrjkibv3oqybjlhtdw2r","Walmart offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169191"">Hawthorne Place Cabinet Knob 10-Pack</a> in Chrome/White for <b>$2.90</b>. Choose in-store <b>pickup</b> to avoid the $5.99 shipping charge. That's $10 off list and the lowest price we could find.",2017-12-31T16:10:00-05:00,HOME IMPROVEMENT,2169191,https://www.dealnews.com/Hawthorne-Place-Cabinet-Knob-10-Pack-for-3-pickup-at-Walmart/2169191.html,4,$3,,pickup at Walmart,Hawthorne Place Cabinet Knob 10-Pack,
"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/emfa2o8eb0dvaaz5zcvl","With orders of $25 or more, Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169203"">CyberPower Grounding Adapter 2-Pack</a> for <strong>96 cents</strong> with <strong>free shipping</strong>. That's the lowest price we could find by $5. It lets you fit 3-prong plugs into 2-prong outlets.<br>
<br>
Note: This item is part of Amazon's ""add-on"" program and can only be purchased with orders of $25 or more.",2017-12-31T15:55:00-05:00,POWER MANAGEMENT,2169203,https://www.dealnews.com/Cyber-Power-Grounding-Adapter-2-Pack-for-1-w-25-purchase-free-shipping/2169203.html,4,$1 w/ $25 purchase,,free shipping,CyberPower Grounding Adapter 2-Pack,
"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/p3nkwjyirfuvyvjbarqv","Amazon offers Prime members the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169221"">DC Super Hero Girls Batgirl &amp; Vehicle Set</a> for <strong>$13.80</strong> with <strong>free shipping</strong>. That's $2 below our mention from two weeks ago, a current best by $2 (most stores charge at least $26), and the lowest price we've seen. (For further comparison, it was $18 on Black Friday.) It transforms from a rolling vehicle into a stationary play set and includes a Batgirl action figure.",2017-12-31T15:35:00-05:00,TOYS & HOBBIES,2169221,https://www.dealnews.com/DC-Super-Hero-Girls-Batgirl-Vehicle-Set-for-14-free-shipping-w-Prime/2169221.html,2,$14,True,free shipping w/Prime,DC Super Hero Girls Batgirl & Vehicle Set,
"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/plukmuvvdbutfsljzy0x","Fry's offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169215"">Rio / Robots / Horton Hears a Who Triple Feature on Blu-ray Disc</a> for <strong>$3.99</strong> with <strong>free shipping</strong>. That's the lowest price we could find by $6. Deal ends January 6.",2017-12-31T15:20:00-05:00,BLU-RAY DISC MOVIES,2169215,https://www.dealnews.com/Rio-Robots-Horton-Hears-a-Who-on-Blu-ray-for-4-free-shipping/2169215.html,3,$4,True,free shipping,Rio / Robots / Horton Hears a Who on Blu-ray,
"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/hozow7nxzxkuqstccluu","Looking for a new credit card? Check out our <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""http://dealnews.com/credit-cards/s1642/Chase/"">Chase Credit Card page</a> which features several offers available to applicants from a wide range of credit ratings. Some notable cards include Chase Sapphire Preferred®, Chase Freedom Unlimited®, and United MileagePlus® Explorer Card.",2018-01-01T00:01:00-05:00,CREDIT CARDS,2168621,"https://www.dealnews.com/lw/click.html?20,2,2168621",,,,,Latest Credit Card Offers from Chase,
"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/fo3wrwewdayfj4yp9efx","For in-store pickup only, and with stock varying by ZIP code, Fry's offers <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169212"">The Internship / The Watch / Dodgeball Triple Feature on Blu-ray Disc</a> for <strong>$4.99</strong>. That's the lowest price we could find for this Vince Vaughn comedy collection by $14.",2017-12-31T15:08:25-05:00,BLU-RAY DISC MOVIES,2169212,https://www.dealnews.com/Internship-The-Watch-Dodgeball-on-Blu-ray-for-5-pickup-at-Frys/2169212.html,2,$5,True,pickup at Fry's,Internship / The Watch / Dodgeball on Blu-ray,
"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/fn10lkb5crejxxnsudqv","Fry's offers <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169182"">The Bridge On The River Kwai Limited Edition Steelbook on Blu-ray</a> for <b>$3.99</b> with <b>free shipping</b>. That's the lowest price we could find for this classic film by $5.",2017-12-31T14:20:00-05:00,BLU-RAY DISC MOVIES,2169182,https://www.dealnews.com/The-Bridge-On-The-River-Kwai-on-Blu-ray-for-4-free-shipping/2169182.html,3,$4,,free shipping,The Bridge On The River Kwai on Blu-ray,
"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/xeoigcu19npftw1g2rus","Proozy offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169164"">PUMA Outlander Shoulder Laptop Bag</a> in Black or Grenadine for <b>$14.99</b> with <b>free shipping</b>. That's $2 under our October mention and the lowest price we could find by $5. It features an adjustable shoulder strap and measures 18"" x 13"" x 6"".",2017-12-31T13:45:00-05:00,LAPTOP BAGS,2169164,https://www.dealnews.com/PUMA-Outlander-Shoulder-Laptop-Bag-for-15-free-shipping/2169164.html,4,$15,,free shipping,PUMA Outlander Shoulder Laptop Bag,
"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/ektmtiijobigtwed1hle","BestBuy offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169167"">Blomkamp Limited Edition Digibook Collection: Chappie/District 9/Elysium on Blu-ray and Digital HD</a> for $9.99. Clip the $1 off coupon when you choose <strong>pickup</strong> at checkout to cut that price to <strong>$8.99</strong>. That's the lowest price we could find by $4.",2017-12-31T13:25:00-05:00,BLU-RAY DISC MOVIES,2169167,https://www.dealnews.com/Chappie-District-9-Elysium-on-Blu-ray-for-9-pickup-at-Best-Buy/2169167.html,3,$9,,pickup at Best Buy,Chappie / District 9 / Elysium on Blu-ray,
"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/t69b4vmyz8gttll3brn6","Best Buy offers the 4-lb. <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17090177,2169185"">Acer Intel Pentium Apollo Lake 1.1GHz 15.6"" 1080p Touchscreen Chromebook</a> in Silver bundled with the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169185"">Google Home Voice-Controlled Speaker</a> in White for <strong>$299</strong> with <strong>free shipping</strong>. That's tied with our mention from two weeks ago and $129 under the lowest price we could find for these items sold separately elsewhere. It features an Intel Pentium N4200 1.1GHz Apollo Lake quad-core processor, 15.6"" 1920x1080 (1080p) IPS LED-backlit touchscreen LCD, 4GB RAM, 32GB eMMC storage, 4-cell battery, and Google Chrome OS.",2017-12-31T13:23:10-05:00,LAPTOPS,2169185,https://www.dealnews.com/Acer-16-1080-p-Touch-Chromebook-Google-Home-for-299-free-shipping/2169185.html,3,$299,True,free shipping,"Acer 16"" 1080p Touch Chromebook, Google Home",
"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/p4h5moru1wousc8ylhqz","Fry's offers <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169179"">Night at the Museum: 1 &amp; 2 on Blu-ray Disc</a> for <strong>$3.99</strong> with <strong>free shipping</strong>. That's the lowest price we could find by $7.",2017-12-31T13:17:58-05:00,BLU-RAY DISC MOVIES,2169179,https://www.dealnews.com/Night-at-the-Museum-1-2-on-Blu-ray-for-4-free-shipping/2169179.html,3,$4,True,free shipping,Night at the Museum: 1 & 2 on Blu-ray,
"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/toudbok6wbxjnxr2bbn7","Amazon offers downloads of <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169143"">John Scalzi's <i>The Collapsing Empire: The Interdependency, Book 1</i> Kindle eBook</a> for <strong>$2.99</strong>. That's the lowest price we could find by $10.",2017-12-31T13:10:00-05:00,EBOOKS,2169143,https://www.dealnews.com/Scalzis-The-Collapsing-Empire-Kindle-eBook-for-3/2169143.html,3,$3,,,"Scalzi's ""The Collapsing Empire"" Kindle eBook",
"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/rl6ojcth9y60ibznxtzp","Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169110"">EAS 100% Pure Whey Protein Powder 2-lb. Tub</a> in Vanilla or Chocolate for <strong>$12.59</strong> with <strong>free shipping</strong> via the directions below. That's the lowest price we could find by $6, although we saw it for $2 less in March. It features 30 grams of protein per serving. To get this deal:
<ol>
 <li>View the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169110"">EAS 100% Pure Whey Protein Powder 2-lb. Tub</a> for $17.09
 </li>
 <li>clip the 25% off coupon
 </li>
 <li>check out via Subscribe &amp; Save for a final price of <strong>$12.59</strong>
 </li>
</ol>
Be sure to cancel your subscription after receiving your item to avoid being billed for subsequent shipments.",2017-12-31T12:17:10-05:00,SUPPLEMENTS,2169110,https://www.dealnews.com/EAS-Pure-Whey-Protein-Powder-2-lb.-Tub-for-13-free-shipping/2169110.html,3,$13,,free shipping,EAS Pure Whey Protein Powder 2-lb. Tub,
"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/acimmujsuiydxcop9u6y","With orders of $25 or more, Amazon offers <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169119"">Monty Python and the Holy Grail 40th Anniversary on Blu-ray</a> for <strong>$4.99</strong> with <strong>free shipping</strong>. That's the lowest price we could find by $5.<br>
<br>
Note: This item is part of Amazon's ""add-on"" program and can only be purchased with an order of $25 or more.",2017-12-31T12:12:55-05:00,BLU-RAY DISC MOVIES,2169119,https://www.dealnews.com/Monty-Python-and-the-Holy-Grail-on-Blu-ray-for-5-w-25-purchase-free-shipping/2169119.html,3,$5 w/ $25 purchase,,free shipping,Monty Python and the Holy Grail on Blu-ray,
"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/ttmjwoteco6cqmdv7rzz","At Wells Fargo, apply for the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2168609"">Wells Fargo Cash Wise Visa® Card</a> and receive a <strong>$200 Cash Rewards Bonus</strong> after you spend at least $1,000 on purchases in the first 3 months of account opening. Plus, you'll earn <strong>unlimited 1.5% Cash Rewards</strong> with no category limitations or quarterly activations. Also, earn <strong>1.8% Cash Rewards</strong> on Android Pay™ or Apple Pay® mobile wallet purchases during the first 12 months from account opening. Enjoy a <strong>0% Intro APR</strong> on purchases and balance transfers for 12 months. After that your variable APR will be 14.24% to 26.24%. Balance transfer fees apply. Finally, there's <strong>no annual fee</strong>. For more terms and conditions, <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17089667,2168609"">click here</a>.        <div class=""article-disclaimer"">
            <p class=""article-disclaimer-text"">
                <a href=""#"" class=""article-disclaimer-link info"" data-panel=""article_disclaimer-dialog"" data-dialog_text=""DealNews has financial relationships with the credit card issuers mentioned on our site, and DealNews receives compensation if consumers choose to apply for these by clicking links in our content and ultimately sign up for these specific cards. This compensation has no impact or influence on where or how the cards appears on dealnews.com. DealNews does not include all card companies or all card offers available in the marketplace.&lt;br&gt;&lt;br&gt;
&lt;bold&gt;UGC Disclosure&lt;/bold&gt;&lt;br&gt;
&lt;br&gt;
These responses are not provided or commissioned by the bank advertiser. Responses have not been reviewed, approved or otherwise endorsed by the bank advertiser. It is not the bank advertiser's responsibility to ensure all posts and/or questions are answered.
&lt;bold&gt;Bank Disclaimer&lt;/bold&gt;&lt;br&gt;
&lt;br&gt;
This content is not provided or commissioned by the Bank Advertiser. Opinions expressed here are author's alone, not those of the Bank Advertiser, and have not been reviewed, approved or otherwise endorsed by the Bank Advertiser. This site may be compensated through the Bank Advertiser Affiliate Program."" data-dialog_title=""Advertiser Disclosure"">Advertiser Disclosure</a>
            </p>
        </div>",2017-12-30T00:01:00-05:00,CREDIT CARDS,2168609,"https://www.dealnews.com/lw/click.html?20,2,2168609",,$200 Cash Rewards Bonus,,,Wells Fargo Cash Wise Visa® Card,
"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/rs0v3g6nagtlzuizm86p","<a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169131"">JCPenney</a> discounts a large selection of items during its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17090075,2169131"">New Year's Sale</a>, including <strong>up to 80% off</strong> <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17090078,2169131"">clearance items</a>. Plus, coupon code ""32FORYOU"" takes an <b>extra 20% off</b> most orders with no minimum purchase required or an <strong>extra 30% off</strong> orders of <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17090081,2169131"">$100 or more</a>. (It only takes 15% off select categories.) Alternatively, get an <strong>extra $10 off</strong> orders of <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17090084,2169131"">$25 or more</a> via coupon code ""COOLSALE"". Shipping adds <b>$8.95</b>, but orders of $99 or more bag free shipping. (In-store pickup is available for many items for $3.95, or free for most orders over $25.) Deal ends January 1.<p>See all <a data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/s320/JCPenney/"">JCPenney Coupons</a>.</p>",2017-12-31T12:07:56-05:00,AFTER CHRISTMAS SALES,2169131,https://www.dealnews.com/JCPenney-New-Years-Sale-Extra-20-to-30-off-free-shipping-w-99/2169131.html,4,Extra 20% to 30% off,,free shipping w/ $99,JCPenney New Year's Sale,
"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/us9xq9yhqqkq2enpwphl","Monoprice offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169122"">Monoprice Bluetooth Wireless Earbuds</a> for $11.99. Coupon code ""NEW18"" cuts that price to <strong>$10.19</strong>. With <strong>$2.49</strong> for shipping, that's the lowest price we could find by $17. It features a 14.2mm driver, wireless Bluetooth connection, built-in rechargeable battery, and an in-line microphone. Deal ends January 1.",2017-12-31T11:50:00-05:00,HEADPHONES,2169122,https://www.dealnews.com/Monoprice-Bluetooth-Wireless-Earbuds-for-10-3-s-h/2169122.html,3,$10,,$3 shipping,Monoprice Bluetooth Wireless Earbuds,
"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/evfa4ji4tjsb8kgjgdqd","Overstock.com offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2168675"">Abbyson Living Tanya 4-Piece Sectional Sofa</a> for Grey for $1,839.06. Add it to cart and click through this <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17090090,2168675"">link</a> to drop it to <strong>$1,798.19</strong>. With <strong>free shipping</strong>, that's the lowest price we could find by $41. It measures 146"" x 62"" x 36"" overall. Deal ends January 2.",2017-12-31T11:49:44-05:00,SOFAS & COUCHES,2168675,https://www.dealnews.com/Abbyson-Living-4-Piece-Sectional-Sofa-for-1-798-free-shipping/2168675.html,4,"$1,798",,free shipping,Abbyson Living 4-Piece Sectional Sofa,
"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/iuobh5mi6mcgbbq8i0hw","MacMall offers the 1.4-lb. <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169146"">Huawei MateBook Intel Skylake Core m5 1.1GHz 12"" 256GB Windows Touch Tablet PC</a> for <strong>$399.99</strong> with <strong>free shipping</strong>. That's $5 under our mention from last month and the lowest price we could find now, also by $5. It features an Intel Core m5-6Y54 1.1GHz Skylake dual-core processor, 12"" 2160x1440 (1440p) IPS touchscreen LCD, 8GB RAM, 256GB SSD, and Windows 10 Home 64-bit.",2017-12-31T11:47:31-05:00,LAPTOPS,2169146,https://www.dealnews.com/Huawei-Skylake-m5-12-256-GB-Windows-Tablet-PC-for-400-free-shipping/2169146.html,4,$400,,free shipping,"Huawei Skylake m5 12"" 256GB Windows Tablet PC",
