url,description,picture_url,hotness,shipping,time_published,title,price,category,editors_choice,uuid,time_modified
https://www.dealnews.com/Gladiator-31-Steel-3-Drawer-Garage-Cabinet-for-182-pickup-at-Home-Depot/2172197.html,"Home Depot offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172197"">Gladiator Ready-to-Assemble 31"" Steel 3-Drawer Freestanding Garage Cabinet</a> in White or Hammered Granite for <strong>$181.99</strong>. Opt for in-store <strong>pickup</strong> to avoid the $22.49 shipping. That's the lowest price we could find by $13. It measures 31"" x 28"" x 18"" and features a 300 lb. weight capacity. Deal ends January 14.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/f1urmm33nri4gunahwbw",3,pickup at Home Depot,,"Gladiator 31"" Steel 3-Drawer Garage Cabinet",$182,TOOL STORAGE & ORGANIZATION,,2172197,2018-01-05T10:30:18-05:00
https://www.dealnews.com/Gladiator-48-Gear-Box-Freestanding-Cabinet-for-301-pickup-at-Home-Depot/2172191.html,"Home Depot offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172191"">Gladiator 72"" x 48"" Freestanding Garage Cabinet</a> in White for <strong>$300.99</strong>. Choose in-store <strong>pickup</strong> to avoid the $75 shipping fee. (<a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17097311,2172191"">Best Buy</a> charges the same.) That's the lowest price we could find by $53. It features a bottom shelf, stationary shelf, and two adjustable shelves, each with a 50-lb. capacity. Deal ends January 31.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/hzzz39ukl5151jxo21nj",2,pickup at Home Depot,2018-01-04T20:59:24-05:00,"Gladiator 48"" GearBox Freestanding Cabinet",$301,TOOL STORAGE & ORGANIZATION,,2172191,
https://www.dealnews.com/Sports-Outdoors-Sale-at-Walmart-Deals-on-43-000-items-free-shipping-w-35/2172188.html,"Walmart discounts <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17097305,2172188"">more than 43,000 sports, camping, and outdoor items</a> as part of its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17097308,2172188"">rollbacks and clearance</a>. Choose in-store <strong>pickup</strong> to avoid the $5.99 shipping fee, or get free shipping with orders of $35 or more. (Large items may have additional fees.) A couple of best bets:
<ul>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17097302,2172188"">Bestway Neva III Boat</a> for <strong>$32.80</strong> ($67 off)
 </li>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172188"">Ozark Trail 17x15-Foot 11-Person Instant Hexagon Cabin Tent</a> for <strong>$119</strong> (pictured, low by $39)
 </li>
</ul>","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/mizoincbxqtvtl64ckha",4,free shipping w/ $35,,Sports & Outdoors Sale at Walmart,"Deals on 43,000+ items",SPORTS & FITNESS,,2172188,2018-01-05T09:23:45-05:00
https://www.dealnews.com/Pioneer-Bluetooth-In-Dash-CD-DVD-DM-Receiver-for-200-w-Prime-free-shipping/2172143.html,"Exclusively for Prime members, Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172143"">Pioneer 6.2"" Bluetooth Double-DIN In-Dash CD/DVD/DM Car Audio Receiver</a> for <strong>$199.99</strong> with <strong>free shipping</strong>. That's tied with our November mention and the lowest price we could find now by $50. It can connect with up to two smartphones via Bluetooth and features a 6.2"" LED-backlit color touchscreen LCD, four 50-watt channels, 24 AM/FM presets, HD radio tuner, satellite radio support, USB, and 3.5mm auxiliary input.<br>
<br>
Note: It's temporarily out of stock, however it can still be ordered now at the above price. You'll receive an email with an estimated delivery date as soon as that information becomes available.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/lss5f9rqbyrnkp9wo8pf",4,free shipping,,Pioneer Bluetooth In-Dash CD/DVD/DM Receiver,$200 w/ Prime,CAR AUDIO,,2172143,2018-01-05T09:22:31-05:00
https://www.dealnews.com/New-Balance-Mens-410-v5-Trail-Running-Shoes-for-26-free-shipping/2172110.html,"Joe's New Balance Outlet offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172110"">New Balance Men's 410v5 Trail Running Shoes</a> in Charcoal for $38.99. Coupon code ""NEWYEAR"" drops it to <b>$26</b> and unlocks <b>free shipping</b>. That's $9 under yesterday's mention and the lowest price we could find by $19. They're available in select standard and extra-wide sizes from 7 to 9 <del>sizes 7 to 11.5</del>.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/eczvoa7yr5kjl70levmo",4,free shipping,,New Balance Men's 410v5 Trail Running Shoes,$26,SHOES,,2172110,2018-01-05T09:21:12-05:00
https://www.dealnews.com/Sorel-Womens-Boots-Up-to-50-off-free-shipping-w-150/2172182.html,"Sorel takes <b>up to 50% off</b> a selection of <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172182"">women's boots</a> via coupon code ""SORHNY50"" as part of its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17097293,2172182"">Web Specials</a>. (The coupon takes 50% off full-price styles and an extra 25% off sale styles.) Shipping adds a flat <b>$6</b>, although orders of $150 or more bag free shipping.Some exclusions may apply. Deal ends January 30<p>See all <a data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/s7653/Sorel/"">Sorel Coupons</a>.</p>","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/ghiciyfomviolojf0dwp",4,free shipping w/ $150,,Sorel Women's Boots,Up to 50% off,SHOES,,2172182,2018-01-05T09:20:22-05:00
https://www.dealnews.com/Jawbone-UP3-Sleep-Activity-Monitor-Wristband-for-20-free-shipping/2172185.html,"Always Deals via eBay offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172185"">Jawbone UP3 Sleep/Activity Monitor Wristband</a> in several colors (Twilight pictured) for <strong>$19.99</strong> with <strong>free shipping</strong>. That's $5 under our mention from last February and the lowest price we've seen. (It's the best deal now by $16.) Tracked categories include heart rate, steps, distance, calories burned, hours slept, and calories consumed.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/ch3viju4x8ddfx8qj8df",3,free shipping,,Jawbone UP3 Sleep/Activity Monitor Wristband,$20,SPORTS & FITNESS,True,2172185,2018-01-05T08:59:25-05:00
https://www.dealnews.com/Swix-Nordic-Ski-Hard-Wax-45-g-Jar-for-6-pickup-at-REI/2172131.html,"REI offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172131"">Swix Nordic Ski Hard Wax 45-Gram Jar</a> in V60 Red/Silver or V50 Violet for <strong>$5.93</strong>. Choose in-store <strong>pickup</strong> to avoid the $5.99 shipping fee. That's tied with our November mention and the lowest price we could find now by $4. The V60 is intended for use with 37°F to 32°F new fallen snow and 34°F to 30°F transformed fine grained snow, and the V50 with 32°F new fallen snow and 30°F to 27°F transformed fine grained snow.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/vnsue4lnlxqfqbk4eule",1,pickup at REI,2018-01-04T20:27:15-05:00,Swix Nordic Ski Hard Wax 45g Jar,$6,CAMPING & OUTDOORS,,2172131,
https://www.dealnews.com/DC-Batman-Toothbrush-3-Piece-Gift-Set-for-2-pickup-at-Walmart/2172020.html,"Walmart offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172020"">DC Batman Toothbrush 3-Piece Gift Set</a> for <strong>$2.44</strong>. Opt for in-store <strong>pickup</strong> to dodge the $5.99 shipping charge. That's $2 off and the lowest price we could find. It includes a toothbrush holder, toothbrush, and rinse cup.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/ej00ukmyb3bynltyzsro",3,pickup at Walmart,,DC Batman Toothbrush 3-Piece Gift Set,$2,TOOTHBRUSHES,,2172020,2018-01-05T10:29:45-05:00
https://www.dealnews.com/Cotton-Econ-Hotel-Wash-Cloths-48-Pack-for-16-free-shipping/2172002.html,"Georgia Towels via eBay offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172002"">Cotton Econ Hotel Wash Cloths 48-Pack</a> in White for <strong>$15.89</strong> with <strong>free shipping</strong>. That's the lowest price we could find for similar wash cloths by a buck. They measure 12"" x 12""","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/drpkhogphaq1alpc0p4w",3,free shipping,,Cotton Econ Hotel Wash Cloths 48-Pack,$16,TOWELS,,2172002,2018-01-05T10:29:31-05:00
https://www.dealnews.com/Pet-Pillow-Clearance-Deals-from-2-6-s-h/2172176.html,"Walmart discounts a selection of <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172176"">Pet Pillows</a>, with prices starting from <strong>$2</strong>. Opt for in-store <strong>pickup</strong> where available to avoid the $5.99 shipping fee. That beats our mention from two weeks ago (which saw them all for $3 with no pickup available) and is a savings of up to $7 off list price.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/l9yzwlhxtmpdahvcyrew",4,$6 shipping,,Pet Pillow Clearance,Deals from $2,DECOR,,2172176,2018-01-05T09:17:13-05:00
https://www.dealnews.com/Rockland-Hardside-Spinner-3-Piece-Luggage-Set-for-87-free-shipping/2172140.html,"Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172140"">Rockland Hardside Spinner 3-Piece Luggage Set</a> in Black for <s>$87.02</s> <strong>$86.87</strong> with <strong>free shipping</strong>. That's $18 under last month's mention, $47 off, and the lowest price we could find. It includes 20"", 24"", and 28"" spinner cases.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/tzrpm6yak0hnswbjrxx8",3,free shipping,,Rockland Hardside Spinner 3-Piece Luggage Set,$87,LUGGAGE & TRAVEL GEAR,,2172140,2018-01-05T10:29:09-05:00
https://www.dealnews.com/Arbys-Small-Fry-and-Soft-Drink-free-w-Buffalo-Tenders/2172113.html,"At participating Arby's locations, buy <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172113"">Buffalo Chicken Tenders</a> at full price and get a <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17097245,2172113"">small fry and soft drink</a> for <strong>free</strong> via this <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17097248,2172113"">printable coupon</a>. (You'll get the coupon when you fill out your name and click ""Get this deal"".) <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17097242,2172113"">Click here</a> to find a location near you. Deal ends January 9.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/n8e626a8klonz9krwtp6",3,,,Arby's Small Fry and Soft Drink,free w/ Buffalo Tenders,RESTAURANTS,,2172113,2018-01-05T10:28:37-05:00
https://www.dealnews.com/Coleman-70-Hour-Citronella-Candle-Lantern-for-6-pickup-at-Walmart/2172173.html,"Walmart offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172173"">Coleman 70-Hour Citronella Candle Lantern</a> for <strong>$5.86</strong>. Opt for in-store <strong>pickup</strong> to dodge the $5.99 shipping fee. That's tied with our mention from ten days ago and the lowest price we could find by $1. It's designed to repel mosquitoes.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/lqpkv4wuk94qb8i2uyz7",3,pickup at Walmart,,Coleman 70-Hour Citronella Candle Lantern,$6,CAMPING & OUTDOORS,,2172173,2018-01-05T10:27:57-05:00
https://www.dealnews.com/Cetaphil-20-oz.-and-9-oz.-Moisturizing-Creams-from-11-free-shipping/2172146.html,"Costco offers its members the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172146"">Cetaphil 20-oz. Moisturizing Cream</a> bundled with a <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17097281,2172146"">Cetaphil 8.8-oz. Moisturizing Cream</a> for <strong>$10.99</strong> with <strong>free shipping</strong>. (Non-members pay an additional 80 cents.) That's the lowest price we could find for this bundle by $4. (Most local stores charge about this price for just a 16-oz. jar.) Deal ends January 28.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/uetsbzphlcksaaugnjjq",3,free shipping,,Cetaphil 20-oz. and 9-oz. Moisturizing Creams,from $11,SKIN CARE,,2172146,2018-01-05T10:27:40-05:00
https://www.dealnews.com/Ski-Retriever-Tag-Kit-for-39-pickup-at-REI/2172089.html,"REI offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172089"">Ski Retriever Tag Kit</a> for <b>$38.83</b>. Opt for in-store <b>pickup</b> to dodge the $5.99 shipping charge. That's $59 off list and the lowest price we could find. The set includes two homing tags.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/aznnh3udu9pmc04xk7bb",3,pickup at REI,,Ski Retriever Tag Kit,$39,SPORTS & FITNESS,,2172089,2018-01-05T10:27:13-05:00
https://www.dealnews.com/Blue-Ribbon-45-Piece-Care-Package-for-17-free-shipping/2172053.html,"The New Mall via Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172053"">Blue Ribbon 45-Piece Care Package</a> for $17.99. Checkout via Subscribe & Save for a final price of <b>$17.09</b>. With <b>free shipping</b>, that's the lowest price we could find by $5, although we saw it for pennies less in October. It includes a variety of snacks, including Oreos, Cheez It Crackers, and Planter's Peanuts.<br>
<br>
Note: Be sure to cancel Subscribe & Save after your item ships to avoid being billed for future shipments.<br>
<br>
<del><i>Update</i>: It's now available for <s>$16.99</s> without Subscribe &amp; Save. Prime members bag <s>free shipping</s>.</del>","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/sj4matjgirzgl5rxrdij",4,free shipping,,Blue Ribbon 45-Piece Care Package,$17,GROCERIES,,2172053,2018-01-05T09:17:01-05:00
https://www.dealnews.com/Dyson-DC59-Slim-Cordless-Stick-Vacuum-for-175-free-shipping/2172170.html,"Walmart offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172170"">Dyson DC59 Slim Cordless Stick Vacuum</a> in Yellow for <b>$175</b> with <b>free shipping</b>. That's tied with our mention from two weeks ago as the lowest price we've seen. (It's the best deal now by $75.) It features a V6 motor, motorized cleaner head, push-button canister empty, and handheld mode.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/jwaxa1lyryz8mhbjk9ln",3,free shipping,,Dyson DC59 Slim Cordless Stick Vacuum,$175,VACUUM CLEANERS,True,2172170,2018-01-05T08:58:47-05:00
https://www.dealnews.com/Martha-Stewart-Stainless-Steel-Turkey-Lifters-for-12...or-less-free-s-h-w-beauty-item/2172047.html,"Macy's offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172047"">Martha Stewart Collection Stainless Steel Turkey Lifters</a> for <b>$11.53</b>. Pad your order with a <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17097092,2172047"">beauty item</a> (they start at $3) to bag <strong>free shipping</strong>; otherwise, shipping adds $10.95.<br>
<br>
Don't need Martha's seal of approval? <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17097287,2172047"">Bed Bath &amp; Beyond</a> offers this similar set for $7.99 with free in-store pickup.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/vjd6qzh1fxhtob5efdkt",1,free s&h w/beauty item,2018-01-04T19:36:45-05:00,Martha Stewart Stainless Steel Turkey Lifters,$12...or less,KITCHEN,,2172047,
https://www.dealnews.com/Husky-3-Foot-Mobile-Solid-Wood-Top-Workbench-for-150-pickup-at-Home-Depot/2172122.html,"Home Depot offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172122"">Husky 3-Foot Mobile Solid Wood Top Workbench</a> for <strong>$149.50</strong>. Opt for in-store <strong>pickup</strong> to dodge the $22.49 shipping charge. That's $150 off list and the lowest price we could find, although we saw it for $11 less last October. It features a 600-lb. weight capacity, heavy duty steel legs, solid wood top, four swivel casters (two with brakes), and bottom storage tray. Deal ends March 18.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/hypl9kuaxoct8jxclsdo",2,pickup at Home Depot,2018-01-04T19:22:10-05:00,Husky 3-Foot Mobile Solid Wood Top Workbench,$150,TOOLS & HARDWARE,,2172122,
https://www.dealnews.com/Wilsons-Leather-Winter-Clearance-Blowout-Up-to-80-off-20-off-free-shipping-w-75/2172098.html,"<a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172098"">Wilsons Leather</a> takes <strong>up to 80% off</strong> <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17097203,2172098"">clearance items</a> during its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17097206,2172098"">Winter Clearance Blowout</a>. Plus, get an <strong>extra 20% off</strong> sitewide when you add items to cart. Shipping starts at <strong>$5.95</strong>, or get free shipping with orders of $75 or more via coupon code ""WINTER"". Alternatively, get an <b>additional $10 off</b> and bag free shipping with orders of <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17097209,2172098"">$100 or more</a> via coupon code ""8685A"". Some exclusions apply. Deal ends January 7.<p>See all <a data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/s334/Wilsons-Leather/"">Wilsons Leather Coupons</a>.</p>","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/ogypnm14mjwhfrtgkir1",3,free shipping w/ $75,,Wilsons Leather Winter Clearance Blowout,Up to 80% off + 20% off,CLOTHING & ACCESSORIES,,2172098,2018-01-05T07:04:19-05:00
https://www.dealnews.com/HP-3-Day-Flash-Sale-Up-to-50-off-free-shipping/2172104.html,"<a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172104"">HP</a> cuts <b>up to 50% off</b> select <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17097215,2172104"">laptops, desktops, monitors, printers, and more</a> during its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17097218,2172104"">3-Day Flash Sale</a>. Plus, take an <b>extra $10 off</b> select orders of <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17097221,2172104"">$65 or more</a> via coupon code ""EXTRA66"". (Many coupon exclusions apply.) Even better, all orders bag <b>free shipping</b>. Deal ends January 7.<p>See all <a data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/s786/HP/"">HP Coupons</a>.</p>","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/vd6v8qivhscrbeyhgdy0",3,free shipping,,HP 3-Day Flash Sale,Up to 50% off,COMPUTERS,,2172104,2018-01-05T10:44:06-05:00
https://www.dealnews.com/16-LED-Solar-Motion-Sensor-Security-Lamp-for-9-free-shipping/2171987.html,"ebestshop4u via eBay offers this <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171987"">16-LED Solar Motion Sensor Security Lamp</a> for <b>$8.99</b> with <b>free shipping</b>. That's the lowest price we could find by $7, outside of other eBay vendors and the mention below. It features a 50,000-hour lifespan and is waterproof.<br>
<br>
A close price: <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17096930,2171987"">Yescom via Walmart</a> has it for $9.39 with free shipping.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/ybgrtgec0ipgfndymsqb",3,free shipping,,16-LED Solar Motion Sensor Security Lamp,$9,HOME & GARDEN,,2171987,2018-01-05T10:26:27-05:00
https://www.dealnews.com/Columbia-Mens-Sister-Brook-Down-Jacket-for-80-free-shipping/2172158.html,"Columbia offers its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172158"">Columbia Men's Sister Brook Down Jacket</a> in Super Blue or Peatmoss Camo for $99.99. Coupon code ""COLNEWYEAR60"" knocks that to <b>$79.99</b>. Plus, Greater Rewards members receive <strong>free shipping</strong>. (Not a member? It's free to <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17097284,2172158"">sign up</a>.) That's $120 off list and tied with our mention from ten days ago as the lowest price we could find. It's available in select sizes from S to XL. Deal ends January 29.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/o7gngok5soijbxtp13q3",3,free shipping,,Columbia Men's Sister Brook Down Jacket,$80,COATS,,2172158,2018-01-05T10:42:20-05:00
https://www.dealnews.com/The-Berenstain-Bears-Collection-eBook-for-4/2172164.html,"Amazon offers <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172164"">Stan and Jan Berenstain's <i>The Berenstain Bears Picture Book Collection</i> Kindle eBook</a> for <strong>$3.99</strong>. That's tied with our May mention and the lowest price we could find by $27. It includes 16 books.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/yziks1lmfhgn9kzayzfb",3,,,"""The Berenstain Bears Collection"" eBook",$4,EBOOKS,True,2172164,2018-01-05T08:58:37-05:00
https://www.dealnews.com/Mountain-Hardwear-Mens-Chockstone-Jacket-for-65-free-shipping/2172077.html,"Mountain Hardwear offers its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172077"">Mountain Hardwear Men's Super Chockstone Hooded Jacket</a> in several colors for <b>$64.98</b> with <b>free shipping</b>. That's the lowest price we could find by $70, excluding the mention below. It's available in select sizes from S to XXL.<br>
<br>
A close price: <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17097176,2172077"">REI Garage</a> has it for $66.73 with free shipping.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/qpcgbhwguiwekgq05gcl",3,free shipping,,Mountain Hardwear Men's Chockstone Jacket,$65,COATS,,2172077,2018-01-05T09:15:07-05:00
https://www.dealnews.com/Dr.-Bronners-32-oz.-Pure-Castile-Liquid-Soap-for-9-w-25-purchase-free-shipping/2172155.html,"With orders of $25 or more, Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172155"">Dr. Bronner's Pure-Castile Liquid Soap 32-oz. Bottle in Lavender</a> for <strong>$9.35</strong> with <strong>free shipping</strong>. That's about a buck less than you could expect to pay in local stores. It features organic and vegan ingredients.<br>
<br>
Note: This item is part of Amazon's ""add-on"" program and can only be purchased with orders of $25 or more.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/uprmqpdopsfqejvuzbux",3,free shipping,,Dr. Bronner's 32-oz. Pure-Castile Liquid Soap,$9 w/ $25 purchase,SKIN CARE,,2172155,2018-01-05T10:25:27-05:00
https://www.dealnews.com/Logitech-Z313-2.1-Speaker-System-for-27-pickup-at-Walmart/2172080.html,"Walmart offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172080"">Logitech Z313 2.1-Channel Speaker System</a> for <strong>$26.99</strong>. (<a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17097179,2172080"">Best Buy</a> charges $2 more.) Opt for in-store <strong>pickup</strong> to avoid the $5.99 shipping charge. That's tied with our mention from three weeks ago and the lowest price we could find by $7. It features a subwoofer, two satellite speakers, and control pod.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/s4uahi2wpncmc5fl6aki",3,pickup at Walmart,,Logitech Z313 2.1 Speaker System,$27,SPEAKERS,,2172080,2018-01-05T10:25:09-05:00
https://www.dealnews.com/Toughbuilt-8.8-iPad-Organizer-and-Notebook-for-25-pickup-at-Home-Depot/2172092.html,"Home Depot offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172092"">Toughbuilt 8.8"" iPad Organizer and Grid Notebook</a> in Black for <b>$24.62</b>. Opt for in-store <b>pickup</b> to dodge the $5.99 shipping fee. That's the lowest price we could find by $13. It features a top handle, rear hand strap, and multiple pockets.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/eggfk8vc3htpzz4hiaz3",3,pickup at Home Depot,,"Toughbuilt 8.8"" iPad Organizer and Notebook",$25,IPAD ACCESSORIES,,2172092,2018-01-05T06:59:32-05:00
https://www.dealnews.com/Ironclad-General-Utility-Gloves-for-10-free-shipping-w-Prime/2172086.html,"StellarSales123 via Amazon offers Prime members the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172086"">Ironclad General Utility Gloves</a> in Black/Large for <strong>$10.33</strong> with <strong>free shipping</strong>. Outside of the seller below, that's the lowest price we could find by $7. They feature double-stitched synthetic leather reinforcements on the palm, saddle, and fingers.<br>
<br>
A close price, <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17097185,2172086"">Walmart</a> offers them for $10.51 with in-store pickup.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/sydgctm82qbmb3ghqn0e",3,free shipping w/ Prime,,Ironclad General Utility Gloves,$10,ACCESSORIES,,2172086,2018-01-05T10:24:49-05:00
