uuid,editors_choice,description,time_modified,shipping,url,hotness,picture_url,price,title,time_published,category
2171135,,"Neon Mart via Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171135"">Lighting Ever Cree Adjustable Focus Mini Tactical LED Flashlight 2-Pack</a> for $11.59. Coupon code ""LAKM8XCK"" cuts that to <strong>$9.97</strong>. Plus, Prime members receive <strong>free shipping</strong>. That's a buck under our mention from last June and the lowest price we could find by $9. These flashlights are zoomable with area, spot, and flood modes, and feature a beam distance up to 500 feet, up to 140 lumens output, waterproof design, and wrist strap. Each requires three AAA batteries (included). Deal ends January 9.",,free shipping w/ Prime,https://www.dealnews.com/2-LE-Cree-Adjustable-Focus-LED-Flashlights-for-10-free-shipping-w-Prime/2171135.html,3,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/vbpxeps08sbovqlh1m5a",$10,2 LE Cree Adjustable Focus LED Flashlights,2018-01-03T13:45:15-05:00,FLASHLIGHTS & LIGHTING
2171000,,"Beeebo-US via Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171000"">dodocool Apple Watch Charger</a> for $39.99. Coupon code ""O4PSNVND"" cuts that to <strong>$27.99</strong>. With <strong>free shipping</strong>, that's $12 off and the lowest price we could find, outside of the mention below. It features a 3-foot USB cable, nightstand mode, and adjustable holder for the watch. Deal ends January 10.",,free shipping,https://www.dealnews.com/dodocool-Apple-Watch-Charger-for-28-free-shipping/2171000.html,3,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/tkekomynzxh3vbfx7cm8",$28,dodocool Apple Watch Charger,2018-01-03T13:34:53-05:00,SMARTWATCHES
2171123,,"United Airlines via DealBase offers select <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171123"">United Airlines 1-Way Fares Nationwide</a> with prices starting from <strong>$55.30</strong>. (On the DealBase landing page, click on ""United Airlines"" in the top line to book.) This price is valid on flights from San Francisco, CA, (SFO) with arrival in Las Vegas, NV, (LAS) on February 13. That's the lowest price we could find for select routes on comparable carriers by at least $9. Book this travel deal by January 25 for travel from January 23 through May 23.<br>
<br>
Prices, dates, and booking details were valid at the time of publication.",,,https://www.dealnews.com/United-Airlines-Nationwide-Fares-from-55-1-Way/2171123.html,3,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/siuxoiwpuuub3yi6z45f",from $55 1-Way,United Airlines Nationwide Fares,2018-01-03T13:33:25-05:00,AIRFARE
2171117,,"Winning Team via Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171117"">Swiftion Kids' Rechargeable Walkie Talkies 2-Pack</a> in several colors (Blue pictured) for $35.99. Coupon code ""FFGZMI8K"" drops it to <b>$23.03</b>. With <b>free shipping</b>, that's $5 under our mention from the week of Black Friday and the lowest price we could find now by $2. Each radio features 22 channels and VOX function. Deal ends January 4.",,free shipping,https://www.dealnews.com/2-Swiftion-Kids-Rechargeable-Walkie-Talkies-for-23-free-shipping/2171117.html,2,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/wtbgkml2vffcw5qqklpa",$23,2 Swiftion Kids' Rechargeable Walkie Talkies,2018-01-03T13:32:26-05:00,TOYS & HOBBIES
2171012,,"Aoputek via Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171012"">Koogeek Bluetooth Wrist Blood Pressure Monitor</a> for $32.99. Coupon code ""H3Q78VX5"" cuts it to <strong>$24.08</strong>. With <strong>free shipping</strong>, that's the lowest price we could find by $5. It features an LCD display, irregular heart beat detection, and store details for up to 16 users. Deal ends January 10.",,free shipping,https://www.dealnews.com/Koogeek-Bluetooth-Blood-Pressure-Monitor-for-24-free-shipping/2171012.html,2,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/tbb4rmnwfwuwshcjeqlc",$24,Koogeek Bluetooth Blood Pressure Monitor,2018-01-03T13:23:17-05:00,MEDICINE & MEDICAL
2171111,,"<a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171111"">TechRabbit</a> discounts a selection of <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17094752,2171111"">fitness electronics</a> as part of its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17094755,2171111"">TechRabbit New Year Fitness Resolution Sale</a>. Even better, all orders bag <b>free shipping</b>. Deal ends January 9.<br>
<br>
Note: Refurbished items are covered by a TechRabbit warranty; see product pages for details.",2018-01-04T03:54:03-05:00,free shipping,https://www.dealnews.com/Tech-Rabbit-New-Year-Fitness-Resolution-Sale/2171111.html,4,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/b71jhsnjiyntu5uasmlt",free shipping,TechRabbit New Year Fitness Resolution Sale,,TECHRABBIT COUPONS
2171105,,"TomTop offers this <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171105"">12-Piece Car Dashboard Removal Tool Kit</a> for $10.94. Coupon code ""AK6090"" cuts it to <strong>$8.75</strong>. With <strong>free shipping</strong>, that's the lowest price we could find by $1. It features 11 removal tools and a screwdriver for removing radio panels, trim, molding, door panels, and dashboards.<br>
<br>
Note: This item ships from China and may take up to four weeks to arrive.",,free s&h from China,https://www.dealnews.com/12-pc-Car-Dashboard-Removal-Tool-Kit-for-9-free-s-h-from-China/2171105.html,3,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/gya8rgynblhcwh84ngjo",$9,12pc Car Dashboard Removal Tool Kit,2018-01-03T13:15:53-05:00,AUTOMOTIVE
2171024,,"Oak Leaf via Amazon offers its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171024"">Oak Leaf Industrial Hanging Pendant Light</a> for $29.99. Coupon code ""MFOPC3LD"" drops it to <b>$13.99</b>. With <b>free shipping</b>, that's $16 off and the lowest price we could find. It measures 5.7"" x 6.7"". Deal ends January 31.",,free shipping,https://www.dealnews.com/Oak-Leaf-Industrial-Hanging-Pendant-Light-for-14-free-shipping/2171024.html,3,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/nx1brizs5aqgkhwpwbak",$14,Oak Leaf Industrial Hanging Pendant Light,2018-01-03T13:13:46-05:00,LIGHTING & LAMPS
2171087,,"TomTop offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171087"">RD UM24C USB 2.0 Color LCD Display Tester</a> for $20.99. Coupon code ""UM245"" drops it to <b>$15.99</b>. With <b>free shipping</b>, that's the lowest price we could find by $2. It features an LCD display and can be used to test devices for voltage, current, power, capacity, and storage.<br>
<br>
This item ships from China and may take up to three weeks to arrive.",2018-01-04T03:53:55-05:00,free s&h from China,https://www.dealnews.com/USB-2.0-Color-LCD-Display-Tester-for-16-free-s-h-from-China/2171087.html,4,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/fbiujskoyz7immevxxtx",$16,USB 2.0 Color LCD Display Tester,,USB ACCESSORIES
2171009,,"TacklifeDirect via Amazon offers its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171009"">Tacklife Advanced 196-Foot Laser Measure</a> in Black/Orange for $37.97. Coupon code ""NTZ9AQ5T"" cuts it to <strong>$28.10</strong>. With <strong>free shipping</strong>, that's the lowest price we could find today by $19, although we saw it for a buck less in September. It measures distance, area, and volume and features a backlit LCD, continuous and indirect measurement by Pythagorean theorem, mute function, IP54 dust- and water-resistance, and belt clip. One AAA battery is required, included. Deal ends January 6.",,free shipping,https://www.dealnews.com/Tacklife-Advanced-196-Foot-Laser-Measure-for-28-free-shipping/2171009.html,2,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/bnjhqv2lzd1f6jh58uuu",$28,Tacklife Advanced 196-Foot Laser Measure,2018-01-03T13:04:08-05:00,TOOLS & HARDWARE
2170946,,"Gaea Miracle Direct via Amazon offers Prime members the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170946"">Gaea Miracle 6-Piece Bath Bombs Gift Set</a> for <strong>$12.79</strong> with <strong>free shipping</strong>. That's the lowest price we could find by $3. Each one is 4-oz. Deal ends January 12.<br>
<br>
Note: it's available for <strong>$12.15</strong> with <strong>free shipping</strong> if you checkout via Subscribe & Save.",,free shipping w/ Prime,https://www.dealnews.com/Gaea-Miracle-6-Piece-Bath-Bombs-Gift-Set-for-13-free-shipping-w-Prime/2170946.html,2,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/xlbuccpvoozgufhu8pf7",$13,Gaea Miracle 6-Piece Bath Bombs Gift Set,2018-01-03T13:01:41-05:00,PERSONAL CARE
2171078,,"Sam's Club offers its members the 4.9-lb. <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171078"">Dell Inspiron 15 5000 Series 5579 Intel Kaby Lake R Core i7 1.8GHz 15.6"" 1080p 2-in-1 Touchscreen Laptop</a> for <strong>$649</strong> with <strong>free shipping</strong>. (Not a member? <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17094680,2171078"">Amazon</a> charges the same, although it's temporarily out of stock.) That's $42 under our mention from a month ago, the best deal today by $100, and the lowest price we've seen. (It also beats a Cyber Monday mention by a buck.) Deal ends January 8.<br>
<br>
It features an Intel Core i7-8550U 1.8GHz Kaby Lake R quad-core processor, 15.6"" 1920x1080 (1080p) IPS LED-backlit touchscreen LCD, 8GB RAM, 1TB hard drive, infrared camera, 802.11ac wireless, Bluetooth 4.1, USB 3.0, HDMI, backlit keyboard, 3-cell battery, and Windows 10 Home 64-bit.",,free shipping,https://www.dealnews.com/Dell-Kaby-Lake-R-i7-Quad-16-Touch-Laptop-for-649-free-shipping/2171078.html,3,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/vztbzkf9zsjytu0cimso",$649,"Dell Kaby Lake R i7 Quad 16"" Touch Laptop",2018-01-03T12:57:32-05:00,LAPTOPS
2170967,,"Epicka Store via Amazon offers its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170967"">Epicka WiFi Smart Plug Mini 2-Pack</a> for $29.99. Coupon code ""6FS8RUFB"" cuts that to <strong>$20.99</strong>. With <strong>free shipping</strong>, that's $2 under our November mention and the lowest price we could find by about $15. It's compatible with Amazon Alexa and is programmable remotely for setting times and more. Deal ends January 31.",2018-01-04T03:53:27-05:00,free shipping,https://www.dealnews.com/Epicka-Wi-Fi-Smart-Plug-Mini-2-Pack-for-21-free-shipping/2170967.html,4,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/vhe1tcs7lknaifmoyudf",$21,Epicka WiFi Smart Plug Mini 2-Pack,,POWER MANAGEMENT
2171057,,"Beeebo-us via Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171057"">Dodocool 3-Outlet Power Strip Surge Protector</a> for $33.99. Coupon code ""C2M7TMFJ"" cuts it to <strong>$23.79</strong>. With <strong>free shipping</strong>, that's a buck under last month's mention, $7 off, and the lowest price we could find. It features overload protection, short circuit protection, surge protection up to 400 joules, and a total power output of 1,100 watts. Deal ends January 10.",,free shipping,https://www.dealnews.com/Dodocool-3-Outlet-Power-Strip-Surge-Protector-for-24-free-shipping/2171057.html,2,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/mlyl3sdejs4ntxfefecm",$24,Dodocool 3-Outlet Power Strip Surge Protector,2018-01-03T12:34:59-05:00,EXTENSION CORDS & POWER STRIPS
2171045,True,"<span class=""exclusive"">A <strong>DealNews</strong> exclusive!</span> BuyDig offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171045"">LG 59.5"" 4K HDR IPS LED-Backlit LCD Super Ultra HD Smart Television</a>, model no. 60SJ8000, bundled with the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17094545,2171045"">Deco Mount Flat Wall Mount Kit Ultimate Bundle</a> for $1,296.99. Coupon code ""DEALNEWS4K"" knocks that to <b>$896.99</b>. (You'll see this price at final checkout.) With <strong>free shipping</strong>, that's $400 under the lowest price we could find for the <i>TV alone</i> elsewhere. Deal ends January 7.<br>
<br>
The TV features a 3840x2160 (4K, 2160p) native resolution, 120Hz refresh rate, 4K upscaling, active HDR with Dolby Vision, 802.11ac wireless, webOS 3.5 (with access to Netflix, Hulu Plus, Pandora, etc.), Ethernet, three USB ports, and four HDMI inputs. The wall mount bundle includes a flat / tilt wall mount for 45"" to 90"" TVs, two 6-foot HDMI cables, TV cleaner spray, microfiber cloth, and two 6"" Velcro cable ties.",2018-01-03T17:02:13-05:00,free shipping,https://www.dealnews.com/LG-60-4-K-HDR-UHD-Smart-TV-Wall-Mount-Bundle-for-897-free-shipping/2171045.html,2,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/pxfnwle3rnyxsrj52x2j",$897,"LG 60"" 4K HDR UHD Smart TV, Wall Mount Bundle",,TVS
2170985,,"Tacklife via Amazon offers its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170985"">Tacklife Angleizer Template Tool Multi Angle Measuring Ruler</a> for $9.97. Coupon code ""K9XB9P2N"" cuts that price to <strong>$5.98</strong>. Plus, Prime members bag <strong>free shipping</strong>. That's $4 off and the lowest price we could find, although we saw it for a buck less last month. It features a dual calibrated scale. Deal ends January 6.",,free shipping w/ Prime,https://www.dealnews.com/Tacklife-Angleizer-Template-Tool-Ruler-for-6-free-shipping-w-Prime/2170985.html,3,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/g8as3nfi0cxcata1yujb",$6,Tacklife Angleizer Template Tool Ruler,2018-01-03T12:19:29-05:00,TOOLS & HARDWARE
2171051,,"Dell Home offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171051"">Vizio 54.6"" 4K 2160p LED-Backlit LCD Ultra HD Smart Television</a>, model no. P55-E1, for <strong>$879.99</strong> with <strong>free shipping</strong>. (<a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17094569,2171051"">NextWarehouse</a> charges the same price.) That's the lowest outright price we've seen for a new unit and the best deal now by $68. (For further comparison, we saw it bundled with a $250 Dell gift card for $120 more in October.)<br>
<br>
It features a 3840x2160 native resolution, Dolby Vision with HDR 10, full-array LED backlight with 126 local dimming zones, 802.11ac wireless, Chromecast (with access to Netflix, Hulu Plus, YouTube, more), USB, five HDMI inputs, and Vizio SmartCast capability, which allows you to use your smartphone as a remote via the SmartCast app.",2018-01-03T12:17:10-05:00,free shipping,https://www.dealnews.com/Vizio-55-4-K-LED-LCD-UHD-Smart-TV-for-880-free-shipping/2171051.html,2,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/uemd5fkqfugkwo4w3808",$880,"Vizio 55"" 4K LED LCD UHD Smart TV",,TVS
2171021,,"AnSaw via Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171021"">Wine Bottle 20-LED String Lights 6-Pack</a> in White for $14.99. Coupon code ""5VVGG4ZW' cuts the price to <strong>$11.24</strong>. With <strong>free shipping</strong> for Prime members, that's $4 off list and the lowest price we could find. They measure 6.5-foot long, are made from flexible copper string, and are energy saving. Deal ends January 10.",2018-01-04T03:52:40-05:00,free shipping w/ Prime,https://www.dealnews.com/Wine-Bottle-20-LED-String-Lights-6-Pack-for-11-free-shipping-w-Prime/2171021.html,4,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/excephxdzq5fhau1bdog",$11,Wine Bottle 20-LED String Lights 6-Pack,,LIGHTING & LAMPS
2170982,,"Dell Refurbished Store cuts <strong>$300 off</strong> its refurbished <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170982"">Dell Latitude E7440 Laptops</a> via coupon code ""JANDEAL1"", with prices thereafter starting from <strong>$319</strong>. Plus, all orders bag <strong>free shipping</strong> via the same coupon. Some exclusions apply, including clearance items. Deal ends January 31.<br>
<br>
Note: Dell refurbished systems are covered by a 100-day Dell warranty.<p>See all <a data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/s3007/Dell-Refurbished-Store/"">Dell Refurbished Store Coupons</a>.</p>",,free shipping,https://www.dealnews.com/Refurb-Dell-Latitute-E7440-Laptops-300-off-from-319-free-shipping/2170982.html,3,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/wgohsk4zmgwd5dgrnxry","$300 off, from $319",Refurb Dell Latitute E7440 Laptops,2018-01-03T12:06:12-05:00,LAPTOPS
2171030,,"Ikong via Amazon offers its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171030"">IKong Brother-Compatible TN660/TN630 Black Toner Cartridge 2-Pack</a> for $14.99 Coupon code ""GRUF8DMH"" cuts that to <strong>$8.99</strong>. Plus, Prime members bag <b>free shipping</b>. That's $3 under our June mention and the lowest price we've seen. (It's $18 under the best deal we could find for a similar pair elsewhere now.) They're compatible with many Brother HL, MFC, Intellifax, and DCP series devices. Deal ends February 1.",,free shipping w/ Prime,https://www.dealnews.com/Ikong-Brother-Compatible-Toner-Cartridge-2-pk-for-9-free-shipping-w-Prime/2171030.html,3,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/iubpjvr3ee07j74s2q9n",$9,Ikong Brother-Compatible Toner Cartridge 2pk,2018-01-03T11:54:33-05:00,INK & TONER
2170997,,"Weme via Amazon offers its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170997"">Weme USB 3.0 to Serial ATA/IDE Adapter with Universal 2.5""/3.5"" Hard Drive Disk Converter</a> for $28.99. Coupon code ""57WDGM8M"" cuts it to <strong>$17.99</strong>. With <strong>free shipping</strong>, that's tied with last month's mention and the lowest price we could find by $15 today. It features a 1-touch backup function and transfer rates up to 5Gb/s. Deal ends January 15.",,free shipping,https://www.dealnews.com/Weme-USB-3.0-to-SATA-IDE-Adapter-Converter-for-18-free-shipping/2170997.html,2,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/cpmpiwsdja3a6u7b4tab",$18,Weme USB 3.0 to SATA/IDE Adapter/Converter,2018-01-03T11:51:56-05:00,USB ACCESSORIES
2171006,True,"Amazon offers <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171006"">Alton Brown's <i>I'm Just Here for the Food: Version 2.0: The Director's Cut</i> Kindle eBook</a> for <b>$2.99</b>. (<a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17094479,2171006"">Barnes &amp; Noble</a> has it for Nook for the same.) That's the lowest price we could find by $14.",2018-01-03T17:02:31-05:00,,https://www.dealnews.com/Alton-Brown-Im-Just-Here...-Kindle-eBook-for-3/2171006.html,3,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/ooalnvhabotpmj94kaub",$3,"Alton Brown ""I'm Just Here..."" Kindle eBook",,EBOOKS
2171027,,"Cruise.com via ShermansTravel discounts select <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171027"">Princess Cruises 2018 cruises</a> with prices starting from <strong>$349 per person</strong>. Plus, bag <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17094500,2171027"">up to $600 onboard credit</a> for <b>free</b> on select cruises. That yields low starting prices for Princess cruises. Additional fees and blackout dates apply. Save on a range of itineraries, with departures from San Francisco or Los Angeles. This travel deal ends January 10.",2018-01-03T16:53:45-05:00,,https://www.dealnews.com/Cruise.com-Princess-Cruises-Sale-from-349-per-person/2171027.html,3,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/qirjo7nwzxqux47a9w52",from $349 per person,Cruise.com Princess Cruises Sale,,CRUISES
2171015,,"Whether you're a true audiophile or just need new earbuds for your gym routine, check out our roundup of the week's best <a data-iref=""fp-feature-content-wide-body"" href=""https://www.dealnews.com/features/best-headphone-deals/"">headphone deals</a>. Preorder high-end Sennheiser cans, score cheap earbuds, and more.",,,https://www.dealnews.com/features/best-headphone-deals/,,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/vjnzzdhf9hbnat9mevpt",,Best Headphone Deals: Save $10 on Already-Cheap Earbuds,2018-01-03T11:48:39-05:00,ROUNDUPS
2170994,,"Weme via Amazon offers its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170994"">Weme Micro USB 2.0 Aluminum 3-Foot Cable</a> in several colors (Black pictured) for $4.99. Coupon code ""M66D9HCB"" drops it to <b>$1.99</b>. Plus, Prime members bag <b>free shipping</b>. That's tied with our mention from three weeks ago and the lowest price we could find by a buck. This type-A male to micro B male cable features gold-plated connectors. Deal ends January 15.",2018-01-03T16:48:28-05:00,free shipping w/ Prime,https://www.dealnews.com/Weme-Micro-USB-2.0-Aluminum-3-Foot-Cable-for-2-free-shipping-w-Prime/2170994.html,3,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/yj2ccue2pvcaakkwcazl",$2,Weme Micro USB 2.0 Aluminum 3-Foot Cable,,COMPUTER CABLES
2171003,,"BookIt via ShermansTravel offers <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171003"">5-Night Stays for Two at the All-Inclusive Viva Wyndham V Heavens</a> in Puerto Plata, Dominican Republic, with prices starting at <strong>$703.80</strong> via coupon code ""10PCT"". (It's the top offer on the page; we found this rate on June 3.) At $141 per night, that's the lowest current rate we could find at this adults-only property by $90. Book this travel deal by January 7 for stays from May 1 through July 31.",,,https://www.dealnews.com/5-Nts-All-Incl.-Adults-Only-Puerto-Plata-Hotel-from-141-per-night/2171003.html,1,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/ktsxbugknaxmytrksism",from $141 per night,5Nts All-Incl. Adults-Only Puerto Plata Hotel,2018-01-03T11:34:59-05:00,HOTELS
2170976,,"<del>Equinox Int. via Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17095469,2170976"">Royal 20-Piece Silverware Set</a> in Silver for $22.97. Coupon code ""JC598T7D"" cuts the price to <s>$9.97</s>. With <s>free shipping</s> for Prime members, that's $13 off list and the lowest price we could find. It includes four dinner forks, four tablespoons, four knives, four salad forks, and four teaspoons.</del><br>
<br>
Note: <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170976"">The Royal 20-Piece Silverware Set</a> in the Elegant Curved Design Edition is also on sale for <strong>$9.97</strong> with <strong>free shipping</strong> via coupon code ""JLYB2PBW'. That's $17 off list and the lowest price we could find. It includes five dinner forks, five tablespoons, five knives, and five teaspoons. Both deals end January 31.",2018-01-04T03:13:11-05:00,free shipping w/ Prime,https://www.dealnews.com/Royal-20-Piece-Silverware-Sets-for-10-free-shipping-w-Prime/2170976.html,4,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/nlixa0cghufkyrxdc67d",$10,Royal 20-Piece Silverware Sets,,CUTLERY & FLATWARE
2170979,,"Oxa Home via Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170979"">Oxa 4-Piece Packing Cube Set with Laundry and Shoes Bag</a> in several colors (Blue pictured) for $15.99. Coupon code ""3BPWBI7M"" cuts the price to <strong>$12.79</strong>. With <strong>free shipping</strong> for Prime members, that's a buck under last month's mention, $3 off list, and the best we could find. Each bag features waterproof sides and a base, with a mesh top panel and SBS zipper. Deal ends January 31.",,free shipping w/ Prime,https://www.dealnews.com/Oxa-4-Piece-Packing-Cube-Set-for-13-free-shipping-w-Prime/2170979.html,2,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/p4dtdbiszlyyiv0uomop",$13,Oxa 4-Piece Packing Cube Set,2018-01-03T11:25:49-05:00,LUGGAGE & TRAVEL GEAR
2170988,True,"Something Strong via Flagship offers a selection of <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170988"">Something Strong backpacks, messenger bags, duffel bags, and laptop bags</a> for $89.99. Better yet, add <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17095481,2170988"">two bags <del>of different styles</del></a> to your cart and apply coupon code ""BAGS"" for a final price of <strong>$50</strong>. With <strong>free shipping</strong>, that's tied with our expired mention from two days ago and, at $25 per bag, the lowest per-bag price we could find for the Something Strong brand by at least $21. Deal ends January 7.<br>
<br>
<del>Note: Applying the coupon on <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17094413,2170988"">two bags of the same style</a> will drop the final price to $89.99; essentially, making the second bag free.</del><br>
<br>
<i>Update</i>: The code now drops all orders of two bags to <strong>$50</strong>.",2018-01-04T03:51:44-05:00,free shipping,https://www.dealnews.com/2-Something-Strong-Bags-for-50-free-shipping/2170988.html,4,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/muddlxern1oppcw8povy",$50,2 Something Strong Bags,,BACKPACKS
