editors_choice,hotness,shipping,uuid,picture_url,description,time_modified,time_published,category,url,price,title
True,3,,2168066,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/hqatso78igpsnlborfcg","Ending today at 11 am ET, Fanatical offers Steam downloads of <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2168066"">Out of the Park Baseball 17 for Windows / Mac / Linux</a> for <strong>49 cents</strong>. That's the lowest price we could find by $10.",,2017-12-29T05:38:18-05:00,PC GAMES,https://www.dealnews.com/Out-of-the-Park-Baseball-17-for-PC-Mac-Linux-for-49-cents/2168066.html,49 cents,Out of the Park Baseball 17 for PC/Mac/Linux
,5,,2168063,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/z4bg6edul1hfbfhfr87x","Today only, Amazon takes <strong>up to 80% off</strong> select <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17088020,2168063"">software, music, movies, apps, games, eBooks, and more</a> as part of its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2168063"">Digital Day Sale</a>. (Prices are as marked.)",,2017-12-29T05:35:12-05:00,AMAZON COUPONS,https://www.dealnews.com/Amazon-Digital-Day-Sale-Up-to-80-off/2168063.html,Up to 80% off,Amazon Digital Day Sale
True,5,,2168057,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/gmbotanngvgufy1fp8ut","Today only, for new HBO customers, Amazon offers a <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2168057"">1-month HBO Now Subscription</a> bundled with a <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17088014,2168057"">$10 Amazon Credit</a> for <strong>free</strong>, when you download the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17088017,2168057"">HBO app</a>. That's a total savings of $25 and the first time we've seen such an offer.<br>
<br>
Note: Be sure to cancel your subscription before the trial finishes to avoid the subsequent $14.99 monthly charge.",,2017-12-29T05:25:39-05:00,VIDEO DOWNLOADS,https://www.dealnews.com/1-Month-HBO-Now-Sub.-w-10-Amazon-Credit-for-free/2168057.html,free,1-Month HBO Now Sub. w/ $10 Amazon Credit
,3,free shipping w/ Prime,2168036,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/hvtcfyraa0wwin6cgirg","Pisen Electronics via Amazon offers its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2168036"">Pisen 2-in-1 Waterproof Flashlight / 5,000mAh Portable Battery Pack</a> for $15.99. Coupon code ""KOAKWHNV"" cuts that to <strong>$9.91</strong>. Plus, Prime members bag <strong>free shipping</strong>. That's a buck under last week's mention, $6 off, and the best price we could find. It features three adjustable brightness levels. Deal ends December 31. Deal ends January 10.",,2017-12-29T05:14:55-05:00,PORTABLE POWER BANKS,https://www.dealnews.com/Pisen-2-in-1-Flashlight-Power-Bank-for-10-free-shipping-w-Prime/2168036.html,$10,Pisen 2-in-1 Flashlight / Power Bank
,3,free shipping,2168051,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/byedtwwarmobwl46tis8","SkySeaCloud via Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2168051"">Elechomes Touch 16-Mode 10-Cup Rice Cooker</a> for $79.99. Coupon code ""NQ8YRQZH"" cuts it to <strong>$54.99</strong>. With <strong>free shipping</strong>, that's $5 less than last week's mention and the lowest price we could find by $45. It features 16 functions (including rice-making, stewing, steaming, reheating, and pressure cooking), an LCD panel, delay timer, and carry handle. Deal ends December 31.",,2017-12-29T05:05:46-05:00,SMALL APPLIANCES,https://www.dealnews.com/Elechomes-Touch-16-Mode-10-Cup-Rice-Cooker-for-55-free-shipping/2168051.html,$55,Elechomes Touch 16-Mode 10-Cup Rice Cooker
,3,free shipping w/ Prime,2168045,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/alkj5fdk1jwpqjwrt6oo","Pisen via Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2168045"">Pisen Portable 6,600mAh Power Bank</a> for $8.99. Coupon code ""IG4MVFDV"" cuts it to <strong>$5.93</strong>. With <strong>free shipping</strong> for Prime members, that's $3 off and the lowest price we could find. It features an LED indicator. Deal ends January 10.",,2017-12-29T04:58:14-05:00,PORTABLE POWER BANKS,https://www.dealnews.com/Pisen-Portable-6-600-m-Ah-Power-Bank-for-6-free-shipping-w-Prime/2168045.html,$6,"Pisen Portable 6,600mAh Power Bank"
,3,free shipping w/ Prime,2168048,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/ddh62qjadptwxbmjssfs","Pisen Electronics via Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2168048"">Pisen 4,200mAh Portable Battery Pack</a> in Blue for $8.99. Coupon code ""AG2HJSK2"" cuts the price to <strong>$5.93</strong>. With <strong>free shipping</strong> for Prime members, that's $3 off list and the lowest price we could find. It features an LED flashlight. Deal ends January 10.",,2017-12-29T04:52:39-05:00,PORTABLE POWER BANKS,https://www.dealnews.com/Pisen-4-200-m-Ah-Power-Bank-for-6-free-shipping-w-Prime/2168048.html,$6,"Pisen 4,200mAh Power Bank"
,4,free shipping w/ Prime,2168042,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/psu1ulvbiivxggf2qjxw","YoungKer via Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2168042"">Vbiger Unisex Touch Screen Cycling Gloves</a> in Black 2 or Blue 2 for $12.99. Coupon code ""H7CXXV77"" cuts the price to <strong>$7.99</strong>. With <strong>free shipping</strong> for Prime members, that's $5 off list and the lowest price we could find. They come in sizes M to XL. Deal ends January 6.",,2017-12-29T04:50:32-05:00,BICYCLING,https://www.dealnews.com/Vbiger-Unisex-Touch-Screen-Cycling-Gloves-for-8-free-shipping-w-Prime/2168042.html,$8,Vbiger Unisex Touch Screen Cycling Gloves
True,3,,2168039,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/aqcuvrrdos0clga05xaj","Today only, Amazon offers rentals of <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2168039"">Wonder Woman in HD</a> for <strong>$2.99</strong>. That's the lowest price we could find by $3.",,2017-12-29T04:44:42-05:00,DVD & HD MOVIE RENTALS,https://www.dealnews.com/Wonder-Woman-HD-Movie-Rental-for-3/2168039.html,$3,Wonder Woman HD Movie Rental
,,,2167586,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/d8ppsk9jlwz1siyg70ap","Sign up for the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2167586"">Chase Sapphire Preferred® Credit Card</a> and earn <strong>50,000 bonus points</strong> after you spend <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17086874,2167586"">$4,000 or more</a> on purchases in the first three months from account opening – that's $625 toward travel when you redeem through Chase Ultimate Rewards®. Plus, earn <strong>5,000 bonus points</strong> after you add the first authorized user and make a purchase in the first three months from account opening. Also, earn <strong>2 points</strong> for every $1 spent on travel and dining at restaurants both in the U.S. and abroad, and <strong>1 point</strong> for every $1 spent on all other purchases. There's a <strong>$0 Intro Annual Fee</strong> for the first year, then $95 for each additional year, and <strong>no foreign transaction fees</strong> on purchases made outside the United States. For more terms and conditions, <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17086877,2167586"">click here</a>.<br>
<br>
This card — and several more — can be found on our <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""http://dealnews.com/credit-cards/s1642/Chase/"">Chase Credit Card page</a>.        <div class=""article-disclaimer"">
            <p class=""article-disclaimer-text"">
                <a href=""#"" class=""article-disclaimer-link info"" data-panel=""article_disclaimer-dialog"" data-dialog_text=""DealNews has financial relationships with the credit card issuers mentioned on our site, and DealNews receives compensation if consumers choose to apply for these by clicking links in our content and ultimately sign up for these specific cards. This compensation has no impact or influence on where or how the cards appears on dealnews.com. DealNews does not include all card companies or all card offers available in the marketplace.&lt;br&gt;&lt;br&gt;
&lt;bold&gt;UGC Disclosure&lt;/bold&gt;&lt;br&gt;
&lt;br&gt;
These responses are not provided or commissioned by the bank advertiser. Responses have not been reviewed, approved or otherwise endorsed by the bank advertiser. It is not the bank advertiser's responsibility to ensure all posts and/or questions are answered.
&lt;bold&gt;Bank Disclaimer&lt;/bold&gt;&lt;br&gt;
&lt;br&gt;
This content is not provided or commissioned by the Bank Advertiser. Opinions expressed here are author's alone, not those of the Bank Advertiser, and have not been reviewed, approved or otherwise endorsed by the Bank Advertiser. This site may be compensated through the Bank Advertiser Affiliate Program."" data-dialog_title=""Advertiser Disclosure"">Advertiser Disclosure</a>
            </p>
        </div>
                    <script type=""text/javascript"">
                (function() {

                    var func = function () {

                                                /* Once is enough */
                        if (DN.isset(DN.get(""article_disclaimer-dialog""))) {
                            return;
                        }
                        
                                                    var parent = document.body;
                                                var div = document.createElement('div');
                        div.innerHTML = ""        <div class=\""dn-dialog form-box dn-panel info-dialog\"" id=\""article_disclaimer-dialog\"" >\n                            <div class=\""close icon box-close-white\""><\/div>\n            \n                            <div class=\""dialog-pointer\""><\/div>\n            \n                            <div class=\""hd\"">Disclaimer<\/div>\n            \n            <div class=\""bd\"">\n                        <div id=\""article-disclaimer\""><\/div>\n                    <\/div>\n\n                    <\/div>\n\n        "";
                        while (div.children.length > 0) {
                            parent.appendChild(div.children[0]);
                        }

                        
                            DN.forms.init();

                        
                                            };

                    if (DN.DOMReady) {
                        func();
                    } else {
                        DN.onDOMReady.bind(func);
                    }

                })();
            </script>",,2017-12-28T12:11:32-05:00,CREDIT CARDS,"https://www.dealnews.com/lw/click.html?20,2,2167586","50,000 bonus points",Chase Sapphire Preferred® Card
,4,free shipping w/ Prime,2168033,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/ut3anrsrm7mesucvumcm","Pisen Electronics via Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2168033"">Pisen 10,000mAh 1-amp/2-amp Power Bank</a> in White for $15.99. Coupon code ""QY3YBMVW"" cuts the price to <strong>$9.91</strong>. With <strong>free shipping</strong> for Prime members, that's $36 off list and the best we could find. It features smart-speed charging technology. Deal ends January 5.",,2017-12-29T04:40:29-05:00,PORTABLE POWER BANKS,https://www.dealnews.com/Pisen-10-000-m-Ah-1-A-2-A-Power-Bank-for-10-free-shipping-w-Prime/2168033.html,$10,"Pisen 10,000mAh 1A/2A Power Bank"
True,3,free shipping w/ Prime,2168030,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/jlb2ducxfvaojtljfywv","As one of its daily deals, Woot via Amazon offers the Sports Research Sweet Sweat Premium Waist Trimmer in several sizes with prices starting at <strong>$14.96</strong>, as list below. Plus, Prime members bag <strong>free shipping</strong> on all orders. Each one includes a sample of Sweet Sweat Gel. Deal ends today. The sizes:
<ul>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2168030"">Small</a> for <strong>$14.96</strong> (pictured, low by $15)
 </li>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17087987,2168030"">Medium</a> for <strong>$15.47</strong> (low by $14)
 </li>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17087990,2168030"">Large</a> for <strong>$15.97</strong> (low by $15)
 </li>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17087993,2168030"">Extra Large</a> for <strong>$16.97</strong> (low by $16)
 </li>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17087996,2168030"">Extra Extra Large</a> for <strong>$18.46</strong> (low by $16)
 </li>
</ul>",,2017-12-29T04:32:43-05:00,SPORTS & FITNESS,https://www.dealnews.com/Sports-Research-Sweet-Sweat-Waist-Trimmer-from-15-free-shipping-w-Prime/2168030.html,from $15,Sports Research Sweet Sweat Waist Trimmer
,3,,2168027,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/a7zqvn8x0upehnnkgalt","Amazon offers an <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2168027"">Amazon Music Unlimited 3-Month Subscription</a> for <strong>99 cents</strong>. That's tied with last month's mention and a savings of $23. Amazon Unlimited Music features ""tens of millions"" of songs that can be streamed across all of your devices. Deal ends January 2, 2018.<br>
<br>
Note: You'll be charged $7.99/month after three months so be sure to cancel before then if you don't plan on keeping your subscription.",,2017-12-29T04:14:50-05:00,MP3 DOWNLOADS,https://www.dealnews.com/Amazon-Music-Unlimited-3-Month-Subscription-for-1-w-Prime/2168027.html,$1 w/ Prime,Amazon Music Unlimited 3-Month Subscription
,3,,2168024,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/ewbeigrlqwp4wizzs5ma","As one of its daily deals, Amazon takes <strong>up to 89% off</strong> a selection of <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2168024"">Kindle eBooks</a>, with deals starting from <strong>$1.99</strong>. Featured titles include <i>Modern Romance</i>, <i>The Girl Before</i>, and <i>Fates and Furies</i>. Deal ends today.",,2017-12-29T04:14:36-05:00,EBOOKS,https://www.dealnews.com/Kindle-eBooks-at-Amazon-Up-to-89-off-from-2/2168024.html,"Up to 89% off, from $2",Kindle eBooks at Amazon
,3,free shipping,2168021,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/ke12n0aenacz1rq46fd3","GearXS via eBay offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2168021"">Nicole Miller Women's Footless Fleece-Lined Leggings</a> in six colors for <strong>$3.99</strong> with <strong>free shipping</strong>. That's the lowest price we could find by $4. They're available in sizes S/M to XL/XXL.",,2017-12-29T04:04:35-05:00,ACCESSORIES,https://www.dealnews.com/Nicole-Miller-Womens-Lined-Footless-Leggings-for-4-free-shipping/2168021.html,$4,Nicole Miller Women's Lined Footless Leggings
,3,free shipping,2168015,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/ujhho5tqi0tfyyxcquwn","Nashville Shoe Warehouse via eBay offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2168015"">Dockers Men's Eastview Leather Oxford Shoes</a> in Red Brown for <b>$29.99</b> with <b>free shipping</b>. That's tied with last week's mention and the best deal today by at least $10 (most retailers charge $60 or more). They're available in select sizes from 7.5 to 13.",,2017-12-29T04:03:46-05:00,SHOES,https://www.dealnews.com/Dockers-Mens-Eastview-Leather-Oxford-Shoes-for-30-free-shipping/2168015.html,$30,Dockers Men's Eastview Leather Oxford Shoes
,3,free shipping,2168009,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/nrhrjqeyhzze1nx6iluz","Daily Steals via eBay offers this <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2168009"">Men's Genuine Leather Dress Belt 2-Pack</a> in Black/Brown for <strong>$7.99</strong> with <strong>free shipping</strong>. That's tied with last week's mention and the best deal we could find for this quantity of similar belts by $5. They're available in sizes from 30 to 44.",,2017-12-29T04:02:44-05:00,ACCESSORIES,https://www.dealnews.com/Mens-Genuine-Leather-Dress-Belt-2-Pack-for-8-free-shipping/2168009.html,$8,Men's Genuine Leather Dress Belt 2-Pack
True,3,free shipping,2168018,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/u8rvwf9ihcox4huujplv","As one of its daily deals, Mis Home via Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2168018"">Comfortac Memory Foam Queen Pillow</a> for <strong>$31.18</strong> with <strong>free shipping</strong>. That's a buck under last week's mention, $39 off list, and the lowest we've seen. It features a removable cover and adjustable filling.<br>
<br>
It's also available in <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17087984,2168018"">King size</a> for <strong>$33.18</strong> with <strong>free shipping.</strong> That's tied last week's mention, $47 off, and the lowest price we've seen. It features a removable cover and adjustable filling. Both deals end today",,2017-12-29T04:01:09-05:00,BEDDING,https://www.dealnews.com/Comfortac-Memory-Foam-Pillow-for-31-free-shipping/2168018.html,$31,Comfortac Memory Foam Pillow
,4,pickup at Walmart,2168006,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/xy6mrotkxkennghwgd1r","Walmart offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2168006"">Sunbeam Fleece Heated Throw</a> in Navy Plaid for <strong>$19.96</strong>. Opt for in-store <strong>pickup</strong> to dodge the $5.99 shipping fee. That's tied with last week's mention and the lowest price we could find by $12. It features heat settings, auto-off, and a six-foot power cord.",,2017-12-29T03:48:16-05:00,BEDDING,https://www.dealnews.com/Sunbeam-Heated-Throw-for-20-pickup-at-Walmart/2168006.html,$20,Sunbeam Heated Throw
,,,2167727,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/vdukbubkptbcloenefkn","<a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2167727"">Sportsman's Guide</a> takes <b>15% off</b> of your first order, including ammo, via coupon code ""TAKEOFF15"". Shipping starts at <b>$5.99</b>. Deal ends December 31.<p>See all <a data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/s742/Sportsmans-Guide/"">Sportsman's Guide Coupons</a>.</p>",,2017-12-29T00:01:00-05:00,CAMPING & OUTDOORS,https://www.dealnews.com/Sportsmans-Guide-15-off-your-first-order/2167727.html,15% off your first order,Sportsman's Guide
True,4,free shipping w/ Prime,2168012,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/cpcwlpexqfsgeove02nb","Waterfly via Amazon offers its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2168012"">Waterfly Sling Backpack</a> in several colors (Black pictured) for $17.99. Coupon code ""746UFTEE"" cuts it to <strong>$9.89</strong>. With <strong>free shipping</strong> for Prime members, that's the lowest price we could find by $18. It features several pockets.",,2017-12-29T03:37:05-05:00,BACKPACKS,https://www.dealnews.com/Waterfly-Sling-Backpack-for-10-free-shipping-w-Prime/2168012.html,$10,Waterfly Sling Backpack
True,3,pickup at Walmart,2168000,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/n8doqvgk6crlgorkpu4c","Walmart offers the Comfort Classics 3M Scotchgard Harmony Waterproof Mattress Pad in several sizes from <strong>$14.27</strong>, as listed below. Choose in-store <strong>pickup</strong> to avoid the $5.99 shipping fee. For comparison, some retailers charge about double these prices. It fits mattresses up to 18"" deep. The deals:
<ul>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2168000"">Twin</a> for <strong>$14.27</strong> (low by $11)
 </li>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17087972,2168000"">Twin XL</a> for <strong>$18.29</strong> (low by $16)
 </li>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17087975,2168000"">King</a> for <b>$18.29</b> (low by $20)
 </li>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17087978,2168000"">California King</a> for <strong>$18.29</strong> (low by $21)
 </li>
</ul>
Note: <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17087981,2168000"">Queen size</a> is also available for <strong>$20.35</strong> (low by $14)",,2017-12-29T03:33:15-05:00,BEDDING,https://www.dealnews.com/3-M-Scotchgard-Harmony-Waterproof-Mattress-Pad-from-14-pickup-at-Walmart/2168000.html,from $14,3M Scotchgard Harmony Waterproof Mattress Pad
,4,free shipping w/ $50,2167997,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/wp99qpowjxqlybkpdal8","<a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17087963,2167997"">American Eagle Outfitters</a> takes <strong>60% off</strong> <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17087966,2167997"">clearance apparel</a>. (Prices are as marked.) Shipping adds <strong>$7</strong>, but orders of $50 or more qualify for free shipping. Sizes are limited, and some exclusions apply. Deal ends January 10. A couple of best bets:
<ul>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2167997"">American Eagle Women's Cozy Inside &amp; Out Sweatshirt</a> for <strong>$15.98</strong> (pictured, $24 off)
 </li>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17087969,2167997"">American Eagle Men's Fleece Throwback Cotton Sweatshirt</a> for <strong>$17.98</strong> ($27 off)
 </li>
</ul>",,2017-12-29T02:17:15-05:00,CLOTHING & ACCESSORIES,https://www.dealnews.com/American-Eagle-Outfitters-Clearance-Sale-60-off-free-shipping-w-50/2167997.html,60% off,American Eagle Outfitters Clearance Sale
,3,free shipping,2167994,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/scw790wl184xwfib6tnh","Best Buy via eBay offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2167994"">Insignia 48.5"" 1080p LED-Backlit LCD HD Roku Smart Television</a>, model no. NS-49DR420NA18, for <b>$279.99</b> with <b>free shipping</b>. That's $120 off list and tied with our mention from three weeks ago as the lowest price we could find. (It also beats Best Buy's Black Friday offer.) It features a 1920x1080 (1080p) native resolution, WiFi, built-in Roku TV (with access to Netflix, Hulu Plus, YouTube, more), USB, and three HDMI inputs.",,2017-12-29T01:43:39-05:00,TVS,https://www.dealnews.com/Insignia-49-1080-p-LED-LCD-HD-Roku-Smart-TV-for-280-free-shipping/2167994.html,$280,"Insignia 49"" 1080p LED LCD HD Roku Smart TV"
True,4,free shipping,2167988,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/gag0zq5v3kmly0aekgru","Refurb for Less via eBay offers the refurbished 1.8-lb. <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2167988"">Asus Transformer Mini Intel Atom 1.44GHz 10.1"" Touchscreen 2-in-1 Laptop</a> in Gray for <strong>$154.99</strong> with <strong>free shipping</strong>. That's $35 under our Black Friday week refurb mention and the lowest price we've seen. (It's the best deal we could find by $79 for a refurb today.)<br>
<br>
It functions as a laptop or tablet and features an Intel Cherry Trail Atom x5-Z8350 1.44GHz quad-core processor, 10.1"" 1280x800 LED-backlit touchscreen LCD, 4GB RAM, 64GB eMMC storage, 802.11ac wireless, detachable keyboard, built-in kickstand, 2-cell battery, and Windows 10 Home 64-bit. It comes with a stylus pen.<br>
<br>
Note: A 90-day warranty applies, but it's not clear who it's provided by.",,2017-12-29T01:34:32-05:00,LAPTOPS,https://www.dealnews.com/Refurb-Asus-Transformer-10-64-GB-Touch-Laptop-for-155-free-shipping/2167988.html,$155,"Refurb Asus Transformer 10"" 64GB Touch Laptop"
,3,free shipping,2167991,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/mixvlhfcaq9rv9t6flnm","Altatac via Rakuten offers the refurbished <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2167991"">D-Link Day &amp; Night WiFi Security Camera</a> in White for $19.99. Coupon code ""ATL2D"" drops it to <strong>$19.99</strong>. With <strong>free shipping</strong>, that's the lowest price we could find for a refurb by $8, although it was briefly $2 less four day ago. It features sound and motion detection, night vision up to 16 feet, and video resolutions up to 640x480 at 30 fps. It pairs with the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17087960,2167991"">mydlink app</a>.<br>
<br>
Note: No warranty information is provided.",,2017-12-29T01:32:10-05:00,SECURITY CAMERAS,https://www.dealnews.com/Refurb-D-Link-Day-Night-Wi-Fi-Security-Camera-for-20-free-shipping/2167991.html,$20,Refurb D-Link Day/Night WiFi Security Camera
