time_modified,url,editors_choice,picture_url,shipping,price,description,title,category,time_published,uuid,hotness
2017-12-30T16:19:19-05:00,https://www.dealnews.com/Breville-Nespresso-Creatista-Plus-for-330-free-shipping/2168810.html,,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/xe0xocfxah34jgahzgni",free shipping,$330,"Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2168810"">Breville Nespresso Creatista Plus Espresso and Coffee Maker</a> for <strong>$329.95</strong> with <strong>free shipping</strong>. That's the lowest price we could find by $89. It features auto-frothing with eight texture levels and 11 milk temperature settings, multiple beverage selections, an LCD display, 1.5-liter water tank, and 19 bars of pressure.",Breville Nespresso Creatista Plus,SMALL APPLIANCES,,2168810,3
2017-12-30T15:46:34-05:00,https://www.dealnews.com/Aeropostale-End-of-Season-Clearance-Sale-70-to-80-off-free-shipping-w-75/2168807.html,,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/qbobumvupqaj8am5jz3s",free shipping w/ $75,70% to 80% off,"<a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2168807"">Aeropostale</a> takes <strong>70% to 80% off</strong> all <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17089796,2168807"">clearance items</a> as part of its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17089799,2168807"">End of Season Sale</a>. (Prices are as marked.) Shipping adds <strong>$5</strong>, but orders of $75 or more qualify for free shipping.<br>
<br>
Note: Select items may be less at <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17089802,2168807"">Aeropostale via eBay</a>, which has no-minimum <strong>free shipping</strong>.",Aeropostale End of Season Clearance Sale,CLOTHING & ACCESSORIES,,2168807,4
2017-12-30T15:15:12-05:00,https://www.dealnews.com/Energizer-Automatic-LED-Nightlights-2-Pack-for-3-free-shipping/2168804.html,,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/xjcy35ohrpirxwa0fkqh",free shipping,$3,"13 Deals offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2168804"">Energizer Automatic Slim LED Nightlights 2-Pack</a> for $6.46. Coupon code ""ENERGIZER1218"" cuts the price to <strong>$3.49</strong>. With <strong>free shipping</strong>, that's tied with our mention from a week ago and the lowest price we could find by $10. They are sensor activated and measure 4.5"" x 2"" x 1.5"".",Energizer Automatic LED Nightlights 2-Pack,GADGETS,,2168804,5
2017-12-30T15:14:50-05:00,https://www.dealnews.com/Armani-Exchange-Semi-Annual-Sale-50-off-free-shipping-w-100/2168801.html,,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/j8jalv3gqsan6lq6g4dz",free shipping w/ $100,50% off,"<a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2168801"">Armani Exchange</a> takes <strong>50% off</strong> <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17089790,2168801"">men's, women's, and kids' items</a> as part of its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17089793,2168801"">Semi-Annual Sale</a>. (Prices are as marked.) Shipping adds <strong>$7.50</strong>, or spend $100 or more for free shipping.",Armani Exchange Semi-Annual Sale,CLOTHING & ACCESSORIES,,2168801,5
2017-12-30T16:18:47-05:00,https://www.dealnews.com/Jos.-A.-Bank-Mens-1905-Cotton-Stripe-Sweater-for-24-free-shipping/2168798.html,,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/sbql8uca4dl5qfeeklzo",free shipping,$24,"Jo.s A. Bank offers its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2168798"">Jos. A. Bank Men's 1905 Collection Cotton Stripe Sweater</a> in Navy or Cream for <strong>$23.99</strong>. Plus, Bank Account Rewards members get <strong>free shipping</strong>. (Not a member? It's free to <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17089787,2168798"">join</a>.) That's tied with last week's mention at $76 off and the lowest price we could find. It's available in select sizes from S to XL.",Jos. A. Bank Men's 1905 Cotton Stripe Sweater,SWEATERS,,2168798,3
,"https://www.dealnews.com/lw/click.html?20,2,2168498",,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/bv3urdvfxvmwirwdv9qm",,"20,000 bonus points offer","At Bank of America, apply for the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2168498"">Bank of America® Travel Rewards credit card</a> and receive <strong>20,000 bonus points</strong> if you make at least $1,000 in purchases in the first 90 days of account opening – that can be redeemed for a <strong>$200 Statement Credit towards travel purchases</strong>. Plus, earn <strong>1.5 points</strong> per $1 spent on all purchases, with <strong>no annual fee</strong> and <strong>no foreign transaction fees</strong>. Redeem points for a statement credit to pay for flights, hotels, vacation packages, cruises, rental cars, or baggage fees with no blackout dates. There's no limit to the total number of points you can earn and points don't expire.<br>
<br>
This card — and several more — can be found on our <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""http://dealnews.com/credit-cards/s1631/Bank-of-America/"">Bank of America credit card page</a>.        <div class=""article-disclaimer"">
            <p class=""article-disclaimer-text"">
                <a href=""#"" class=""article-disclaimer-link info"" data-panel=""article_disclaimer-dialog"" data-dialog_text=""DealNews has financial relationships with the credit card issuers mentioned on our site, and DealNews receives compensation if consumers choose to apply for these by clicking links in our content and ultimately sign up for these specific cards. This compensation has no impact or influence on where or how the cards appears on dealnews.com. DealNews does not include all card companies or all card offers available in the marketplace.&lt;br&gt;&lt;br&gt;
&lt;bold&gt;UGC Disclosure&lt;/bold&gt;&lt;br&gt;
&lt;br&gt;
These responses are not provided or commissioned by the bank advertiser. Responses have not been reviewed, approved or otherwise endorsed by the bank advertiser. It is not the bank advertiser's responsibility to ensure all posts and/or questions are answered.
&lt;bold&gt;Bank Disclaimer&lt;/bold&gt;&lt;br&gt;
&lt;br&gt;
This content is not provided or commissioned by the Bank Advertiser. Opinions expressed here are author's alone, not those of the Bank Advertiser, and have not been reviewed, approved or otherwise endorsed by the Bank Advertiser. This site may be compensated through the Bank Advertiser Affiliate Program."" data-dialog_title=""Advertiser Disclosure"">Advertiser Disclosure</a>
            </p>
        </div>",Bank of America® Travel Rewards Credit Card,CREDIT CARDS,2017-12-29T15:40:39-05:00,2168498,
2017-12-30T16:18:09-05:00,https://www.dealnews.com/Husky-10-and-11-Piece-Drive-Socket-Sets-for-7-free-shipping/2168795.html,,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/wlraolfvpqhfrrus0bhg",free shipping,$7,"Home Depot discounts a selection of Husky 10- and 11-piece drive socket sets to <strong>$6.88</strong> with <strong>free shipping</strong>, as listed below. Each is $3 off list and the lowest price we could find. The sets:
<ul>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2168795"">Husky 11-Piece 1/4"" Metric Drive Socket and Ratchet Set</a> for <strong>$6.88</strong> (pictured)
 </li>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17089778,2168795"">Husky 11-Piece 1/4"" SAE Drive Socket Set</a> for <strong>$6.88</strong>
 </li>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17089781,2168795"">Husky 10-Piece 3/8"" Metric Drive Socket Set</a> for <strong>$6.88</strong>
 </li>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17089784,2168795"">Husky 10-Piece 3/8"" SAE Drive Socket Set</a> for <strong>$6.88</strong>
 </li>
</ul>",Husky 10- and 11-Piece Drive Socket Sets,HAND TOOLS,,2168795,3
2017-12-30T15:34:14-05:00,https://www.dealnews.com/Citybug-2-Electric-Scooter-with-Lights-for-200-free-shipping/2168789.html,True,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/rlccqkdcnyjxbrlau01s",free shipping,$200,"Jet.com offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2168789"">Brookstone Citybug 2 Electric Scooter with Lights</a> in Black for <strong>$199.99</strong> with <strong>free shipping</strong>. That's tied with our mention from last week and the lowest price we could find now by $100. It features a push and pull acceleration system, headlight, and tail light.",Citybug 2 Electric Scooter with Lights,TOYS & HOBBIES,,2168789,3
2017-12-30T15:34:03-05:00,https://www.dealnews.com/Jos.-A.-Bank-Mens-Classic-Tailored-Fit-Suit-for-55-free-shipping/2168786.html,True,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/eqk4yla7kik10dhosxhf",free shipping,$55,"Jos. A. Bank offers its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2168786"">Jos. A. Bank Men's Classic Collection Tailored Fit Suit</a> in Grey or Charcoal for <strong>$55.20</strong> with <strong>free shipping</strong>. That's tied with last week's mention, $145 off list, and a low price for a men's suit in general. It's available in select regular and long sizes from <del>37</del> 38 to 41. Deal ends January 1.",Jos. A. Bank Men's Classic Tailored Fit Suit,SUITS,,2168786,4
2017-12-30T15:33:20-05:00,https://www.dealnews.com/Refurb-Mac-Book-Air-Broadwell-i5-12-Laptop-for-550-free-shipping/2168783.html,True,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/vm0xxfncikfdzup4c7bh",free shipping,$550,"Altatac via eBay offers the refurbished <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2168783"">Apple MacBook Air Broadwell Core i5 1.6GHz 11.6"" Laptop</a> for <strong>$549.95</strong> with <strong>free shipping</strong>. That's tied with our mention from two weeks ago as the lowest price we've seen. (It's $185 under the best deal for a new unit.) It features an Intel Core i5 1.6GHz Broadwell dual-core processor, 11.6"" 1366x768 LCD, 4GB RAM, 128GB flash storage, webcam, 802.11ac wireless, Bluetooth 4.0, USB 3.0, Thunderbolt, and Mac OS X 10.10 Yosemite.<br>
<br>
Note: A 90-day warranty applies, although it's unclear who backs it.","Refurb MacBook Air Broadwell i5 12"" Laptop",MACBOOK AIR,,2168783,3
2017-12-30T16:27:55-05:00,https://www.dealnews.com/Microsoft-Store-Countdown-to-2018-Game-Sale-Up-to-65-off-w-Gold/2168780.html,,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/jjjamythguxpueuqofug",,Up to 65% off w/ Gold,"For Xbox Live Gold members only, Microsoft Store takes <strong>up to 65% off</strong> a selection of <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17089766,2168780"">game downloads for Xbox One</a> furing its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17089769,2168780"">Countdown to 2018 Sale</a>. (Not a member? <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/Xbox-Live-Gold-1-Month-Subscription-for-1/2167121.html"">Sign up</a> for a month for just $1.) Deal ends January 4. A couple of best bets:
<ul>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17089775,2168780"">Deux Ex: Mankind Divided for Xbox One</a> for <strong>$9</strong> (low by $4)
 </li>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2168780"">For Honor: Standard Edition for Xbox One</a> for <strong>$19.80</strong> (pictured, low by $10)
 </li>
</ul>",Microsoft Store Countdown to 2018 Game Sale,GAMES,,2168780,4
2017-12-30T16:16:02-05:00,https://www.dealnews.com/Theefun-1-16-Rock-Crawler-2.4-Ghz-RC-Car-for-36-free-shipping/2168777.html,,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/hgsw3bghje7gluhnc2re",free shipping,$36,"SkySeaCloud via Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2168777"">Theefun 1:16 Rock Crawler 2.4Ghz Remote Control Car</a> for $59.99. Coupon code ""264L7LDQ"" cuts that to <strong>$35.99</strong>. With <strong>free shipping</strong>, that's $24 off and the lowest price we could find. It features anti-skid wheels, shockproof suspension, 4WD, and rechargeable battery. One AA battery is required. Deal ends December 31.",Theefun 1:16 Rock Crawler 2.4Ghz RC Car,TOYS & HOBBIES,,2168777,2
,https://www.dealnews.com/Elechomes-Big-Mouth-900-W-Juicer-for-55-free-shipping/2168774.html,,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/nkwl2tvbmabmup7kimel",free shipping,$55,"SkySeaCloud via Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2168774"">Elechomes Big Mouth 900-watt Juicer</a> for $79.99. Coupon code ""BM5SK2CF"" cuts it to <strong>$54.99</strong>. With <strong>free shipping</strong>, that's $5 under last week's mention, $25 off list, and the lowest price we've seen. It features a 900-watt motor, 3"" chute, juice container which doubles as a serving pitcher, and overheat protection. Deal ends January 5.",Elechomes Big Mouth 900W Juicer,SMALL APPLIANCES,2017-12-30T06:45:17-05:00,2168774,2
2017-12-30T16:13:44-05:00,https://www.dealnews.com/Syma-X56-W-Camera-Quadcopter-Drone-for-40-free-shipping/2168771.html,,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/nk6inseu838dlditsvs2",free shipping,$40,"RC Drone via Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2168771"">Syma X56W Camera Quadcopter Drone</a> in Black or White for $59.90. Coupon code ""T2FIL4OI"" cuts the price to <strong>$39.53</strong>. With <strong>free shipping</strong>, that's $2 under our mention from a week ago and the lowest price we could find now by $10. It features 6-axis stability, has a flight time of seven minutes, and can be controlled with the remote or with a smartphone. Deal ends December 31.",Syma X56W Camera Quadcopter Drone,TOYS & HOBBIES,,2168771,3
2017-12-30T16:27:28-05:00,https://www.dealnews.com/Kindle-Goodreads-eBooks-at-Amazon-from-2/2168768.html,,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/p646wnbd0b4a1iqluamc",,from $2,"As one of its daily deals, Amazon cuts <strong>up to 80% off</strong> a selection of <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2168768"">Kindle Goodreads Choice Awards finalists' eBooks</a>, with prices starting at <strong>$1.99</strong>. Choose from titles such as Timothy Zahn's <i>Star Wars: Thrawn</i>, Neil DeGrasse Tyson's <i>Astrophysics for People in a Hurry</i>, and Kate Moore's <i>The Radium Girls: The Dark Story of America's Shining Women</i>. Deal ends today.",Kindle Goodreads eBooks at Amazon,EBOOKS,,2168768,4
,https://www.dealnews.com/4-Months-of-Direc-TV-Now-w-Apple-TV-4-K-32-GB-for-140-free-shipping/2168561.html,,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/e0ocpnku7nfbwmiqbqfc",free shipping,$140,"At DirecTV Now, prepay for <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17089601,2168561"">four months of DirecTV Now service</a> for <b>$140</b> ($35/month) and receive the recently-released <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2168561"">Apple TV 4K 32GB Media Receiver</a> for <b>free</b> via the steps below. It features Apple's A10X Fusion chip, which is 2x faster and provides 4x GPU performance over the previous generation Apple TV. It also supports 4K HDR content via HDR 10 and Dolby Vision. This deal includes the ""Live a Little"" package from DirecTV Now, which offers over 60 channels to stream live, with many shows available on demand. After four months, you'll be billed $35/month for the service, but you may cancel at any time. To get this deal:
<ol>
 <li>On <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17089604,2168561"">this page</a>, click ""Redeem &amp; Stream""
 </li>
 <li>create your account
 </li>
 <li>select the ""Live a Little"" tab and click ""Continue with this plan""
 </li>
 <li>on the add-ons page, click ""Skip for now""
 </li>
 <li>choose the Apple TV 4K and click ""Add to plan"", then click ""Continue""
 </li>
 <li>you'll see a final price of <b>$140</b> on the checkout page
 </li>
</ol>
Note: You must use Chrome or Safari as your browser to get this deal.",4 Months of DirecTV Now w/ Apple TV 4K 32GB,"MOVIES, TV SHOWS & VIDEOS",2017-12-30T00:01:00-05:00,2168561,
2017-12-30T15:14:38-05:00,https://www.dealnews.com/Cooking-Kindle-eBooks-for-free/2168762.html,,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/j3osrscs7dtvllf6eazc",,free,"Amazon offers a selection of <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2168762"">cooking Kindle eBooks</a> for <strong>free</strong>. Each is at least a buck off list and the lowest price we could find. Discounted titles include <i>Five Ingredient Cookbook: Easy Recipes in 5 Ingredients or Less</i> (pictured), <i>BBQ Party: 50 Essential Smoking Meat Recipes</i>, and <i>Cast Iron Cookbook: Ultimate Cast Iron Cooking Recipes</i>.",Cooking Kindle eBooks,EBOOKS,,2168762,5
2017-12-30T16:27:20-05:00,https://www.dealnews.com/Gevalia-Espresso-K-Cup-100-Pack-for-31-free-shipping/2168759.html,,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/wsoi1dfnpczrokj1tpd6",free shipping,$31,"Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2168759"">Gevalia Espresso K-Cup 100-Pack</a> in Signature Blend or <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17089760,2168759"">Colombia</a> for <strong>$31.18</strong> with <strong>free shipping</strong> via the steps below. That's $8 less than you'd pay in local warehouse clubs. To get this deal:
<ol>
 <li>View the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2168759"">Gevalia Espresso K-Cup 100-Pack</a> for $38.98
 </li>
 <li>clip the 15% off coupon on the product page
 </li>
 <li>check out via Subscribe &amp; Save for a final price of <strong>$31.18</strong> with <strong>free shipping</strong>
 </li>
</ol>
Be sure to cancel your subscription once your order ships to avoid being billed for further shipments.",Gevalia Espresso K-Cup 100-Pack,COFFEE,,2168759,4
2017-12-30T16:11:30-05:00,https://www.dealnews.com/Columbia-Mens-Mountainside-Full-Zip-Vest-for-40-free-shipping/2168669.html,,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/jiwrmc1nfdcpvfj3erri",free shipping,$40,"Columbia offers its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2168669"">Columbia Men's Mountainside Full Zip Vest</a> in Navy or Graphite for $49.98. Coupon code ""COLDEC60"" drops that to <strong>$39.98</strong>. Plus, Greater Rewards members receive <strong>free shipping</strong>. (Not a member? It's free to <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17089718,2168669"">sign up</a>.) That's $10 below our mention from last week and the lowest price we've seen. (It's the best deal now by $40.) It's available in sizes S to XXL. Deal ends December 31.",Columbia Men's Mountainside Full Zip Vest,COATS,,2168669,3
2017-12-30T16:09:40-05:00,https://www.dealnews.com/Bacati-Pin-Dots-42-x84-Curtain-Panel-for-9-pickup-at-Walmart/2168663.html,,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/flp5aqcllcpww56sc1f0",pickup at Walmart,$9,"Walmart offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2168663"">Bacati Pin Dots 42"" x 84"" Curtain Panel</a> in Yellow for <strong>$8.57</strong>. Choose in-store <strong>pickup</strong> to avoid the $5.99 shipping fee. That's the lowest price we could find by $21. It features a 1"" header with a 3"" rod pocket.","Bacati Pin Dots 42x84"" Curtain Panel",DECOR,,2168663,3
2017-12-30T16:08:23-05:00,https://www.dealnews.com/Gerber-Mini-Paraframe-Fine-Edge-Folding-Knife-for-8-pickup-at-Walmart/2168666.html,,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/wujgat8yliq29io2dsg4",pickup at Walmart,$8,"Walmart offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2168666"">Gerber Mini Paraframe Fine Edge Clip Folding Knife</a> for <strong>$7.97</strong>. Opt for in-store <strong>pickup</strong> to avoid the $5.99 shipping fee. (<a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17089715,2168666"">Amazon</a> charges the same with free shipping via Prime.) That's tied with our October mention and the lowest price we could find by $10. It features a 2.22"" blade, frame lock mechanism, and pocket clip.",Gerber Mini Paraframe Fine Edge Folding Knife,KNIVES & MULTITOOLS,,2168666,3
2017-12-30T16:23:54-05:00,https://www.dealnews.com/Leap-Frog-Learning-Friends-School-Play-Set-for-10-pickup-at-Walmart/2168648.html,,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/ojtrq9y0ssdgd6i8tpno",pickup at Walmart,$10,"Walmart offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2168648"">LeapFrog Learning Friends Play and Discover School Play Set</a> for <strong>$9.97</strong>. Opt for in-store <strong>pickup</strong> to dodge the $5.99 shipping fee. That's $5 off and the lowest price we could find. It features five different school activities, three interactive learning friends, more than 70 stories, songs, and phrases, and moveable snack time table. Three AA batteries are required but not included.",LeapFrog Learning Friends School Play Set,TOYS & HOBBIES,,2168648,2
2017-12-30T16:23:41-05:00,https://www.dealnews.com/Lincoln-Logs-Frosty-Falls-Ranch-for-23-pickup-at-Walmart/2168645.html,,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/mtqo1czjeajvnfv32x82",pickup at Walmart,$23,"Walmart offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2168645"">Lincoln Logs Frosty Falls Ranch</a> for <strong>$22.97</strong>. Opt for in-store <strong>pickup</strong> to dodge the $5.99 shipping fee. That's the lowest price we could find by $12. It includes a cowboy figure, horse, and 120 pieces.",Lincoln Logs Frosty Falls Ranch,TOYS & HOBBIES,,2168645,2
2017-12-30T16:26:33-05:00,https://www.dealnews.com/Tomodachi-12-pc-Titanium-Coated-Cutlery-Set-from-20-free-shipping/2168633.html,,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/m0bl0qc4t2miesqud5wj",free shipping,from $20,"Sam's Club offers its members the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2168633"">Tomodachi 12-Piece Titanium-Coated Cutlery Set</a> in Copper or Black for <b>$19.98</b> with <b>free shipping</b>. (Non-members must pay a $2 surcharge.) That's the lowest price we could find by $8. The set includes a 8"" chef's knife, 8"" bread knife, 6"" utility knife, 5"" tomato knife, 4"" citrus knife, 3.5"" paring knife, and matching blade guards for each knife.",Tomodachi 12pc Titanium-Coated Cutlery Set,CUTLERY & FLATWARE,,2168633,4
2017-12-30T16:26:23-05:00,https://www.dealnews.com/Verizon-Wear24-Bluetooth-4-G-LTE-Smartwatch-for-74-free-shipping/2168654.html,,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/bq2rfvka91gm4mfxpgey",free shipping,$74,"Shophotdeals1 via eBay offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2168654"">Verizon Wear24 42mm Bluetooth WiFi + 4G LTE Smartwatch</a> in Gold for <strong>$73.97</strong> with <strong>free shipping</strong>. That's $5 under our mention from two weeks ago and the lowest price we could find now by $26. It features a 35mm 480x480 AMOLED display, 768MB RAM, 4GB storage, Wi-Fi, Bluetooth, stainless steel case, silicone rubber band, and Android Wear 2.0 OS.",Verizon Wear24 Bluetooth 4G LTE Smartwatch,SMARTWATCHES,,2168654,4
,https://www.dealnews.com/Tillys-Red-Tag-Sale-Extra-50-off-free-shipping/2168276.html,,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/wphvb9k1kbvdjseljo9x",free shipping,Extra 50% off,"<a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2168276"">Tillys</a> takes an <strong>extra 50% off</strong> a selection of <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17088713,2168276"">men's, women's, and kids' apparel, shoes, and accessories</a> as part of its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17088716,2168276"">Red Tag Sale</a>. (Eligible items are noted in red; prices are as marked.) Plus, coupon code ""DNFS"" yields free shipping. (If you see an error in-cart after applying the coupon code, click ""Checkout"" and you should see free shipping on the following page.) Deal ends January 2.<p>See all <a data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/s2336/Tillys/"">Tillys Coupons</a>.</p>",Tillys Red Tag Sale,CLOTHING & ACCESSORIES,2017-12-30T00:01:00-05:00,2168276,
2017-12-30T15:14:29-05:00,https://www.dealnews.com/Ryobi-18-V-High-Power-Volume-Inflator-for-20-pickup-at-Home-Depot/2168546.html,,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/yz9cwwwcosrxzpurl7xa",pickup at Home Depot,$20,"Home Depot offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2168546"">Ryobi 18-volt High Power Volume Inflator</a> for <b>$19.97</b>. Choose in-store <b>pickup</b> to dodge the $5.99 shipping fee. That's tied with last month's mention and the lowest price we could find by $14. It can inflate a standard twin air mattress in 45 seconds.",Ryobi 18V High Power Volume Inflator,POWER TOOLS,,2168546,5
