time_published,shipping,editors_choice,description,price,hotness,time_modified,category,picture_url,uuid,title,url
2018-01-05T04:33:58-05:00,free shipping,,"Walgreens takes <strong>25% off</strong> a selection of <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171603"">contact lenses</a> via coupon code ""CYBER25"". Even better, all orders receive <strong>free shipping</strong>. Some exclusions may apply. Deal ends January 31.<p>See all <a data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/s289/Walgreens/"">Walgreens Coupons</a>.</p>",25% off,2,,GLASSES & CONTACT LENSES,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/ctslfgfrgeqsew1qsoiv",2171603,Contact Lenses at Walgreens,https://www.dealnews.com/Contact-Lenses-at-Walgreens-25-off-free-shipping/2171603.html
,free shipping,,"Costco offers its members the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172152"">ProForm Premier 900 Treadmill</a> for <strong>$799.99</strong> with <strong>free shipping</strong>. (Non-members pay a $40 surcharge.) That's the lowest price we could find by $199. It tracks speed, time, distance, calories burned, heart rate, and incline stats, and features a touchscreen display, fan, QuickSpeed control, Quick Incline control, ProShox cushioning, and sound system. Deal ends January 28.",from $800,3,2018-01-05T11:07:53-05:00,EXERCISE EQUIPMENT,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/nxgjdi3rsxmqcl4fhvko",2172152,ProForm Premier 900 Treadmill,https://www.dealnews.com/Pro-Form-Premier-900-Treadmill-from-800-free-shipping/2172152.html
,free shipping,True,"As one of its daily deals, 13 Deals offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172305"">Stress Less Coloring Books 5-Pack</a> for <strong>$12.99</strong> with <strong>free shipping</strong>. That's $2 under our mention from a week ago, $2.59 per book, and the lowest price we could find for this quantity by $30. It includes Mosaic, Flower, Peaceful Patterns, Animals, and Bohemian patterns. Deal ends today.<br>
<br>
Note: You can also <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17097401,2172305"">buy two or more sets</a> at <strong>$9.99</strong> each.",$13,3,2018-01-05T11:30:38-05:00,BOOKS,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/cni1pzq7ospuohjjeqpx",2172305,Stress Less Coloring Books 5-Pack,https://www.dealnews.com/Stress-Less-Coloring-Books-5-Pack-for-13-free-shipping/2172305.html
,free shipping w/ $25,,"Ending today, <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172125"">Barnes &amp; Noble</a> takes <b>15% off</b> <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17097263,2172125"">orders of $40 or more</a>, or <b>20% off</b> <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17097266,2172125"">orders of $75 or more</a> via coupon code ""FRESHSTART"". Shipping starts at <b>$3.99</b>, although orders of $25 or more bag free shipping. Some exclusions apply.<p>See all <a data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/s286/Barnes-Noble/"">Barnes &amp; Noble Coupons</a>.</p>",Up to 20% off,2,2018-01-05T06:33:59-05:00,"MOVIES, MUSIC, BOOKS","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/i9cimz0yczmnunypbrjh",2172125,Barnes & Noble Coupon,https://www.dealnews.com/Barnes-Noble-Coupon-Up-to-20-off-free-shipping-w-25/2172125.html
,free shipping w/ $40,,"<a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172296"">Asos</a> takes <strong>up to 70% off</strong> a selection of <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17097389,2172296"">men's</a> and <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17097392,2172296"">women's sale styles</a> during its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17097395,2172296"">Last Call Sale</a>. Shipping is a flat <strong>$4</strong>, but orders of $40 or more bag free shipping. Deal ends January 18.",Up to 70% off,3,2018-01-05T11:06:45-05:00,CLOTHING & ACCESSORIES,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/tt9h7pjtdti31y9xnc2p",2172296,Asos Final Call Sale,https://www.dealnews.com/Asos-Final-Call-Sale-Up-to-70-off-free-shipping-w-40/2172296.html
,free shipping,,"Northern Tool via eBay offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172302"">Ironton 63-Piece Titanium-Coated Drill Bit Set</a> for <strong>$9.99</strong> with <strong>free shipping</strong>. That's tied with last week's mention, $10 off list, and the lowest price we could find. It includes drill bits from 1/16"" to 3/8"" in 1/64"" increments.",$10,3,2018-01-05T10:59:10-05:00,POWER TOOLS,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/mpznk1dqgyyrhine8i36",2172302,Ironton 63pc Titanium-Coated Drill Bit Set,https://www.dealnews.com/Ironton-63-pc-Titanium-Coated-Drill-Bit-Set-for-10-free-shipping/2172302.html
,pickup at Walmart,,"Walmart offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172299"">Gillette Justice League Gift Pack</a> for <strong>$10</strong>. Opt for in-store <strong>pickup</strong> to dodge the $5.99 shipping charge. That's tied with last week's mention and the lowest price we could find by $5. It includes a Fusion5 ProShield handle, two cartridges, 16-oz. Hydrator Body Wash, 3.8-oz. Clear Gel Cool Wave Antiperspirant & Deodorant, and 6-oz. Fusion Proglide Sensitve Ocean Breeze Shave Gel.",$10,3,2018-01-05T11:05:33-05:00,SHAVING & GROOMING,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/sabajumg0fyvbjaselay",2172299,Gillette Justice League Gift Pack,https://www.dealnews.com/Gillette-Justice-League-Gift-Pack-for-10-pickup-at-Walmart/2172299.html
,free shipping,,"As one of its daily deals, Amazon takes <strong>30% off</strong> a selection of <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17097398,2172284"">Hydroxycut and Purely Inspired products</a>, with prices starting from <strong>$4.89</strong>. Plus, these products' prices also drop via on-page clippable coupons and/or with Subscribe & Save. With the latter, they also bag <strong>free shipping</strong>. Deal ends today. A couple of best bets, with final prices after coupons and Subscribe & Save:
<ul>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17097386,2172284"">Hydroxycut Weight Loss Mixed Fruit Gummies 90-Count Pack</a> for <strong>$9.74</strong> (low by $14)
 </li>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172284"">Purely Inspired Organic Protein Powder 1.5-lb. Tub</a> for <strong>$9.97</strong> (pictured, low by $13)
 </li>
</ul>
Note: Be sure to cancel Subscribe & Save after your item ships to avoid being billed for future shipments.","30% off, from $5",4,2018-01-05T09:32:04-05:00,SUPPLEMENTS,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/xb6zqetzoi2eddqkicg3",2172284,Hydroxycut & Purely Inspired at Amazon,https://www.dealnews.com/Hydroxycut-Purely-Inspired-at-Amazon-30-off-from-5-free-shipping/2172284.html
,free 2-day s&h w/ $50,,"Backcountry takes <strong>up to 55% off</strong> a selection of <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172293"">Patagonia apparel and accessories</a>. (Prices are as marked.) Shipping starts at <strong>$5.95</strong>, but orders of $50 or more qualify for free 2-day shipping. Note that these discounts are on past-season styles, and that sizes are limited.",Up to 55% off,5,2018-01-05T11:18:20-05:00,CLOTHING & ACCESSORIES,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/tavtqtwo3onqeqsozb1j",2172293,Patagonia at Backcountry,https://www.dealnews.com/Patagonia-at-Backcountry-Up-to-55-off-free-2-day-s-h-w-50/2172293.html
,free shipping,,"Sam's Club offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172290"">Abbyson Living Milano Leather Oversized Chair and Storage Ottoman</a> for <strong>$349</strong> with <strong>free shipping</strong>. (Non-members pay a $34.90 surcharge.) That's tied with last week's mention and the lowest price we could find by $58. It includes three toss pillows.",from $349,4,2018-01-05T09:30:10-05:00,CHAIRS,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/nydytr6iireeli1zgzpz",2172290,Milano Leather Chair and Storage Ottoman,https://www.dealnews.com/Milano-Leather-Chair-and-Storage-Ottoman-from-349-free-shipping/2172290.html
,pickup at Walmart,True,"Walmart offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172269"">Only Girls Girls' Blanket Sleeper</a> in several colors (Black & Pink pictured) for <strong>$4</strong>. Opt for in-store <strong>pickup</strong> to dodge the $5.99 shipping fee. That's tied with last week's mention, $9 off list, and the lowest price we could find. It's available in sizes XS to L.",$4,3,2018-01-05T11:25:13-05:00,KIDS' CLOTHES,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/ff7xotz0rpmufinvfgco",2172269,Only Girls Girls' Blanket Sleeper,https://www.dealnews.com/Only-Girls-Girls-Blanket-Sleeper-for-4-pickup-at-Walmart/2172269.html
,free shipping w/ Prime,,"<a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172278"">Amazon Warehouse Deals</a> continues to cut <strong>at least 50% off</strong> a vast selection of <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17097374,2172278"">open-box, used, and closeout items</a> during its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17097377,2172278"">Bargain Bin Closeout Sale</a>. Plus, Prime members receive <strong>free shipping</strong>. It yields solid savings on a huge variety of items, like apparel, accessories, toys, electronics, and music.",50% off or more,5,2018-01-05T11:18:07-05:00,AMAZON COUPONS,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/kigjjwajp1xfmkldd4r7",2172278,Amazon Warehouse Deals Closeout Sale,https://www.dealnews.com/Amazon-Warehouse-Deals-Closeout-Sale-50-off-or-more-free-shipping-w-Prime/2172278.html
,free shipping,,"Gap offers its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172281"">Gap Men's Oxford Standard Fit Shirt</a> in several colors (Imperial Blue pictured) for $12.97. Coupon code ""HAPPY"" cuts it to <strong>$7.78</strong>. Plus, coupon code ""ITSFREE"" bags <strong>free shipping</strong>. That's $42 off and the lowest price we could find. It's available in select sizes from <del>XS to</del> L and XL.",$8,5,2018-01-05T11:17:56-05:00,SHIRTS,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/ecm2ucv7oyyhrblzyxi5",2172281,Gap Men's Oxford Standard Fit Shirt,https://www.dealnews.com/Gap-Mens-Oxford-Standard-Fit-Shirt-for-8-free-shipping/2172281.html
,free shipping,,"Bon-Ton offers a pair of <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172275"">Clarks Men's Bushacre 2 Casual Boots</a> in Green bundled with <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17097353,2172275"">two Champion Men's Powerblend Fleece Hoodies</a> in an array of colors for <strong>$52.79</strong> with <strong>free shipping</strong>, via the directions below. That's the lowest price we could find for these items sold separately by $42. The boots are available in sizes 8 to 13 and the hoodies, in select sizes from M to XXL.
<ol>
 <li>Add a pair of the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17097356,2172275"">boots</a> to your cart (at $46.79)
 </li>
 <li>add <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17097359,2172275"">two hoodies</a> to your cart (for a total of $102.79)
 </li>
 <li>apply coupon code ""FREESHIP49"" at checkout for <strong>free shipping</strong>
 </li>
 <li>apply ""ZWINTERSAVE"" for a final price of <strong>$52.79</strong>
 </li>
</ol>",$53,3,2018-01-05T11:05:06-05:00,SHOES,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/k2x0oqwcr01mksxxsuac",2172275,Clarks Men's Boots + 2 Champion Hoodies,https://www.dealnews.com/Clarks-Mens-Boots-2-Champion-Hoodies-for-53-free-shipping/2172275.html
,free shipping,,"With orders of $25 or more, Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172272"">adidas Girls' Performance Goletto VI FG J Soccer Shoes</a> in Black/White/Shock Pink from <s>$5.65</s> <strong>$5.60</strong> with <strong>free shipping</strong>. Excluding padding, that's the lowest price we could find by $19. They're available (around this price) in sizes 2,3, 11, and 13.<br>
<br>
Note: This item is offered as part of Amazon's ""add-on program"" and can only be purchased with an order of $25 or more.",$6 w/ $25,3,2018-01-05T10:58:29-05:00,KIDS' SHOES,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/n6hk8va7ewppdryjvrx1",2172272,adidas Girls' Goletto VI FG J Soccer Shoes,https://www.dealnews.com/Adidas-Girls-Goletto-VI-FG-J-Soccer-Shoes-for-6-w-25-free-shipping/2172272.html
,free shipping,,"Antique2004 via eBay offers the Plush Organic Memory Foam & Spring Mattress in several sizes, as listed below. Plus, all orders receive <strong>free shipping</strong>. The sizes:
<ul>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172029"">Twin</a> for <strong>$99.99</strong> ($300 off)
 </li>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17097365,2172029"">Full</a> for <strong>$129.99</strong> ($390 off)
 </li>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17097368,2172029"">Queen</a> for <strong>$149.95</strong> ($450 off)
 </li>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17097371,2172029"">King</a> for <strong>$179.95</strong> ($540 off)
 </li>
</ul>",from $100,4,2018-01-05T09:27:30-05:00,MATTRESSES,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/kuapomd0ikwytts9hw6k",2172029,Plush Memory Foam & Spring Mattress,https://www.dealnews.com/Plush-Memory-Foam-Spring-Mattress-from-100-free-shipping/2172029.html
,free shipping,,"BuyDig offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171984"">LG 29"" 21:9 UltraWide IPS LED-Backlit LCD Monitor with FreeSync</a> for $399.99. Coupon code ""c1178118222"" cuts that price to <strong>$184</strong>. With <b>free shipping</b>, that's the lowest price we could find by $216, although we saw this for $5 less in November. It features a 2560x1080 native resolution, 21:9 aspect ratio, USB Type-C, one HDMI port, and tilt-adjustable stand. When using HDMI, FreeSync technology helps eliminate the tearing and stuttering in visuals often noticed when playing games. Deal ends January 14.",$184,3,2018-01-05T10:55:03-05:00,MONITORS,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/fyhyna7hvt722334oudt",2171984,"LG 29"" 21:9 UltraWide FreeSync LED Display",https://www.dealnews.com/LG-29-21-9-Ultra-Wide-Free-Sync-LED-Display-for-184-free-shipping/2171984.html
2018-01-05T03:10:01-05:00,free shipping,,"Win Pearl offers this <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172017"">Natural Pink Quartz 8mm Necklace</a> for $14.99. Coupon code ""dealnews30"" cuts the price to <strong>$10.49</strong>. With <strong>free shipping</strong>, that's $26 off list and the lowest total price we could find. It features a 19"" chain and a silver tone clasp. Deal ends January 10.",$10,1,,JEWELRY,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/plwuusxscoc52i9cuuai",2172017,Natural Pink Quartz Necklace,https://www.dealnews.com/Natural-Pink-Quartz-Necklace-for-10-free-shipping/2172017.html
,free shipping w/ Prime,,"Tigeo via Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172254"">Tigeo Ultra Sharp Premium Heavy Duty Kitchen Shears</a> for $9.99. Coupon code ""QF8MV8JD"" cuts that to <strong>$4.40</strong>. Plus, Prime members bag <strong>free shipping</strong>. That's tied with our mention from two weeks ago and $3 under the lowest price we could find for a similar item elsewhere. It features micro-serrated edges and a bottle opener. Deal ends November 15.",$4,3,2018-01-05T10:53:41-05:00,KITCHEN,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/fte4om2qn35lotndxzpn",2172254,Tigeo Ultra Sharp Heavy Duty Kitchen Shears,https://www.dealnews.com/Tigeo-Ultra-Sharp-Heavy-Duty-Kitchen-Shears-for-4-free-shipping-w-Prime/2172254.html
,free shipping,,"Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172260"">Annie's Macaroni &amp; Cheese 10.5-oz. Box 6-Pack</a> in Classic Mild Cheddar for <b>$6.88</b> with <b>free shipping</b> via the directions below. That's $1 under our April mention and $4 below the lowest price we could find for a similar quantity in-store locally. It's made with organic pasta and contains no artificial flavors, synthetic colors, or preservatives. To get this deal:
<ol>
 <li>View the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17097350,2172260"">Annie's Macaroni &amp; Cheese 6-Pack</a> for $10.40
 </li>
 <li>clip the $3 off coupon on the product page
 </li>
 <li>check out via Subscribe &amp; Save for a final price of <strong>$6.88</strong>
 </li>
</ol>
Be sure to cancel Subscribe & Save after your order arrives to avoid being billed for subsequent shipments.",$7,3,2018-01-05T10:52:11-05:00,GROCERIES,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/zpe6fu72kboluki4jcii",2172260,Annie's Mac & Cheese 11-oz. Box 6-Pack,https://www.dealnews.com/Annies-Mac-Cheese-11-oz.-Box-6-Pack-for-7-free-shipping/2172260.html
,free shipping,,"Ending today, Vitamin Shoppe offers <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172257"">12 Quest Protein Cookies</a> in several flavors (Double Chocolate Chip pictured) for $23.99. Add <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17097347,2172257"">four</a> to your cart and apply coupon code ""NEWYEAR8"" for a final price of <strong>$76.77</strong>. With <strong>free shipping</strong>, that's the lowest price we could find by $23. Each cookie includes 15g of protein, 10g of fiber, and 1g of sugar.",$77,3,2018-01-05T10:51:29-05:00,GROCERIES,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/flvnwnbtkqvehjjnw6vg",2172257,48 Quest Protein Cookies,https://www.dealnews.com/48-Quest-Protein-Cookies-for-77-free-shipping/2172257.html
,free shipping w/ Prime,,"Sungait via Amazon offers Prime members the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172245"">Sungait Men's Ultra Lightweight Rectangular Polarized Sunglasses</a> in Black or Gunmetal for $14.99. Coupon code ""BSRM2I39"" cuts them to <strong>$9.99</strong>. With <strong>free shipping</strong>, that's $5 off and tied with last week's mention as the lowest price we could find. They feature 100% UV protection. Deal ends January 6.",$10,3,2018-01-05T10:48:42-05:00,SUNGLASSES,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/h3mdeijx7docvirajbst",2172245,Sungait Men's Polarized Sunglasses,https://www.dealnews.com/Sungait-Mens-Polarized-Sunglasses-for-10-free-shipping-w-Prime/2172245.html
2018-01-05T01:17:16-05:00,free shipping,,"Jerrybox via Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172251"">Lavany Portable Facial Cleansing Brush</a> for $39.99. Coupon code ""4SWWTBQ8"" cuts it to <strong>$32.99</strong>. With <strong>free shipping</strong>, that's the lowest price we could find by $13. It features UV light sterilization and two brush speeds.",$33,2,,SKIN CARE,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/uqyez6zbg1ue2crgdtth",2172251,Lavany Portable Facial Cleansing Brush,https://www.dealnews.com/Lavany-Portable-Facial-Cleansing-Brush-for-33-free-shipping/2172251.html
,free shipping w/ $50,,"<a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172248"">Original Penguin</a> takes an <strong>extra 40% off</strong> <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17097341,2172248"">sale styles</a>. (Add items to cart to see this discount.) Plus, take an <strong>extra 20% off</strong> via coupon code ""OFFEROP20"". Shipping adds <strong>$7</strong>, although orders over $50 get free shipping when you join the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17097344,2172248"">Original Rewards Program</a>. Some exclusions apply. Deal ends January 9.<p>See all <a data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/s2767/Original-Penguin/"">Original Penguin Coupons</a>.</p>",40% off + 20% off,3,2018-01-05T11:01:57-05:00,CLOTHING & ACCESSORIES,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/mhh2xbs9mk8oixy4zgvk",2172248,Original Penguin Sale,https://www.dealnews.com/Original-Penguin-Sale-40-off-20-off-free-shipping-w-50/2172248.html
,free shipping w/ Prime,,"Amazon offers its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172239"">AmazonBasics AAA Rechargeable Batteries 8-Pack</a> for <strong>$9.99</strong> with <b>free shipping</b> for Prime members. That's $2 off list and tied with last week's mention as the lowest price we could find. They come pre-charged and last through a purported 1,000 recharge cycles.",$10,4,2018-01-05T09:26:54-05:00,BATTERIES,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/ohxau5i4iiudxjuvq1rc",2172239,AmazonBasics AAA Rechargeable Battery 8-Pack,https://www.dealnews.com/Amazon-Basics-AAA-Rechargeable-Battery-8-Pack-for-10-free-shipping-w-Prime/2172239.html
,free shipping,True,"Gap offers its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172242"">Gap Men's Slim Fit Cargo Pants</a> in Surplus for $26.99. Coupon code ""HAPPY"" cuts the price to <strong>$16.19</strong>. Plus, get <strong>free shipping</strong> via coupon code ""ITSFREE"". That's $54 off list and the lowest price we could find. They're available in select sizes 29 to 31<del>34</del> and length 32 only <del>to 34</del>. Deal ends January 8.",$16,4,2018-01-05T11:32:32-05:00,PANTS,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/yzdzinndgxoqtsaahyw3",2172242,Gap Men's Slim Fit Cargo Pants,https://www.dealnews.com/Gap-Mens-Slim-Fit-Cargo-Pants-for-16-free-shipping/2172242.html
,pickup at Home Depot,,"Home Depot offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172236"">Home Decorators Collection Oxford Storage Open Bookcase</a> in Walnut for <strong>$287.40</strong>. Opt for in-store <strong>pickup</strong> to dodge the $55 shipping fee. That's $192 off list and the lowest price we could find. It measures 72"" x 64"" x 13.5"" and features adjustable shelves. Deal ends January 7.",$287,3,2018-01-05T10:46:56-05:00,HOME FURNITURE,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/wskbmbsxoyblabcyv7nk",2172236,Home Decorators Collection Open Bookcase,https://www.dealnews.com/Home-Decorators-Collection-Open-Bookcase-for-287-pickup-at-Home-Depot/2172236.html
,free shipping w/ Prime,True,"Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172230"">White Sierra Men's Cloud Rest Full Zip Fleece Jacket</a> in several colors (Caviar pictured) from <s>$11</s> <strong>$11.58</strong> with <strong>free shipping</strong> for Prime members. That's the lowest price we could find by $36. It's available in sizes M to XXL.",from $12,4,2018-01-05T11:34:12-05:00,COATS,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/axdraen9dwotnlccujye",2172230,White Sierra Men's Cloud Rest Full Zip Fleece,https://www.dealnews.com/White-Sierra-Mens-Cloud-Rest-Full-Zip-Fleece-from-12-free-shipping-w-Prime/2172230.html
,$5 shipping,,"Original Penguin offers its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172224"">Original Penguin Men's Jaspe Hoodie</a> in Dark Sapphire for <strong>$23.99</strong> plus <strong>$5</strong> for shipping via the steps below. That's $65 off list and the lowest price we could find, although we saw it for $4 less three weeks ago. Deal ends January 9. It's available in <del>sizes S to XXL</del> size M only. To get this price:
<ol>
 <li>View the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172224"">Original Penguin Men's Jaspe Hoodie</a> for $49.99
 </li>
 <li>add it to your cart to drop that to $29.99
 </li>
 <li>apply coupon code ""OFFEROP20"" for a final price of <strong>$23.99</strong>
 </li>
</ol>",$24,4,2018-01-05T09:26:36-05:00,SWEATSHIRTS & HOODIES,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/zd2wtcfmce31uourpszf",2172224,Original Penguin Men's Jaspe Hoodie,https://www.dealnews.com/Original-Penguin-Mens-Jaspe-Hoodie-for-24-5-s-h/2172224.html
