category,description,title,picture_url,price,time_modified,time_published,uuid,shipping,editors_choice,hotness,url
SWIM,"ZSport via Amazon offers this <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2168882"">ZSport 180° Full Face Snorkel Mask</a> in several colors (Black pictured) with prices starting from $19.99. Coupon code "" KZA9HVXZ"" cuts that to <strong>$15</strong>. Plus, Prime members receive <strong>free shipping</strong>. That's tied with our mention from a week ago and the lowest price we've seen. (It's the best deal now by $3.) It's available in sizes S/M or L/XL. Deal ends December 31.",180-Degree Full Face Snorkel Mask,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/o5vtdyvkon9soeujbk6q",$15,,2017-12-30T11:54:09-05:00,2168882,free shipping w/ Prime,,0,https://www.dealnews.com/180-Degree-Full-Face-Snorkel-Mask-for-15-free-shipping-w-Prime/2168882.html
KITCHEN,"Oneida offers its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2168876"">Oneida Uncork It Premium Corkscrew</a> for $11.99. Coupon code ""DEALNEWSFREE"" drops it to <b>$9.59</b> and bags <b>free shipping</b>. That's the lowest price we could find by $13. It includes an extra spiral. Deal ends today.",Oneida Uncork It Premium Corkscrew,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/g9p7hza4sld2ljm5z70b",$10,,2017-12-30T11:50:22-05:00,2168876,free shipping,,0,https://www.dealnews.com/Oneida-Uncork-It-Premium-Corkscrew-for-10-free-shipping/2168876.html
BLU-RAY DISC MOVIES,"With stock varying by ZIP code, Redbox offers used copies of <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2168867"">Alien: Covenant on Blu-ray</a> for <strong>$3.99</strong> at participating locations. That's $13 under the best deal we could find for a sealed copy.<br>
<br>
You can also get it as a used <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17089898,2168867"">DVD</a> for <strong>$4.99</strong>.",Used Alien: Covenant on Blu-ray,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/cug8emdlve7g26csf1fd",$4,,2017-12-30T11:48:22-05:00,2168867,at Redbox locations,True,0,https://www.dealnews.com/Used-Alien-Covenant-on-Blu-ray-for-4-at-Redbox-locations/2168867.html
KITCHEN,"Ending today, Oneida offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2168873"">Anchor Hocking 4-Bottle Wire Wine Rack</a> for $8.99. Coupon code ""DEALNEWSFREE"" cuts the price to <strong>$7.19</strong>. With <strong>free shipping</strong>, that's the lowest price we could find by $15.",Anchor Hocking 4-Bottle Wire Wine Rack,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/h8fedmd200kgdisvn63i",$7,,2017-12-30T11:39:49-05:00,2168873,free shipping,,0,https://www.dealnews.com/Anchor-Hocking-4-Bottle-Wire-Wine-Rack-for-7-free-shipping/2168873.html
BLU-RAY DISC MOVIES,"With stock varying by ZIP code, Redbox offers used copies of <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2168870"">Star Wars: Rogue One on Blu-ray</a> for <strong>$3.99</strong> at participating locations. That's $16 under our March mention and the lowest price we've seen. (It's the best deal now by $19.)<br>
<br>
Note that the copy you receive likely won't include the DVD and digital code a factory-sealed Blu-ray edition would.",Used Star Wars: Rogue One on Blu-ray,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/caokxuel9k81lottwp5u",$4,2017-12-30T11:45:53-05:00,,2168870,at Redbox locations,True,0,https://www.dealnews.com/Used-Star-Wars-Rogue-One-on-Blu-ray-for-4-at-Redbox-locations/2168870.html
HAND TOOLS,"Walmart offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2168858"">Stanley Hand Tools 8"" Linesman's Pliers</a> for <b>$4.98</b>. Opt for in-store <b>pickup</b> to dodge the $5.99 shipping charge. That's the lowest price we could find by about a buck, although several stores charge at least $10. They feature double-dipped handles.","Stanley Hand Tools 8"" Linesman's Pliers","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/gzscvs2xsbltckjj2ekx",$5,,2017-12-30T11:31:36-05:00,2168858,pickup at Walmart,,3,https://www.dealnews.com/Stanley-Hand-Tools-8-Linesmans-Pliers-for-5-pickup-at-Walmart/2168858.html
KITCHEN,"Macy's offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2168840"">Cuisinart All-Purpose Pan &amp; Lid</a> in Onyx Black & Rose Gold for <b>$19.19</b>, via the directions below. Pad your order with a <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17089859,2168840"">beauty item</a> (they start at $3) to bag <strong>free shipping</strong>; otherwise, shipping adds $10.95. That's $6 under last week's mention, $61 off list, and the lowest price we could find. It features an aluminum-encapsulated base, tapered rims, and a glass lid, and is compatible with gas, electric, glass, and halogen cooktops. Deal ends today. To get this price:
<ol>
 <li>View the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2168840"">Cuisinart All-Purpose Pan &amp; Lid</a> for $29.99
 </li>
 <li>add it to your cart to drop it to $23.99
 </li>
 <li>apply coupon code ""FIT"" for a final price of <strong>$19.19</strong>
 </li>
</ol>",Cuisinart All-Purpose Pan & Lid,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/lgli1yepvdw3hnlknxwp",$19,,2017-12-30T11:30:01-05:00,2168840,free s&h w/beauty item,,4,https://www.dealnews.com/Cuisinart-All-Purpose-Pan-Lid-for-19-free-s-h-w-beauty-item/2168840.html
CLOTHING & ACCESSORIES,"Today only, H&M takes <strong>up to 70% off</strong> select <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2168864"">best-selling men's, women's, kids', and home items</a>. (Prices are as marked.) Shipping adds <strong>$5.99</strong>, but orders of $40 receive free shipping via code ""0040"". Home decor starts at <strong>$1.70</strong>, kids' clothes at <strong>$1.99</strong>, women's accessories at <strong>$1.99</strong>, and men's shirts at <strong>$6.99</strong>.<p>See all <a data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/s2604/H-M/"">H&amp;M Coupons</a>.</p>",H&M Best Sellers Sale,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/hjlxhxzcl7elufa6f6yy",Up to 70% off,,2017-12-30T11:21:30-05:00,2168864,free shipping w/ $40,,5,https://www.dealnews.com/H-M-Best-Sellers-Sale-Up-to-70-off-free-shipping-w-40/2168864.html
CLOTHING & ACCESSORIES,"<a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2168861"">Columbia</a> takes <strong>60% off</strong> a selection of <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17089892,2168861"">winter styles</a> via coupon code ""COLDEC60"". Plus, Greater Rewards members receive <strong>free shipping</strong>. (Not a member? It's free to <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17089895,2168861"">sign up</a>.) That's tied as the best percent-off coupon we've seen this year. Deal ends December 31.<p>See all <a data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/s38814/Columbia/"">Columbia Coupons</a>.</p>",Winter Styles at Columbia,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/zh8wqrhcpr2fxy9yok4n",60% off,,2017-12-30T11:20:42-05:00,2168861,free shipping,True,5,https://www.dealnews.com/Winter-Styles-at-Columbia-60-off-free-shipping/2168861.html
CREDIT CARDS,"At Bank of America, apply for the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2168498"">Bank of America® Travel Rewards credit card</a> and receive <strong>20,000 bonus points</strong> if you make at least $1,000 in purchases in the first 90 days of account opening – that can be redeemed for a <strong>$200 Statement Credit towards travel purchases</strong>. Plus, earn <strong>1.5 points</strong> per $1 spent on all purchases, with <strong>no annual fee</strong> and <strong>no foreign transaction fees</strong>. Redeem points for a statement credit to pay for flights, hotels, vacation packages, cruises, rental cars, or baggage fees with no blackout dates. There's no limit to the total number of points you can earn and points don't expire.<br>
<br>
This card — and several more — can be found on our <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""http://dealnews.com/credit-cards/s1631/Bank-of-America/"">Bank of America credit card page</a>.        <div class=""article-disclaimer"">
            <p class=""article-disclaimer-text"">
                <a href=""#"" class=""article-disclaimer-link info"" data-panel=""article_disclaimer-dialog"" data-dialog_text=""DealNews has financial relationships with the credit card issuers mentioned on our site, and DealNews receives compensation if consumers choose to apply for these by clicking links in our content and ultimately sign up for these specific cards. This compensation has no impact or influence on where or how the cards appears on dealnews.com. DealNews does not include all card companies or all card offers available in the marketplace.&lt;br&gt;&lt;br&gt;
&lt;bold&gt;UGC Disclosure&lt;/bold&gt;&lt;br&gt;
&lt;br&gt;
These responses are not provided or commissioned by the bank advertiser. Responses have not been reviewed, approved or otherwise endorsed by the bank advertiser. It is not the bank advertiser's responsibility to ensure all posts and/or questions are answered.
&lt;bold&gt;Bank Disclaimer&lt;/bold&gt;&lt;br&gt;
&lt;br&gt;
This content is not provided or commissioned by the Bank Advertiser. Opinions expressed here are author's alone, not those of the Bank Advertiser, and have not been reviewed, approved or otherwise endorsed by the Bank Advertiser. This site may be compensated through the Bank Advertiser Affiliate Program."" data-dialog_title=""Advertiser Disclosure"">Advertiser Disclosure</a>
            </p>
        </div>
                    <script type=""text/javascript"">
                (function() {

                    var func = function () {

                                                /* Once is enough */
                        if (DN.isset(DN.get(""article_disclaimer-dialog""))) {
                            return;
                        }
                        
                                                    var parent = document.body;
                                                var div = document.createElement('div');
                        div.innerHTML = ""        <div class=\""dn-dialog form-box dn-panel info-dialog\"" id=\""article_disclaimer-dialog\"" >\n                            <div class=\""close icon box-close-white\""><\/div>\n            \n                            <div class=\""dialog-pointer\""><\/div>\n            \n                            <div class=\""hd\"">Disclaimer<\/div>\n            \n            <div class=\""bd\"">\n                        <div id=\""article-disclaimer\""><\/div>\n                    <\/div>\n\n                    <\/div>\n\n        "";
                        while (div.children.length > 0) {
                            parent.appendChild(div.children[0]);
                        }

                        
                            DN.forms.init();

                        
                                            };

                    if (DN.DOMReady) {
                        func();
                    } else {
                        DN.onDOMReady.bind(func);
                    }

                })();
            </script>",Bank of America® Travel Rewards Credit Card,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/bv3urdvfxvmwirwdv9qm","20,000 bonus points offer",,2017-12-29T15:40:39-05:00,2168498,,,,"https://www.dealnews.com/lw/click.html?20,2,2168498"
CLOTHING & ACCESSORIES,"<a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17089883,2168852"">Jos. A. Bank</a> takes <strong>up to 85% off</strong> sitewide during its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17089877,2168852"">Lowest Prices of the Year Event</a>. (Prices are as marked.) Plus, all orders receive <strong>free shipping</strong>. Sale ends January 1. A couple of best bets:
<ul>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17089880,2168852"">Jos. A. Bank Men's Traveler Merino Wool Polo Sweater</a> for <strong>$23.99</strong> ($86 off)
 </li>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2168852"">Jos. A. Bank Men's Signature Tailored Fit Check Sportcoat</a> for <b>$79.20</b> (pictured, $419 off)
 </li>
</ul>",Jos. A. Bank Lowest Prices of the Year Event,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/jlha9scawyebdusfnxyi",Up to 85% off sitewide,2017-12-30T11:10:58-05:00,,2168852,free shipping,,5,https://www.dealnews.com/Jos.-A.-Bank-Lowest-Prices-of-the-Year-Event-Up-to-85-off-sitewide-free-shipping/2168852.html
PANTS,"Jos. A. Bank offers its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2168849"">Jos. A. Bank Men's Executive Flat-Front Corduroy Pants</a> in Tan or Brown for <strong>$19.99</strong>. Plus, Bank Account Rewards members get <strong>free shipping</strong>. (Not a member? It's free to <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17089868,2168849"">join</a>.) That's tied with last week's mention, $80 off list, and the lowest price we could find. They're available in select sizes from 30x30"" to 42x32.",Jos. A. Bank Men's Executive Corduroy Pants,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/wtx256vs7tcvxaogmdzw",$20,,2017-12-30T11:04:19-05:00,2168849,free shipping,,3,https://www.dealnews.com/Jos.-A.-Bank-Mens-Executive-Corduroy-Pants-for-20-free-shipping/2168849.html
AFTER CHRISTMAS SALES,"<a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2168855"">Loot Crate</a> takes <b>70% off</b> its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17089871,2168855"">Loot Vault items</a>. Plus, coupon code ""MAG25"" cuts an <strong>extra 25% off</strong>. That beats their Cyber Monday sale, which lacked the extra discount, and is the best discount we've seen on Loot Vault items. Shipping adds <strong>$5</strong>, but orders of $50 or more qualify for free shipping.",Loot Crate LootVault Sale,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/ulwt4ipciszva53pnf22",70% off + 25% off,,2017-12-30T11:03:47-05:00,2168855,free shipping w/ $50,True,5,https://www.dealnews.com/Loot-Crate-Loot-Vault-Sale-70-off-25-off-free-shipping-w-50/2168855.html
HAIR CARE,"SkySeaCloud via Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2168843"">Olaxer Professional Wide Flat-Iron Hair Straightener</a> for $27.99. Coupon code ""4F28R8O3"" cuts that to <strong>$19.99</strong>. With <strong>free shipping</strong>, that's tied with our mention from three weeks ago, $15 off list, and the lowest price we could find. It features 11 temperature settings (from 265°F to 450°F), a 1.7"" ceramic plate, and auto-shut off. Deal ends December 31.",Olaxer Professional Hair Straightener,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/ylrc0sbnzqhnqhmhk4id",$20,,2017-12-30T11:02:07-05:00,2168843,free shipping,,3,https://www.dealnews.com/Olaxer-Professional-Hair-Straightener-for-20-free-shipping/2168843.html
SKIN CARE,"Exclusively for Prime members, Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2168846"">Women's Daily Beauty Sample Box</a> bundled with an <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17089862,2168846"">$7.99 Amazon Credit</a> for <strong>$7.99</strong> with <strong>free shipping</strong>. (The credit must be used towards purchases of <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17089865,2168846"">similar beauty products</a>.) Assuming you'll use the credit, that ties last week's mention and makes the sample box essentially free. Each box includes 10 or more beauty items. It's limited to one box per customer.<br>
<br>
Note: This item ships in one to two weeks.","Women's Beauty Sample Box, $8 Amazon Credit","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/kor66ug3wo7z9u6x6qkl",$8 w/ Prime,,2017-12-30T10:49:01-05:00,2168846,free shipping,True,4,https://www.dealnews.com/Womens-Beauty-Sample-Box-8-Amazon-Credit-for-8-w-Prime-free-shipping/2168846.html
PET FOOD,"Exclusively for Prime members, Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2168834"">Purina Cat Food Sample Box</a> bundled with a <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17089847,2168834"">$6.99 Amazon Credit</a> for <strong>$6.99</strong> with <strong>free shipping</strong>. (The credit must be used towards purchases of select Purina cat products.) That's tied with our mention from three weeks ago, and assuming you'll use the credit, makes the sample box essentially free. Each box contains six or more samples of dry and wet cat food.<br>
<br>
Note: It's expected to ship in one to two weeks.",Purina Cat Food Sample Box w/ $7 Amazon GC,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/gvliiupgkjfo3mfiblju",$7 w/ Prime,,2017-12-30T10:43:41-05:00,2168834,free shipping,True,3,https://www.dealnews.com/Purina-Cat-Food-Sample-Box-w-7-Amazon-GC-for-7-w-Prime-free-shipping/2168834.html
PORTABLE SPEAKERS,"Amazon offers the second-generation <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2168837"">Amazon Echo Dot</a> in Black for <strong>$29.99</strong> with <b>free shipping</b>. (<a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17089850,2168837"">Best Buy</a>, <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17089853,2168837"">Bed Bath &amp; Beyond</a>, and <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17089856,2168837"">Newegg</a> all have it for the same price.) That's tied with our mention from three weeks ago as the lowest price we've seen. (It's the best deal now by $5.) It features Alexa voice control, 802.11n dual-band wireless, Bluetooth, and a 3.5mm audio output.",Amazon Echo Dot,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/gn8yknyd66qithrnwemq",$30,,2017-12-30T10:43:02-05:00,2168837,free shipping,,3,https://www.dealnews.com/Amazon-Echo-Dot-for-30-free-shipping/2168837.html
PROJECTORS,"Home Depot offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2168828"">Outdoor Theatre Total Home FX Kit</a> for <b>$149.75</b> with <b>free shipping</b>. That's the lowest price we could find by $193. The kit includes a 96"" screen, 24-watt speaker, and projector with Bluetooth and one HDMI port.",Outdoor Theatre Total Home FX Kit,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/icgcpianmxg6myimrmtk",$150,,2017-12-30T10:41:19-05:00,2168828,free shipping,True,5,https://www.dealnews.com/Outdoor-Theatre-Total-Home-FX-Kit-for-150-free-shipping/2168828.html
CLOTHING & ACCESSORIES,"<a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2168831"">Dick's Sporting Goods</a> cuts an <strong>extra 25% to 40% off</strong> select <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17089838,2168831"">clearance items</a>, already marked <strong>up to 60% off</strong>. (Discount applies in-cart; alas, not all marked items are eligible.) Shipping adds <strong>$5.99</strong>, but orders of $25 or more bag free shipping. A couple of best bets, with prices after all discounts and $5.99 for shipping:
<ul>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17089841,2168831"">Reebok Women's T-Back Tank Top</a> for <strong>$5.98</strong> ($19 off)
 </li>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17089844,2168831"">adidas Men's Phenom Embossed Tech 3/4-Sleeve Shirt</a> for <strong>$14.38</strong> ($16 off)
 </li>
</ul>",Dick's Sporting Goods Clearance Sale,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/gfakcl9vyd4afpicl3ew",Extra 25% to 40% off,,2017-12-30T10:39:13-05:00,2168831,free shipping w/ $25,,5,https://www.dealnews.com/Dicks-Sporting-Goods-Clearance-Sale-Extra-25-to-40-off-free-shipping-w-25/2168831.html
THINGS TO DO,"DestinationCoupons continues to take <b>60% off</b> a selection of Pogo Passes for select cities via coupon code ""DEST"", as listed below. (Click ""Buy Now"" next to your desired location; the coupon may apply automatically.) It offers discounts on local attractions, amusement parks, sporting events, zoos, and more. Each Pogo Pass is good for one year and is non-transferable. This travel deal ends December 31. The deals:
<ul>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2168519"">Las Vegas Pogo Pass</a> for <b>$39.98</b> ($60 off)
 </li>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17089508,2168519"">Austin Pogo Pass</a> for <b>$39.98</b> ($60 off)
 </li>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17089511,2168519"">Dallas Pogo Pass</a> for <b>$39.98</b> ($60 off)
 </li>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17089514,2168519"">San Antonio Pogo Pass</a> for <b>$39.98</b> ($60 off)
 </li>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17089517,2168519"">Phoenix and Tucson Pogo Pass</a> for <b>$49.98</b> ($60 off)
 </li>
</ul>","Pogo Pass to Las Vegas, Dallas, Austin, more","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/kbb4mkkya2esnxelebmi","60% off, from $40",,2017-12-29T16:01:57-05:00,2168519,,,,https://www.dealnews.com/Pogo-Pass-to-Las-Vegas-Dallas-Austin-more-60-off-from-40/2168519.html
CARD AND BOARD GAMES,"Walmart offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2168825"">Bacon-Opoly Game</a> for <b>$17.28</b>. (<a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17089835,2168825"">Amazon</a> charges the same with free shipping for Prime members.) Opt for in-store <strong>pickup</strong> to avoid the $5.99 shipping fee. That's the lowest price we could find by $3, although we saw it for a buck less in September. It features play for two to six people.",Bacon-Opoly Game,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/ul9acid1vifpshmyrvbl",$17,,2017-12-30T10:26:41-05:00,2168825,pickup at Walmart,,3,https://www.dealnews.com/Bacon-Opoly-Game-for-17-pickup-at-Walmart/2168825.html
SHAVING & GROOMING,"Walmart offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2168822"">Philips Norelco Multigroom Series 5000 Trimmer</a> for <b>$20</b>. (<a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17089832,2168822"">Amazon</a> charges the same.) Opt for in-store <b>pickup</b> to avoid the $5.99 shipping charge. That's tied with our mention from last week as the lowest price we've seen. (It's the best deal we could find now by $7.) The set includes 18 pieces.",Philips Norelco Multigroom 5000 Trimmer,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/ezfjno9iw6x5vzmtou7t",$20,,2017-12-30T10:14:49-05:00,2168822,pickup at Walmart,,4,https://www.dealnews.com/Philips-Norelco-Multigroom-5000-Trimmer-for-20-pickup-at-Walmart/2168822.html
SEASONAL/HOLIDAYS,"Home Depot takes <strong>50% to 75% off</strong> a selection of <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17089826,2168819"">Christmas trees, lighting, and decor</a>. Choose ship-to-store <strong>pickup</strong> to dodge shipping fees, which start at $5.99, or bag free shipping on orders of $45 or more. (Certain items qualify for no-minimum free shipping.) A couple of best bets:
<ul>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17089829,2168819"">LightShow Holiday Projection RGB Ribbon Light 2-Pack</a> for <strong>$4.97</strong> ($15 off)
 </li>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2168819"">Martha Stewart Living 7.5-ft. Indoor Snowy Norwegian Spruce Artificial Christmas Tree w/ Clear Lights</a> for <strong>$249.50</strong> (pictured, $250 off)
 </li>
</ul>",Christmas Items at Home Depot,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/uwnldruhwucxbatxe5lg",50% to 75% off,,2017-12-30T10:13:38-05:00,2168819,free shipping w/ $45,,5,https://www.dealnews.com/Christmas-Items-at-Home-Depot-50-to-75-off-free-shipping-w-45/2168819.html
AUTOMOTIVE,"At Amazon, buy <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17089820,2168816"">any two Rain-X wiper blades</a>, and get <strong>$5 off</strong> a <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17089814,2168816"">future purchase at Amazon</a>. (After your order ships you'll receive a code for $5 off a future purchase.) Plus, Prime members receive <strong>free shipping</strong> on all orders. Deal ends January 1. Some best bets, before discount:
<ul>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2168816"">Rain-X Water 26"" Repellency 2-in-1 Wiper Blade</a> for $14.97 (pictured)
 </li>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17089823,2168816"">Rain-X 17"" Latitude Wiper Blade</a> for $14.97
 </li>
</ul>",Rain-X Latitude Wiper Blades at Amazon,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/yblaggzxjlvwpmfpafmx","Buy 2, get $5 off",,2017-12-30T10:04:00-05:00,2168816,free shipping w/ Prime,,4,https://www.dealnews.com/Rain-X-Latitude-Wiper-Blades-at-Amazon-Buy-2-get-5-off-free-shipping-w-Prime/2168816.html
