url,editors_choice,description,time_modified,hotness,title,picture_url,uuid,category,shipping,price,time_published
https://www.dealnews.com/Abbyson-Living-4-Piece-Sectional-Sofa-for-1-798-free-shipping/2168675.html,,"Overstock.com offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2168675"">Abbyson Living Tanya 4-Piece Sectional Sofa</a> for Grey for $1,839.06. Add it to cart and click through this <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17090090,2168675"">link</a> to drop it to <strong>$1,798.19</strong>. With <strong>free shipping</strong>, that's the lowest price we could find by $41. It measures 146"" x 62"" x 36"" overall. Deal ends January 2.",,4,Abbyson Living 4-Piece Sectional Sofa,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/evfa4ji4tjsb8kgjgdqd",2168675,SOFAS & COUCHES,free shipping,"$1,798",2017-12-31T11:49:44-05:00
"https://www.dealnews.com/lw/click.html?20,2,2167586",,"Sign up for the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2167586"">Chase Sapphire Preferred® Credit Card</a> and earn <strong>50,000 bonus points</strong> after you spend <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17086874,2167586"">$4,000 or more</a> on purchases in the first three months from account opening – that's $625 toward travel when you redeem through Chase Ultimate Rewards®. Plus, earn <strong>5,000 bonus points</strong> after you add the first authorized user and make a purchase in the first three months from account opening. Also, earn <strong>2 points</strong> for every $1 spent on travel and dining at restaurants both in the U.S. and abroad, and <strong>1 point</strong> for every $1 spent on all other purchases. There's a <strong>$0 Intro Annual Fee</strong> for the first year, then $95 for each additional year, and <strong>no foreign transaction fees</strong> on purchases made outside the United States. For more terms and conditions, <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17086877,2167586"">click here</a>.<br>
<br>
This card — and several more — can be found on our <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""http://dealnews.com/credit-cards/s1642/Chase/"">Chase Credit Card page</a>.        <div class=""article-disclaimer"">
            <p class=""article-disclaimer-text"">
                <a href=""#"" class=""article-disclaimer-link info"" data-panel=""article_disclaimer-dialog"" data-dialog_text=""DealNews has financial relationships with the credit card issuers mentioned on our site, and DealNews receives compensation if consumers choose to apply for these by clicking links in our content and ultimately sign up for these specific cards. This compensation has no impact or influence on where or how the cards appears on dealnews.com. DealNews does not include all card companies or all card offers available in the marketplace.&lt;br&gt;&lt;br&gt;
&lt;bold&gt;UGC Disclosure&lt;/bold&gt;&lt;br&gt;
&lt;br&gt;
These responses are not provided or commissioned by the bank advertiser. Responses have not been reviewed, approved or otherwise endorsed by the bank advertiser. It is not the bank advertiser's responsibility to ensure all posts and/or questions are answered.
&lt;bold&gt;Bank Disclaimer&lt;/bold&gt;&lt;br&gt;
&lt;br&gt;
This content is not provided or commissioned by the Bank Advertiser. Opinions expressed here are author's alone, not those of the Bank Advertiser, and have not been reviewed, approved or otherwise endorsed by the Bank Advertiser. This site may be compensated through the Bank Advertiser Affiliate Program."" data-dialog_title=""Advertiser Disclosure"">Advertiser Disclosure</a>
            </p>
        </div>",,,Chase Sapphire Preferred® Card,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/d8ppsk9jlwz1siyg70ap",2167586,CREDIT CARDS,,"50,000 bonus points",2017-12-28T12:11:32-05:00
https://www.dealnews.com/Huawei-Skylake-m5-12-256-GB-Windows-Tablet-PC-for-400-free-shipping/2169146.html,,"MacMall offers the 1.4-lb. <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169146"">Huawei MateBook Intel Skylake Core m5 1.1GHz 12"" 256GB Windows Touch Tablet PC</a> for <strong>$399.99</strong> with <strong>free shipping</strong>. That's $5 under our mention from last month and the lowest price we could find now, also by $5. It features an Intel Core m5-6Y54 1.1GHz Skylake dual-core processor, 12"" 2160x1440 (1440p) IPS touchscreen LCD, 8GB RAM, 256GB SSD, and Windows 10 Home 64-bit.",,4,"Huawei Skylake m5 12"" 256GB Windows Tablet PC","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/iuobh5mi6mcgbbq8i0hw",2169146,LAPTOPS,free shipping,$400,2017-12-31T11:47:31-05:00
https://www.dealnews.com/Columbia-Womens-Bugaboo-Interchange-Jacket-for-114-free-shipping/2169125.html,,"REI Garage offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169125"">Columbia Women's Bugaboo Interchange 3-in-1 Jacket</a> in Dark Raspberry or Grey Ash for <strong>$113.73</strong> with <strong>free shipping</strong>. That's the lowest price we could find by $6. It's available in sizes XS to XL.",,3,Columbia Women's Bugaboo Interchange Jacket,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/avz4pcmjyzlljifgoo7h",2169125,COATS,free shipping,$114,2017-12-31T11:07:19-05:00
https://www.dealnews.com/Joes-New-Balance-End-of-the-Year-Clearance-Up-to-70-off-free-shipping-w-99/2169116.html,,"<a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17090141,2169116"">Joe's New Balance Outlet</a> takes <strong>up to 70% off</strong> a selection of <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17090060,2169116"">New Balance shoes, apparel, and accessories</a> during its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17090063,2169116"">End of the Year Clearance Sale</a>. (Prices are as marked.) Coupon code ""DOLLARSHIP"" unlocks <strong>$1</strong> shipping, or you can spend $99 or more to receive free shipping. (Shipping normally adds $6.95 for orders under $99.) Some exclusions may apply. A couple of best bets, each with <b>$1</b> for shipping via ""DOLLARSHIP"":
<ul>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169116"">New Balance Men's 573 Running Shoes</a> for <strong>$41.99</strong> (pictured, low by $5)
 </li>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17090066,2169116"">New Balance Women's Bomber Jacket</a> for <strong>$58</strong> (low by $9)
 </li>
</ul>",2017-12-31T15:07:43-05:00,5,Joe's New Balance End of the Year Clearance,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/katr4lfyi3waggpadxos",2169116,SHOES,free shipping w/ $99,Up to 70% off,
https://www.dealnews.com/Columbia-Womens-Arcadia-II-Rain-Jacket-for-37-free-shipping/2169104.html,,"EssentialApparel offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169104"">Columbia Women's Arcadia II Rain Jacket</a> in several colors (Stormy Blue pictured) for $49.99. Coupon code ""EXTRA25"" cuts the price to <strong>$37.49</strong>. With <strong>free shipping</strong>, that's the lowest price we could find by $2. (However, we saw it in size XL only for $18 three weeks ago.) It's available in select sizes from XS to XL.",2017-12-31T10:32:23-05:00,3,Columbia Women's Arcadia II Rain Jacket,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/qxu3h05hnvl1lhe9ofrr",2169104,COATS,free shipping,$37,
https://www.dealnews.com/Pinhole-Nanny-Wi-Fi-Cam-for-13-free-s-h-from-China/2169065.html,,"TomTop offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169065"">Pinhole Nanny WiFi Cam</a> for <strong>$12.56</strong> with <strong>free shipping</strong>. That's the lowest price we could find by $8. It features automatic video recording and a built-in rechargeable battery.<br>
<br>
Note: These ship from China and may take up to four weeks to arrive.",2017-12-31T13:58:37-05:00,4,Pinhole Nanny WiFi Cam,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/ho1s5vcpqj8qpxwkqyrq",2169065,SECURITY CAMERAS,free s&h from China,$13,
https://www.dealnews.com/Mac-Book-Pro-i7-15-Retina-Laptop-w-Touch-Bar-for-1-799-free-shipping/2169098.html,,"B&H Photo Video offers the 4-lb. <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169098"">Apple MacBook Pro Intel Skylake Core i7 2.6GHz 15.4"" Retina Laptop</a> in Space Gray for <strong>$1,799</strong> with <strong>free shipping</strong>. That's $600 off and tied with our mention from two weeks ago as the lowest price we've seen.<br>
<br>
The MacBook features the Touch Bar — a touchscreen OLED strip running above the keyboard that supports Touch ID and allows for customized buttons. Other specs include an Intel Core i7 2.6GHz quad-core processor, 15.4"" 2880x1800 IPS LED-backlit Retina Display, 16GB RAM, 256GB SSD, Radeon Pro 455 2GB graphics, 802.11ac wireless, four Thunderbolt 3 ports, and macOS Sierra.",2017-12-31T15:21:54-05:00,3,"MacBook Pro i7 15"" Retina Laptop w/ Touch Bar","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/ae6fugfjhgegmw2lps34",2169098,MACBOOK PRO,free shipping,"$1,799",
https://www.dealnews.com/Qi-Wireless-5-V-9-V-Charging-Pad-for-12-free-s-h-from-China/2169068.html,,"TomTop offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169068"">Qi Wireless 5/9-volt Charging Pad</a> for <strong>$11.99</strong> with <strong>free shipping</strong>. That's the lowest price we could find by $6. It charges compatible Galaxy smartphones and other Qi-compatible devices.<br>
<br>
Note: This item ships from China and may take up to four weeks to arrive.",2017-12-31T15:20:10-05:00,3,Qi Wireless 5V/9V Charging Pad,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/hk8f8udlujvtcy73orrj",2169068,CELL PHONE CHARGERS,free s&h from China,$12,
https://www.dealnews.com/Microfiber-Auto-Window-Cleaner-for-4-free-s-h-from-China/2169074.html,,"TomTop offers this <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169074"">Microfiber Auto Window Cleaner</a> for $4.86. Coupon code ""AK2325"" cuts it to <strong>$3.89</strong>. With <strong>free shipping</strong>, that's the lowest price we could find by $2. It features a microfiber cloth and a long handle.<br>
<br>
Note: This item ships from China and may take up to four weeks to arrive.",2017-12-31T15:19:56-05:00,3,Microfiber Auto Window Cleaner,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/v7gzvk7ivznnjw9zfezb",2169074,AUTOMOTIVE,free s&h from China,$4,
https://www.dealnews.com/Digital-or-Print-Magazine-Subs-at-Amazon-from-4/2169071.html,,"As one of its daily deals, Amazon discounts a selection of <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169071"">print</a> and <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17090039,2169071"">digital magazine subscriptions</a> with prices starting from <strong>$3.75</strong>. (Subscriptions range in duration from six months to one year.) Discounted magazines include Essence, Sports Illustrated, Time, and Popular Science. Deal ends today.<br>
<br>
Note: Print subscriptions auto-renew, although you can cancel at any time.",2017-12-31T13:58:19-05:00,4,Digital or Print Magazine Subs at Amazon,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/fcftffflztmksw9q11a2",2169071,MAGAZINES,,from $4,
https://www.dealnews.com/Verizon-Fios-Just-Stream-It-Bundle-for-50-month/2168594.html,,"At Verizon, you can sign up for the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2168594"">Verizon Fios Just Stream It Bundle</a> for <strong>$49.99 per month</strong>. This bundle includes Fios TV Local bundled with Fios 50/50 Mbps Internet and your choice of one premium movie channel for three months. Also, the standard setup charge is waived, a $99.99 value. Plus, switch to Fios and get out of your contract with <strong>up to a $500 credit</strong> to help cover your early termination fee.",,,Verizon Fios Just Stream It Bundle,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/nznrhqifi6vmgvfqqjjc",2168594,COMPUTER SERVICES,,$50/month,2018-01-01T00:01:00-05:00
https://www.dealnews.com/Furinno-Pasir-4-Tier-Open-Shelf-for-25-pickup-at-Walmart/2169056.html,,"Walmart offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169056"">Furinno Pasir 4-Tier Open Shelf</a> in Steam Beech for <strong>$25</strong>. (<a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17090021,2169056"">Amazon</a> has it for the same price, while <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17090024,2169056"">Home Depot</a> charges a buck more.) Opt for in-store <strong>pickup</strong> to avoid the $5.99 shipping fee. That's the lowest price we could find by $7. It holds up to 25 lbs. per shelf.",2017-12-31T13:04:38-05:00,3,Furinno Pasir 4-Tier Open Shelf,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/d2jyn2tksx8ss4roy5e8",2169056,HOME FURNITURE,pickup at Walmart,$25,
https://www.dealnews.com/2017-Best-of-the-Month-Kindle-eBooks-from-2/2169050.html,,"As one of its daily deals, Amazon discounts a selection of <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169050"">2017 Best of the Month Kindle eBooks</a>, with deals starting from <strong>$1.99</strong>. Discounted titles include Amy Tan's <i>Where The Past Begins</i>, Octavia E. Butler's <i>Seed Harvest</i>, and Malcolm Frank's <i>What To Do When Machines Do Everything</i>. Deal ends today.",2017-12-31T13:57:12-05:00,4,2017 Best of the Month Kindle eBooks,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/qsocqigasnr3khnhhnlz",2169050,EBOOKS,,from $2,
https://www.dealnews.com/Google-Home-Mini-w-25-Walmart-GC-for-29-pickup-at-Walmart/2169047.html,True,"For in-store pickup only, Walmart offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169047"">Google Home Mini</a> in Chalk or Charcoal for <strong>$29</strong>. Plus, <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17090012,2169047"">link your Walmart account to Google</a> and you'll receive a <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17090015,2169047"">$25 Walmart Credit for a future order via Google Express</a>. Assuming you use the credit, that's tied with our expired mention from three days ago as the lowest price we've seen. (It's the best deal now by $25.) The coupon will be automatically issued when your Walmart account is linked to your Google account. Limit two coupons per household. Coupon expires January 31.",2017-12-31T15:06:33-05:00,5,Google Home Mini w/ $25 Walmart GC,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/abo7s9skm7lvkgvwxnbn",2169047,HOME IMPROVEMENT,pickup at Walmart,$29,
https://www.dealnews.com/JBL-Everest-Elite-300-Wireless-Headphones-for-90-5-s-h/2169044.html,True,"As one of its daily deals, Woot offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169044"">JBL Everest Elite 300 NXTGen Wireless Headphones</a> in White for <strong>$89.99</strong> plus <strong>$5</strong> for shipping. That's $10 less than our October mention and the lowest price we've seen for a new pair. (It's the best deal now by $52.) They feature noise cancelling technology, a frequency response of 10 to 22kHz, Bluetooth 4.0, and a built-in microphone. Deal ends today.",2017-12-31T15:11:52-05:00,3,JBL Everest Elite 300 Wireless Headphones,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/jp1isavh7ulxgqnypu5q",2169044,HEADPHONES,$5 shipping,$90,
https://www.dealnews.com/Playmobil-City-Zoo-for-14-free-shipping-w-Prime/2169041.html,,"Amazon offers Prime members the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169041"">Playmobil City Zoo</a> for <strong>$14.39</strong> with <strong>free shipping</strong>. That's the lowest price we could find by $4. This 91-piece set includes several figures.<br>
<br>
Note: It's temporarily out of stock but still available to purchase for this price. (It's expected to be back in stock on January 4.)",2017-12-31T13:03:34-05:00,3,Playmobil City Zoo,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/dtyvfdrdi4jk05xsmr6q",2169041,TOYS & HOBBIES,free shipping w/ Prime,$14,
https://www.dealnews.com/Go-Pet-Club-47-Kitten-Tree-for-27-free-shipping/2169035.html,,"Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169035"">Go Pet Club 47"" Kitten Tree</a> for $29.99. Clip the 10% off coupon to cut that to <b>$26.99</b>. With <strong>free shipping</strong>, that's the lowest price we could find by $8. It measures 29"" x 23"" x 46.75""and is covered in faux fur.<br>
<br>
<i>Update</i>: Note that this item is temporarily out of stock, but can still be ordered at this price for delivery when available.",2017-12-31T13:56:57-05:00,4,"Go Pet Club 47"" Kitten Tree","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/virm11wapscj9xgstk4v",2169035,PETS,free shipping,$27,
https://www.dealnews.com/Precious-Moments-Kermit-Porcelain-Figurine-for-30-free-shipping-w-Prime/2169032.html,,"Amazon offers Prime members the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169032"">Precious Moments Disney The Muppets <i>Music Is What Friendship Sounds Like</i> Porcelain Kermit Figurine</a> for <s>$28.06</s> with <strong>free shipping</strong>. That's the lowest price we could find by $22. It measures approximately 4.5"".<br>
<br>
<i>Update</i>: The price has increased to <strong>$29.75</strong>.",2017-12-31T13:03:23-05:00,2,Precious Moments Kermit Porcelain Figurine,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/j48y5kmqlarkzrvygmrm",2169032,TOYS & HOBBIES,free shipping w/ Prime,$30,
https://www.dealnews.com/Mega-Construx-Despicable-Me-Waterski-Set-for-4-w-25-purchase-pickup-at-Walmart/2169029.html,True,"With orders of $25 or more, Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169029"">Mega Construx Despicable Me Wild Waterski Bike Building Set</a> for <b>$4.20</b>. That's the lowest price we could find by $15. It features three buildable Minion figures with ""water splash"" details and interchangeable parts, including overalls, goggles, arms, and feet.<br>
<br>
Note: This item is part of Amazon's ""add-on"" program and can only be purchased with an order of $25 or more.",2017-12-31T15:11:42-05:00,3,Mega Construx Despicable Me Waterski Set,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/xq23edbgqftbgflby31l",2169029,TOYS & HOBBIES,pickup at Walmart,$4 w/ $25 purchase,
https://www.dealnews.com/Fred-Friends-Taco-Truck-Taco-Holder-2-Pack-for-8-free-shipping-w-Prime/2169026.html,,"Amazon offers Prime members the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169026"">Fred &amp; Friends Taco Truck Taco Holder 2-Pack</a> for <strong>$7.72</strong> with <strong>free shipping</strong> for Prime members. That's the lowest total price we could find by $8. It includes one salsa red truck and one guacamole green truck.",2017-12-31T15:14:31-05:00,3,Fred & Friends Taco Truck Taco Holder 2-Pack,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/wxklaz9gwxobj3wwm4sl",2169026,KITCHEN,free shipping w/ Prime,$8,
"https://www.dealnews.com/lw/click.html?20,2,2168591",,"At Chase, open a new <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2168591"">Chase Premier Plus Checking℠</a> account and <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17089652,2168591"">set up direct deposit</a> to bag a <strong>$300 bonus</strong>. You'll have access to 16,000 Chase ATMs and 5,200 branches. Plus, Chase QuickDeposit℠ lets you deposit checks just by taking a picture. Finally, the Annual Percentage Yield (APY) effective as of 9/18/2017, is 0.01% for all balances in all states. (Interest rates are variable and subject to change.) Deal ends January 18.        <div class=""article-disclaimer"">
            <p class=""article-disclaimer-text"">
                <a href=""#"" class=""article-disclaimer-link info"" data-panel=""article_disclaimer-dialog"" data-dialog_text=""DealNews has financial relationships with many of the credit card issuers and banks mentioned on our site, and DealNews receives compensation if consumers choose to apply for these by clicking links in our content and ultimately sign up for these specific cards or accounts. This compensation has no impact or influence on where or how the cards or accounts appear on dealnews.com. DealNews does not include all card companies, banks  or all card offers available in the marketplace.&lt;br&gt;&lt;br&gt;
&lt;bold&gt;UGC Disclosure&lt;/bold&gt;&lt;br&gt;
&lt;br&gt;
These responses are not provided or commissioned by the bank advertiser. Responses have not been reviewed, approved or otherwise endorsed by the bank advertiser. It is not the bank advertiser's responsibility to ensure all posts and/or questions are answered.
&lt;bold&gt;Bank Disclaimer&lt;/bold&gt;&lt;br&gt;
&lt;br&gt;
This content is not provided or commissioned by the Bank Advertiser. Opinions expressed here are author's alone, not those of the Bank Advertiser, and have not been reviewed, approved or otherwise endorsed by the Bank Advertiser. This site may be compensated through the Bank Advertiser Affiliate Program."" data-dialog_title=""Advertiser Disclosure"">Advertiser Disclosure</a>
            </p>
        </div>",,,Chase Premier Plus Checking℠,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/torxlco2z0vsnzqslvlf",2168591,FINANCIAL SERVICES,,$300 bonus w/ new account,2018-01-01T00:01:00-05:00
https://www.dealnews.com/Fred-Friends-Deep-Tea-Diver-Tea-Infuser-for-8-free-shipping-w-Prime/2169023.html,,"L & P Leading Trend via Amazon offers Prime members the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169023"">Fred &amp; Friends Deep Tea Diver Silicone Tea Infuser</a> for <strong>$8.25</strong> with <strong>free shipping</strong> for Prime members. That's the lowest total price we could find by $8. It's dishwasher- and microwave-safe and features a stainless steel ""air tank"" serves as a counterweight for the infuser.",2017-12-31T13:56:34-05:00,3,Fred & Friends Deep Tea Diver Tea Infuser,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/b91argsljazzobbxv9lg",2169023,KITCHEN,free shipping w/ Prime,$8,
https://www.dealnews.com/APC-UPS-Connect-84-VA-Battery-Back-Up-System-for-35-free-shipping/2169014.html,True,"Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169014"">APC UPS Connect 84VA Battery Back-Up System</a> for <del>$44.05</del>. Clip the $13 off coupon to cut that to <s>$31.05</s>. With <strong>free shipping</strong>, that's the lowest price we could find by $40, although it was a buck less three weeks ago. It features over two hours of network backup power, two surge-protected outlets, a removable battery pack for smartphone charging, and three USB ports.<br>
<br>
<i>Update</i>: The price has increased to $48.40 before coupon, <strong>$35.40</strong> after.",2017-12-31T15:11:33-05:00,4,APC UPS Connect 84VA Battery Back-Up System,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/fstiudygo8w7cjvrslbh",2169014,BATTERY BACKUPS/UPSS,free shipping,$35,
https://www.dealnews.com/L.L.Bean-Girls-Puff-n-Stuff-Jacket-for-22-free-shipping/2169011.html,,"L.L.Bean offers its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169011"">L.L.Bean Boys' Puff-n-Stuff Jacket</a> in three colors (Bold Lilac pictured) for $29.99. Coupon code ""EXTRA25"" cuts that price to <strong>$22.49</strong>. With <strong>free shipping</strong>, that's $37 off and the lowest price we could find. It's available in sizes 10/12 and 14/16. Deal ends January 1.",2017-12-31T13:56:21-05:00,4,L.L.Bean Girls' Puff-n-Stuff Jacket,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/ar6itllqfetcsvfpv661",2169011,KIDS' CLOTHES,free shipping,$22,
https://www.dealnews.com/Insulated-16-oz.-Thermos-w-Tea-Strainer-for-10-free-shipping-w-Prime/2169005.html,,"EFO-S via Amazon offers its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169005"">EFOSHM Insulated Stainless Steel 16-oz. Thermos with Removable Tea Strainer</a> in Black for $16.99. Clip the 40% off coupon to drop the price to <b>$10.19</b>. Plus, Prime members receive <b>free shipping</b>. That's $7 under our January mention and the lowest price we've seen. This double-wall, vacuum-insulated thermos is BPA-free.",2017-12-31T15:06:22-05:00,5,Insulated 16oz. Thermos w/ Tea Strainer,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/hva2w82uuxd8nyp1ryru",2169005,KITCHEN,free shipping w/ Prime,$10,
https://www.dealnews.com/features/Ways-to-Eat-Healthy-on-a-Budget/,,"Want to eat healthier and save more money in the new year? Contrary to popular belief, those two things aren't mutually exclusive. We rounded up a <a data-iref=""fp-feature-content-wide-body"" href=""https://www.dealnews.com/features/Ways-to-Eat-Healthy-on-a-Budget/"">few tips to help you get started on your 2018 resolutions</a>.",,,9 Ways to Eat Healthy on a Budget in 2018,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/qgcpw7qdjaobbvzyvjjz",2163920,CONSUMER NEWS,,,2017-12-28T07:00:01-05:00
https://www.dealnews.com/features/New-Years-Resolutions-That-Will-Save-You-Money/,,"Most sites will tell you to quit smoking or stop buying Starbucks every day if you want to save money in the new year. Here are seven different New Year's resolutions for you to consider, all of which will <a data-iref=""fp-feature-content-wide-body"" href=""https://www.dealnews.com/features/New-Years-Resolutions-That-Will-Save-You-Money/"">save you money in 2018</a>.",,,7 New Year's Resolutions That Will Save You Money,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/jkbpd9vzxgwwk7eixh86",2160185,CONSUMER NEWS,,,2017-12-27T07:00:01-05:00
"https://www.dealnews.com/lw/click.html?20,2,2168621",,"Looking for a new credit card? Check out our <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""http://dealnews.com/credit-cards/s1642/Chase/"">Chase Credit Card page</a> which features several offers available to applicants from a wide range of credit ratings. Some notable cards include Chase Sapphire Preferred®, Chase Freedom Unlimited®, and United MileagePlus® Explorer Card.",,,Latest Credit Card Offers from Chase,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/hozow7nxzxkuqstccluu",2168621,CREDIT CARDS,,,2018-01-01T00:01:00-05:00
