hotness,url,time_modified,price,title,time_published,uuid,picture_url,category,description,editors_choice,shipping
2,https://www.dealnews.com/Alpine-Swiss-Mens-Flip-Flops-for-8-free-shipping/2170058.html,,$8,Alpine Swiss Men's Flip Flops,2018-01-02T07:23:54-05:00,2170058,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/meviryrwtcelunmgfmgw",SHOES,"Art of Deals via eBay continues to offer the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170058"">Alpine Swiss Men's Flip Flops</a> in several colors for <strong>$7.99</strong> with <strong>free shipping</strong>. That's tied with our mention from last week and the lowest price we could find by $16. They're available in sizes from 7 to 13.",,free shipping
3,https://www.dealnews.com/Dr.meter-Soil-Moisture-Light-PH-Meter-for-8-free-shipping-w-Prime/2170055.html,,$8,Dr.meter Soil Moisture / Light / PH Meter,2018-01-02T07:21:59-05:00,2170055,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/gecbiitivi5dgbovt1jl",GARDEN TOOLS,"Thousandshores Inc. via Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170055"">Dr.meter Soil Moisture / Light / PH Meter</a> for $12.99. Coupon code ""EOP9R5AH"" cuts it to <strong>$7.99</strong>. With <strong>free shipping</strong> for Prime members, that's a buck under our July mention, $5 off, and the best price we could find. It reads soil moisture, PH acidity, and light level with two probes. Deal ends January 9.",,free shipping w/ Prime
4,https://www.dealnews.com/H-M-Sale-Up-to-70-off-free-shipping-w-40/2170052.html,,Up to 70% off,H&M Sale,2018-01-02T07:20:16-05:00,2170052,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/hjlxhxzcl7elufa6f6yy",CLOTHING & ACCESSORIES,"<a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170052"">H&amp;M</a> takes <strong>up to 70% off</strong> <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17091893,2170052"">sale styles</a>. (Prices are as marked.) Shipping adds <strong>$5.99</strong>, but orders of $40 receive free shipping via code ""0040"".<p>See all <a data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/s2604/H-M/"">H&amp;M Coupons</a>.</p>",,free shipping w/ $40
4,https://www.dealnews.com/Perpetual-Commotion-2-Player-Game-for-7-free-shipping-w-Prime/2170049.html,,$7,Perpetual Commotion 2-Player Game,2018-01-02T07:19:29-05:00,2170049,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/ycgr7y6ljtjehzj44ezu",CARD AND BOARD GAMES,"Amazon offers Prime members the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170049"">Perpetual Commotion 2-Player Game</a> for <strong>$6.99</strong> with <strong>free shipping</strong>. That's $3 off and the lowest price we could find. This fast-paced card game has won several awards.",,free shipping w/ Prime
4,https://www.dealnews.com/Sweetylife-Knee-Pillow-for-Back-Pain-for-15-free-shipping-w-Prime/2170040.html,,$15,Sweetylife Knee Pillow for Back Pain,2018-01-02T07:13:05-05:00,2170040,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/zrjdzwgcutjjjrbwfzk1",HEALTH,"Sweetylife via Amazon offers Prime members the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170040"">Sweetylife Knee Pillow for Back Pain</a> for $24.80. Coupon code ""IE4EREA4"" cuts it to <strong>$14.88</strong>. With <strong>free shipping</strong>, that's $10 off and the lowest price we could find. It features a breathable easy-clean cover. Deal ends January 31.",,free shipping w/ Prime
3,https://www.dealnews.com/Vizio-Smart-Cast-36-Home-Theater-Sound-Bar-from-160-free-shipping/2170037.html,,from $160,"Vizio SmartCast 36"" Home Theater Sound Bar",2018-01-02T07:08:41-05:00,2170037,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/agqjnjzkouppjcq3bxwp",HOME THEATER SYSTEMS,"Sam's Club offers its members the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170037"">Vizio SmartCast 36"" 5.1-Channel Home Theater Sound Bar System</a> for <strong>$159.88</strong> with <strong>free shipping</strong>. (Non-members pay $15.98 extra.) That's $10 under our mention from last November and the lowest price we could find by $20 today. It features a frequency response of 50Hz to 20kHz, Bluetooth, WiFi, Ethernet, and USB. Deal ends January 28.",,free shipping
3,https://www.dealnews.com/Westinghouse-9-Compact-Ceramic-Heater-for-25-free-shipping-w-Prime/2170034.html,,$25,"Westinghouse 9"" Compact Ceramic Heater",2018-01-02T07:02:10-05:00,2170034,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/hx5fpdblvx2k4fxytic4",HEATERS,"Amazon offers Prime members the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170034"">Westinghouse 9"" Portable Ceramic Heater</a> for <strong>$24.99</strong> with <strong>free shipping</strong>. That's $5 off and the lowest price we could find. It features adjustable thermostat comfort control, two heat settings, fan-only mode, and automatic overheat protection.",,free shipping w/ Prime
3,https://www.dealnews.com/Insignia-40-1080-p-LED-LCD-HDTV-for-180-free-shipping/2170028.html,,$180,"Insignia 40"" 1080p LED LCD HDTV",2018-01-02T07:01:36-05:00,2170028,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/qgkhbkb5iaxdhocarnls",TVS,"Best Buy offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170028"">Insignia 40"" 1080p LED-Backlit LCD HD Television</a>, model no. NS-40D420NA18, for <strong>$179.99</strong> with <strong>free shipping</strong>. That's $70 off and the best price we could find. It features a native resolution of 1920x1080 (1080p), USB, and three HDMI inputs.",,free shipping
,https://www.dealnews.com/features/Strategies-That-Gyms-Use-to-Hook-You-and-How-to-Not-Fall-for-Them/,,,5 Strategies That Gyms Use to Hook You (and How to Not Fall for Them),2018-01-02T07:00:01-05:00,2165807,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/ivkjrkxnd5qeqdeot2xs",BUYING GUIDES,"Joining a gym in January means you may encounter high-pressure sales tactics. If you want to avoid overpaying for a gym membership, <a data-iref=""fp-feature-content-wide-body"" href=""https://www.dealnews.com/features/Strategies-That-Gyms-Use-to-Hook-You-and-How-to-Not-Fall-for-Them/"">be aware of these five sneaky strategies</a> — and have a game plan for fighting back.",,
,"https://www.dealnews.com/lw/click.html?20,2,2168615",,Earn a $150 bonus,Chase Freedom Unlimited® Card,2017-12-31T00:01:00-05:00,2168615,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/ydfbhq1eoc6ncmebhug2",CREDIT CARDS,"Sign up for the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2168615"">Chase Freedom Unlimited® Card</a> and <strong>earn a $150 Bonus</strong> after you spend $500 on purchases in your first three months from account opening. Plus, receive a <strong>0% Intro APR</strong> for 15 months on purchases and balance transfers. (After that, variable APR, currently 15.99% - 24.74%.) Other card features include earning <strong>unlimited 1.5% cash back</strong> on every purchase. It's automatic! Redeem for cash back - any amount, anytime and your Cash Back rewards do not expire as long as your account is open. Plus, there's <strong>no annual fee</strong>. For more terms and conditions, <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17089688,2168615"">click here</a>.<br>
<br>
This card — and several more — can be found on our <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""http://dealnews.com/credit-cards/s1642/Chase/"">Chase Credit Card page</a>.        <div class=""article-disclaimer"">
            <p class=""article-disclaimer-text"">
                <a href=""#"" class=""article-disclaimer-link info"" data-panel=""article_disclaimer-dialog"" data-dialog_text=""DealNews has financial relationships with the credit card issuers mentioned on our site, and DealNews receives compensation if consumers choose to apply for these by clicking links in our content and ultimately sign up for these specific cards. This compensation has no impact or influence on where or how the cards appears on dealnews.com. DealNews does not include all card companies or all card offers available in the marketplace.&lt;br&gt;&lt;br&gt;
&lt;bold&gt;UGC Disclosure&lt;/bold&gt;&lt;br&gt;
&lt;br&gt;
These responses are not provided or commissioned by the bank advertiser. Responses have not been reviewed, approved or otherwise endorsed by the bank advertiser. It is not the bank advertiser's responsibility to ensure all posts and/or questions are answered.
&lt;bold&gt;Bank Disclaimer&lt;/bold&gt;&lt;br&gt;
&lt;br&gt;
This content is not provided or commissioned by the Bank Advertiser. Opinions expressed here are author's alone, not those of the Bank Advertiser, and have not been reviewed, approved or otherwise endorsed by the Bank Advertiser. This site may be compensated through the Bank Advertiser Affiliate Program."" data-dialog_title=""Advertiser Disclosure"">Advertiser Disclosure</a>
            </p>
        </div>
                    <script type=""text/javascript"">
                (function() {

                    var func = function () {

                                                /* Once is enough */
                        if (DN.isset(DN.get(""article_disclaimer-dialog""))) {
                            return;
                        }
                        
                                                    var parent = document.body;
                                                var div = document.createElement('div');
                        div.innerHTML = ""        <div class=\""dn-dialog form-box dn-panel info-dialog\"" id=\""article_disclaimer-dialog\"" >\n                            <div class=\""close icon box-close-white\""><\/div>\n            \n                            <div class=\""dialog-pointer\""><\/div>\n            \n                            <div class=\""hd\"">Disclaimer<\/div>\n            \n            <div class=\""bd\"">\n                        <div id=\""article-disclaimer\""><\/div>\n                    <\/div>\n\n                    <\/div>\n\n        "";
                        while (div.children.length > 0) {
                            parent.appendChild(div.children[0]);
                        }

                        
                            DN.forms.init();

                        
                                            };

                    if (DN.DOMReady) {
                        func();
                    } else {
                        DN.onDOMReady.bind(func);
                    }

                })();
            </script>",,
3,https://www.dealnews.com/Blaster-Master-Zero-for-Switch-3-DS-for-7/2170016.html,,$7,Blaster Master Zero for Switch / 3DS,2018-01-02T06:58:27-05:00,2170016,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/g4cqv7dp9tiizgabr0uf",GAMES,"Nintendo offers downloads of <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170016"">Blaster Master Zero for Nintendo Switch</a> or <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17091884,2170016"">Nintendo 3DS</a> for <strong>$6.99</strong>. That's the lowest price we could find by $3.",,
3,https://www.dealnews.com/Quaker-Chewy-Bites-1-Oz.-Granola-Snacks-16-pk-for-8-free-shipping/2170022.html,,$8,Quaker Chewy Bites 1-Oz. Granola Snacks 16pk,2018-01-02T06:57:22-05:00,2170022,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/wggwylulkios91wdkhfj",GROCERIES,"Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170022"">Quaker Chewy Bites 1-Oz. Granola Snacks 16-Pack</a> in Chocolate Chip for <strong>$8.34</strong> with <strong>free shipping</strong>, via the directions below. That's $5 off and the lowest price we could find. To get this deal:
<ol>
 <li>View the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170022"">Quaker Chewy Bites 1-Oz. Granola Snacks 16-Pack</a> for $12.99
 </li>
 <li>clip the $4-off coupon on the product page
 </li>
 <li>checkout via Subscribe &amp; Save for a final price of <strong>$8.34</strong>
 </li>
</ol>
Note: Be sure to cancel your subscription after your order arrives to avoid being billed for subsequent shipments.",,free shipping
3,https://www.dealnews.com/Burts-Bees-Moisturizing-Lip-Balm-2-Pack-for-4-free-shipping/2170031.html,,$4,Burt's Bees Moisturizing Lip Balm 2-Pack,2018-01-02T06:55:27-05:00,2170031,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/yvfrbigvqghgkvn3cw5y",PERSONAL CARE,"Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170031"">Burt's Bees 100% Natural Moisturizing Lip Balm 2-Pack</a> in Coconut & Pear for $3.89. Check out via Subscribe & Save to cut that to <strong>$3.70</strong> and bag <strong>free shipping</strong>. (<a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17091890,2170031"">Target</a> charges the same price via in-store pickup.) That's around $2 less than you'd pay in any other local store.<br>
<br>
Be sure to cancel your subscription once your order ships to avoid being billed for further shipments.",,free shipping
3,https://www.dealnews.com/Mighty-Gunvolt-Burst-for-Nintendo-Switch-3-DS-for-7/2170025.html,,$7,Mighty Gunvolt Burst for Nintendo Switch/3DS,2018-01-02T06:49:50-05:00,2170025,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/y1le3yxvhj3pkhpenozj",GAMES,"Nintendo offers downloads of <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170025"">Mighty Gunvolt Burst for Nintendo Switch</a> or <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17091887,2170025"">Nintendo 3DS</a> for <strong>$6.99</strong>. That's $3 off and the lowest price we could find.",,
4,https://www.dealnews.com/Outdoor-Power-Equipment-at-Home-Depot-Up-to-35-off-free-shipping/2170010.html,,Up to 35% off,Outdoor Power Equipment at Home Depot,2018-01-02T06:43:15-05:00,2170010,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/t2rinrhipec5klgxwfm2",GARDEN TOOLS,"As one of its daily deal, Home Depot takes <strong>up to 35% off</strong> a selection of <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17091881,2170010"">outdoor power equipment</a>. Plus, all these orders receive <strong>free shipping</strong>. Deal ends today. A couple of best bets:
<ul>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17091875,2170010"">PowerStroke 1,600-PSI 1.2-GPM Electric Pressure Washer</a> for <strong>$69</strong> ($53 off)
 </li>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170010"">Ryobi 16"" 13A Corded Electric Push Mower</a> for <strong>$99</strong> (pictured, $40 off)
 </li>
</ul>",,free shipping
2,https://www.dealnews.com/Better-Homes-and-Gardens-Kelsey-Loft-Bed-for-109-free-shipping/2170013.html,,$109,Better Homes and Gardens Kelsey Loft Bed,2018-01-02T06:39:29-05:00,2170013,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/fpt7w5t92svxn6ag7v31",BED & BATH,"Walmart offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170013"">Better Homes and Gardens Kelsey Twin Metal Loft Bed</a> in Black or White for <strong>$109.20</strong> with <strong>free shipping</strong>. That's $11 under our May mention and the lowest price we could find now by $8. It accommodates a twin mattress and features a weight capacity of 200 lbs.",,free shipping
3,https://www.dealnews.com/Rubbermaid-Collapsible-Cargo-Crate-for-50-5-s-h/2170004.html,,$50,Rubbermaid Collapsible Cargo Crate,2018-01-02T06:38:25-05:00,2170004,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/vix51zlvnn4ggnpeaam3",HOME & GARDEN,"Woot offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170004"">Rubbermaid Collapsible Cargo Crate</a> for <strong>$49.99</strong> plus <strong>$5</strong> for shipping. That's $50 off and the lowest price we could find. It features a retractable handle, measures 15"" x 17.75"" x 18.37"", and has a weight capacity of 40 lbs. Deal ends today.",,$5 shipping
3,https://www.dealnews.com/Kind-Healthy-Grains-Granola-Bars-15-Pack-for-7-free-shipping/2170007.html,,$7,Kind Healthy Grains Granola Bars 15-Pack,2018-01-02T06:33:10-05:00,2170007,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/xqvtune50jl1kcucgvhu",GROCERIES,"Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170007"">Kind Healthy Grains 1.2-oz. Granola Bars 15-Bar Pack</a> in Vanialla Blueberry for $7.26. Check out via Subscribe & Save to cut that to <strong>$6.90</strong> and bag <strong>free shipping</strong>. That's tied with our November mention and a buck below what you'd pay for this quantity at a local store. These bars are gluten-free.<br>
<br>
Be sure to cancel Subscribe & Save once your order ships to avoid being billed for subsequent shipments.",,free shipping
3,https://www.dealnews.com/Stamina-ATS-Air-Rower-for-220-5-s-h/2170001.html,,$220,Stamina ATS Air Rower,2018-01-02T06:29:22-05:00,2170001,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/mdhvblbwn38cfzukbag1",EXERCISE EQUIPMENT,"As one of its daily deals, Woot offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170001"">Stamina ATS Air Rower</a> in Black/Blue for <strong>$219.99</strong> plus <strong>$5</strong> for shipping. That's the lowest price we could find by $74. This wind-resistance rowing machine features a multi-function monitor, adjustable foot straps, and a foldable frame. Deal ends today.",,$5 shipping
,"https://www.dealnews.com/lw/click.html?20,2,2168627",,0% intro fee,BankAmericard® Credit Card,2018-01-01T00:01:00-05:00,2168627,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/neoa6i4qkb20kr8rjl1e",CREDIT CARDS,"At Bank of America, apply for the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2168627"">BankAmericard® Credit Card</a> and receive a <strong>$0 Intro balance transfer fee</strong> for the first 60 days your account is open. After that, the fee for future balance transfers is 3% (min. $10). There's also <strong>no penalty APR</strong>. Paying late won't automatically raise your interest rate (APR). You can also <strong>access your FICO Score</strong> for free within Online Banking or your Mobile Banking app. Plus, the <strong>Zero Liability Fraud protection</strong> insures you're not responsible for any fraudulent charges made on your account. Also, the BankAmericard® credit card features chip technology for enhanced security at chip-enabled merchant terminals. Other account pricing and terms apply. Finally, there's <strong>no annual fee</strong>.<br>
<br>
This card — and several more — can be found on our <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""http://dealnews.com/credit-cards/s1631/Bank-of-America/"">Bank of America credit card page</a>.        <div class=""article-disclaimer"">
            <p class=""article-disclaimer-text"">
                <a href=""#"" class=""article-disclaimer-link info"" data-panel=""article_disclaimer-dialog"" data-dialog_text=""DealNews has financial relationships with the credit card issuers mentioned on our site, and DealNews receives compensation if consumers choose to apply for these by clicking links in our content and ultimately sign up for these specific cards. This compensation has no impact or influence on where or how the cards appears on dealnews.com. DealNews does not include all card companies or all card offers available in the marketplace.&lt;br&gt;&lt;br&gt;
&lt;bold&gt;UGC Disclosure&lt;/bold&gt;&lt;br&gt;
&lt;br&gt;
These responses are not provided or commissioned by the bank advertiser. Responses have not been reviewed, approved or otherwise endorsed by the bank advertiser. It is not the bank advertiser's responsibility to ensure all posts and/or questions are answered.
&lt;bold&gt;Bank Disclaimer&lt;/bold&gt;&lt;br&gt;
&lt;br&gt;
This content is not provided or commissioned by the Bank Advertiser. Opinions expressed here are author's alone, not those of the Bank Advertiser, and have not been reviewed, approved or otherwise endorsed by the Bank Advertiser. This site may be compensated through the Bank Advertiser Affiliate Program."" data-dialog_title=""Advertiser Disclosure"">Advertiser Disclosure</a>
            </p>
        </div>",,
