url,description,title,picture_url,price,hotness,category,editors_choice,shipping,time_published,time_modified,uuid
https://www.dealnews.com/Tacklife-Classic-Tire-Pressure-Gauge-for-7-free-shipping-w-Prime/2171738.html,"QMTL via Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171738"">Tacklife Classic Tire Pressure Gauge</a> for $9.97. Coupon code ""X78447B8"" cuts that to <strong>$6.98</strong>. Plus, Prime members receive <strong>free shipping</strong>. That's tied with our June mention, $13 off list, and the lowest price we could find. It features four reading settings (PSI, bar, kg/cm2, and kpa), zero to 100-PSI range, and a backlit display.",Tacklife Classic Tire Pressure Gauge,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/pvdznay5cjwajpdl66qh",$7,3,AUTOMOTIVE,,free shipping w/ Prime,2018-01-04T11:25:57-05:00,,2171738
https://www.dealnews.com/LE-75-W-Equivalent-Motion-Sensor-Floodlight-for-18-free-shipping-w-Prime/2171753.html,"Neon Mart via Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171753"">Lighting Ever 75-watt Equivalent Motion Sensor LED Floodlight</a> for $20.99. Coupon code ""OU88BL8O"" cuts that to <strong>$18.26</strong>. Plus, Prime members bag <strong>free shipping</strong>. That's the lowest price we could find by $4. It features a 2,400-lumen output, 26"" detection range, and adjustable lighting and detection settings. Deal ends January 10.",LE 75W Equivalent Motion Sensor Floodlight,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/ctbzqdnarmfxidzlcctv",$18,3,LIGHTING & LAMPS,,free shipping w/ Prime,2018-01-04T11:19:58-05:00,,2171753
https://www.dealnews.com/Xbox-One-S-500-GB-Console-w-3-Games-for-199-free-shipping/2171645.html,"Walmart offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171645"">Microsoft Xbox One S Forza Horizon 3 Hot Wheels 500GB Console Bundle</a> in White bundled with the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17096153,2171645"">Call of Duty Infinite Warfare + WWII Combo Pack for Xbox One</a> for <strong>$199</strong> with <strong>free shipping</strong>. That's $40 under the lowest price we could find for these items purchased separately elsewhere. (For further comparison, we saw the Forza Horizon 3 console bundle alone for $180 three days ago; with the extra two games, that makes this the best offer we've seen involving this console bundle.)<br>
<br>
The console features 4K Ultra HD video and Blu-ray support, High Dynamic Range, a streamlined wireless controller, integrated power supply, IR blaster, and vertical stand. The bundle includes downloads of Forza Horizon 3 and the Hot Wheels expansion, as well as physical copies of Call of Duty: Infinite Warfare and Call of Duty: WWII.",Xbox One S 500GB Console w/ 3 Games,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/zullyhp0ooyxglusqjvs",$199,3,CONSOLES,,free shipping,,2018-01-04T11:21:06-05:00,2171645
https://www.dealnews.com/Lemfo-Fitness-Tracker-w-HRM-for-24-free-shipping/2171741.html,"Lemfo via Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171741"">Lemfo Fitness Tracker with Heart Rate Monitor</a> for $33.99. Coupon code ""O9EYA68J"" cuts the price to <strong>$23.79</strong>. With <strong>free shipping</strong>, that's the lowest price we could find by $2, although we saw it for a few cents less last Black Friday week. It monitors heart rate, sleep, steps, distances, and calories burned via the Lemfo Band app for <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17096114,2171741"">iOS</a> or <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17096117,2171741"">Android</a>. Deal ends January 31.",Lemfo Fitness Tracker w/ HRM,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/y0wx8xiuzl20yv5lcekz",$24,3,SPORTS & FITNESS,,free shipping,2018-01-04T11:17:29-05:00,,2171741
https://www.dealnews.com/Southwest-Nationwide-Winter-Fares-from-40-1-way/2171750.html,"Southwest Airlines via DealBase discounts <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171750"">Southwest Airlines 1-Way Fares Nationwide</a> with prices starting at <strong>$39.98</strong>. (On the DealBase landing page, click on ""Southwest Airlines"" in the top line to see this sale.) That's the lowest price we could find for select routes by at least $12. This price is valid for flights departing on January 25, from Las Vegas, NV, (LAS), with arrival in Los Angeles, CA, (LAX). Note that blackout dates and other conditions may apply. Book this travel deal by January 25 for travel from January 23 through May 23.<br>
<br>
All prices, dates, and booking details were valid at the time of publication.",Southwest Nationwide Winter Fares,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/j3lmanantaer0jjsxz6z",from $40 1-way,4,AIRFARE,,,2018-01-04T11:11:00-05:00,,2171750
https://www.dealnews.com/Columbia-Web-Specials-Up-to-60-off-free-shipping/2171723.html,"<a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17096105,2171723"">Columbia</a> takes <b>up to 60% off</b> a selection of <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17096051,2171723"">men's, women's, and kids' outerwear and jackets</a> via coupon code ""COLNEWYEAR60"" during its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171723"">Web Specials Sale</a>. (The discount is taken from the item's <i>original</i> price; it doesn't stack with the sale price.) Plus, Greater Rewards members receive <strong>free shipping</strong>. (Not a member? It's free to <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17096054,2171723"">sign up</a>.) Some exclusions may apply. Deal ends January 29.<p>See all <a data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/s38814/Columbia/"">Columbia Coupons</a>.</p>",Columbia Web Specials,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/dr1ruz210jr1pm2esjeq",Up to 60% off,5,CLOTHING & ACCESSORIES,,free shipping,,2018-01-05T03:16:41-05:00,2171723
https://www.dealnews.com/Refurb-Alcatel-Pixi-7-8-GB-7-Tablet-2-GB-Data-for-35-free-shipping/2171639.html,"FreedomPop offers the refurbished 10-oz. <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171639"">Alcatel OneTouch Pixi 7 8GB 7"" 4G LTE Android Tablet for FreedomPop</a> bundled with a <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17095610,2171639"">FreedomPop Unlimited Talk, Text, and 2GB 4G LTE Data 1-Month Trial</a> and <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17096090,2171639"">FreedomPop Phone Premier 1-Month Trial</a> for <strong>$34.99</strong> with <strong>free shipping</strong>. (Choose ""Super Saver"" shipping during checkout.) That's $5 under our May mention (although that included 1GB bonus data instead of the Phone Premier trial) and the best deal we've seen for this tablet without a contract. (It's also $12 less than you'd pay for <i>just the tablet</i> elsewhere.)<br>
<br>
It features a 7"" 1024x600 touchscreen LCD, 1.2GHz dual-core processor, 1GB RAM, 8GB internal storage, 2-megapixel rear camera, 0.3-megapixel front-facing camera, and Android 5.0 (Lollipop).<br>
<br>
Note: A 90-day Freedompop warranty applies. Be sure to switch to the free 500MB/month plan and cancel your trial before your initial free month expires, or you'll be billed $98.88 every six months.","Refurb Alcatel Pixi 7 8GB 7"" Tablet, 2GB Data","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/fibvbzvr8r6tliutejhj",$35,1,TABLETS,,free shipping,2018-01-04T11:02:43-05:00,,2171639
https://www.dealnews.com/Jos.-A.-Bank-Mens-Traveler-Slim-Fit-Suit-for-99-free-shipping/2171714.html,"Jos. A. Bank offers its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171714"">Jos. A. Bank Men's Traveler Collection Slim Fit Suit</a> in Grey or Dark Grey for <strong>$99</strong> with <strong>free shipping</strong>. That's $99 under yesterday's mention, $599 off list, and the lowest price we could find. It's available in select regular sizes from 35S to 46L and big & tall sizes from 40XL to 48L.",Jos. A. Bank Men's Traveler Slim Fit Suit,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/nz94bshex4p2kdqyk3lo",$99,3,SUITS,,free shipping,2018-01-04T10:59:35-05:00,,2171714
https://www.dealnews.com/Kitchen-Clearance-at-Macys-Up-to-65-off-free-s-h-w-beauty-item/2171726.html,"Macy's takes <strong>up to 65% off</strong> a selection of <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17096060,2171726"">kitchen clearance items</a>. Plus, coupon code ""WKND"" takes an <strong>extra 15% off</strong> <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17096063,2171726"">select items</a>. (Eligible items are marked.) Pad your order with a <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17096066,2171726"">beauty item</a> (they start at $3) to bag <strong>free shipping</strong>; otherwise, shipping adds $10.95. Deal ends January 7. A couple of best bets:
<ul>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171726"">Martha Stewart Collection Halloween Cupcake Liners &amp; Toppers</a> for <strong>$7.53</strong> (pictured, $11 off)
 </li>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17096069,2171726"">Cole &amp; Mason Black Richmond Electric Mill Gift Set</a> for <strong>$35.93</strong> (tied at <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17096072,2171726"">Amazon</a>; low by $24)
 </li>
</ul>",Kitchen Clearance at Macy's,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/a3c9aulrtcs3lahl0r7m",Up to 65% off,4,KITCHEN,,free s&h w/beauty item,,2018-01-05T03:38:21-05:00,2171726
https://www.dealnews.com/Columbia-Womens-Karis-Gale-Long-Jacket-for-80-free-shipping/2171720.html,"Columbia offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171720"">Columbia Women's Karis Gale Long Jacket</a> in several colors (Dark Raspberry pictured) for $99.99. Coupon code ""COLNEWYEAR60"" knocks it to <strong>$79.99</strong>. Plus, Greater Rewards members receive <strong>free shipping</strong>. (Not a member? It's free to <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17096033,2171720"">sign up</a>.) That's $120 off and tied with our mention from a week ago as the lowest price we could find. It's available in select sizes from XS to XL. Deal ends January 29.",Columbia Women's Karis Gale Long Jacket,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/lu2jamll4nj7mgnamgp6",$80,3,COATS,,free shipping,,2018-01-04T10:54:28-05:00,2171720
https://www.dealnews.com/Lenovo-Flash-Sale-Up-to-30-off-free-shipping/2171705.html,"<a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171705"">Lenovo</a> takes <strong>up to 30% off</strong> a selection of its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17095955,2171705"">Lenovo laptops</a> as part of its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17095958,2171705"">Flash Sale</a>, via coupon code ""4DAYSALE"". Plus, all orders bag <strong>free shipping</strong>. Deal ends January 7.<p>See all <a data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/s1662/Lenovo/"">Lenovo Coupons</a>.</p>",Lenovo Flash Sale,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/xegjgvthrhgw8zgbaciz",Up to 30% off,3,LAPTOPS,,free shipping,2018-01-04T10:43:42-05:00,,2171705
https://www.dealnews.com/Ambolove-AC600-Dual-Band-USB-Wi-Fi-Adapter-for-11-free-shipping-w-Prime/2171702.html,"Happygo Forever via Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171702"">Ambolove AC600 Dual Band USB 802.11ac Wireless Adapter with 5dBi antenna</a> for $16.99. Coupon code ""MCWXPEV2 cuts it to <strong>$10.99</strong>. With <strong>free shipping</strong> for Prime members, that's $1 under the lowest price we could find for a similar adapter elsewhere, although we saw it for a buck less on Black Friday. It features up to 600Mb/s WiFi speeds on 5GHz and 2.4GHz bands. Deal ends January 15.",Ambolove AC600 Dual Band USB WiFi Adapter,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/mb0yvltsdfdftsynbwwc",$11,3,ADAPTERS,,free shipping w/ Prime,,2018-01-04T21:24:21-05:00,2171702
https://www.dealnews.com/Oakley-Unisex-Turbine-Polarized-Sunglasses-for-60-free-shipping/2171597.html,"6pm offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171597"">Oakley Unisex Turbine Rotor Polarized Sunglasses</a> in Black/Tungsten Iridium for <strong>$59.99</strong> with <strong>free shipping</strong>. That's $21 under our September mention and the lowest price we could find now by $14. They feature 100% UV protection, an O-Matter frame, Plutonite lenses, and Unobtainium panels at temple tips and nose.",Oakley Unisex Turbine Polarized Sunglasses,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/uh8qlz17smocltxx4rhq",$60,3,SUNGLASSES,,free shipping,,2018-01-04T21:20:35-05:00,2171597
https://www.dealnews.com/Trolli-Sour-Bite-Gummi-Crawlers-5-lb.-Bag-for-11-free-shipping/2171699.html,"Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171699"">Trolli Sour Bite Gummi Crawlers 5-lb. Bag</a> for <b>$11.24</b> with <b>free shipping</b> via the following steps. That's the lowest price we could find by $6. To get this deal:
<ol>
 <li>View the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171699"">Trolli Sour Bite Gummi Crawlers 5-lb. Bag</a> for $14.99
 </li>
 <li>clip the ""20% off"" coupon
 </li>
 <li>check out via Subscribe &amp; Save for a final price of <b>$11.24</b>
 </li>
</ol>
Note: Be sure to cancel Subscribe & Save after your item ships to avoid being billed for future shipments.",Trolli Sour Bite Gummi Crawlers 5-lb. Bag,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/c5ec2o9t6qkpghwmnvkw",$11,3,GROCERIES,,free shipping,,2018-01-04T21:20:27-05:00,2171699
https://www.dealnews.com/Scosche-handle-IT-Cell-Phone-Bike-Mount-for-4-pickup-at-Walmart/2171690.html,"Walmart offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171690"">Scosche handleIT Cell Phone Bike Mount</a> for <strong>$3.94</strong>. Opt for in-store <strong>pickup</strong> to avoid the $5.99 shipping fee. That's the lowest price we could find by $11. It's compatible with devices up to 4"" wide and attaches to most handle bar sizes.",Scosche handleIT Cell Phone Bike Mount,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/bkgwnpzeu9ovcbzayaau",$4,3,BICYCLING,True,pickup at Walmart,,2018-01-05T04:15:30-05:00,2171690
https://www.dealnews.com/Columbia-Womens-W-Mountainside-Gloves-for-20-free-shipping/2171651.html,"Columbia offers its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171651"">Columbia Women's W Mountainside Gloves</a> in several colors (Black pictured) for <strong>$19.90</strong>. Plus, Greater Rewards members receive <strong>free shipping</strong>. (Not a member? It's free to <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17095649,2171651"">sign up</a>.) That's the lowest price we could find by $4. They feature a PU grip palm, touchscreen-compatible fingertip, and elasticated wrists. They're available in sizes S to XL.",Columbia Women's W Mountainside Gloves,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/qqxxglwtf8whd0mjsg9f",$20,2,ACCESSORIES,,free shipping,,2018-01-04T10:19:55-05:00,2171651
https://www.dealnews.com/Under-Armour-Mens-Storm-Armour-Fleece-Hoodie-for-30-free-shipping/2171591.html,"Under Armour offers its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171591"">Under Armour Men's Storm Armour Fleece Logo Twist Hoodie</a> in Green/Orange for <strong>$29.99</strong>. Plus, coupon code ""FSBD17"" bags <strong>free shipping</strong>. That's a savings of $35 and the best price we could find. It's available in sizes S to 3XL.",Under Armour Men's Storm Armour Fleece Hoodie,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/kywa8atbtudvajzyiquj",$30,3,SWEATSHIRTS & HOODIES,,free shipping,,2018-01-04T21:18:40-05:00,2171591
https://www.dealnews.com/Vienna-Full-Spectrum-3-Light-Ceiling-Fixture-for-170-free-shipping/2171693.html,"Lamps Plus offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171693"">Vienna Full Spectrum Ibeza 15"" Wide 3-Light Crystal Ceiling Fixture</a> in Mocha for <strong>$169.95</strong> with <strong>free shipping</strong>. That's $130 off and the lowest price we could find. It requires three maximum 60-watt standard base bulbs (not included).",Vienna Full Spectrum 3-Light Ceiling Fixture,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/bisuvtflvuw0z6n4ahvk",$170,3,LIGHTING & LAMPS,,free shipping,,2018-01-04T21:14:43-05:00,2171693
https://www.dealnews.com/4-moms-Breeze-Play-Yard-for-200-free-shipping/2171687.html,"Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171687"">4moms Breeze Play Yard</a> in Grey for <strong>$199.99</strong> with <strong>free shipping</strong>. That's the lowest price we could find by $100.",4moms Breeze Play Yard,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/jrhxajmweo05n8f0sjor",$200,2,BABIES & KIDS ITEMS,,free shipping,2018-01-04T10:12:14-05:00,,2171687
https://www.dealnews.com/Kenneth-Cole-Mens-Pyra-Mid-Lace-Up-Shoes-for-28-free-shipping/2171681.html,"Men's Wearhouse offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171681"">Kenneth Cole Men's Pyra-Mid Lace-Up Shoes</a> in Brown for <b>$27.99</b>. Plus, Perfect Fit Rewards members bag <strong>free shipping</strong>. (Not a member? It's free to <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17095844,2171681"">join</a>.) That's $127 off list and the lowest price we could find. They're available in sizes <del>9.5 to 12</del> 10 to 11.<br>
<br>
Prefer another color? They're available in <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17095847,2171681"">Black</a> for $34.99 with free Perfect Fit Rewards shipping. That's $120 off list and the lowest price we could find. They're available in select sizes from <del>8 to 12</del> 10 to 11. Both deals ends January 7.",Kenneth Cole Men's Pyra-Mid Lace-Up Shoes,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/bns8xw0mzeuxiiwmvtrk",$28,5,SHOES,True,free shipping,,2018-01-05T03:16:16-05:00,2171681
https://www.dealnews.com/Carnival-4-Nt-Mexico-Cruise-in-February-from-388-for-2/2171684.html,"Cruise.com via ShermansCruise offers a <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171684"">Carnival Cruises 4-Night Mexico Cruise for Two</a> with prices starting from <strong>$388</strong>. (Scroll to the bottom of the landing page and click ""Book Now"" next to the February 5 sailing date.) That's the lowest price we could find by $30. This roundtrip cruise aboard the Carnival Inspiration departs from Long Beach, CA, on February 5. Additional fees may apply. Book this travel deal by February 4.",Carnival 4Nt Mexico Cruise in February,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/x8hesr9n6yqitxngw61w",from $388 for 2,3,CRUISES,,,2018-01-04T10:05:32-05:00,,2171684
https://www.dealnews.com/Audro-8-Outlet-Surge-Protector-Tower-for-15-free-shipping-w-Prime/2171672.html,"Entronik via Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171672"">Audro 8-Outlet Surge Protector Tower</a> in Black or White for $19.97. Coupon code ""FWKT4MDK"" drops it to <b>$14.98</b>. Plus, Prime members bag <b>free shipping</b>. That's $5 off list and the lowest price we could find. It features LED indicator lights for each outlet and a 6-foot power cord. Deal ends January 13.",Audro 8-Outlet Surge Protector Tower,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/zqgwat8pztz5cu1hvflp",$15,3,EXTENSION CORDS & POWER STRIPS,,free shipping w/ Prime,,2018-01-04T21:14:19-05:00,2171672
https://www.dealnews.com/Rok-Industries-2-Shoe-Electric-Boot-Dryer-for-29-free-shipping/2171588.html,"Mrpearl11 via eBay offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171588"">Rok Industries 2-Shoe Electric Boot Dryer</a> for <strong>$29</strong> with <strong>free shipping</strong>. That's the lowest price we could find by $11. It features two 16"" drying tubes, a 36-watt heating element, and power light indicator.",Rok Industries 2-Shoe Electric Boot Dryer,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/vavalny6dq349nomkkgb",$29,2,HOUSEHOLD ITEMS,,free shipping,,2018-01-04T09:58:55-05:00,2171588
https://www.dealnews.com/Black-Decker-Lightweight-Hand-Mixer-for-11-pickup-at-Walmart/2171618.html,"Walmart offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171618"">Black + Decker 175-watt Lightweight Hand Mixer</a> in White for $11.59. Opt for in-store <strong>pickup</strong> to drop the price to <strong>$11.29</strong>. (<a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17095805,2171618"">Amazon</a> charges slightly more with free Prime shipping.) That's the lowest price we could find by $2, although most retailers charge at least $19. It features five speeds plus power boost, dishwasher-safe chrome beaters, a comfort grip, and bowl and heel rests.",Black + Decker Lightweight Hand Mixer,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/l73qs66skaass5dkxrki",$11,2,SMALL APPLIANCES,,pickup at Walmart,,2018-01-04T09:41:57-05:00,2171618
https://www.dealnews.com/Bulbhead-Air-Dragon-Portable-Air-Compressor-for-18-free-shipping/2171585.html,"sharp prices via eBay offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171585"">Bulbhead Air Dragon Portable Air Compressor</a> for <strong>$17.99</strong> with <strong>free shipping</strong>. That's the lowest price we could find by $7. It features a 14-foot power cable, built in LED light for emergency night repairs, a pressure hose, and a ball and balloon adapter pin.",Bulbhead Air Dragon Portable Air Compressor,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/gjvujrfk2z4ge8y6yrws",$18,3,TOOLS & HARDWARE,,free shipping,,2018-01-04T21:38:13-05:00,2171585
https://www.dealnews.com/Devon-Jones-Mens-Classic-Reversible-Jacket-for-17-4-s-h/2171657.html,"TheDealRack via eBay offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171657"">Devon &amp; Jones Men's Classic Reversible Jacket</a> in several colors (Green pictured) for <strong>$17.09</strong> plus <strong>$4.25</strong> for shipping. That's the lowest price we could find by $5. It's available in select sizes from XS to 4XL.",Devon & Jones Men's Classic Reversible Jacket,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/xhkitmqdhnmnkxgnaueb",$17,3,COATS,,$4 shipping,,2018-01-04T21:13:05-05:00,2171657
https://www.dealnews.com/The-Family-Handyman-1-Year-Subscription-for-8-free-shipping/2171630.html,"Amazon offers <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171630"">The Family Handyman Magazine 1-Year Subscription</a> (9 issues) for <strong>$8</strong>. That's tied with our mention from last October and the lowest price we could find today by a buck.<br>
<br>
Note that this is an auto-renewal subscription. You can cancel at any time.",The Family Handyman 1-Year Subscription,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/hamjaroaasjr6mqd2su1",$8,2,MAGAZINES,,free shipping,,2018-01-04T09:25:02-05:00,2171630
https://www.dealnews.com/Auto-Vox-M1-W-Wireless-Backup-Camera-Kit-for-77-free-shipping/2171660.html,"Auto-Vox via Amazon offers its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171660"">Auto-Vox M1W Wireless Backup Camera Kit</a> for $109.99. Coupon code ""BWK2G36Q"" cuts that to <strong>$76.99</strong>. With <strong>free shipping</strong>, that's the lowest price we could find by $31, although we saw it for $13 less last month. It features a 4.3"" LCD monitor, night vision, and waterproof wireless transmitter. Deal ends January 8.",Auto-Vox M1W Wireless Backup Camera Kit,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/ufqyyh2suyq46g5g42pk",$77,3,AUTOMOTIVE,,free shipping,,2018-01-04T21:09:45-05:00,2171660
