picture_url,category,shipping,hotness,editors_choice,time_published,price,description,url,title,time_modified,uuid
"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/wtx256vs7tcvxaogmdzw",PANTS,free shipping,3,,,$20,"Jos. A. Bank offers its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2168849"">Jos. A. Bank Men's Executive Flat-Front Corduroy Pants</a> in Tan or Brown for <strong>$19.99</strong>. Plus, Bank Account Rewards members get <strong>free shipping</strong>. (Not a member? It's free to <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17089868,2168849"">join</a>.) That's tied with last week's mention, $80 off list, and the lowest price we could find. They're available in select sizes from 30x30"" to 42x32.",https://www.dealnews.com/Jos.-A.-Bank-Mens-Executive-Corduroy-Pants-for-20-free-shipping/2168849.html,Jos. A. Bank Men's Executive Corduroy Pants,2017-12-30T16:20:39-05:00,2168849
"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/ulwt4ipciszva53pnf22",AFTER CHRISTMAS SALES,free shipping w/ $50,5,True,,70% off + 25% off,"<a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2168855"">Loot Crate</a> takes <b>70% off</b> its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17089871,2168855"">Loot Vault items</a>. Plus, coupon code ""MAG25"" cuts an <strong>extra 25% off</strong>. That beats their Cyber Monday sale, which lacked the extra discount, and is the best discount we've seen on Loot Vault items. Shipping adds <strong>$5</strong>, but orders of $50 or more qualify for free shipping.",https://www.dealnews.com/Loot-Crate-Loot-Vault-Sale-70-off-25-off-free-shipping-w-50/2168855.html,Loot Crate LootVault Sale,2017-12-30T15:24:56-05:00,2168855
"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/ylrc0sbnzqhnqhmhk4id",HAIR CARE,free shipping,2,,2017-12-30T11:02:07-05:00,$20,"SkySeaCloud via Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2168843"">Olaxer Professional Wide Flat-Iron Hair Straightener</a> for $27.99. Coupon code ""4F28R8O3"" cuts that to <strong>$19.99</strong>. With <strong>free shipping</strong>, that's tied with our mention from three weeks ago, $15 off list, and the lowest price we could find. It features 11 temperature settings (from 265°F to 450°F), a 1.7"" ceramic plate, and auto-shut off. Deal ends December 31.",https://www.dealnews.com/Olaxer-Professional-Hair-Straightener-for-20-free-shipping/2168843.html,Olaxer Professional Hair Straightener,,2168843
"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/kor66ug3wo7z9u6x6qkl",SKIN CARE,free shipping,4,True,,$8 w/ Prime,"Exclusively for Prime members, Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2168846"">Women's Daily Beauty Sample Box</a> bundled with an <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17089862,2168846"">$7.99 Amazon Credit</a> for <strong>$7.99</strong> with <strong>free shipping</strong>. (The credit must be used towards purchases of <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17089865,2168846"">similar beauty products</a>.) Assuming you'll use the credit, that ties last week's mention and makes the sample box essentially free. Each box includes 10 or more beauty items. It's limited to one box per customer.<br>
<br>
Note: This item ships in one to two weeks.",https://www.dealnews.com/Womens-Beauty-Sample-Box-8-Amazon-Credit-for-8-w-Prime-free-shipping/2168846.html,"Women's Beauty Sample Box, $8 Amazon Credit",2017-12-30T15:36:01-05:00,2168846
"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/gvliiupgkjfo3mfiblju",PET FOOD,free shipping,3,True,,$7 w/ Prime,"Exclusively for Prime members, Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2168834"">Purina Cat Food Sample Box</a> bundled with a <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17089847,2168834"">$6.99 Amazon Credit</a> for <strong>$6.99</strong> with <strong>free shipping</strong>. (The credit must be used towards purchases of select Purina cat products.) That's tied with our mention from three weeks ago, and assuming you'll use the credit, makes the sample box essentially free. Each box contains six or more samples of dry and wet cat food.<br>
<br>
Note: It's expected to ship in one to two weeks.",https://www.dealnews.com/Purina-Cat-Food-Sample-Box-w-7-Amazon-GC-for-7-w-Prime-free-shipping/2168834.html,Purina Cat Food Sample Box w/ $7 Amazon GC,2017-12-30T15:35:33-05:00,2168834
"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/aqgroaw40es5ego2zmp5",CREDIT CARDS,,,,2017-12-31T00:01:00-05:00,"Earn 80,000 Bonus Points","Sign up for the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2168612"">Marriott Rewards® Premier Credit Card</a> and <strong>earn 80,000 Bonus Points</strong> after you <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17089679,2168612"">spend $3,000 on purchases</a> in the first 3 months from account opening. Plus, <strong>earn 7,500 Bonus Points</strong> when you add the first authorized user and make a purchase in the first 3 months from account opening. You'll also <strong>earn 5 points</strong> for every $1 spent at 5,700 Marriott locations, <strong>2 points</strong> for every $1 spent on airline tickets purchased directly with the airline, at car rental agencies, and restaurants, and <strong>1 point</strong> everywhere else. Other card features include <strong>1 Free Night Stay</strong> at a Category 1-5 location every year after your account anniversary date, <strong>15 credits</strong> toward your next Elite membership level after account approval and every year after account anniversary, and <strong>1 Elite Credit</strong> for every $3,000 spent on purchases. An $85 annual fee applies. For more terms and conditions, <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17089682,2168612"">click here</a>.<br>
<br>
This card — and several more — can be found on our <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""http://dealnews.com/credit-cards/s1642/Chase/"">Chase Credit Card page</a>.        <div class=""article-disclaimer"">
            <p class=""article-disclaimer-text"">
                <a href=""#"" class=""article-disclaimer-link info"" data-panel=""article_disclaimer-dialog"" data-dialog_text=""DealNews has financial relationships with the credit card issuers mentioned on our site, and DealNews receives compensation if consumers choose to apply for these by clicking links in our content and ultimately sign up for these specific cards. This compensation has no impact or influence on where or how the cards appears on dealnews.com. DealNews does not include all card companies or all card offers available in the marketplace.&lt;br&gt;&lt;br&gt;
&lt;bold&gt;UGC Disclosure&lt;/bold&gt;&lt;br&gt;
&lt;br&gt;
These responses are not provided or commissioned by the bank advertiser. Responses have not been reviewed, approved or otherwise endorsed by the bank advertiser. It is not the bank advertiser's responsibility to ensure all posts and/or questions are answered.
&lt;bold&gt;Bank Disclaimer&lt;/bold&gt;&lt;br&gt;
&lt;br&gt;
This content is not provided or commissioned by the Bank Advertiser. Opinions expressed here are author's alone, not those of the Bank Advertiser, and have not been reviewed, approved or otherwise endorsed by the Bank Advertiser. This site may be compensated through the Bank Advertiser Affiliate Program."" data-dialog_title=""Advertiser Disclosure"">Advertiser Disclosure</a>
            </p>
        </div>","https://www.dealnews.com/lw/click.html?20,2,2168612",Marriott Rewards® Premier Credit Card,,2168612
"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/gn8yknyd66qithrnwemq",PORTABLE SPEAKERS,free shipping,3,,,$30,"Amazon offers the second-generation <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2168837"">Amazon Echo Dot</a> in Black for <strong>$29.99</strong> with <b>free shipping</b>. (<a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17089850,2168837"">Best Buy</a>, <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17089853,2168837"">Bed Bath &amp; Beyond</a>, and <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17089856,2168837"">Newegg</a> all have it for the same price.) That's tied with our mention from three weeks ago as the lowest price we've seen. (It's the best deal now by $5.) It features Alexa voice control, 802.11n dual-band wireless, Bluetooth, and a 3.5mm audio output.",https://www.dealnews.com/Amazon-Echo-Dot-for-30-free-shipping/2168837.html,Amazon Echo Dot,2017-12-30T16:20:13-05:00,2168837
"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/icgcpianmxg6myimrmtk",PROJECTORS,free shipping,5,True,,$150,"Home Depot offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2168828"">Outdoor Theatre Total Home FX Kit</a> for <b>$149.75</b> with <b>free shipping</b>. That's the lowest price we could find by $193. The kit includes a 96"" screen, 24-watt speaker, and projector with Bluetooth and one HDMI port.",https://www.dealnews.com/Outdoor-Theatre-Total-Home-FX-Kit-for-150-free-shipping/2168828.html,Outdoor Theatre Total Home FX Kit,2017-12-30T15:22:21-05:00,2168828
"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/gfakcl9vyd4afpicl3ew",CLOTHING & ACCESSORIES,free shipping w/ $25,5,,,Extra 25% to 40% off,"<a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2168831"">Dick's Sporting Goods</a> cuts an <strong>extra 25% to 40% off</strong> select <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17089838,2168831"">clearance items</a>, already marked <strong>up to 60% off</strong>. (Discount applies in-cart; alas, not all marked items are eligible.) Shipping adds <strong>$5.99</strong>, but orders of $25 or more bag free shipping. A couple of best bets, with prices after all discounts and $5.99 for shipping:
<ul>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17089841,2168831"">Reebok Women's T-Back Tank Top</a> for <strong>$5.98</strong> ($19 off)
 </li>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17089844,2168831"">adidas Men's Phenom Embossed Tech 3/4-Sleeve Shirt</a> for <strong>$14.38</strong> ($16 off)
 </li>
</ul>",https://www.dealnews.com/Dicks-Sporting-Goods-Clearance-Sale-Extra-25-to-40-off-free-shipping-w-25/2168831.html,Dick's Sporting Goods Clearance Sale,2017-12-30T15:22:04-05:00,2168831
"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/ul9acid1vifpshmyrvbl",CARD AND BOARD GAMES,pickup at Walmart,3,,,$17,"Walmart offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2168825"">Bacon-Opoly Game</a> for <b>$17.28</b>. (<a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17089835,2168825"">Amazon</a> charges the same with free shipping for Prime members.) Opt for in-store <strong>pickup</strong> to avoid the $5.99 shipping fee. That's the lowest price we could find by $3, although we saw it for a buck less in September. It features play for two to six people.",https://www.dealnews.com/Bacon-Opoly-Game-for-17-pickup-at-Walmart/2168825.html,Bacon-Opoly Game,2017-12-30T16:19:40-05:00,2168825
"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/ezfjno9iw6x5vzmtou7t",SHAVING & GROOMING,pickup at Walmart,4,,,$20,"Walmart offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2168822"">Philips Norelco Multigroom Series 5000 Trimmer</a> for <b>$20</b>. (<a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17089832,2168822"">Amazon</a> charges the same.) Opt for in-store <b>pickup</b> to avoid the $5.99 shipping charge. That's tied with our mention from last week as the lowest price we've seen. (It's the best deal we could find now by $7.) The set includes 18 pieces.",https://www.dealnews.com/Philips-Norelco-Multigroom-5000-Trimmer-for-20-pickup-at-Walmart/2168822.html,Philips Norelco Multigroom 5000 Trimmer,2017-12-30T15:51:22-05:00,2168822
"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/uwnldruhwucxbatxe5lg",SEASONAL/HOLIDAYS,free shipping w/ $45,5,,,50% to 75% off,"Home Depot takes <strong>50% to 75% off</strong> a selection of <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17089826,2168819"">Christmas trees, lighting, and decor</a>. Choose ship-to-store <strong>pickup</strong> to dodge shipping fees, which start at $5.99, or bag free shipping on orders of $45 or more. (Certain items qualify for no-minimum free shipping.) A couple of best bets:
<ul>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17089829,2168819"">LightShow Holiday Projection RGB Ribbon Light 2-Pack</a> for <strong>$4.97</strong> ($15 off)
 </li>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2168819"">Martha Stewart Living 7.5-ft. Indoor Snowy Norwegian Spruce Artificial Christmas Tree w/ Clear Lights</a> for <strong>$249.50</strong> (pictured, $250 off)
 </li>
</ul>",https://www.dealnews.com/Christmas-Items-at-Home-Depot-50-to-75-off-free-shipping-w-45/2168819.html,Christmas Items at Home Depot,2017-12-30T15:19:16-05:00,2168819
"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/yblaggzxjlvwpmfpafmx",AUTOMOTIVE,free shipping w/ Prime,4,,,"Buy 2, get $5 off","At Amazon, buy <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17089820,2168816"">any two Rain-X wiper blades</a>, and get <strong>$5 off</strong> a <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17089814,2168816"">future purchase at Amazon</a>. (After your order ships you'll receive a code for $5 off a future purchase.) Plus, Prime members receive <strong>free shipping</strong> on all orders. Deal ends January 1. Some best bets, before discount:
<ul>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2168816"">Rain-X Water 26"" Repellency 2-in-1 Wiper Blade</a> for $14.97 (pictured)
 </li>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17089823,2168816"">Rain-X 17"" Latitude Wiper Blade</a> for $14.97
 </li>
</ul>",https://www.dealnews.com/Rain-X-Latitude-Wiper-Blades-at-Amazon-Buy-2-get-5-off-free-shipping-w-Prime/2168816.html,Rain-X Latitude Wiper Blades at Amazon,2017-12-30T15:50:52-05:00,2168816
"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/xe0xocfxah34jgahzgni",SMALL APPLIANCES,free shipping,3,,,$330,"Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2168810"">Breville Nespresso Creatista Plus Espresso and Coffee Maker</a> for <strong>$329.95</strong> with <strong>free shipping</strong>. That's the lowest price we could find by $89. It features auto-frothing with eight texture levels and 11 milk temperature settings, multiple beverage selections, an LCD display, 1.5-liter water tank, and 19 bars of pressure.",https://www.dealnews.com/Breville-Nespresso-Creatista-Plus-for-330-free-shipping/2168810.html,Breville Nespresso Creatista Plus,2017-12-30T16:19:19-05:00,2168810
"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/qbobumvupqaj8am5jz3s",CLOTHING & ACCESSORIES,free shipping w/ $75,4,,,70% to 80% off,"<a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2168807"">Aeropostale</a> takes <strong>70% to 80% off</strong> all <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17089796,2168807"">clearance items</a> as part of its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17089799,2168807"">End of Season Sale</a>. (Prices are as marked.) Shipping adds <strong>$5</strong>, but orders of $75 or more qualify for free shipping.<br>
<br>
Note: Select items may be less at <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17089802,2168807"">Aeropostale via eBay</a>, which has no-minimum <strong>free shipping</strong>.",https://www.dealnews.com/Aeropostale-End-of-Season-Clearance-Sale-70-to-80-off-free-shipping-w-75/2168807.html,Aeropostale End of Season Clearance Sale,2017-12-30T15:46:34-05:00,2168807
"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/rurgdozgvabmllj0w2p6",COMPUTER SERVICES,,,,2017-12-31T00:01:00-05:00,$65 per month,"With a 2-year TV and a 1-year Internet agreement, AT&T offers its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2168576"">AT&amp;T Internet 50 service</a> bundled with <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17089631,2168576"">DIRECTV Select</a> and a <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17089634,2168576"">$300 in Reward Cards</a> for <strong>$65 per month</strong> for the first 12 months. (Scroll down. It's the offer on the right under ""Bundle AT&T services and save"".) The Internet 50 service features speeds up to 50Mbps with unlimited data. DIRECTV Select features over 150 channels, HD DVR service, plus HBO, SHOWTIME, STARZ, and Cinemax for three months. (Plan prices may vary by location. The cost for months 13-24 is $106/mo.)",https://www.dealnews.com/DIRECTV-AT-T-Internet-300-in-Reward-Cards-for-65-per-month/2168576.html,"DIRECTV + AT&T Internet, $300 in Reward Cards",,2168576
"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/xjcy35ohrpirxwa0fkqh",GADGETS,free shipping,5,,,$3,"13 Deals offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2168804"">Energizer Automatic Slim LED Nightlights 2-Pack</a> for $6.46. Coupon code ""ENERGIZER1218"" cuts the price to <strong>$3.49</strong>. With <strong>free shipping</strong>, that's tied with our mention from a week ago and the lowest price we could find by $10. They are sensor activated and measure 4.5"" x 2"" x 1.5"".",https://www.dealnews.com/Energizer-Automatic-LED-Nightlights-2-Pack-for-3-free-shipping/2168804.html,Energizer Automatic LED Nightlights 2-Pack,2017-12-30T15:15:12-05:00,2168804
"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/j8jalv3gqsan6lq6g4dz",CLOTHING & ACCESSORIES,free shipping w/ $100,5,,,50% off,"<a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2168801"">Armani Exchange</a> takes <strong>50% off</strong> <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17089790,2168801"">men's, women's, and kids' items</a> as part of its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17089793,2168801"">Semi-Annual Sale</a>. (Prices are as marked.) Shipping adds <strong>$7.50</strong>, or spend $100 or more for free shipping.",https://www.dealnews.com/Armani-Exchange-Semi-Annual-Sale-50-off-free-shipping-w-100/2168801.html,Armani Exchange Semi-Annual Sale,2017-12-30T15:14:50-05:00,2168801
"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/sbql8uca4dl5qfeeklzo",SWEATERS,free shipping,3,,,$24,"Jo.s A. Bank offers its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2168798"">Jos. A. Bank Men's 1905 Collection Cotton Stripe Sweater</a> in Navy or Cream for <strong>$23.99</strong>. Plus, Bank Account Rewards members get <strong>free shipping</strong>. (Not a member? It's free to <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17089787,2168798"">join</a>.) That's tied with last week's mention at $76 off and the lowest price we could find. It's available in select sizes from S to XL.",https://www.dealnews.com/Jos.-A.-Bank-Mens-1905-Cotton-Stripe-Sweater-for-24-free-shipping/2168798.html,Jos. A. Bank Men's 1905 Cotton Stripe Sweater,2017-12-30T16:18:47-05:00,2168798
"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/wlraolfvpqhfrrus0bhg",HAND TOOLS,free shipping,3,,,$7,"Home Depot discounts a selection of Husky 10- and 11-piece drive socket sets to <strong>$6.88</strong> with <strong>free shipping</strong>, as listed below. Each is $3 off list and the lowest price we could find. The sets:
<ul>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2168795"">Husky 11-Piece 1/4"" Metric Drive Socket and Ratchet Set</a> for <strong>$6.88</strong> (pictured)
 </li>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17089778,2168795"">Husky 11-Piece 1/4"" SAE Drive Socket Set</a> for <strong>$6.88</strong>
 </li>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17089781,2168795"">Husky 10-Piece 3/8"" Metric Drive Socket Set</a> for <strong>$6.88</strong>
 </li>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17089784,2168795"">Husky 10-Piece 3/8"" SAE Drive Socket Set</a> for <strong>$6.88</strong>
 </li>
</ul>",https://www.dealnews.com/Husky-10-and-11-Piece-Drive-Socket-Sets-for-7-free-shipping/2168795.html,Husky 10- and 11-Piece Drive Socket Sets,2017-12-30T16:18:09-05:00,2168795
"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/rlccqkdcnyjxbrlau01s",TOYS & HOBBIES,free shipping,3,True,,$200,"Jet.com offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2168789"">Brookstone Citybug 2 Electric Scooter with Lights</a> in Black for <strong>$199.99</strong> with <strong>free shipping</strong>. That's tied with our mention from last week and the lowest price we could find now by $100. It features a push and pull acceleration system, headlight, and tail light.",https://www.dealnews.com/Citybug-2-Electric-Scooter-with-Lights-for-200-free-shipping/2168789.html,Citybug 2 Electric Scooter with Lights,2017-12-30T15:34:14-05:00,2168789
"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/eqk4yla7kik10dhosxhf",SUITS,free shipping,4,True,,$55,"Jos. A. Bank offers its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2168786"">Jos. A. Bank Men's Classic Collection Tailored Fit Suit</a> in Grey or Charcoal for <strong>$55.20</strong> with <strong>free shipping</strong>. That's tied with last week's mention, $145 off list, and a low price for a men's suit in general. It's available in select regular and long sizes from <del>37</del> 38 to 41. Deal ends January 1.",https://www.dealnews.com/Jos.-A.-Bank-Mens-Classic-Tailored-Fit-Suit-for-55-free-shipping/2168786.html,Jos. A. Bank Men's Classic Tailored Fit Suit,2017-12-30T15:34:03-05:00,2168786
"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/vm0xxfncikfdzup4c7bh",MACBOOK AIR,free shipping,3,True,,$550,"Altatac via eBay offers the refurbished <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2168783"">Apple MacBook Air Broadwell Core i5 1.6GHz 11.6"" Laptop</a> for <strong>$549.95</strong> with <strong>free shipping</strong>. That's tied with our mention from two weeks ago as the lowest price we've seen. (It's $185 under the best deal for a new unit.) It features an Intel Core i5 1.6GHz Broadwell dual-core processor, 11.6"" 1366x768 LCD, 4GB RAM, 128GB flash storage, webcam, 802.11ac wireless, Bluetooth 4.0, USB 3.0, Thunderbolt, and Mac OS X 10.10 Yosemite.<br>
<br>
Note: A 90-day warranty applies, although it's unclear who backs it.",https://www.dealnews.com/Refurb-Mac-Book-Air-Broadwell-i5-12-Laptop-for-550-free-shipping/2168783.html,"Refurb MacBook Air Broadwell i5 12"" Laptop",2017-12-30T15:33:20-05:00,2168783
"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/rrb7htbhqbbvdq5ojz6z",HOME FURNITURE,,5,,,Up to 70% off,"Macy's cuts <strong>up to 70% off</strong> a selection of <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17089751,2168738"">accent furniture</a> with prices starting at $66.20. Shipping starts around <strong>$10.95</strong> and surcharges may apply. Discounted items include chairs, side tables, chaise lounges, and loveseats. A couple best bets:
<ul>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17089748,2168738"">Ander Accent Chair</a> for <strong>$89</strong> + <strong>$11</strong> s&amp;h ($50 off)
 </li>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2168738"">Coryn Fabric Accent Chair</a> for <strong>$159</strong> + <strong>$26</strong> s&amp;h (pictured, $166 off)
 </li>
</ul>",https://www.dealnews.com/Accent-Furniture-at-Macys-Up-to-70-off/2168738.html,Accent Furniture at Macy's,2017-12-30T15:14:17-05:00,2168738
"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/sbfjna2kocp3yhmh57tz",MORNING JOLT,,,,2017-12-29T09:50:34-05:00,,"Today you can get a refurbished, Amazon-warrantied Tap at an all-time low price, or sink into Bethesda's BioShock-beater Prey, also at its cheapest price yet. Check out these offers and more in our roundup of the top five <a data-iref=""fp-feature-content-wide-body"" href=""https://www.dealnews.com/features/morning-jolt/"">Editors' Choice deals</a> we found last night and this morning.",https://www.dealnews.com/features/morning-jolt/,5 Deals You Need to Know Today: A Record-Low Price for an Amazon Tap,,2168186
