time_published,time_modified,hotness,uuid,description,title,editors_choice,url,price,picture_url,category,shipping
2018-01-04T04:29:37-05:00,,3,2171435,"Merry-Go via Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171435"">iSelector Mini WiFi Smart Plug 2-Pack</a> for $29.99. Coupon code ""BFPLHT5W"" cuts it to <strong>$20.99</strong>. With <strong>free shipping</strong>, that's $3 under our November mention, $42 off, and the lowest price we could find. It connects with the Jinvoo app for <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17095499,2171435"">iOS</a> or <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17095502,2171435"">Android</a>. Deal ends February 3.",iSelector Mini WiFi Smart Plug 2-Pack,,https://www.dealnews.com/iSelector-Mini-Wi-Fi-Smart-Plug-2-Pack-for-21-free-shipping/2171435.html,$21,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/vzgkmai02ct3ylqqrrm7",POWER MANAGEMENT,free shipping
,2018-01-04T07:00:04-05:00,4,2171396,"Everyday Source via eBay offers this <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171396"">Men's Slim Leather Wallet</a> in several colors (Black pictured) for <b>$7.99</b> with <b>free shipping</b>. That's tied with last week's mention and the lowest price we could find by $2 today. It features a money clip and four card slots.",Men's Slim Leather Wallet,,https://www.dealnews.com/Mens-Slim-Leather-Wallet-for-8-free-shipping/2171396.html,$8,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/t7pfswxrxkz3dqg6enq3",ACCESSORIES,free shipping
,2018-01-04T09:20:57-05:00,3,2171408,"Finish Line via Macy's offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171408"">Nike Women's Free Run 2017 Running Sneakers</a> in Silver for $99.99. In-cart, that drops to <strong>$45</strong>. Pad your order with a <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17095478,2171408"">beauty item</a> (they start at $3) to bag <b>free shipping</b>; otherwise, shipping adds $10.95. That's tied with our mention from a week ago and excluding padding, the lowest price we could find by $30. They're available in sizes 6 to 10.",Nike Women's Free Run 2017 Running Sneakers,,https://www.dealnews.com/Nike-Womens-Free-Run-2017-Running-Sneakers-for-45-free-s-h-w-beauty-item/2171408.html,$45,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/dteptlfiqmptmul4hfng",SHOES,free s&h w/beauty item
,2018-01-04T11:14:51-05:00,5,2171390,"Third-party sellers via eBay take <strong>up to 70% off</strong> a wide selection of items as part of its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171390"">End of Season Sale</a>. Plus, most orders qualify for <strong>free shipping</strong>. Shop for apparel, accessories, homewares, and more.",eBay End of Season Sale,,https://www.dealnews.com/eBay-End-of-Season-Sale-Up-to-70-off-free-shipping/2171390.html,Up to 70% off,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/naxua42hbwhcxroo2dkm",EBAY COUPONS,free shipping
,2018-01-04T06:59:35-05:00,3,2171399,"GearXS via eBay offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171399"">Home Collections 10-Piece Stainless Steel Storage/Mixing Bowl Set</a> for <b>$5.99</b> with <b>free shipping</b>. That's tied with last week's mention as the lowest price we've seen. (It's the best deal today by $4.) This nesting set includes 1.25-, 2.25-, 3.5-, 4.75-, and 6.5-cup bowls, each with a clear BPA-free plastic lid.",10-Piece Stainless Steel Bowl Set,,https://www.dealnews.com/10-Piece-Stainless-Steel-Bowl-Set-for-6-free-shipping/2171399.html,$6,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/ukuhbuzgjblvvfvhmzdr",KITCHEN,free shipping
,2018-01-04T09:19:57-05:00,3,2171405,"Walmart offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171405"">KitchenAid Spiralizer Attachment with Peel, Core and Slice</a> for <strong>$62.43</strong> with <strong>free shipping</strong>. (<a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17095475,2171405"">Amazon</a> charges the same.) That's tied with our mention from a week ago and the lowest price we could find by $18. This attachment fits all household KitchenAid stand mixers. It includes four quick change blades and a peeling blade.",KitchenAid Spiralizer Attachment,,https://www.dealnews.com/Kitchen-Aid-Spiralizer-Attachment-for-62-free-shipping/2171405.html,$62,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/wp96affsttvrunbfdawd",SMALL APPLIANCES,free shipping
,2018-01-04T09:19:09-05:00,3,2171423,"As one of its daily deals, Amazon offers Prime members the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171423"">Contigo 24-oz. Autoseal Chill Stainless Steel Water Bottle</a> in several colors (Grapevine pictured) for <strong>$11.99</strong> with <strong>free shipping</strong>. That's the lowest price we could find by $3. It keeps drinks cold for up to 28 hours. Deal ends today.",Contigo 24-oz. Stainless Steel Water Bottle,,https://www.dealnews.com/Contigo-24-oz.-Stainless-Steel-Water-Bottle-for-12-free-shipping-w-Prime/2171423.html,$12,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/cep0ssh9eu7ouhadpsax",CAMPING & OUTDOORS,free shipping w/ Prime
,2018-01-04T09:18:26-05:00,3,2171414,"Dick's Sporting Goods offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171414"">Ethos Farmer Carry Bars</a> for <strong>$89.99</strong> with <strong>free shipping</strong>. That's $60 off list and the best price we could find. They weigh 27 lbs. each and include two 60"" steel carry bars.",Ethos Farmer Carry Bars,,https://www.dealnews.com/Ethos-Farmer-Carry-Bars-for-90-free-shipping/2171414.html,$90,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/q6tt4vgdjffjpzrzs189",EXERCISE EQUIPMENT,free shipping
,2018-01-04T09:17:16-05:00,3,2171402,"Yallstore via eBay offers this <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171402"">30-Liter Military Tactical Backpack</a> in several colors (Mud pictured) for <strong>$13.89</strong> with <strong>free shipping</strong>. That's tied with last week's mention and the lowest price we could find by $2. It features two zippered main compartments, front zippered pouches, MOLLE straps, and removable adjustable chest and hip belts.",30L Military Tactical Backpack,,https://www.dealnews.com/30-L-Military-Tactical-Backpack-for-14-free-shipping/2171402.html,$14,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/zxrwxzrkgoummd8da8gj",BACKPACKS,free shipping
,2018-01-04T09:16:45-05:00,3,2171393,"As one of its daily deals, Newegg offers the refurbished <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171393"">Krazilla KZA-BF01 Bluetooth 4.0 USB 2.0 Adapter</a> for $7.99. Redeem this <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17095472,2171393"">$7.99 mail-in rebate</a> to cut that to <strong>$0</strong>. With <strong>free shipping</strong>, that's $8 off and the best price we could find. (It's also at least $10 less than what you'd pay for a similar adapter new.) Deal ends today.<br>
<br>
Note: A 90-day warranty applies but it's unclear who covers it.",Refurb Krazilla Bluetooth USB 2.0 Adapter,,https://www.dealnews.com/Refurb-Krazilla-Bluetooth-USB-2.0-Adapter-for-0-after-rebate-free-shipping/2171393.html,$0 after rebate,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/j2x5aooabiashjwoigi5",ADAPTERS,free shipping
,2018-01-04T06:11:49-05:00,4,2171387,"Running Warehouse offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171387"">adidas Men's Ultra Boost Running Shoes</a> in Petrol Night for $124.98. In-cart, the price drops to <strong>$93.66</strong>. With <strong>free shipping</strong>, that's the lowest price we could find by $5. They're available in sizes 9.5 to 11.5.",adidas Men's Ultra Boost Running Shoes,,https://www.dealnews.com/adidas-Mens-Ultra-Boost-Running-Shoes-for-94-free-shipping/2171387.html,$94,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/kuxbiqbkgavg9bcgfsek",SHOES,free shipping
2018-01-04T01:53:32-05:00,,2,2171384,"For Prime members only, Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171384"">Storage Case for PlayStation VR</a> for <strong>$19.99</strong> with <strong>free shipping</strong>. (<a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17095466,2171384"">GameStop</a> charges the same via pickup.) That's the lowest price we could find by $8. It features an internal mesh pouch.",Storage Case for PlayStation VR,,https://www.dealnews.com/Storage-Case-for-Play-Station-VR-for-20-w-Prime-free-shipping/2171384.html,$20 w/ Prime,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/rlbvetnmpr0t1pgblfet",ACCESSORIES,free shipping
,2018-01-04T06:59:12-05:00,4,2171378,"Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171378"">Pure Protein Bar Variety 18-Pack</a> in Assorted Flavors for $12.42. Clip the $1 off coupon to cut that to <strong>$11.42</strong>. Plus Prime members qualify for <strong>free shipping</strong>. That's 63 cents per bar and $6 under what you'd pay at local warehouse club stores.",Pure Protein Bar Variety 18-Pack,,https://www.dealnews.com/Pure-Protein-Bar-Variety-18-Pack-for-11-free-shipping/2171378.html,$11,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/rwsclyytmwlvx6seeomv",GROCERIES,free shipping
,2018-01-04T09:16:16-05:00,3,2171375,"Costco offers its members the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171375"">Optimum Nutrition Gold Standard 100% Whey Protein 6.4-lb. Bag</a> in Chocolate or Vanilla from <strong>$41.99</strong> plus <strong>$1.99</strong> for shipping. (Non-members pay $3 more.) That's $3 under our June mention and the lowest price we could find by $25. It includes 90 servings, and each contains 24 grams of protein. Deal ends January 28.",Optimum Nutrition 100% Whey Protein 6-lb. Bag,,https://www.dealnews.com/Optimum-Nutrition-100-Whey-Protein-6-lb.-Bag-from-42-2-s-h/2171375.html,from $42,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/ba4ch1cqwhzvnth50ssg",SUPPLEMENTS,$2 shipping
,2018-01-04T09:12:10-05:00,3,2171288,"REI Garage offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171288"">Outdoor Research Men's Emmons Balaclava</a> in Black for <b>$19.73</b>. Opt for in-store <b>pickup</b> to dodge the $5.99 shipping charge. That's $20 off list and the lowest price we could find. It's available in one size fits most.",Outdoor Research Men's Emmons Balaclava,,https://www.dealnews.com/Outdoor-Research-Mens-Emmons-Balaclava-for-20-pickup-at-REI/2171288.html,$20,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/jxwps2y7rjbwusg6uqly",ACCESSORIES,pickup at REI
2018-01-04T00:22:47-05:00,,2,2171369,"Amazon offers Prime members <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171369"">Naruto Shippuden: Ultimate Ninja Storm 4 Road to Boruto for PlayStation 4</a> or <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17095463,2171369"">Xbox One</a> for <strong>$19.99</strong> with <strong>free shipping</strong>. (GameStop charges the same via pickup for <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17095457,2171369"">PS4</a> or <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17095460,2171369"">Xbox One</a>.) That's the lowest price we could find by $9. It includes the Ultimate Ninja Storm 4 game, season pass content, Boruto expansion pack, and bonus DLC.",Naruto: Road to Boruto for PS4 / Xbox One,,https://www.dealnews.com/Naruto-Road-to-Boruto-for-PS4-Xbox-One-for-20-free-shipping-w-Prime/2171369.html,$20,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/gomqjqenesr2bqotikrn",GAMES,free shipping w/ Prime
,2018-01-04T09:11:10-05:00,3,2170664,"Pisen via Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170664"">Pisen 4-Port Portable USB Wall Charger</a> in Black for $9.99. Coupon code ""ADDKH5OW"" cuts the price to <strong>$6.99</strong>. With <strong>free shipping</strong> for Prime members, that's $1 less than last month's mention, $3 off list, and the lowest price we could find. It features a 100- to 240-volt input. Deal ends January 14.",Pisen 4-Port Portable USB Wall Charger,,https://www.dealnews.com/Pisen-4-Port-Portable-USB-Wall-Charger-for-7-free-shipping-w-Prime/2170664.html,$7,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/qigmzxyfbdamddesdztt",CELL PHONE CHARGERS,free shipping w/ Prime
,2018-01-04T09:10:06-05:00,3,2171366,"Sears offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171366"">Craftsman Extreme Grip 10"" Adjustable Wrench</a> for <b>$15.99</b>. Plus, Shop Your Way Rewards members will bag around <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17095451,2171366"">$8 in SYWR Points</a>. (The points will be valid for 14 days. Not a member? It's free to <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17095454,2171366"">join</a> .) Opt for in-store <strong>pickup</strong> to avoid the $4.49 shipping charge. After credit, that's tied with last year's mention and the lowest price we could find by $17. It features adjustable jaws that open up to 1"".","Craftsman 10"" Adjustable Wrench, $8 Sears GC",,https://www.dealnews.com/Craftsman-10-Adjustable-Wrench-8-Sears-GC-for-16-pickup-at-Sears/2171366.html,$16,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/d7ijgsi8mlqpuf9bzhhl",HAND TOOLS,pickup at Sears
,2018-01-04T08:13:27-05:00,4,2171363,"With orders of $25 or more, Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171363"">Crest Baking Soda and Peroxide Whitening with Tartar Protection Fresh Mint 4.6-oz. Toothpaste</a> for $2.99. Clip the $2 off coupon to drop that to <strong>99 cents</strong>. Plus Prime members qualify for <strong>free shipping</strong>. That's $1 under our July mention, $2 off list, and the lowest price we've seen.<br>
<br>
Note: This is part of the Amazon ""add-on"" program and can only be purchased with orders of $25 or more.<br>
<br>
<i>Update</i>: Deal has been amended with Amazon add-on information; we apologize for the error.",Crest Whitening Fresh Mint 4.6-oz. Toothpaste,,https://www.dealnews.com/Crest-Whitening-Fresh-Mint-4.6-oz.-Toothpaste-for-1-w-25-purchase-free-shipping/2171363.html,$1 w/ $25 purchase,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/dgkre7hd0qjxdre0ci11",TOOTHPASTE,free shipping
,2018-01-04T11:28:50-05:00,3,2171360,"JackRabbit offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171360"">Saucony Men's / Women's Kinvara 8 Running Shoes</a> in several colors (Grey/Blue/Orange pictured) for $110. Coupon code ""JOMRPJ50"" cuts the price to <strong>$54.97</strong>. With <strong>$6.99</strong> for shipping, that's the lowest price we could find by $42. They're available in men's sizes 8 to 13 and women's sizes 6.5 to 11.",Saucony Men's / Women's Kinvara 8 Shoes,True,https://www.dealnews.com/Saucony-Mens-Womens-Kinvara-8-Shoes-for-55-7-s-h/2171360.html,$55,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/hbqkbpk156dl4obwcuws",SHOES,$7 shipping
,2018-01-04T09:09:19-05:00,3,2171357,"Under Armour offers its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171357"">UA Men's Threadborne Siro V-Neck Short Sleeve T-Shirt</a> in Artillery Green or Pomegranate for <strong>$13.50</strong>. Coupon code ""FSASHOLIDAY"" nets <strong>free shipping</strong>. That's the lowest price we could find by $3, outside of the deal below. It's available in sizes S to XXL. Deal ends January 11.<br>
<br>
Note: <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17095448,2171357"">Amazon</a> offers it in Artillery Green in size small only for $11.07 with free shipping for Prime members.",UA Men's Threadborne Siro V-Neck T-Shirt,,https://www.dealnews.com/UA-Mens-Threadborne-Siro-V-Neck-T-Shirt-for-14...-or-less-free-shipping/2171357.html,$14... or less,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/ib5t88wzg7mlmzbhpqrx",T-SHIRTS,free shipping
,2018-01-04T09:07:31-05:00,3,2171354,"Liberty Imports via Amazon offers Prime members the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171354"">Power Tools 31-Piece Pretend Tool Set</a> for <strong>$16.99</strong> with <strong>free shipping</strong>. That's the lowest price we could find by $2. It features a 12"" x 6"" x 6"" tool box and includes a variety of tools, screws, nuts, bolts, and safety gear.",Power Tools 31-Piece Pretend Tool Set,,https://www.dealnews.com/Power-Tools-31-Piece-Pretend-Tool-Set-for-17-free-shipping-w-Prime/2171354.html,$17,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/m1dm4ixbgrf8i1jyjtvc",TOYS & HOBBIES,free shipping w/ Prime
2018-01-03T22:28:00-05:00,,2,2170850,"Lenovo offers its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170850"">Lenovo Yoga 720 Intel Kaby Lake Core i7 2.7GHz 12.5"" 1080p Laptop</a> in Iron Grey for <strong>$899.99</strong> with <strong>free shipping</strong>. That's $300 off and the lowest price we could find. It features an Intel Core i7-7500U 2.7GHz Kaby Lake dual-core processor, 12.5"" 1920x1080 (1080p) LCD, 8GB RAM, 512GB SSD, 3-cell battery, and Windows 10 Home 64-bit.","Lenovo Kaby Lake i7 2.7GHz 13"" 1080p Laptop",,https://www.dealnews.com/Lenovo-Kaby-Lake-i7-2.7-GHz-13-1080-p-Laptop-for-900-free-shipping/2170850.html,$900,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/vd8daq3nmyrpqajufx8d",LAPTOPS,free shipping
,2018-01-04T06:58:15-05:00,4,2171054,"Home Depot offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171054"">Home Decorators Collection Martin Glass Door Bookcase</a> in Black for <b>$199.50</b>. Choose in-store <b>pickup</b> to dodge the $55 shipping fee. That's the lowest price we could find by $165. It features five adjustable shelves and four doors. Deal ends January 7.",Home Decorators Martin Glass Door Bookcase,,https://www.dealnews.com/Home-Decorators-Martin-Glass-Door-Bookcase-for-200-pickup-at-Home-Depot/2171054.html,$200,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/q3fhr0qrwfkljp0jht2h",HOME FURNITURE,pickup at Home Depot
,2018-01-04T06:57:58-05:00,4,2171351,"Walmart offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171351"">Cuisinart Non-Stick Nacho Grilling Platter</a> for <strong>$5.71</strong>. Opt for in-store <strong>pickup</strong> to avoid the $5.99 shipping charge. That's the lowest price we could find by $4. It features a 13"" diameter.",Cuisinart Non-Stick Nacho Grilling Platter,,https://www.dealnews.com/Cuisinart-Non-Stick-Nacho-Grilling-Platter-for-6-pickup-at-Walmart/2171351.html,$6,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/es7nbdlorbae5qhjpisz",KITCHEN,pickup at Walmart
,2018-01-04T09:06:54-05:00,3,2171294,"Walmart offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171294"">Storkcraft Caribou Solid Hardwood Twin Bunk Bed</a> in Navy for <b>$179.99</b> with <b>free shipping</b>. (<a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17095355,2171294"">Amazon</a> and <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17095358,2171294"">Hayneedle</a> have it for the same.) That's the lowest price we could find in any color by $118. It features solid wood construction and measures 42.6"" x 78.4"" x 58.3"".",Storkcraft Caribou Twin Bunk Bed,,https://www.dealnews.com/Storkcraft-Caribou-Twin-Bunk-Bed-for-180-free-shipping/2171294.html,$180,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/pzhibtmfdb4sdlfdeig0",HOME FURNITURE,free shipping
,2018-01-04T09:06:07-05:00,3,2171339,"Udemy offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171339"">Unity Networking From Scratch Course</a> for <strong>$10.99</strong>. That's $139 off and the lowest price we could find. It includes over six hours of content.",Unity Networking From Scratch Course,,https://www.dealnews.com/Unity-Networking-From-Scratch-Course-for-11/2171339.html,$11,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/akitx7ipndmhxu1y6pzi",SOFTWARE,
,2018-01-04T09:05:13-05:00,2,2171348,"Walmart offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171348"">Tricc Square Coasters 4-Pack</a> in Natural for <strong>$7.59</strong>. Opt for in-store <strong>pickup</strong> to avoid the $5.99 shipping charge. That's the lowest price we could find by $2. Each measures 4x4"".",Tricc Square Coasters 4-Pack,,https://www.dealnews.com/Tricc-Square-Coasters-4-Pack-for-8-pickup-at-Walmart/2171348.html,$8,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/xdv25mpxnetwmfaib83t",DECOR,pickup at Walmart
,2018-01-04T06:57:44-05:00,4,2171201,"Nike offers its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171201"">Nike Men's SB Dunk Low Pro Shoes</a> in Blue or Orange for $54.97. In-cart that drops to <b>$41.23</b>. Plus, Nike+ members receive <b>free shipping</b>. (Not a member? It's free to <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17095061,2171201"">join</a>.) That's the lowest price we could find by $49. They're available in select sizes from 5 to 12. Deal ends January 4.",Nike Men's SB Dunk Low Pro Shoes,,https://www.dealnews.com/Nike-Mens-SB-Dunk-Low-Pro-Shoes-for-41-free-shipping/2171201.html,$41,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/o1knydkib1yhvssrxeys",SHOES,free shipping
,2018-01-04T09:04:38-05:00,3,2171345,"Tanga offers the refurbished 2.8-lb. <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171345"">Acer C720-2103 Intel Celeron 1.4GHz 11.6"" Chromebook</a> in Granite Gray for <strong>$79.99</strong> with <strong>free shipping</strong>. That's the lowest price we could find by $40 for a refurb elsewhere and the best price we've seen in any condition. It features an Intel Celeron 2955U 1.4GHz Haswell dual-core processor, 11.6"" LED-backlit 1366x768 LCD, 2GB RAM, 16GB SSD, 802.11n wireless, Bluetooth 4.0, USB 3.0, HDMI, 3-cell battery, and Google Chrome OS.<br>
<br>
Note: A 30-day warranty applies, but it's unclear who backs it. This product will include signs of wear, including scratches and dents, but is fully functional.","Refurb Acer Celeron Dual 12"" Chromebook",,https://www.dealnews.com/Refurb-Acer-Celeron-Dual-12-Chromebook-for-80-free-shipping/2171345.html,$80,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/cnzlixgmvtmni0c8zyte",LAPTOPS,free shipping
,2018-01-04T09:58:58-05:00,1,2171084,"Win Pearl offers this <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171084"">35"" Freshwater White Pearl Strand Opera Necklace</a> for $139.99. Coupon code ""dealnews87"" drops it to <strong>$52.99</strong>. With <strong>free shipping</strong>, that's $157 off list and tied with our November mention as the lowest price we could find. It features 9.5mm to 11.5mm off-round pearls with a quality grade of AA+ and hand-knotting between each pearl. Deal ends January 10.","35"" Freshwater White Pearl Strand Necklace",,https://www.dealnews.com/35-Freshwater-White-Pearl-Strand-Necklace-for-53-free-shipping/2171084.html,$53,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/ognbqilockcheebxfkkp",JEWELRY,free shipping
,2018-01-04T09:03:40-05:00,3,2171246,"Walmart offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171246"">Sceptre 64.5"" 4K LED-Backlit LCD Ultra HD Television</a>, model no. U650CV-U, for <strong>$539.99</strong> with <strong>free shipping</strong>. That's tied with our mention from two weeks ago and the lowest price we could find by $130, although we saw it for $40 less three weeks ago. It features a 3840x2160 native resolution, USB, and four HDMI inputs.","Sceptre 65"" 4K LED LCD UHD TV",,https://www.dealnews.com/Sceptre-65-4-K-LED-LCD-UHD-TV-for-540-free-shipping/2171246.html,$540,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/ryxz89mgwcablvl0oxsd",TVS,free shipping
