editors_choice,description,hotness,shipping,title,url,category,time_modified,price,picture_url,uuid,time_published
True,"For in-store pickup only and with stock varying by location, Micro Center offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170166"">Apple iPad Pro 10.5"" 64GB WiFi Tablet</a> in Space Gray for <strong>$499.99</strong>. That's tied with our December mention as the lowest price we've seen. (It's the best deal now by $88.) This 2017 model features a new Retina display with 120Hz refresh rate and dynamic adjustment, as well as a new A10X Fusion chip with a 6-core CPU and 12-core GPU.",3,pickup at Micro Center,"Apple iPad Pro 10.5"" 64GB WiFi Tablet",https://www.dealnews.com/Apple-iPad-Pro-10.5-64-GB-Wi-Fi-Tablet-for-500-pickup-at-Micro-Center/2170166.html,IPADS,2018-01-02T15:07:59-05:00,$500,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/knperbgig3t1vrugoarg",2170166,
,"Cruise.com via ShermansCruise a <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170178"">Royal Caribbean 4-Night Bahamas Cruise for Two</a> with prices starting from <strong>$437</strong>. (Scroll down on the landing page and click ""Book Now"" next to the March 8 sailing date.) That's the lowest price we could find for such a cruise this March by $139. This roundtrip cruise aboard the Empress of the Seas departs on March 8 from Miami, FL. Book this travel deal by February 28.",3,,RCCL 4Nt Bahamas Cruise in March,https://www.dealnews.com/RCCL-4-Nt-Bahamas-Cruise-in-March-from-437-for-2/2170178.html,CRUISES,2018-01-02T16:09:44-05:00,from $437 for 2,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/cpnrpnuqk0k0pgippida",2170178,
,"Delta Air Lines via ShermansTravel offers <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170169"">Delta Air Lines 1-Way Fares Nationwide</a> with prices starting from <strong>$58.30</strong>. (On the ShermansTravel landing page, click on ""Delta.com"" in the top line to book.) This price is valid on flights departing on February 28 from Los Angeles, CA, (LAX) with arrival in Phoenix, AZ, (PHX). That's the lowest price we could find for select routes today on Delta by at least $27. Book this travel deal by February 28.<br>
<br>
All prices, dates, and booking details were valid at the time of publication.",3,,Delta Air Lines Nationwide Flights,https://www.dealnews.com/Delta-Air-Lines-Nationwide-Flights-from-58-1-Way/2170169.html,AIRFARE,2018-01-02T16:08:06-05:00,from $58 1-Way,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/bipqx1jyvzlle4c5hh22",2170169,
,"<a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170151"">Vistaprint</a> takes up to 50% off <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17092100,2170151"">business cards, postcards, flyers, brochures, T-shirts, and hats</a> via coupon code ""NEWYEAR"" as part of its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17092103,2170151"">New Year's Sale</a>. Shippping starts at <b>$4.99</b>. After the coupon, postcards start at <b>$5.99</b>, flyers at <b>$4.49</b>, and T-shirts at <b>$5.99</b>. (Click on ""Specials"" in the top navigation bar to see all the deals.) Some exclusions may apply. Deal ends today.<p>See all <a data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/s898/Vistaprint/"">Vistaprint Coupons</a>.</p>",2,,Vistaprint New Year's Sale,https://www.dealnews.com/Vistaprint-New-Years-Sale-Up-to-50-off/2170151.html,SUPPLIES,,Up to 50% off,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/o7mkoei9kicqb3yufvg1",2170151,2018-01-02T10:29:24-05:00
,"Target offers its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170157"">Target Women's 7-Piece January Beauty Box</a> for <strong>$7</strong> with <strong>free shipping</strong>. That's a buck under the list price of just the two masks. Each box includes seven samples from brands like Dove, Vichy, and Covergirl, as well as a Target beauty coupon.<br>
<br>
Also available is the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17092166,2170157"">Target Women's 6-Piece Best of Boots Beauty Box</a> for <strong>$7</strong> with <strong>free shipping</strong>. That's at least $5 under the list price of the eyeshadow palette alone. It includes six samples of Boots' cult classics and best-sellers.",3,free shipping,Target Women's January Beauty Box,https://www.dealnews.com/Target-Womens-January-Beauty-Box-for-7-free-shipping/2170157.html,BEAUTY,2018-01-02T16:02:47-05:00,$7,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/bglzn0p5jonwynbt0itb",2170157,
,"<a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170145"">Lenovo</a> takes <strong>up to 65% off</strong> a selection of <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17092079,2170145"">laptops, desktops, and accessories</a> during its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17092082,2170145"">Clearance Sale</a>. Plus, all orders receive <strong>free shipping</strong>. Stock may be limited for some items, and some exclusions may apply.",4,free shipping,Lenovo Clearance Sale,https://www.dealnews.com/Lenovo-Clearance-Sale-Up-to-65-off-free-shipping/2170145.html,COMPUTERS,2018-01-02T16:17:57-05:00,Up to 65% off,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/xegjgvthrhgw8zgbaciz",2170145,
,"Proozy offers <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170148"">The North Face Men's Campshire Full Zip Jacket</a> in several colors (Urban Navy pictured) for $99.99. Coupon code ""DN88"" knocks it to <strong>$88</strong>. With <strong>free shipping</strong>, that's the lowest price we could find by $41. It comes in sizes S to XXL. Deal ends January 8.",3,free shipping,The North Face Men's Campshire Jacket,https://www.dealnews.com/The-North-Face-Mens-Campshire-Jacket-for-88-free-shipping/2170148.html,COATS,2018-01-02T16:01:07-05:00,$88,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/zs2hhslcrnaysawn79kd",2170148,
,"Vistaprint continues to offer <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170139"">500 Business Cards</a> with prices starting from <b>$9.99</b> plus <b>$4.99</b> for shipping. (You may need to apply coupon code ""VPBC500"" and choose ""Economy shipping"" at checkout to get this deal.) That's tied with our November mention, $10 off list, and the lowest price we could find. Each card measures 2"" x 3.5"". Choose from 45 designs for economy cards or more than 4,000 designs for standard business cards.",2,$5 shipping,500 Business Cards,https://www.dealnews.com/500-Business-Cards-for-10-5-s-h/2170139.html,SUPPLIES,,$10,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/lfrsikztl5eq4uvbf8et",2170139,2018-01-02T10:02:43-05:00
,"<a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170142"">J.Crew</a> takes an <strong>extra 40% off</strong> its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17092070,2170142"">final sale styles</a>, already marked <strong>up to 50% off</strong>, via coupon code ""NEWYEAR"" during its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17092073,2170142"">Main Event Sale</a>. Plus, the same code takes <strong>40% off</strong> select <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17092076,2170142"">cozy styles</a>. Shipping adds <strong>$5</strong>, but orders of $150 or more bag free shipping. Some exclusions apply.<br>
<br>
Note: Final sale items cannot be returned or exchanged.<p>See all <a data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/s279/J.Crew/"">J.Crew Coupons</a>.</p>",4,free shipping w/ $150,J.Crew Main Event Sale,https://www.dealnews.com/J.Crew-Main-Event-Sale-Up-to-50-off-40-off-free-shipping-w-150/2170142.html,CLOTHING & ACCESSORIES,2018-01-02T16:30:09-05:00,Up to 50% off + 40% off,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/ys4p3qy38r3aoaqlz58a",2170142,
,"Cambond via Amazon offers <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170130"">three Cambond Stainless Steel Retractable Ball Point Pens</a> for $9.99. Coupon code ""K47ILVNL"" drops it to <b>$5.99</b>. Plus, Prime members bag <b>free shipping</b>. That's $3 off list, tied with our mention from two weeks ago, and the lowest price we could find. Each pen has an all-metal design with 1mm point and includes a refill cartridge. Deal ends January 7.",3,free shipping w/ Prime,3 Cambond Retractable Ball Point Pens,https://www.dealnews.com/3-Cambond-Retractable-Ball-Point-Pens-for-6-free-shipping-w-Prime/2170130.html,SUPPLIES,2018-01-02T15:58:27-05:00,$6,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/fvoryifxmujeov6i7g6a",2170130,
,"Lenovo via eBay offers its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170127"">Lenovo IdeaCentre 710 Intel Skylake Core i5 3.4GHz Desktop PC</a> for <strong>$899.99</strong> with <strong>free shipping</strong>. That's $300 off list and the lowest we could find. It features an Intel Core i7-6700 3.4GHz Skylake quad-core processor, 32GB RAM, 1TB 7200 rpm hard drive with an 8GB SSD, Nvidia GeForce GTX 960 2GB graphics, DVD burner, 802.11ac wireless, Bluetooth 4.0, and Windows 10 Home 64-bit.",1,free shipping,Lenovo Skylake i5 Quad Desktop PC w/ 2GB GPU,https://www.dealnews.com/Lenovo-Skylake-i5-Quad-Desktop-PC-w-2-GB-GPU-for-900-free-shipping/2170127.html,DESKTOPS,,$900,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/xa6v2d5lt7gdqlgwez5v",2170127,2018-01-02T09:51:44-05:00
,"GearXS via eBay offers this <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170124"">Pineapple Corer and Slicer</a> for <b>$3.99</b> with <b>free shipping</b>. That's the lowest price we could find by $2, outside of other eBay vendors. It can core and slice a pineapple in one operation.",3,free shipping,Pineapple Corer and Slicer,https://www.dealnews.com/Pineapple-Corer-and-Slicer-for-4-free-shipping/2170124.html,KITCHEN,2018-01-02T15:56:58-05:00,$4,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/zyl0jhlsmqk91tmsarxe",2170124,
,"Ace Teah via Amazon offers its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170136"">Ace Teah Air Vent Magnetic Car Phone Holder</a> for $9.99. Coupon code ""VT2UODVG"" cuts it to <b>$6.99</b>. With <b>free shipping</b> for Prime members, that's tied with our mention from three weeks ago at $3 off and the lowest price we could find. It features a 360-degree ball joint. Deal ends January 7.",3,free shipping w/ Prime,Ace Teah Air Vent Magnetic Car Phone Holder,https://www.dealnews.com/Ace-Teah-Air-Vent-Magnetic-Car-Phone-Holder-for-7-free-shipping-w-Prime/2170136.html,CELL PHONE ACCESSORIES,2018-01-02T15:56:21-05:00,$7,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/gqwbavfmq7n0t4b0zui1",2170136,
,"<a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17092013,2170118"">Neiman Marcus</a> takes <strong>up to 70% off</strong> a selection <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17092010,2170118"">women's clothing, shoes, accessories, home items, toys, and more</a> during its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170118"">Last Call Sale</a>. Plus, all orders receive <strong>free shipping</strong>.",3,free shipping,Neiman Marcus Last Call Sale,https://www.dealnews.com/Neiman-Marcus-Last-Call-Sale-Up-to-70-off-free-shipping/2170118.html,NEIMAN MARCUS COUPONS,2018-01-02T15:54:16-05:00,Up to 70% off,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/v4pqnlyk5acmhtwslzis",2170118,
,"Best Buy takes <strong>20% off</strong> one <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170121"">regular-priced small appliance</a> via coupon code ""SAVEONSMALLSNOW"". Choose in-store <strong>pickup</strong> to dodge shipping fees, which start around $3, or bag free shipping on orders of $35 or more <i>before</i> discount. Several brand exclusions apply, such as Dyson, Vitamix, and LG. Deal ends January 7.<p>See all <a data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/s560/Best-Buy/"">Best Buy Coupons</a>.</p>",4,free shipping w/ $35,Small Appliances at Best Buy,https://www.dealnews.com/Small-Appliances-at-Best-Buy-20-off-1-full-price-item-free-shipping-w-35/2170121.html,SMALL APPLIANCES,2018-01-02T16:27:27-05:00,20% off 1 full-price item,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/l2d1easz6ywqivgamaud",2170121,
,"Dpi via eBay offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170097"">Amped WiFi Range Extender</a> for <strong>$29.99</strong> with <strong>free shipping</strong>. That's the lowest price we could find by $9. It features speeds up to 300Mbps and a coverage of up to 10,000 square feet.",3,free shipping,Amped WiFi Range Extender,https://www.dealnews.com/Amped-Wi-Fi-Range-Extender-for-30-free-shipping/2170097.html,WIRELESS NETWORKING,2018-01-02T15:52:45-05:00,$30,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/caomnjddm7wugs4mmw2b",2170097,
True,"Walmart offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170115"">Fisher-Price Imaginext DC SuperFriends Super Hero Flight City Playset</a> for <strong>$29.05</strong>. Opt for in-store <b>pickup</b> to dodge the $5.99 shipping charge. That's $4 below our mention from three weeks ago and the lowest price we've seen. (It's the best deal now by $14.) It combines Gotham City and Metropolis and features four power pads.",3,free shipping,Fisher-Price Imaginext DC Flight City Playset,https://www.dealnews.com/Fisher-Price-Imaginext-DC-Flight-City-Playset-for-29-free-shipping/2170115.html,TOYS & HOBBIES,2018-01-02T15:03:19-05:00,$29,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/nzdpvyjwtttnobzjeh61",2170115,
,"Macy's offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170109"">New Balance Men's 410v5 Trail Running Shoes</a> for <strong>$37.48</strong>. Pad your order with a <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17091950,2170109"">beauty item</a> (they start at $3) to bag <b>free shipping</b>; otherwise, shipping adds $10.95. That's the lowest price we could find by $13, although we saw them for $2 less last month. They're available in sizes 8 to 13.",3,free s&h w/beauty item,New Balance Men's 410v5 Trail Running Shoes,https://www.dealnews.com/New-Balance-Mens-410-v5-Trail-Running-Shoes-for-37-free-s-h-w-beauty-item/2170109.html,SHOES,2018-01-02T15:51:49-05:00,$37,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/wtkolqvpretz4kpa2jek",2170109,
,"Today, you can bid audio-s to 2017 by saving big on a Roccat over-ear and in-ear headphone bundle. Check out this offer and more in our roundup of the top five <a data-iref=""fp-feature-content-wide-body"" href=""https://www.dealnews.com/features/morning-jolt/"">Editors' Choice deals</a> we found last night and this morning.",,,Top 5 Deals You Need to Know Today: Save $63 on a Rocking Roccat Bundle,https://www.dealnews.com/features/morning-jolt/,MORNING JOLT,,,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/qnct0hz1t9mivbsaxibd",2170112,2018-01-02T09:03:59-05:00
,"Finish Line via Macy's offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170103"">Skechers Men's Quantum Flex Walking Sneakers</a> in Grey for <strong>$22.48</strong>. Plus, pad your order with a <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17091941,2170103"">beauty item</a> (they start at $3) to bag <b>free shipping</b>; otherwise, shipping adds $10.95. That's tied with our mention from a week ago and the lowest price we could find now by $23. They're available in select sizes from 9 to 13.",4,free s&h w/beauty item,Skechers Men's Quantum Flex Walking Sneakers,https://www.dealnews.com/Skechers-Mens-Quantum-Flex-Walking-Sneakers-for-22-free-s-h-w-beauty-item/2170103.html,SHOES,2018-01-02T16:26:12-05:00,$22,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/v0richsb7sblpevm8dxp",2170103,
,"Sam's Club offers its members the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170067"">GoodBaby Lufta 3-in-1 Sleeper Play Yard</a> for <strong>$149.96</strong> with <strong>free shipping</strong>. (Non members pay a $14.99 surcharge.) That's the lowest price we could find by $10. It acts as a bassinet, play yard, toddler cot, and measures 40.5"" x 28.5"" x 30"" when assembled. Deal ends January 4.",1,free shipping,GoodBaby Lufta 3-in-1 Sleeper Play Yard,https://www.dealnews.com/Good-Baby-Lufta-3-in-1-Sleeper-Play-Yard-from-150-free-shipping/2170067.html,BABIES & KIDS ITEMS,,from $150,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/s7cywtlw0ja4vgzhn299",2170067,2018-01-02T09:01:14-05:00
,"Hoover via eBay offers the refurbished <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170106"">Hoover WindTunnel 2 Rewind Bagless Upright Vacuum</a> for <strong>$39.99</strong> with <strong>free shipping</strong>. That's tied with our October mention as the best deal we've seen for this model in any condition. (It's the lowest for a refurb today by $30.) It features a 25-foot cord, HEPA filter, dual-cyclonic action, and bottom-release cup.<br>
<br>
Note: A 6-month Hoover warranty applies.",3,free shipping,Refurb Hoover WindTunnel 2 Rewind Vacuum,https://www.dealnews.com/Refurb-Hoover-Wind-Tunnel-2-Rewind-Vacuum-for-40-free-shipping/2170106.html,VACUUM CLEANERS,2018-01-02T15:51:21-05:00,$40,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/shlcxg8vlff0bfn5fjdd",2170106,
,"Walmart offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170082"">Ozark Trail Mummy Eulin Fiber 30-Degree Sleeping Bag</a> in Grey/Purple for <strong>$28.58</strong>. Opt for in-store <strong>pickup</strong> to avoid the $5.99 shipping charge. That's $16 off list and the lowest price we could find.",1,pickup at Walmart,Ozark Trail Mummy 30-Degree Sleeping Bag,https://www.dealnews.com/Ozark-Trail-Mummy-30-Degree-Sleeping-Bag-for-29-pickup-at-Walmart/2170082.html,CAMPING & OUTDOORS,,$29,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/zso77qzpoqyuvo651eao",2170082,2018-01-02T08:52:45-05:00
True,"MyWitOutlet via eBay offers the refurbished <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170100"">Unlocked Apple iPhone 7 Plus 32GB Smartphone</a> in several colors (Black pictured) for <strong>$509.99</strong> with <strong>free shipping</strong>. That's $10 under a Black Friday week deal and the lowest price we've seen for an unlocked iPhone 7 Plus. (It's also $159 under the best we could find for a new one.)<br>
<br>
Note: No warranty information is provided. Also, this device may have visible cosmetic flaws but is otherwise fully functional.",3,free shipping,Refurb Unlocked iPhone 7 Plus 32GB Smartphone,https://www.dealnews.com/Refurb-Unlocked-iPhone-7-Plus-32-GB-Smartphone-for-510-free-shipping/2170100.html,APPLE IPHONES,2018-01-02T15:00:12-05:00,$510,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/g0kyx2o6u5fwrfopv0ck",2170100,
,"Scheppend via Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170085"">Scheppend Baby Stroller Blanket</a> in Black for $22.59. Coupon code ""GYLPDMPT"" cuts it to <strong>$13.55</strong>. With <strong>free shipping</strong> for Prime members, that's the lowest price we could find by $13. It is 100% cotton and measures 38.6"" in length. Deal ends February 27.",3,free shipping w/ Prime,Scheppend Baby Stroller Blanket,https://www.dealnews.com/Scheppend-Baby-Stroller-Blanket-for-14-free-shipping-w-Prime/2170085.html,BABIES & KIDS ITEMS,2018-01-02T15:50:22-05:00,$14,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/c4nxwloxknjvhejcaidb",2170085,
,"Doctors Deals via eBay offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170094"">PharMeDoc 18"" Muscle Roller Massage Stick</a> for <strong>$9.95</strong> with <strong>free shipping</strong>. That's the lowest price we could find by $6. Recommended for use before or after workouts, this massage stick features nine segmented spindles and ergonomic handles.",2,free shipping,"PharMeDoc 18"" Muscle Roller Massage Stick",https://www.dealnews.com/Phar-Me-Doc-18-Muscle-Roller-Massage-Stick-for-10-free-shipping/2170094.html,HEALTH,,$10,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/lxfvnbkeqdr4l3rbwdud",2170094,2018-01-02T08:41:30-05:00
,"Walmart offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170091"">Stamina InTone Oval Jogger</a> for <strong>$71.94</strong> with <strong>free shipping</strong>. (<a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17091923,2170091"">Amazon</a> charges the same price, as does <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17091926,2170091"">Home Depot</a> via in-store pickup.) That's the lowest price we could find by $2, although most stores charge $100 or more. It features a multifunctional fitness monitor, adjustable handle bar, and 250-lb. capacity.",2,free shipping,Stamina InTone Oval Jogger,https://www.dealnews.com/Stamina-In-Tone-Oval-Jogger-for-72-free-shipping/2170091.html,EXERCISE EQUIPMENT,2018-01-02T15:48:54-05:00,$72,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/ijr2swl2ygikjyyjvkw7",2170091,
,"IKEA retail locations offer its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170079"">IKEA Lack TV Unit</a> for <strong>$39</strong>. (This offer is available online; however, shipping starts at $119.) That's $11 off and the lowest price we could find. It can hold a TV up to 50"" and measures approximately 59"" x 22"" x 14"". Deal ends January 10.",3,,IKEA Lack TV Unit,https://www.dealnews.com/IKEA-Lack-TV-Unit-for-39-at-IKEA-stores/2170079.html,HOME FURNITURE,2018-01-02T15:48:20-05:00,$39 at IKEA stores,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/iwcg8cfx7s8q590yrnva",2170079,
,"Walmart offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170088"">Fruit of the Loom Women's Tank Style Sports Bra 3-Pack</a> in Stripe/Black/Red Hot or Pin Dot/Popsicle Pink/White for <strong>$6</strong>. Opt for in-store <strong>pickup</strong> to avoid the $5.99 shipping fee. That's the lowest price we could find by $7. They come in select sizes from <del>34</del> 42 to 50.",3,pickup at Walmart,Fruit of the Loom Women's Sports Bra 3-Pack,https://www.dealnews.com/Fruit-of-the-Loom-Womens-Sports-Bra-3-Pack-for-6-pickup-at-Walmart/2170088.html,ACTIVEWEAR,2018-01-02T15:48:03-05:00,$6,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/vtrlsb75iyxqht8bkyam",2170088,
,"Tacklife Direct via Amazon offers Prime members the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170076"">Tacklife Classic Digital Multimeter</a> for $12.97. Coupon code ""54GCYL5X"" cuts the price to <strong>$7.78</strong>. With <strong>free shipping</strong>, that's a buck under our Cyber Monday mention and the lowest price we've seen. (It's also the best deal now by $8.) It features a non-contact voltage test function, overload protection, continuity test, auto-ranging, auto power off, low battery indication, and a backlit LCD display. Deal ends January 5.",3,free shipping w/ Prime,Tacklife Classic Digital Multimeter,https://www.dealnews.com/Tacklife-Classic-Digital-Multimeter-for-8-free-shipping-w-Prime/2170076.html,TOOLS & HARDWARE,2018-01-02T15:45:57-05:00,$8,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/dj97topbcnhsyij0jtz6",2170076,
,"<a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17091911,2170070"">Kohl's</a> cuts <strong>up to 70% off</strong> <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17091914,2170070"">clearance items</a>. Plus, get an <strong>extra 15% off</strong> with no-minimum purchase or an <strong>extra 20% off</strong> orders of <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17091917,2170070"">$100 or more</a> via coupon code ""SAVEMORE20"". Shipping adds <strong>$8.95</strong>, but orders of $75 or more qualify for free shipping. (In-store pickup may also be available.) Some exclusions apply. Deal ends January 3. A couple of best bets, both with prices after the above coupon:
<ul>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170070"">Tek Gear Men's Slasher Shorts</a> for <strong>$8.50</strong> (pictured, $17 off)
 </li>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17091920,2170070"">Sonoma Goods for Life Men's Coolmax Classic-Fit Crewneck Sweater</a> for <strong>$17</strong> ($33 off)
 </li>
</ul>",4,free shipping w/ $75,Kohl's Clearance Sale,https://www.dealnews.com/Kohls-Clearance-Sale-Up-to-70-off-15-off-free-shipping-w-75/2170070.html,AFTER CHRISTMAS SALES,2018-01-02T16:22:40-05:00,Up to 70% off + 15% off,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/rrc46oeewrqacjawrmf0",2170070,
