url,editors_choice,time_modified,price,hotness,title,description,uuid,time_published,category,picture_url,shipping
https://www.dealnews.com/Deiss-Pro-Zester-Grater-2-Pack-for-12-5-s-h/2169101.html,,,$12,4,Deiss Pro Zester / Grater 2-Pack,"As one of its daily deals, Meh offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169101"">Deiss Pro Zester / Grater 2-Pack</a> for <strong>$12</strong> plus <strong>$5</strong> for shipping. That's the lowest price we could find by $3. They can be used for citrus, hard cheeses, and most other food items that you would typically zest or grate. Deal ends today.",2169101,2017-12-31T12:15:00-05:00,KITCHEN,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/pbidtjfzic9kvyteimfi",$5 shipping
https://www.dealnews.com/Monty-Python-and-the-Holy-Grail-on-Blu-ray-for-5-w-25-purchase-free-shipping/2169119.html,,,$5 w/ $25 purchase,3,Monty Python and the Holy Grail on Blu-ray,"With orders of $25 or more, Amazon offers <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169119"">Monty Python and the Holy Grail 40th Anniversary on Blu-ray</a> for <strong>$4.99</strong> with <strong>free shipping</strong>. That's the lowest price we could find by $5.<br>
<br>
Note: This item is part of Amazon's ""add-on"" program and can only be purchased with an order of $25 or more.",2169119,2017-12-31T12:12:55-05:00,BLU-RAY DISC MOVIES,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/acimmujsuiydxcop9u6y",free shipping
https://www.dealnews.com/Seneca-Desktop-Display-Mounts-from-31-5-s-h/2169149.html,,,from $31,4,Seneca Desktop Display Mounts,"As one of its daily deals, Woot offers the Seneca Desktop Monitor Mount in select sizes from <strong>$30.99</strong> as listed below. Shipping adds <strong>$5</strong>. The deals, which end today:
<ul>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169149"">Seneca SD11 Single Desktop Monitor Mount</a> for <strong>$30.99</strong> (pictured, low by $9)
 </li>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17090108,2169149"">Seneca SD12 Dual Desktop Monitor Mount</a> for <strong>$39.99</strong> (low by $4)
 </li>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17090111,2169149"">Seneca SD13 Triple Desktop Monitor Mount</a> for <strong>$56.99</strong> (low by $15)
 </li>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17090114,2169149"">Seneca SD22 Quad Desktop Monitor Mount</a> for <strong>$66.99</strong> (low by $7)
 </li>
</ul>",2169149,2017-12-31T12:10:13-05:00,MONITORS,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/vaqdzjxvjas7hdbijeam",$5 shipping
https://www.dealnews.com/JCPenney-New-Years-Sale-Extra-20-to-30-off-free-shipping-w-99/2169131.html,,,Extra 20% to 30% off,4,JCPenney New Year's Sale,"<a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169131"">JCPenney</a> discounts a large selection of items during its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17090075,2169131"">New Year's Sale</a>, including <strong>up to 80% off</strong> <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17090078,2169131"">clearance items</a>. Plus, coupon code ""32FORYOU"" takes an <b>extra 20% off</b> most orders with no minimum purchase required or an <strong>extra 30% off</strong> orders of <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17090081,2169131"">$100 or more</a>. (It only takes 15% off select categories.) Alternatively, get an <strong>extra $10 off</strong> orders of <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17090084,2169131"">$25 or more</a> via coupon code ""COOLSALE"". Shipping adds <b>$8.95</b>, but orders of $99 or more bag free shipping. (In-store pickup is available for many items for $3.95, or free for most orders over $25.) Deal ends January 1.<p>See all <a data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/s320/JCPenney/"">JCPenney Coupons</a>.</p>",2169131,2017-12-31T12:07:56-05:00,AFTER CHRISTMAS SALES,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/rs0v3g6nagtlzuizm86p",free shipping w/ $99
https://www.dealnews.com/Coboc-Cables-at-Newegg-for-0-after-rebate-free-shipping/2169152.html,,,$0 after rebate,3,Coboc Cables at Newegg,"Newegg offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169152"">Coboc 6-Foot Shielded Internal to External Serial ATA 6Gb/s Cable</a> in Silver (pictured) for $5. This <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17090117,2169152"">$5 mail-in rebate</a> drops the price to <strong>$0</strong>. With <strong>free shipping</strong>, that's $5 off and the best deal we could find.<br>
<br>
Also available is the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17090120,2169152"">Coboc 6-Foot USB 2.0 Male to Micro B 5-Pin Male Cable</a> in Black for $3.99. This <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17090123,2169152"">$3.99 mail-in rebate</a> cuts it to <strong>$0</strong>. With <strong>free shipping</strong>, that's $4 off and the lowest price we could find. Both deals end today.",2169152,2017-12-31T12:05:04-05:00,COMPUTER CABLES,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/m8poocuqogxrotikk1og",free shipping
https://www.dealnews.com/DIRECTV-AT-T-Internet-300-in-Reward-Cards-for-65-per-month/2168576.html,,,$65 per month,,"DIRECTV + AT&T Internet, $300 in Reward Cards","With a 2-year TV and a 1-year Internet agreement, AT&T offers its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2168576"">AT&amp;T Internet 50 service</a> bundled with <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17089631,2168576"">DIRECTV Select</a> and a <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17089634,2168576"">$300 in Reward Cards</a> for <strong>$65 per month</strong> for the first 12 months. (Scroll down. It's the offer on the right under ""Bundle AT&T services and save"".) The Internet 50 service features speeds up to 50Mbps with unlimited data. DIRECTV Select features over 150 channels, HD DVR service, plus HBO, SHOWTIME, STARZ, and Cinemax for three months. (Plan prices may vary by location. The cost for months 13-24 is $106/mo.)",2168576,2017-12-31T00:01:00-05:00,COMPUTER SERVICES,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/rurgdozgvabmllj0w2p6",
https://www.dealnews.com/Monoprice-Bluetooth-Wireless-Earbuds-for-10-3-s-h/2169122.html,,,$10,3,Monoprice Bluetooth Wireless Earbuds,"Monoprice offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169122"">Monoprice Bluetooth Wireless Earbuds</a> for $11.99. Coupon code ""NEW18"" cuts that price to <strong>$10.19</strong>. With <strong>$2.49</strong> for shipping, that's the lowest price we could find by $17. It features a 14.2mm driver, wireless Bluetooth connection, built-in rechargeable battery, and an in-line microphone. Deal ends January 1.",2169122,2017-12-31T11:50:00-05:00,HEADPHONES,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/us9xq9yhqqkq2enpwphl",$3 shipping
https://www.dealnews.com/Abbyson-Living-4-Piece-Sectional-Sofa-for-1-798-free-shipping/2168675.html,,,"$1,798",4,Abbyson Living 4-Piece Sectional Sofa,"Overstock.com offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2168675"">Abbyson Living Tanya 4-Piece Sectional Sofa</a> for Grey for $1,839.06. Add it to cart and click through this <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17090090,2168675"">link</a> to drop it to <strong>$1,798.19</strong>. With <strong>free shipping</strong>, that's the lowest price we could find by $41. It measures 146"" x 62"" x 36"" overall. Deal ends January 2.",2168675,2017-12-31T11:49:44-05:00,SOFAS & COUCHES,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/evfa4ji4tjsb8kgjgdqd",free shipping
https://www.dealnews.com/Huawei-Skylake-m5-12-256-GB-Windows-Tablet-PC-for-400-free-shipping/2169146.html,,,$400,4,"Huawei Skylake m5 12"" 256GB Windows Tablet PC","MacMall offers the 1.4-lb. <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169146"">Huawei MateBook Intel Skylake Core m5 1.1GHz 12"" 256GB Windows Touch Tablet PC</a> for <strong>$399.99</strong> with <strong>free shipping</strong>. That's $5 under our mention from last month and the lowest price we could find now, also by $5. It features an Intel Core m5-6Y54 1.1GHz Skylake dual-core processor, 12"" 2160x1440 (1440p) IPS touchscreen LCD, 8GB RAM, 256GB SSD, and Windows 10 Home 64-bit.",2169146,2017-12-31T11:47:31-05:00,LAPTOPS,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/iuobh5mi6mcgbbq8i0hw",free shipping
https://www.dealnews.com/New-Balance-Mens-420-v3-Shoes-for-30-1-s-h/2169095.html,,2017-12-31T15:12:44-05:00,$30,4,New Balance Men's 420v3 Shoes,"As one of its daily deals, Joe's New Balance Outlet offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169095"">New Balance Men's 420v3 Shoes</a> in Black for <strong>$29.99</strong>. Coupon code ""DOLLARSHIP"" cuts shipping to <strong>$1</strong>. That's the lowest price we could find by $22. They're available in standard and extra wide widths in select sizes from 7 to 14. Deal ends today.",2169095,,SHOES,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/fj4dik0vynonnfbu7kf7",$1 shipping
https://www.dealnews.com/Digi-Land-7-8-GB-Android-Tablet-for-40-free-shipping/2169137.html,,,$40,3,"DigiLand 7"" 8GB Android Tablet","As one of its daily deals, Best Buy via eBay offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169137"">DigiLand 7"" 8GB Android Tablet</a> in Black for <b>$39.99</b> with <b>free shipping</b>. That's $20 off and the lowest price we could find. It includes a keyboard and features an ARM Cortex-A7 quad-core 1.3GHz processor, 7"" 1024x600 touchscreen, 8GB storage, 3-megapixel front-facing camera, 2-megapixel rear-facing camera, microSD slot, and Android 7.0 (Nougat). Deal ends today.",2169137,2017-12-31T11:29:17-05:00,TABLETS,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/ppwfb2og5hcsow8zige6",free shipping
https://www.dealnews.com/Saks-Fifth-Avenue-Designer-Sale-Up-to-70-off-free-shipping/2169128.html,,2017-12-31T13:54:20-05:00,Up to 70% off,5,Saks Fifth Avenue Designer Sale,"Ending today, <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169128"">Saks Fifth Avenue</a> takes <strong>up to 70% off</strong> <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17090069,2169128"">men's, women's, and kids' apparel</a> during its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17090072,2169128"">Saks Fifth Avenue Designer Sale</a>. Plus, <strong>free shipping</strong> applies to all orders via coupon code ""HOLIDAY"". Some exclusions apply.<br>
<br>
Note: Many items are final sale and cannot be exchanged or returned.<p>See all <a data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/s990/Saks-Fifth-Avenue/"">Saks Fifth Avenue Coupons</a>.</p>",2169128,,CLOTHING & ACCESSORIES,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/b56vr8lxgnn2cqicpbww",free shipping
https://www.dealnews.com/Bolle-Unisex-Nova-II-Snow-Goggles-for-35-pickup-at-REI/2169089.html,,,$35,2,Bolle Unisex Nova II Snow Goggles,"As one of its daily deals, REI Garage offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169089"">Bolle Unisex Nova II Snow Goggles</a> in several colors (Matte Blue Gradient Green pictured) for <strong>$34.73</strong>. Opt for in-store <strong>pickup</strong> to dodge the $5.99 shipping charge. That's the lowest price we could find by $19. They feature a ventilated dual lens with antifog and anti-scratch treatments. Deal ends today.",2169089,2017-12-31T11:10:00-05:00,SPORTS & FITNESS,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/ip6k6qyyzhvcaz6sxo2v",pickup at REI
https://www.dealnews.com/Columbia-Womens-Bugaboo-Interchange-Jacket-for-114-free-shipping/2169125.html,,,$114,3,Columbia Women's Bugaboo Interchange Jacket,"REI Garage offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169125"">Columbia Women's Bugaboo Interchange 3-in-1 Jacket</a> in Dark Raspberry or Grey Ash for <strong>$113.73</strong> with <strong>free shipping</strong>. That's the lowest price we could find by $6. It's available in sizes XS to XL.",2169125,2017-12-31T11:07:19-05:00,COATS,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/avz4pcmjyzlljifgoo7h",free shipping
https://www.dealnews.com/Bolt-Flexible-Macro-Light-for-40-free-shipping/2169080.html,,2017-12-31T15:22:13-05:00,$40,3,Bolt Flexible Macro Light,"As one of its daily deals, B&H Photo Video offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169080"">Bolt Flexible Macro Light</a> for <strong>$39.95</strong> with <strong>free shipping</strong>. That's $40 off and the lowest price we could find. It features continuous light and flash modes, seven levels of power adjustment, and a 1.6"" LCD screen. Deal ends today.",2169080,,CAMERA ACCESSORIES,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/jzb2kcjqxqf08la5wu4f",free shipping
"https://www.dealnews.com/lw/click.html?20,2,2168600",,,"40,000 Bonus Miles",,Barclaycard Arrival Plus™ MasterCard®,"Sign up for the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2168600"">Barclaycard Arrival Plus™ World MasterCard®</a> and earn <strong>40,000 Bonus Miles</strong> when you spend <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17089655,2168600"">$3,000 or more</a> on purchases in the first 90 days. (That equates to $400 off your next trip.) Plus, you <strong>earn 2 miles</strong> on all purchases and <strong>get 5% miles back</strong> every time you redeem for travel statement credits. Also, you'll get a <strong>0% introductory APR</strong> for 12 months on Balance Transfers made within 45 days of account opening. After that, a variable APR will apply, 16.99%, 20.99% or 23.99%, based on your creditworthiness. Please note, there is a fee for balance transfers. There's an $89 annual fee, <strong>waived for the first year</strong>, and <strong>no foreign transaction fees</strong>. For more terms and conditions, <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17089658,2168600"">click here</a>.<br>
<br>
This card — and several more — can be found on our <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""http://dealnews.com/credit-cards/s39843/Barclay-Card/"">Barclaycard Credit Card page</a>.        <div class=""article-disclaimer"">
            <p class=""article-disclaimer-text"">
                <a href=""#"" class=""article-disclaimer-link info"" data-panel=""article_disclaimer-dialog"" data-dialog_text=""DealNews has financial relationships with the credit card issuers mentioned on our site, and DealNews receives compensation if consumers choose to apply for these by clicking links in our content and ultimately sign up for these specific cards. This compensation has no impact or influence on where or how the cards appears on dealnews.com. DealNews does not include all card companies or all card offers available in the marketplace.&lt;br&gt;&lt;br&gt;
&lt;bold&gt;UGC Disclosure&lt;/bold&gt;&lt;br&gt;
&lt;br&gt;
These responses are not provided or commissioned by the bank advertiser. Responses have not been reviewed, approved or otherwise endorsed by the bank advertiser. It is not the bank advertiser's responsibility to ensure all posts and/or questions are answered.
&lt;bold&gt;Bank Disclaimer&lt;/bold&gt;&lt;br&gt;
&lt;br&gt;
This content is not provided or commissioned by the Bank Advertiser. Opinions expressed here are author's alone, not those of the Bank Advertiser, and have not been reviewed, approved or otherwise endorsed by the Bank Advertiser. This site may be compensated through the Bank Advertiser Affiliate Program."" data-dialog_title=""Advertiser Disclosure"">Advertiser Disclosure</a>
            </p>
        </div>",2168600,2017-12-30T00:01:00-05:00,CREDIT CARDS,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/ik8cghwccxp8nmacfv0i",
https://www.dealnews.com/Joes-New-Balance-End-of-the-Year-Clearance-Up-to-70-off-free-shipping-w-99/2169116.html,,2017-12-31T15:07:43-05:00,Up to 70% off,5,Joe's New Balance End of the Year Clearance,"<a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17090141,2169116"">Joe's New Balance Outlet</a> takes <strong>up to 70% off</strong> a selection of <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17090060,2169116"">New Balance shoes, apparel, and accessories</a> during its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17090063,2169116"">End of the Year Clearance Sale</a>. (Prices are as marked.) Coupon code ""DOLLARSHIP"" unlocks <strong>$1</strong> shipping, or you can spend $99 or more to receive free shipping. (Shipping normally adds $6.95 for orders under $99.) Some exclusions may apply. A couple of best bets, each with <b>$1</b> for shipping via ""DOLLARSHIP"":
<ul>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169116"">New Balance Men's 573 Running Shoes</a> for <strong>$41.99</strong> (pictured, low by $5)
 </li>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17090066,2169116"">New Balance Women's Bomber Jacket</a> for <strong>$58</strong> (low by $9)
 </li>
</ul>",2169116,,SHOES,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/katr4lfyi3waggpadxos",free shipping w/ $99
https://www.dealnews.com/Joby-Action-Jib-Kit-for-14/2169086.html,,2017-12-31T15:12:12-05:00,$14,4,Joby Action Jib Kit,"As one of its daily deals, B&H Photo Video offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169086"">Joby Action Jib Kit</a> for <strong>$13.95</strong> with <strong>free shipping</strong>. That's $36 off and the lowest price we could find. This kit turns nearly any pole into a jib arm and it features removable/adjustable pole clamps and an adjustable pulley cord for tilt control. Deal ends today.",2169086,,CAMERA ACCESSORIES,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/tyediichwwriswbjc4dt",
https://www.dealnews.com/Columbia-Womens-Arcadia-II-Rain-Jacket-for-37-free-shipping/2169104.html,,2017-12-31T10:32:23-05:00,$37,3,Columbia Women's Arcadia II Rain Jacket,"EssentialApparel offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169104"">Columbia Women's Arcadia II Rain Jacket</a> in several colors (Stormy Blue pictured) for $49.99. Coupon code ""EXTRA25"" cuts the price to <strong>$37.49</strong>. With <strong>free shipping</strong>, that's the lowest price we could find by $2. (However, we saw it in size XL only for $18 three weeks ago.) It's available in select sizes from XS to XL.",2169104,,COATS,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/qxu3h05hnvl1lhe9ofrr",free shipping
https://www.dealnews.com/Pinhole-Nanny-Wi-Fi-Cam-for-13-free-s-h-from-China/2169065.html,,2017-12-31T13:58:37-05:00,$13,4,Pinhole Nanny WiFi Cam,"TomTop offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169065"">Pinhole Nanny WiFi Cam</a> for <strong>$12.56</strong> with <strong>free shipping</strong>. That's the lowest price we could find by $8. It features automatic video recording and a built-in rechargeable battery.<br>
<br>
Note: These ship from China and may take up to four weeks to arrive.",2169065,,SECURITY CAMERAS,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/ho1s5vcpqj8qpxwkqyrq",free s&h from China
https://www.dealnews.com/Mac-Book-Pro-i7-15-Retina-Laptop-w-Touch-Bar-for-1-799-free-shipping/2169098.html,,2017-12-31T15:21:54-05:00,"$1,799",3,"MacBook Pro i7 15"" Retina Laptop w/ Touch Bar","B&H Photo Video offers the 4-lb. <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169098"">Apple MacBook Pro Intel Skylake Core i7 2.6GHz 15.4"" Retina Laptop</a> in Space Gray for <strong>$1,799</strong> with <strong>free shipping</strong>. That's $600 off and tied with our mention from two weeks ago as the lowest price we've seen.<br>
<br>
The MacBook features the Touch Bar — a touchscreen OLED strip running above the keyboard that supports Touch ID and allows for customized buttons. Other specs include an Intel Core i7 2.6GHz quad-core processor, 15.4"" 2880x1800 IPS LED-backlit Retina Display, 16GB RAM, 256GB SSD, Radeon Pro 455 2GB graphics, 802.11ac wireless, four Thunderbolt 3 ports, and macOS Sierra.",2169098,,MACBOOK PRO,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/ae6fugfjhgegmw2lps34",free shipping
https://www.dealnews.com/Insignia-4.8-A-4-Port-USB-Charger-Wall-Outlet-for-12-pickup-at-Best-Buy/2169092.html,,2017-12-31T15:20:32-05:00,$12,3,Insignia 4.8A 4-Port USB Charger Wall Outlet,"As one of its daily deals, Best Buy offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169092"">Insignia 4.8-amp 4-Port USB Charger Wall Outlet</a> in White for <strong>$11.99</strong>. Opt for in-store <strong>pickup</strong> to avoid the $5.49 shipping fee. That's $23 off and the lowest price we could find, although we saw it for $2 less a month ago. Deal ends today.",2169092,,POWER MANAGEMENT,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/esa52bbr3kh6krbvq8kx",pickup at Best Buy
https://www.dealnews.com/Qi-Wireless-5-V-9-V-Charging-Pad-for-12-free-s-h-from-China/2169068.html,,2017-12-31T15:20:10-05:00,$12,3,Qi Wireless 5V/9V Charging Pad,"TomTop offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169068"">Qi Wireless 5/9-volt Charging Pad</a> for <strong>$11.99</strong> with <strong>free shipping</strong>. That's the lowest price we could find by $6. It charges compatible Galaxy smartphones and other Qi-compatible devices.<br>
<br>
Note: This item ships from China and may take up to four weeks to arrive.",2169068,,CELL PHONE CHARGERS,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/hk8f8udlujvtcy73orrj",free s&h from China
https://www.dealnews.com/Microfiber-Auto-Window-Cleaner-for-4-free-s-h-from-China/2169074.html,,2017-12-31T15:19:56-05:00,$4,3,Microfiber Auto Window Cleaner,"TomTop offers this <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169074"">Microfiber Auto Window Cleaner</a> for $4.86. Coupon code ""AK2325"" cuts it to <strong>$3.89</strong>. With <strong>free shipping</strong>, that's the lowest price we could find by $2. It features a microfiber cloth and a long handle.<br>
<br>
Note: This item ships from China and may take up to four weeks to arrive.",2169074,,AUTOMOTIVE,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/v7gzvk7ivznnjw9zfezb",free s&h from China
https://www.dealnews.com/Frigidaire-4.5-Cu.-Ft.-Mini-Fridge-for-198-free-shipping/2169077.html,,2017-12-31T15:19:24-05:00,$198,3,Frigidaire 4.5-Cu. Ft. Mini Fridge,"As one of its daily deals, Best Buy via eBay offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169077"">Frigidaire 4.5-Cubic Foot Mini Fridge</a> in Stainless Steel for <strong>$197.99</strong> with <strong>free shipping</strong>. That's $132 off and the lowest price we could find. It features two glass shelves, a crisper, freezer compartment, hanging can rack, and reversible doors. Deal ends today.",2169077,,REFRIGERATORS & FREEZERS,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/qt8zpyjkxdxke7w0wz1a",free shipping
https://www.dealnews.com/Winc-Wine-Service-25-off-your-first-order-free-shipping/2168579.html,,,$25 off your first order,,Winc Wine Service,"For new members only, <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2168579"">Winc</a> offers <strong>$25 off</strong> the cost of your <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17089637,2168579"">first order</a>. Plus, <strong>free shipping</strong> applies. Winc is a monthly wine delivery service. Just answer a few questions about your taste in wine, and you'll receive four bottles per month. (You can choose any combination of red or white wine.) Finally, there are no membership fees, and you can skip a month, or cancel anytime. Select states are excluded.",2168579,2017-12-31T00:01:00-05:00,"BEER, WINE, LIQUOR","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/wnpfbsacht3beqcx5rij",free shipping
https://www.dealnews.com/Digital-or-Print-Magazine-Subs-at-Amazon-from-4/2169071.html,,2017-12-31T13:58:19-05:00,from $4,4,Digital or Print Magazine Subs at Amazon,"As one of its daily deals, Amazon discounts a selection of <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169071"">print</a> and <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17090039,2169071"">digital magazine subscriptions</a> with prices starting from <strong>$3.75</strong>. (Subscriptions range in duration from six months to one year.) Discounted magazines include Essence, Sports Illustrated, Time, and Popular Science. Deal ends today.<br>
<br>
Note: Print subscriptions auto-renew, although you can cancel at any time.",2169071,,MAGAZINES,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/fcftffflztmksw9q11a2",
