url,hotness,price,editors_choice,description,category,picture_url,shipping,time_published,title,uuid,time_modified
https://www.dealnews.com/American-Eagle-Outfitters-Clearance-Sale-60-off-free-shipping-w-50/2167997.html,4,60% off,,"<a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17087963,2167997"">American Eagle Outfitters</a> takes <strong>60% off</strong> <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17087966,2167997"">clearance apparel</a>. (Prices are as marked.) Shipping adds <strong>$7</strong>, but orders of $50 or more qualify for free shipping. Sizes are limited, and some exclusions apply. Deal ends January 10. A couple of best bets:
<ul>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2167997"">American Eagle Women's Cozy Inside &amp; Out Sweatshirt</a> for <strong>$15.98</strong> (pictured, $24 off)
 </li>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17087969,2167997"">American Eagle Men's Fleece Throwback Cotton Sweatshirt</a> for <strong>$17.98</strong> ($27 off)
 </li>
</ul>",CLOTHING & ACCESSORIES,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/wp99qpowjxqlybkpdal8",free shipping w/ $50,,American Eagle Outfitters Clearance Sale,2167997,2017-12-29T10:08:43-05:00
https://www.dealnews.com/Insignia-49-1080-p-LED-LCD-HD-Roku-Smart-TV-for-280-free-shipping/2167994.html,2,$280,,"Best Buy via eBay offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2167994"">Insignia 48.5"" 1080p LED-Backlit LCD HD Roku Smart Television</a>, model no. NS-49DR420NA18, for <b>$279.99</b> with <b>free shipping</b>. That's $120 off list and tied with our mention from three weeks ago as the lowest price we could find. (It also beats Best Buy's Black Friday offer.) It features a 1920x1080 (1080p) native resolution, WiFi, built-in Roku TV (with access to Netflix, Hulu Plus, YouTube, more), USB, and three HDMI inputs.",TVS,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/scw790wl184xwfib6tnh",free shipping,,"Insignia 49"" 1080p LED LCD HD Roku Smart TV",2167994,2017-12-29T11:47:23-05:00
https://www.dealnews.com/Refurb-Asus-Transformer-10-64-GB-Touch-Laptop-for-155-free-shipping/2167988.html,4,$155,True,"Refurb for Less via eBay offers the refurbished 1.8-lb. <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2167988"">Asus Transformer Mini Intel Atom 1.44GHz 10.1"" Touchscreen 2-in-1 Laptop</a> in Gray for <strong>$154.99</strong> with <strong>free shipping</strong>. That's $35 under our Black Friday week refurb mention and the lowest price we've seen. (It's the best deal we could find by $79 for a refurb today.)<br>
<br>
It functions as a laptop or tablet and features an Intel Cherry Trail Atom x5-Z8350 1.44GHz quad-core processor, 10.1"" 1280x800 LED-backlit touchscreen LCD, 4GB RAM, 64GB eMMC storage, 802.11ac wireless, detachable keyboard, built-in kickstand, 2-cell battery, and Windows 10 Home 64-bit. It comes with a stylus pen.<br>
<br>
Note: A 90-day warranty applies, but it's not clear who it's provided by.",LAPTOPS,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/gag0zq5v3kmly0aekgru",free shipping,,"Refurb Asus Transformer 10"" 64GB Touch Laptop",2167988,2017-12-29T12:57:48-05:00
https://www.dealnews.com/Refurb-D-Link-Day-Night-Wi-Fi-Security-Camera-for-20-free-shipping/2167991.html,3,$20,,"Altatac via Rakuten offers the refurbished <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2167991"">D-Link Day &amp; Night WiFi Security Camera</a> in White for $19.99. Coupon code ""ATL2D"" drops it to <strong>$19.99</strong>. With <strong>free shipping</strong>, that's the lowest price we could find for a refurb by $8, although it was briefly $2 less four day ago. It features sound and motion detection, night vision up to 16 feet, and video resolutions up to 640x480 at 30 fps. It pairs with the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17087960,2167991"">mydlink app</a>.<br>
<br>
Note: No warranty information is provided.",SECURITY CAMERAS,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/mixvlhfcaq9rv9t6flnm",free shipping,,Refurb D-Link Day/Night WiFi Security Camera,2167991,2017-12-29T11:46:44-05:00
https://www.dealnews.com/Card-Cash-Trade-In-Program-Trade-for-Amazon-GCs/2167685.html,,Trade for Amazon GCs,,"At <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17087339,2167685"">CardCash</a>, users can take <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17087342,2167685"">gift cards from other stores</a> and <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2167685"">exchange them for Amazon Gift Cards</a>. (The exchange is not a 1:1 rate. Your Amazon gift card amount will vary depending on the card you're exchanging.) Just enter in the merchant name and the gift card balance for a quick exchange offer. If you choose to accept the offer, submit the required info and your Amazon gift card will be emailed to you in a printable format once your order has been approved. (Approval can take up to one business day.)",GIFT CARDS,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/gfpeyxrypeagfeiv20co",,2017-12-28T14:19:46-05:00,CardCash Trade-In Program,2167685,
https://www.dealnews.com/Incredible-Adventures-of-Van-Helsing-III-XB1-free-w-XBL-Gold/2167985.html,3,free w/ XBL Gold,,"For Xbox Live Gold members, Microsoft Store offers downloads of <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2167985"">The Incredible Adventures of Van Helsing III for Xbox One</a> for <strong>free</strong>. That's $15 off list and the lowest price we could find. Deal ends January 31.",GAMES,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/h1jd3ov1lriovzfcerso",,,Incredible Adventures of Van Helsing III XB1,2167985,2017-12-29T11:42:59-05:00
https://www.dealnews.com/Tomb-Raider-Underworld-for-Xbox-360-free-w-XBL-Gold/2167982.html,3,free w/ XBL Gold,,"For Xbox Live Gold members only, Xbox Live Marketplace offers downloads of <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2167982"">Tomb Raider Underworld for Xbox 360</a> for <strong>free</strong>. That's $20 off list and the lowest price we could find for this backwards-compatible game. Deal ends January 15.",GAMES,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/bfcfudznc6e6ht5iqkkz",,,Tomb Raider Underworld for Xbox 360,2167982,2017-12-29T11:42:39-05:00
https://www.dealnews.com/Anchor-Hocking-16-oz.-Canning-Jar-6-Piece-Set-for-7-free-shipping/2167979.html,3,$7,True,"Oneida offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2167979"">Anchor Hocking 16-oz. Glass Canning Jar 6-Piece Set</a> for $8.99. Apply coupon code ""DEALNEWSFREE"" to cut the price to <strong>$7.19</strong> and net <strong>free shipping</strong>. That's $23 off list and the lowest price we could find. Each is dishwasher safe. No lids are included. Deal ends December 30.",KITCHEN,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/qarrjryzv9boqaabbi1v",free shipping,,Anchor Hocking 16-oz. Canning Jar 6-Piece Set,2167979,2017-12-29T12:34:19-05:00
https://www.dealnews.com/Play-Station-Store-Gift-Cards-at-GMG-10-off/2167976.html,2,10% off,,"Green Man Gaming takes <strong>10% off</strong> PlayStation Store gift cards, as listed below. That's tied with our August mention and a rare discount for PS Store credit; most retailers almost always charge face value. The deals:
<ul>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17087957,2167976"">$10 PlayStation Store Gift Card</a> for <strong>$9</strong> (low by $1)
 </li>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17087954,2167976"">$20 PlayStation Store Gift Card</a> for <strong>$18</strong> (low by $1)
 </li>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2167976"">$50 PlayStation Store Gift Card</a> for <strong>$45</strong> (low by $2)
 </li>
</ul>",GIFT CARDS,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/rl8fu8m6zhw6mag7csfp",,2017-12-29T00:14:56-05:00,PlayStation Store Gift Cards at GMG,2167976,
https://www.dealnews.com/Razer-Kraken-Pro-V2-Gaming-Headset-for-40-free-shipping/2167973.html,3,$40,True,"Best Buy offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2167973"">Razer Kraken Pro V2 Gaming Headset</a> in White for <strong>$39.99</strong> with <strong>free shipping</strong>. That's $13 under our August mention of another color and the best price we've seen. (It's a low today by $40.) Designed for PlayStation 4, Xbox One, Windows, and Mac, it features a boom microphone, 50mm driver, 12Hz to 28kHz frequency response, and 32-ohm impedance.",HEADPHONES,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/nebe0xqxr1qyoss1e8vj",free shipping,,Razer Kraken Pro V2 Gaming Headset,2167973,2017-12-29T12:47:13-05:00
https://www.dealnews.com/Boss-Audio-In-Dash-Car-Stereo-for-17-pickup-at-Walmart/2167970.html,4,$17,True,"Walmart offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2167970"">Boss Audio In-Dash Car Stereo</a> for <strong>$16.98</strong>. (<a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17087948,2167970"">Amazon</a> charges the same for Prime members.) Opt for in-store <b>pickup</b> to dodge the $5.99 shipping fee. That's the lowest price we could find by $11 and the best price we've ever seen. This 200-watt stereo features four channels, an AM/FM receiver, 3.5mm input, USB port, SD card slot, backlit controls, clock, and 2-channel RCA outputs. (It doesn't include a CD player.)",CAR AUDIO,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/mgsvriudpaehfzpde6gn",pickup at Walmart,,Boss Audio In-Dash Car Stereo,2167970,2017-12-29T12:58:02-05:00
https://www.dealnews.com/Wink-Connected-Home-Hub-for-27-5-s-h/2167967.html,3,$27,True,"As one of its daily deals, Woot offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2167967"">Wink Connected Home Hub</a> for <strong>$26.99</strong> plus <b>$5</b> for shipping. That's $3 under our November mention and the lowest price we've seen. (It's the best deal today by $3.) It allows you to control a range of smart home products (light bulbs, locks, thermostats, more) using the Wink app on your <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17087942,2167967"">Android</a> or <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17087945,2167967"">iOS</a> device. Deal ends December 30.",HOME IMPROVEMENT,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/rfp9qc4amol6u03565ro",$5 shipping,,Wink Connected Home Hub,2167967,2017-12-29T12:50:18-05:00
https://www.dealnews.com/Klipsch-Groove-Bluetooth-Speaker-for-50-free-shipping/2167964.html,3,$50,True,"Huppins via Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2167964"">Klipsch Groove Bluetooth Speaker</a> in Black for <strong>$49.99</strong> with <strong>free shipping</strong>. That's tied with our mention from three weeks ago and the lowest price we've seen. (It's the best deal today by $13.) Features include a 65Hz to 22kHz frequency response, 10-watt amplifier, and eight-hour battery life.",SPEAKERS,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/j5gx6hzv1x4rs1lokukd",free shipping,,Klipsch Groove Bluetooth Speaker,2167964,2017-12-29T12:53:30-05:00
https://www.dealnews.com/Alera-8-Ft.-Resin-Folding-Table-from-94-free-shipping/2167961.html,1,from $94,,"Sam's Club offers its members the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2167961"">Alera 8-Foot Resin Folding Table</a> in Platinum for <strong>$93.98</strong> with <strong>free shipping</strong>. (Non-members pay a $9.40 surcharge.) That's the lowest price we could find by $13. It measures 96"" x 30"" x 29"" and features a 500-lb. capacity. Deal ends December 31.",TABLES,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/mctv77a0zaxugbqlfbu1",free shipping,2017-12-28T22:44:08-05:00,Alera 8-Ft. Resin Folding Table,2167961,
https://www.dealnews.com/Goggles4-U-Prescription-Eyeglasses-for-free-6-s-h/2167754.html,,free,,"Goggles4U offers a complete pair of <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2167754"">non-designer prescription eyeglasses</a> (frames, 1.57 basic CR lenses) in various styles for $6.95. (Sort by price to see these deals.) Coupon code ""DNFREE"" drops the price to <strong>$0</strong>. Shipping adds <b>$5.95</b>. Additional upgrades are available at an extra cost, including tinted lenses, bifocals, and name-brand frames. Deal ends January 1.",GLASSES & CONTACT LENSES,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/vawdyiqw6ofmza1rncii",$6 shipping,2017-12-29T00:01:00-05:00,Goggles4U Prescription Eyeglasses,2167754,
https://www.dealnews.com/Star-Wars-Boba-Fett-Interactive-Room-Guard-for-12-pickup-at-Walmart/2167958.html,3,$12,,"Walmart offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2167958"">Star Wars Boba Fett Interactive Room Guard</a> for <strong>$11.93</strong>. Opt for in-store <strong>pickup</strong> to avoid the $5.99 shipping charge. That's the lowest price we could find by $14. It requires three AAA batteries, not included, and is motion activated.",TOYS & HOBBIES,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/ehgupz2qwp7lcouqkkqv",pickup at Walmart,,Star Wars Boba Fett Interactive Room Guard,2167958,2017-12-29T11:42:27-05:00
https://www.dealnews.com/Samsung-28-4-K-Free-Sync-QLED-UHD-Display-for-330-free-shipping/2167955.html,3,$330,,"BuyDig offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2167955"">Samsung 28"" 4K FreeSync QLED Ultra HD Monitor</a> for $447. Coupon code ""BCD71071"" cuts that to <strong>$330</strong>. With <strong>free shipping</strong>, that's $59 under last month's mention and the lowest price we could find by $39. It features a 3840x2160 (4K 2160p) native resolution, AMD FreeSync, and HDMI and DisplayPort inputs.",MONITORS,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/jv2u4wyqn7zuzakd0jde",free shipping,,"Samsung 28"" 4K FreeSync QLED UHD Display",2167955,2017-12-29T11:41:28-05:00
https://www.dealnews.com/21-pc-Universal-Disc-Brake-Caliper-Tool-Kit-for-19-free-shipping/2167940.html,4,$19,,"Yallstore via eBay offers this <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2167940"">21-Piece Universal Disc Brake Caliper Tool Kit</a> for <strong>$18.89</strong> with <strong>free shipping</strong>. That's the lowest price we could find by $2, outside of the mention below. It enables the rewinding of pistons back into the core on most disc brake calipers and includes right and left hand threaded rewind tools, two pin fixed drives, and 17 adapters.<br>
<br>
A close price: <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17087933,2167940"">Alienbid via eBay</a> has it for $19.55 with free shipping.",AUTOMOTIVE,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/vmhiklkowmqgylyy467r",free shipping,,21pc Universal Disc Brake Caliper Tool Kit,2167940,2017-12-29T10:02:24-05:00
https://www.dealnews.com/Bandit-Guns-Pistol-Pete-Kit-for-7-pickup-at-Walmart/2167952.html,3,$7,True,"Walmart offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2167952"">Bandit Guns Pistol Pete Kit</a> for <strong>$6.99</strong>. Opt for in-store <strong>pickup</strong> to avoid the $5.99 shipping charge. That's the lowest price we could find by $13. It shoots rubber bands up to 20 feet.",TOYS & HOBBIES,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/buuojsqpgamb2qouxwos",pickup at Walmart,,Bandit Guns Pistol Pete Kit,2167952,2017-12-29T12:53:51-05:00
https://www.dealnews.com/Wow-Wee-Sesame-Street-Elmoji-Coding-Robot-for-19-free-shipping-w-Prime/2167949.html,3,$19,,"Amazon offers Prime members the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2167949"">WowWee Sesame Street Elmoji Junior Coding Robot</a> in Red for <s>$19.93</s> <strong>$19.29</strong> with <b>free shipping</b>. That's a $3 drop from three days ago and the lowest price we could find. It develops STEM skills using an emoji-based coding language and can be used in conjunction with the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17087936,2167949"">Elmoji iOS</a> or <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17087939,2167949"">Android</a> app.",TOYS & HOBBIES,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/gl6bb4f1qa3qmrg9pipw",free shipping w/ Prime,,WowWee Sesame Street Elmoji Coding Robot,2167949,2017-12-29T11:40:34-05:00
https://www.dealnews.com/Refurb-Amazon-Tap-for-60-free-shipping/2167937.html,3,$60,True,"Amazon offers its refurbished <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2167937"">Amazon Tap</a> for <strong>$59.99</strong> with <strong>free shipping</strong>. That's tied with our mention from three weeks ago as the lowest price we've seen for it in any condition. (It's $30 under the best deal we could find for a new one, although most retailers charge around $130.)<br>
<br>
The Tap can play music, provide information, read the news, set alarms, and control smart home devices via button-activated voice control (with the same Alexa Voice Service used in the Echo). It features a single microphone, dual 1.5"" drivers, dual passive radiators, 802.11n wireless, Bluetooth, 360° omnidirectional audio, and rechargeable battery with up to nine hours of playback per charge.<br>
<br>
Note: A 1-year Amazon warranty applies.",STREAMING MEDIA PLAYERS,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/abk3jkznsws1v5d4al8f",free shipping,,Refurb Amazon Tap,2167937,2017-12-29T12:54:09-05:00
https://www.dealnews.com/Whitmor-Supreme-5-Tier-Shelving-Unit-for-54-free-shipping/2167763.html,3,$54,,"Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2167763"">Whitmor Supreme 5-Tier Shelving Unit</a> in Chrome for <b>$53.99</b> with <b>free shipping</b>. (<a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17087537,2167763"">Jet.com</a> has it for the same.) That's the lowest price we could find by $8. It measures 14"" x 36"" x 72"".",HOME & GARDEN,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/hcshoj8a09ovoxrpewyo",free shipping,,Whitmor Supreme 5-Tier Shelving Unit,2167763,2017-12-29T11:38:04-05:00
https://www.dealnews.com/Amazon-Basics-20-Ripstop-Wheeled-Duffel-for-62-free-shipping/2167772.html,3,$62,,"Amazon offers its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2167772"">AmazonBasics 20"" Ripstop Wheeled Duffel</a> for <strong>$61.97</strong> with <strong>free shipping</strong>. That's $18 off and the lowest price we could find. It features sides and a base made of 1680D ripstop, multiple zippered front and main compartments, a telescopic handle, and a removable shoulder strap.",LUGGAGE & TRAVEL GEAR,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/ituvwaewzoliibwxnivz",free shipping,,"AmazonBasics 20"" Ripstop Wheeled Duffel",2167772,2017-12-29T11:37:47-05:00
https://www.dealnews.com/Yescom-Combination-Key-Lock-Box-for-18-free-shipping/2167934.html,4,$18,,"Yescom via eBay offers its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2167934"">Yescom Combination Key Lock Box</a> for <strong>$17.90</strong> with <strong>free shipping</strong>. That's $21 off and the lowest price we could find. It features a wall mounted design, four resettable digits, and aluminum alloy construction.",HOME SECURITY,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/lllhsbrojgqyzrrpdnqw",free shipping,,Yescom Combination Key Lock Box,2167934,2017-12-29T10:01:51-05:00
https://www.dealnews.com/Only-Girls-Girls-Blanket-Sleeper-for-4-pickup-at-Walmart/2167928.html,3,$4,True,"Walmart offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2167928"">Only Girls Girls' Blanket Sleeper</a> in several colors (Red & Black pictured) for <strong>$4</strong>. Opt for in-store <strong>pickup</strong> to dodge the $5.99 shipping fee. That's $9 off list and the lowest price we could find. It's available in sizes XS to XL.",KIDS' CLOTHES,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/w3qsuz2liaq1jxw60ury",pickup at Walmart,,Only Girls Girls' Blanket Sleeper,2167928,2017-12-29T12:58:14-05:00
https://www.dealnews.com/72-x-30-Stainless-Steel-Work-Table-for-190-30-s-h/2167922.html,3,$190,,"Alienbid via eBay offers this <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2167922"">72"" x 30"" Stainless Steel Work Table</a> for <strong>$189.99</strong> plus <strong>$30</strong> for shipping. That's the lowest price we could find by $19, outside of the mention below. It features galvanized legs with adjustable non-marring feet.<br>
<br>
A close price: <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17087921,2167922"">Yallstore via eBay</a> has it for $223.99 with free shipping.",KITCHEN,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/qyafpvjsf4bgpovrkx8i",$30 shipping,,"72"" x 30"" Stainless Steel Work Table",2167922,2017-12-29T11:37:15-05:00
https://www.dealnews.com/Garmin-Vivofit-2-Fitness-Band-w-Extra-Band-for-30-free-shipping/2167925.html,2,$30,True,"BuyDig offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2167925"">Garmin Vivofit 2 Bluetooth Fitness Band</a> in Camo bundled with a <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17087930,2167925"">Vivofit 2 Replacement Band</a> in Brown for <strong>$29.99</strong> with <strong>free shipping</strong>. That's $10 under our July mention of another color and the lowest price we've seen for this fitness band. (It's the best deal now by $10.) This water-resistant fitness tracker monitors steps, calories, distance, and sleep and features a battery life of a year or more, stopwatch mode, audible alerts, and inactivity alerts. Deal ends January 5.",SPORTS & FITNESS,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/vusfgx3b6ziletenc258",free shipping,,Garmin Vivofit 2 Fitness Band w/ Extra Band,2167925,2017-12-29T12:58:25-05:00
https://www.dealnews.com/Gillette-Justice-League-Gift-Pack-for-10-pickup-at-Walmart/2167916.html,4,$10,,"Walmart offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2167916"">Gillette Justice League Gift Pack</a> for <strong>$10</strong>. Opt for in-store <strong>pickup</strong> to dodge the $5.99 shipping charge. That's the lowest price we could find by $5. It includes a Fusion5 ProShield handle, two cartridges, 16-oz. Hydrator Body Wash, 3.8-oz. Clear Gel Cool Wave Antiperspirant & Deodorant, and 6-oz. Fusion Proglide Sensitve Ocean Breeze Shave Gel.<br>
<br>
Note Select <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17087924,2167916"">Target</a> stores have it in-store for the same price.",SHAVING & GROOMING,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/bua7gsnkr23vqvgwasfb",pickup at Walmart,,Gillette Justice League Gift Pack,2167916,2017-12-29T09:59:16-05:00
https://www.dealnews.com/Kitchen-Aid-1-800-W-Convection-Countertop-Oven-for-190-free-shipping/2167919.html,3,$190,True,"Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2167919"">KitchenAid 1,800-watt Convection Digital Countertop Oven</a> in Aqua Sky for <strong>$189.99</strong> with <strong>free shipping</strong>. That's $38 under our mention from a year ago and the best deal we've seen for this model. (It's the lowest price we could find today by $90.) It features nine pre-programed functions, a 120-minute timer, and a non-stick cavity. It includes a 12"" multipurpose pan, 12"" broiling rack, and a drip tray.",SMALL APPLIANCES,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/wk7suybscia08d034q68",free shipping,,"KitchenAid 1,800W Convection Countertop Oven",2167919,2017-12-29T12:58:35-05:00
https://www.dealnews.com/Pyrex-Striped-4-Piece-Storage-Set-for-4-4-for-18-free-s-h-w-beauty-item/2167913.html,3,"$4, 4 for $18",,"Macy's offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2167913"">Pyrex Striped 4-Piece Storage Set</a> for $6.99. Coupon code ""JOY"" cuts it to <s>$5.59</s> <strong>$4.47</strong>. Pad your order with a <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17087912,2167913"">beauty item</a> (they start at $3) to bag <strong>free shipping</strong>; otherwise, shipping adds $10.95. That's a slight drop from our June mention and the lowest price we could find by $4. It includes two 4-cup containers with lids. They're oven-, microwave-, refrigerator-, and dishwasher-safe.<br>
<br>
Note: You can also get <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17087918,2167913"">four sets</a> for <s>$17.96</s> via coupon code ""<del>JOY25</del>"". (That's $4.49 per set.) Deal ends January 1. <i>Update</i>: Use coupon code ""JOY"" to drop them to <strong>$17.90</strong>.",KITCHEN,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/iwlgynirkh4ncr19fnze",free s&h w/beauty item,,Pyrex Striped 4-Piece Storage Set,2167913,2017-12-29T10:34:02-05:00
