hotness,description,time_published,editors_choice,time_modified,shipping,url,uuid,price,category,picture_url,title
3,"Macy's takes <strong>25% off</strong> a selection of <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17094992,2171183"">Tumi Alpha 2 Ballistic luggage</a>, with prices starting from <strong>$70.99</strong>. Plus these items qualify for <strong>free shipping</strong>. Deal ends February 4. A couple of best bets:
<ul>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17094977,2171183"">Tumi Alpha 2 Ballistic Double Expansion Travel Satchel</a> for <strong>$295.99</strong> (low by $19)
 </li>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171183"">Tumi Alpha 2 Ballistic International 22"" Carry-On Spinner Suitcase</a> for <strong>$467.99</strong> (pictured, low by $31)
 </li>
</ul>",2018-01-03T15:24:33-05:00,,,free shipping,https://www.dealnews.com/Tumi-Alpha-2-Ballistic-Luggage-at-Macys-25-off-free-shipping/2171183.html,2171183,25% off,LUGGAGE & TRAVEL GEAR,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/qzcn0hufj1pkqpcqv2g2",Tumi Alpha 2 Ballistic Luggage at Macy's
5,"Walmart cuts <strong>up to 72% off</strong> a selection of <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17095043,2171186"">exercise equipment, wearable tech, hydration items, and more</a> during its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17094983,2171186"">Fitness Sale</a>. Shipping adds <b>$5.99</b>, or spend $35 or more to bag free shipping. (Oversize items may incur additional shipping fees.) A couple of best bets, both via <strong>pickup</strong>:
<ul>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17094986,2171186"">CAP Barbell Tone Fitness 20-lb. Dumbbell Weight Set</a> for <b>$19.99</b> (low by $10)
 </li>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171186"">Weider 2980 Home Gym w/ 214 lbs. of Resistance</a> for <b>$193.99</b> (pictured; low by $22, $337+ elsewhere)
 </li>
</ul>",2018-01-03T15:20:50-05:00,,,free shipping w/ $35,https://www.dealnews.com/Walmart-Fitness-Sale-Up-to-72-off-free-shipping-w-35/2171186.html,2171186,Up to 72% off,EXERCISE EQUIPMENT,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/ytq33rtwharvsysukndt",Walmart Fitness Sale
2,"REI Garage offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171174"">Sea to Summit 30-Liter Compression Sack</a> in Olive Green for <strong>$23.73</strong>. Opt for in-store <strong>pickup</strong> to avoid $5.99 shipping fee. That's the lowest price we could find by $11. It features a flip top, four straps, and drawstring closure.",2018-01-03T15:20:38-05:00,,,pickup at REI,https://www.dealnews.com/Sea-to-Summit-30-L-Compression-Sack-for-24-pickup-at-REI/2171174.html,2171174,$24,CAMPING & OUTDOORS,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/oprgmsoymqn3dtgutp9f",Sea to Summit 30L Compression Sack
3,"Home Depot offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171072"">Magisso Stainless Steel Bulb Citrus Reamer with Bamboo Stand</a> for <b>$28.79</b>. Choose in-store <b>pickup</b> to dodge the $5.99 shipping fee. That's the lowest price we could find by $7. The bulb is dishwasher safe. Deal ends January 31.",2018-01-03T15:17:57-05:00,,,pickup at Home Depot,https://www.dealnews.com/Magisso-Stainless-Steel-Bulb-Citrus-Reamer-for-29-pickup-at-Home-Depot/2171072.html,2171072,$29,KITCHEN,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/gpf3nv6qbgapfr8c4vom",Magisso Stainless Steel Bulb Citrus Reamer
3,"REI offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171090"">Gerber Splice Mini Scissors Keychain Tool</a> for <b>$12.73</b>. Choose in-store <b>pickup</b> to dodge the $5.99 shipping fee. That's the lowest price we could find by $3. It includes scissors, a straight blade, serrated blade, standard screwdriver, Phillips screwdriver, eyeglass screwdriver, bottle opener, and keychain.",2018-01-03T15:16:49-05:00,,,pickup at REI,https://www.dealnews.com/Gerber-Splice-Mini-Scissors-Keychain-Tool-for-13-pickup-at-REI/2171090.html,2171090,$13,KNIVES & MULTITOOLS,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/bl8govxcsrngczx2bexm",Gerber Splice Mini Scissors Keychain Tool
4,"Nike offers its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171120"">Nike Men's Presto Fly Running Shoes</a> in Black/Black/Black for $74.97. The price falls in cart to <strong>$56.23</strong>. Plus, Nike+ members receive <b>free shipping</b>. (Not a member? It's free to <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17094782,2171120"">join</a>.) That's the lowest price we could find for this colorway by $19 (most retailers charge $87 or more), although we saw them in a different color for $11 less two weeks ago. They're available in select sizes from 8 to 15. Deal ends January 4.",2018-01-03T15:13:38-05:00,,,free shipping,https://www.dealnews.com/Nike-Mens-Presto-Fly-Running-Shoes-for-56-free-shipping/2171120.html,2171120,$56,SHOES,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/la2tgtthvv8yfed5nonf",Nike Men's Presto Fly Running Shoes
3,"Macy's offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171159"">Joseph Joseph M-Cuisine Popcorn Maker</a> in Orange for <strong>$13.53</strong>. Pad your order with a <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17094917,2171159"">beauty item</a> (they start at $3) to bag <strong>free shipping</strong>; otherwise, shipping adds $10.95. Ignoring padding, that's tied with our mention from a month ago and the lowest price we could find now by $6, excluding the below mentions. It's BPA free and features a heat-resistant silicone kernel holder and perforated lid to shake out any unpopped kernels.<br>
<br>
Don't need a beauty item? <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17094920,2171159"">Amazon</a> offers it for $15.18 with free Prime shipping, and <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17094923,2171159"">LivingSocial</a> charges $11.99 plus $3.99 for shipping via coupon code ""NEW20"".",2018-01-03T15:09:06-05:00,,,free s&h w/beauty item,https://www.dealnews.com/Joseph-Joseph-M-Cuisine-Popcorn-Maker-for-14-free-s-h-w-beauty-item/2171159.html,2171159,$14,SMALL APPLIANCES,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/zi6aim94bumq1eylotlf",Joseph Joseph M-Cuisine Popcorn Maker
3,"TimetoShade offers <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171063"">three pairs of Tunnel Beat Men's Socks</a> in several styles (Arrows pictured) for $10. Coupon code ""BEAT50"" cuts that to <strong>$5</strong>. With <strong>free shipping</strong>, that's the lowest price we could find for this quantity by $13. They fit shoe sizes 9 to 13. Deal ends January 9.",2018-01-03T15:05:52-05:00,,,free shipping,https://www.dealnews.com/3-Pairs-of-Tunnel-Beat-Mens-Socks-for-5-free-shipping/2171063.html,2171063,$5,SOCKS,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/fz5n0ltbp4hypwqhtma9",3 Pairs of Tunnel Beat Men's Socks
3,"Proozy offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171153"">adidas Men's Puremotion Textured Stripe Polo Shirt</a> in several colors (Solar Blue/White pictured) for $18.99. Coupon code ""DN16"" drops it to <b>$16</b>. With <b>free shipping</b>, that's $3 under our August mention and the lowest price we could find by $14. (We saw two shirts for $30, or $15 per shirt, in November.) It's available in select sizes from S to 3XL. Deal ends January 8.",2018-01-03T15:03:00-05:00,,,free shipping,https://www.dealnews.com/adidas-Mens-Puremotion-Stripe-Polo-Shirt-for-16-free-shipping/2171153.html,2171153,$16,SHIRTS,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/u5lgkqbxjerbtwihjkvb",adidas Men's Puremotion Stripe Polo Shirt
,"Verizon offers new customers its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170973"">Verizon Fios Triple Play Bundle</a>, which includes 940/880 Mbps Fios Gigabit Internet, Verizon Fios Custom TV, and Verizon Home Phone service for <strong>$79.99 per month</strong>. (This price is valid for 12 months.) Plus, switch to Fios and get out of your contract with <strong>up to a $500 credit</strong> to help cover your early termination fee.<br>
<br>
Of note, if you sign up for a new 2-year agreement, you can get the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170973"">Verizon Fios Triple Play Bundle</a> along with 2-years of Showtime, and 2-years of multi-room DVR service for <strong>$79.99 per month</strong> for the first year. (The cost of year 2 goes up to $84.99 per month.) This plan also qualifies for a credit of <strong>up to $500</strong> to help cover your early termination fee if you switch to Fios.",2018-01-03T11:12:42-05:00,,,,https://www.dealnews.com/Verizon-Fios-Gigabit-Connection-w-TV-Phone-for-80-per-month/2170973.html,2170973,$80 per month,COMPUTER SERVICES,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/nznrhqifi6vmgvfqqjjc","Verizon Fios Gigabit Connection w/ TV, Phone"
3,"Walmart offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171147"">Furinno Pasir 3-Tier Shelf with 3 Doors</a> in Steam Beech for <strong>$28.99</strong>. Opt for in-store <strong>pickup</strong> to dodge the $5.99 shipping fee. That's the lowest price we could find by $7. It measures approximately 24"" x 9"" x 31.5"" and holds up to 20 lbs. per shelf.",2018-01-03T14:56:51-05:00,,,pickup at Walmart,https://www.dealnews.com/Furinno-Pasir-3-Tier-Shelf-with-3-Doors-for-29-pickup-at-Walmart/2171147.html,2171147,$29,OFFICE FURNITURE,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/cber774sjhn00acdhyng",Furinno Pasir 3-Tier Shelf with 3 Doors
3,"Dell Home, via its Member Purchase Program, offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171039"">Dell 2.0 Speaker System</a> for <strong>$33.24</strong> with <b>free shipping</b>. That's the lowest price we could find by $5, although we saw it for $5 less last January. They feature a frequency response of 80Hz to 20kHz and USB.",2018-01-03T14:56:27-05:00,,,free shipping,https://www.dealnews.com/Dell-2.0-Speaker-System-for-33-free-shipping/2171039.html,2171039,$33,COMPUTER SPEAKERS,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/slj7nfiku0c98rx1mc5o",Dell 2.0 Speaker System
3,"StackSocial offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171180"">Project Management Online Course Bundle</a> for <strong>whatever you want to pay</strong>. If you opt to pay the bare minimum of <strong>$1</strong>, you'll get the Certificate In Project Management Course. That's tied with our August mention and the lowest price we could find by $138.<br>
<br>
If you opt to pay the average, currently $10.55, you'll also get the Certificate In Six Sigma and Lean Process, Certificate In Performance Management, Certificate In Organizational Skills, and Certificate In Goal Setting and Getting Things Done Courses. The entire bundle costs $499 elsewhere. Deal ends January 8.",2018-01-03T14:55:48-05:00,,,,https://www.dealnews.com/Project-Management-Online-Course-Bundle-from-1/2171180.html,2171180,from $1,SOFTWARE,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/ru8brhasblnnmpse1tuq",Project Management Online Course Bundle
4,"Macy's discounts a selection of <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17094953,2171171"">men's and women's graphic T-shirts</a> with prices starting from <b>$6.93</b>. Pad your order with a <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17094947,2171171"">beauty item</a> (they start at $3) to bag <b>free shipping</b>; otherwise, shipping adds $10.95, or get free shipping with orders of $99 or more. A couple of best bets:
<ul>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17094950,2171171"">Changes Men's Friday the 13th T-Shirt</a> for <b>$9.53</b> ($14 off)
 </li>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171171"">Jem Men's Elvis Presley Mugshot Graphic-Print T-Shirt</a> for <b>$12.99</b> (pictured, $11 off)
 </li>
</ul>",2018-01-03T14:44:07-05:00,,,free s&h w/beauty item,https://www.dealnews.com/Graphic-T-Shirts-at-Macys-from-7-free-s-h-w-beauty-item/2171171.html,2171171,from $7,T-SHIRTS,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/tsrusjogz62asnyirnvf",Graphic T-Shirts at Macy's
4,"For in-store pickup only, Office Depot and OfficeMax offers <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171144"">four Centrex Plastics Tough Box 27-Gallon Storage Totes</a> in Black/Yellow for <strong>$22.37</strong> via the instructions below. That's $6 under our November mention and the lowest per-item price we've seen at $5.59 per tote. (It's the best deal for the quantity today by $14.) Each measures approximately 30.9"" x 20.3"" x 14.6"" and features a snap-on lid and built-in handles. Deal ends January 6. To get this deal:
<ol>
 <li>View the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17094857,2171144"">Centrex Plastics Tough Box 27-Gallon Storage Tote</a> for $9.99
 </li>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17094860,2171144"">add four</a> to cart for a price of $31.96 (dropping the per-item price to $7.99 each)
 </li>
 <li>apply coupon code ""94376108"" to drop that to <b>$22.37</b>
 </li>
</ol>",,True,2018-01-03T17:01:19-05:00,pickup at Office Depot,https://www.dealnews.com/Centrex-Plastics-27-Gallon-Storage-Tote-4-pk-for-22-pickup-at-Office-Depot/2171144.html,2171144,$22,HOME & GARDEN,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/qj2qq3qtgjscu2fyanrh",Centrex Plastics 27-Gallon Storage Tote 4pk
3,"Rapio Direct via Amazon offers its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171126"">Rapio 1080p 50-Mile HDTV Antenna</a> for $26.99. Coupon code ""N9OM54VJ"" cuts it to <strong>$13.23</strong>. With <strong>free shipping</strong>, that's tied with our mention from three weeks ago and the lowest price we could find by $24. Get free HD channels for life via this antenna that tunes to UHF/VHF signals in up to 1080p and features a detachable amplifier signal booster, and a 16.5-foot cable. Deal ends January 31.",2018-01-03T14:43:43-05:00,,,free shipping,https://www.dealnews.com/Rapio-1080-p-50-Mile-HDTV-Antenna-for-13-free-shipping/2171126.html,2171126,$13,TV ANTENNAS & RECEIVERS,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/dtihdthf74rbyceqmtjl",Rapio 1080p 50-Mile HDTV Antenna
3,"iOrange-E via Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171138"">Veckle Universal Car Air Vent Magnetic Phone Mount</a> for $8.99. Coupon code ""WZ8QLK82"" drops it to <b>$6.99</b>. Plus, Prime members bag <b>free shipping</b>. That's tied with our November mention and the lowest price we could find now by $7. It features 360° rotation, four magnets, and a silicone-padded vent clip. Deal ends January 7.",2018-01-03T14:43:37-05:00,,,free shipping w/ Prime,https://www.dealnews.com/Veckle-Car-Air-Vent-Magnetic-Phone-Mount-for-7-free-shipping-w-Prime/2171138.html,2171138,$7,AUTOMOTIVE,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/cm4wjisceoxryszqyomi",Veckle Car Air Vent Magnetic Phone Mount
3,"Angelastyle via Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171156"">Milide Running Waist Pack</a> in Black for $12.99. Coupon code ""R6XAAJPE"" drops it to <strong>$7.79</strong>. Plus, Prime members bag <strong>free shipping</strong>. That's tied with last week's mention, $5 off list, and the lowest price we could find. It features adjustable buckles.",2018-01-03T14:43:33-05:00,,,free shipping w/ Prime,https://www.dealnews.com/Milide-Running-Belt-Waist-Pack-for-8-free-shipping-w-Prime/2171156.html,2171156,$8,ACCESSORIES,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/zq5ja7tzijbrrcnfweyu",Milide Running Belt Waist Pack
3,"CheapCaribbean via Dunhill Travel offers <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171168"">Sunshine Suites Resort 4-Night Flight and Hotel Vacation for two</a> in Seven Mile Beach, Cayman Islands, with prices starting at <strong>$1,316.12</strong>. That's the lowest price we could find by $383. This 3-star boutique hotel has an Expedia rating of 95% based on 1,114 reviews. Book this travel deal by January 9 for travel April 7 through August 31.",2018-01-03T14:38:52-05:00,,,,https://www.dealnews.com/4-Nt-Grand-Cayman-Flight-Hotel-Vacation-from-1-316-for-2/2171168.html,2171168,"from $1,316 for 2",HOTELS,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/prziqp9saynae6iaxfjx",4Nt Grand Cayman Flight & Hotel Vacation
,"Dell Home, via its Member Purchase Program, offers its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170322"">Dell Inspiron 11 3000 Series Intel Celeron Braswell 1.6GHz 11.6"" Laptop</a> in Alpine White for <strong>$146.99</strong> with <strong>free shipping</strong>. It features an Intel Celeron N3060 1.6GHz Braswell dual-core processor, 11.6"" 1366x768 (720p) LED-backlit LCD, 2GB RAM, 32GB eMMC storage, 802.11n wireless, Bluetooth 4.2, USB 3.0, HDMI, 2-cell battery, McAfee LiveSafe 12-month subscription, and Windows 10 Home 64-bit.<br>
<br>
Note: On the product page, Dell pictures it in blue, but this deal is for a white model per the specs.",2018-01-03T00:01:00-05:00,,,free shipping,https://www.dealnews.com/Dell-Inspiron-Celeron-1.6-GHz-Dual-12-Laptop-for-147-free-shipping/2170322.html,2170322,$147,LAPTOPS,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/fz7foatxlsdofrpnolyw","Dell Inspiron Celeron 1.6GHz Dual 12"" Laptop"
3,"RCMoment offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171150"">Sunnysky R1408 3800KV 2-4S CW/CCW Quadcopter Drone Brushless Motor Kit 4-Pack</a> for $52.99. Coupon code ""R1408"" cuts that to <strong>$46.99</strong>. With <strong>free shipping</strong>, that's the lowest price we could find by $6.<br>
<br>
Note: It ships from China and may take up to three weeks to arrive.",2018-01-03T14:37:18-05:00,,,free s&h from China,https://www.dealnews.com/Sunnysky-Drone-Brushless-Motor-Kit-4-Pack-for-47-free-s-h-from-China/2171150.html,2171150,$47,TOYS & HOBBIES,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/oan7sfon2chocvlpvxok",Sunnysky Drone Brushless Motor Kit 4-Pack
3,"Proozy offers <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171165"">The North Face Men's Apex Risor Jacket</a> in several colors (Black/White pictured) for $99.99. Coupon code ""DN80"" knocks it to <strong>$80</strong>. With <strong>free shipping</strong>, that's the lowest price we could find by $20. It comes in select sizes from S to XXL. Deal ends January 8.",2018-01-03T14:35:55-05:00,,,free shipping,https://www.dealnews.com/The-North-Face-Mens-Apex-Risor-Jacket-for-80-free-shipping/2171165.html,2171165,$80,COATS,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/pf5dkgwydyw3nypvn8x9",The North Face Men's Apex Risor Jacket
3,"LeHome via Amazon offers its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171129"">LeHome 1080p WiFi IP Security Camera</a> in White for $49.99. Coupon code ""DR66A3HU"" drops it to <b>$29.99</b>. With <b>free shipping</b>, that's tied with last week's mention, $20 off, and the lowest price we could find. Features include 1080p video recording, a 120° wide-angle lens, 2-way audio, night vision up to 32 feet, motion detection, 55° vertical rotation, 355° horizontal rotation, 802.11n wireless, real-time streaming and alerts via the Eyeplus mobile app, and microSD card slot. Deal ends January 4.",2018-01-03T14:09:55-05:00,,,free shipping,https://www.dealnews.com/Le-Home-1080-p-Wi-Fi-IP-Security-Camera-for-30-free-shipping/2171129.html,2171129,$30,SECURITY CAMERAS,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/pselcd2u1yvwejdlcgkl",LeHome 1080p WiFi IP Security Camera
3,"Ocean Technology via Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171132"">Unitek 2.5"" USB 3.0 Hard Drive Enclosure</a> for $8.49. Coupon code ""3257DGAS"" cuts it to <strong>$4.99</strong>. Plus, Prime members grab <strong>free shipping</strong>. That's $3 off list and the lowest price we could find. This tool free enclosure supports Serial ATA-I, Serial ATA-II, and Serial ATA-III drives. Deal ends January 15.",2018-01-03T14:09:51-05:00,,,free shipping w/ Prime,https://www.dealnews.com/Unitek-2.5-USB-3.0-HDD-SSD-Enclosure-for-5-free-shipping-w-Prime/2171132.html,2171132,$5,DRIVE ENCLOSURES,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/dbpvkcrga7rxnub4iu3n","Unitek 2.5"" USB 3.0 HDD/SSD Enclosure"
3,"Angelastyle via Amazon offer the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171141"">Milide Deluxe Canvas Toiletry Bag</a> in Black for $14.99. Coupon code ""9IT9FH2D"" cuts that to <strong>$10.49</strong>. Plus, Prime members bag <strong>free shipping</strong>. That's $5 off and the lowest price we could find. Deal ends March 31.",2018-01-03T14:09:27-05:00,,,free shipping w/ Prime,https://www.dealnews.com/Milide-Deluxe-Canvas-Toiletry-Bag-for-10-free-shipping-w-Prime/2171141.html,2171141,$10,LUGGAGE & TRAVEL GEAR,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/m9sgsdcd4wbjjx7mrmgp",Milide Deluxe Canvas Toiletry Bag
4,"Gre Lifestore via Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171018"">Fazitrip Men's Waterproof Snow Gloves</a> in several colors (Black pictured) from $13.28. Coupon code ""31FFHIPT"" cuts the starting price to <strong>$9.16</strong>. Plus, Prime members bag <strong>free shipping</strong>. Based on the starting price, that's at least $3 off and the best price we could find. (Elsewhere, you'd expect to pay over $20 for these kinds of gloves.) They're available in select sizes from M to XL, with different designs. Deal ends January 31.",,,2018-01-03T16:28:33-05:00,free shipping w/ Prime,https://www.dealnews.com/Fazitrip-Mens-Waterproof-Snow-Gloves-from-9-free-shipping-w-Prime/2171018.html,2171018,from $9,ACCESSORIES,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/whh7rnniribmsdwzyv0l",Fazitrip Men's Waterproof Snow Gloves
