price,title,shipping,time_modified,category,url,editors_choice,time_published,description,picture_url,hotness,uuid
Up to 50% off + 40% off,J.Crew Main Event Sale,free shipping w/ $150,,CLOTHING & ACCESSORIES,https://www.dealnews.com/J.Crew-Main-Event-Sale-Up-to-50-off-40-off-free-shipping-w-150/2170142.html,,2018-01-02T10:01:11-05:00,"<a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170142"">J.Crew</a> takes an <strong>extra 40% off</strong> its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17092070,2170142"">final sale styles</a>, already marked <strong>up to 50% off</strong>, via coupon code ""NEWYEAR"" during its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17092073,2170142"">Main Event Sale</a>. Plus, the same code takes <strong>40% off</strong> select <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17092076,2170142"">cozy styles</a>. Shipping adds <strong>$5</strong>, but orders of $150 or more bag free shipping. Some exclusions apply.<br>
<br>
Note: Final sale items cannot be returned or exchanged.<p>See all <a data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/s279/J.Crew/"">J.Crew Coupons</a>.</p>","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/ys4p3qy38r3aoaqlz58a",4,2170142
$6,3 Cambond Retractable Ball Point Pens,free shipping w/ Prime,,SUPPLIES,https://www.dealnews.com/3-Cambond-Retractable-Ball-Point-Pens-for-6-free-shipping-w-Prime/2170130.html,,2018-01-02T09:59:10-05:00,"Cambond via Amazon offers <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170130"">three Cambond Stainless Steel Retractable Ball Point Pens</a> for $9.99. Coupon code ""K47ILVNL"" drops it to <b>$5.99</b>. Plus, Prime members bag <b>free shipping</b>. That's $3 off list, tied with our mention from two weeks ago, and the lowest price we could find. Each pen has an all-metal design with 1mm point and includes a refill cartridge. Deal ends January 7.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/fvoryifxmujeov6i7g6a",3,2170130
$900,Lenovo Skylake i5 Quad Desktop PC w/ 2GB GPU,free shipping,,DESKTOPS,https://www.dealnews.com/Lenovo-Skylake-i5-Quad-Desktop-PC-w-2-GB-GPU-for-900-free-shipping/2170127.html,,2018-01-02T09:51:44-05:00,"Lenovo via eBay offers its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170127"">Lenovo IdeaCentre 710 Intel Skylake Core i5 3.4GHz Desktop PC</a> for <strong>$899.99</strong> with <strong>free shipping</strong>. That's $300 off list and the lowest we could find. It features an Intel Core i7-6700 3.4GHz Skylake quad-core processor, 32GB RAM, 1TB 7200 rpm hard drive with an 8GB SSD, Nvidia GeForce GTX 960 2GB graphics, DVD burner, 802.11ac wireless, Bluetooth 4.0, and Windows 10 Home 64-bit.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/xa6v2d5lt7gdqlgwez5v",1,2170127
$4,Pineapple Corer and Slicer,free shipping,,KITCHEN,https://www.dealnews.com/Pineapple-Corer-and-Slicer-for-4-free-shipping/2170124.html,,2018-01-02T09:45:25-05:00,"GearXS via eBay offers this <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170124"">Pineapple Corer and Slicer</a> for <b>$3.99</b> with <b>free shipping</b>. That's the lowest price we could find by $2, outside of other eBay vendors. It can core and slice a pineapple in one operation.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/zyl0jhlsmqk91tmsarxe",3,2170124
$7,Ace Teah Air Vent Magnetic Car Phone Holder,free shipping w/ Prime,2018-01-02T09:45:23-05:00,CELL PHONE ACCESSORIES,https://www.dealnews.com/Ace-Teah-Air-Vent-Magnetic-Car-Phone-Holder-for-7-free-shipping-w-Prime/2170136.html,,,"Ace Teah via Amazon offers its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170136"">Ace Teah Air Vent Magnetic Car Phone Holder</a> for $9.99. Coupon code ""VT2UODVG"" cuts it to <b>$6.99</b>. With <b>free shipping</b> for Prime members, that's tied with our mention from three weeks ago at $3 off and the lowest price we could find. It features a 360-degree ball joint. Deal ends January 7.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/gqwbavfmq7n0t4b0zui1",3,2170136
Up to 70% off,Neiman Marcus Last Call Sale,free shipping,,NEIMAN MARCUS COUPONS,https://www.dealnews.com/Neiman-Marcus-Last-Call-Sale-Up-to-70-off-free-shipping/2170118.html,,2018-01-02T09:32:23-05:00,"<a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17092013,2170118"">Neiman Marcus</a> takes <strong>up to 70% off</strong> a selection <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17092010,2170118"">women's clothing, shoes, accessories, home items, toys, and more</a> during its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170118"">Last Call Sale</a>. Plus, all orders receive <strong>free shipping</strong>.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/v4pqnlyk5acmhtwslzis",4,2170118
20% off 1 full-price item,Small Appliances at Best Buy,free shipping w/ $35,,SMALL APPLIANCES,https://www.dealnews.com/Small-Appliances-at-Best-Buy-20-off-1-full-price-item-free-shipping-w-35/2170121.html,,2018-01-02T09:29:56-05:00,"Best Buy takes <strong>20% off</strong> one <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170121"">regular-priced small appliance</a> via coupon code ""SAVEONSMALLSNOW"". Choose in-store <strong>pickup</strong> to dodge shipping fees, which start around $3, or bag free shipping on orders of $35 or more <i>before</i> discount. Several brand exclusions apply, such as Dyson, Vitamix, and LG. Deal ends January 7.<p>See all <a data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/s560/Best-Buy/"">Best Buy Coupons</a>.</p>","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/l2d1easz6ywqivgamaud",4,2170121
$30,Amped WiFi Range Extender,free shipping,,WIRELESS NETWORKING,https://www.dealnews.com/Amped-Wi-Fi-Range-Extender-for-30-free-shipping/2170097.html,,2018-01-02T09:27:20-05:00,"Dpi via eBay offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170097"">Amped WiFi Range Extender</a> for <strong>$29.99</strong> with <strong>free shipping</strong>. That's the lowest price we could find by $9. It features speeds up to 300Mbps and a coverage of up to 10,000 square feet.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/caomnjddm7wugs4mmw2b",3,2170097
$29,Fisher-Price Imaginext DC Flight City Playset,free shipping,,TOYS & HOBBIES,https://www.dealnews.com/Fisher-Price-Imaginext-DC-Flight-City-Playset-for-29-free-shipping/2170115.html,True,2018-01-02T09:18:00-05:00,"Walmart offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170115"">Fisher-Price Imaginext DC SuperFriends Super Hero Flight City Playset</a> for <strong>$29.05</strong>. Opt for in-store <b>pickup</b> to dodge the $5.99 shipping charge. That's $4 below our mention from three weeks ago and the lowest price we've seen. (It's the best deal now by $14.) It combines Gotham City and Metropolis and features four power pads.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/nzdpvyjwtttnobzjeh61",3,2170115
Save up to $782,Liberty Mutual Home and Auto Insurance,,,FINANCIAL SERVICES,"https://www.dealnews.com/lw/click.html?20,2,2170223",,2018-01-02T11:11:18-05:00,"At <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170223"">Liberty Mutual</a>, you could save <strong>up to $782</strong> when you combine <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17092382,2170223"">home and auto insurance</a>. To take advantage of this multi-policy discount, enter your ZIP code to receive a free rate quote.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/aq1sckhgbtxvj4gqbcxp",,2170223
$37,New Balance Men's 410v5 Trail Running Shoes,free s&h w/beauty item,,SHOES,https://www.dealnews.com/New-Balance-Mens-410-v5-Trail-Running-Shoes-for-37-free-s-h-w-beauty-item/2170109.html,,2018-01-02T09:12:51-05:00,"Macy's offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170109"">New Balance Men's 410v5 Trail Running Shoes</a> for <strong>$37.48</strong>. Pad your order with a <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17091950,2170109"">beauty item</a> (they start at $3) to bag <b>free shipping</b>; otherwise, shipping adds $10.95. That's the lowest price we could find by $13, although we saw them for $2 less last month. They're available in sizes 8 to 13.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/wtkolqvpretz4kpa2jek",3,2170109
,Top 5 Deals You Need to Know Today: Save $63 on a Rocking Roccat Bundle,,,MORNING JOLT,https://www.dealnews.com/features/morning-jolt/,,2018-01-02T09:03:59-05:00,"Today, you can bid audio-s to 2017 by saving big on a Roccat over-ear and in-ear headphone bundle. Check out this offer and more in our roundup of the top five <a data-iref=""fp-feature-content-wide-body"" href=""https://www.dealnews.com/features/morning-jolt/"">Editors' Choice deals</a> we found last night and this morning.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/qnct0hz1t9mivbsaxibd",,2170112
$22,Skechers Men's Quantum Flex Walking Sneakers,free s&h w/beauty item,,SHOES,https://www.dealnews.com/Skechers-Mens-Quantum-Flex-Walking-Sneakers-for-22-free-s-h-w-beauty-item/2170103.html,,2018-01-02T09:03:41-05:00,"Finish Line via Macy's offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170103"">Skechers Men's Quantum Flex Walking Sneakers</a> in Grey for <strong>$22.48</strong>. Plus, pad your order with a <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17091941,2170103"">beauty item</a> (they start at $3) to bag <b>free shipping</b>; otherwise, shipping adds $10.95. That's tied with our mention from a week ago and the lowest price we could find now by $23. They're available in select sizes from 10 to 13.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/v0richsb7sblpevm8dxp",4,2170103
from $150,GoodBaby Lufta 3-in-1 Sleeper Play Yard,free shipping,,BABIES & KIDS ITEMS,https://www.dealnews.com/Good-Baby-Lufta-3-in-1-Sleeper-Play-Yard-from-150-free-shipping/2170067.html,,2018-01-02T09:01:14-05:00,"Sam's Club offers its members the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170067"">GoodBaby Lufta 3-in-1 Sleeper Play Yard</a> for <strong>$149.96</strong> with <strong>free shipping</strong>. (Non members pay a $14.99 surcharge.) That's the lowest price we could find by $10. It acts as a bassinet, play yard, toddler cot, and measures 40.5"" x 28.5"" x 30"" when assembled. Deal ends January 4.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/s7cywtlw0ja4vgzhn299",1,2170067
$40,Refurb Hoover WindTunnel 2 Rewind Vacuum,free shipping,,VACUUM CLEANERS,https://www.dealnews.com/Refurb-Hoover-Wind-Tunnel-2-Rewind-Vacuum-for-40-free-shipping/2170106.html,,2018-01-02T09:01:08-05:00,"Hoover via eBay offers the refurbished <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170106"">Hoover WindTunnel 2 Rewind Bagless Upright Vacuum</a> for <strong>$39.99</strong> with <strong>free shipping</strong>. That's tied with our October mention as the best deal we've seen for this model in any condition. (It's the lowest for a refurb today by $30.) It features a 25-foot cord, HEPA filter, dual-cyclonic action, and bottom-release cup.<br>
<br>
Note: A 6-month Hoover warranty applies.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/shlcxg8vlff0bfn5fjdd",3,2170106
$29,Ozark Trail Mummy 30-Degree Sleeping Bag,pickup at Walmart,,CAMPING & OUTDOORS,https://www.dealnews.com/Ozark-Trail-Mummy-30-Degree-Sleeping-Bag-for-29-pickup-at-Walmart/2170082.html,,2018-01-02T08:52:45-05:00,"Walmart offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170082"">Ozark Trail Mummy Eulin Fiber 30-Degree Sleeping Bag</a> in Grey/Purple for <strong>$28.58</strong>. Opt for in-store <strong>pickup</strong> to avoid the $5.99 shipping charge. That's $16 off list and the lowest price we could find.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/zso77qzpoqyuvo651eao",1,2170082
$510,Refurb Unlocked iPhone 7 Plus 32GB Smartphone,free shipping,,APPLE IPHONES,https://www.dealnews.com/Refurb-Unlocked-iPhone-7-Plus-32-GB-Smartphone-for-510-free-shipping/2170100.html,True,2018-01-02T08:52:31-05:00,"MyWitOutlet via eBay offers the refurbished <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170100"">Unlocked Apple iPhone 7 Plus 32GB Smartphone</a> in several colors (Black pictured) for <strong>$509.99</strong> with <strong>free shipping</strong>. That's $10 under a Black Friday week deal and the lowest price we've seen for an unlocked iPhone 7 Plus. (It's also $159 under the best we could find for a new one.)<br>
<br>
Note: No warranty information is provided. Also, this device may have visible cosmetic flaws but is otherwise fully functional.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/g0kyx2o6u5fwrfopv0ck",3,2170100
$14,Scheppend Baby Stroller Blanket,free shipping w/ Prime,,BABIES & KIDS ITEMS,https://www.dealnews.com/Scheppend-Baby-Stroller-Blanket-for-14-free-shipping-w-Prime/2170085.html,,2018-01-02T08:42:18-05:00,"Scheppend via Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170085"">Scheppend Baby Stroller Blanket</a> in Black for $22.59. Coupon code ""GYLPDMPT"" cuts it to <strong>$13.55</strong>. With <strong>free shipping</strong> for Prime members, that's the lowest price we could find by $13. It is 100% cotton and measures 38.6"" in length. Deal ends February 27.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/c4nxwloxknjvhejcaidb",3,2170085
$10,"PharMeDoc 18"" Muscle Roller Massage Stick",free shipping,,HEALTH,https://www.dealnews.com/Phar-Me-Doc-18-Muscle-Roller-Massage-Stick-for-10-free-shipping/2170094.html,,2018-01-02T08:41:30-05:00,"Doctors Deals via eBay offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170094"">PharMeDoc 18"" Muscle Roller Massage Stick</a> for <strong>$9.95</strong> with <strong>free shipping</strong>. That's the lowest price we could find by $6. Recommended for use before or after workouts, this massage stick features nine segmented spindles and ergonomic handles.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/lxfvnbkeqdr4l3rbwdud",2,2170094
